PROBE_ID	7677153062_B.VALUE	7677153062_B.Detection Pval
ILMN_1676010	511.4425	0
ILMN_2284998	234.1442	0.005194805
ILMN_1690920	156.2741	0.02597403
ILMN_2390586	354.0974	0
ILMN_1731418	1576.234	0
ILMN_1672661	658.8822	0
ILMN_2415144	1276.56	0
ILMN_1813455	260.9446	0.002597403
ILMN_1703263	153.0155	0.02987013
ILMN_1778599	498.9078	0
ILMN_2246882	134.2565	0.04155844
ILMN_1658858	109.453	0.08051948
ILMN_1666482	235.3062	0.005194805
ILMN_2389844	193.4233	0.009090909
ILMN_1691171	83.72678	0.325974
ILMN_1662168	95.853	0.1545455
ILMN_1756942	342.1371	0
ILMN_1721081	162.227	0.02467532
ILMN_2145997	177.3533	0.01298701
ILMN_1775956	88.97903	0.238961
ILMN_1769721	303.7158	0.001298701
ILMN_1689461	119.324	0.06103896
ILMN_2306631	71.72594	0.9038961
ILMN_1699803	153.8831	0.02987013
ILMN_2306630	85.72606	0.2844156
ILMN_1678423	80.46417	0.4350649
ILMN_1807123	72.79456	0.8493506
ILMN_1775408	75.04547	0.7155844
ILMN_1806749	336.6962	0
ILMN_3251668	69.75982	0.9584416
ILMN_2128697	81.72227	0.3883117
ILMN_1739343	76.44724	0.6181818
ILMN_2181306	69.57772	0.9662338
ILMN_2367681	102.4364	0.112987
ILMN_1705522	75.06362	0.7155844
ILMN_1712773	83.47212	0.3363636
ILMN_1652314	72.08569	0.8896104
ILMN_2118201	80.70036	0.4246753
ILMN_1662629	72.78508	0.8493506
ILMN_1655330	72.83721	0.8454546
ILMN_1719772	86.98473	0.2675325
ILMN_1790704	74.34998	0.7662337
ILMN_1768732	83.04221	0.3506494
ILMN_1742135	76.40359	0.6181818
ILMN_1693114	79.51131	0.4649351
ILMN_1684620	79.9731	0.4506494
ILMN_1734645	89.40331	0.2285714
ILMN_2141259	69.74694	0.9584416
ILMN_1772458	70.81593	0.9285714
ILMN_2313378	139.2083	0.03896104
ILMN_1684446	181.7681	0.01038961
ILMN_1754370	72.48414	0.864935
ILMN_2354222	76.67541	0.6077922
ILMN_1676907	82.52955	0.3649351
ILMN_1728256	164.1688	0.02467532
ILMN_1768798	123.4822	0.05454545
ILMN_2263718	443.1181	0
ILMN_1799104	243.1673	0.003896104
ILMN_1661251	77.36747	0.5623376
ILMN_1754438	90.86166	0.2064935
ILMN_2233319	80.61264	0.4285714
ILMN_2233314	71.83276	0.8987013
ILMN_1653415	73.67461	0.8090909
ILMN_2211030	76.98037	0.5857143
ILMN_2211032	83.78168	0.3246753
ILMN_1680689	72.30504	0.8766234
ILMN_2198300	77.56388	0.548052
ILMN_3242729	75.42086	0.6883117
ILMN_1732781	74.64249	0.7441558
ILMN_2132100	73.4309	0.8155844
ILMN_1713125	81.21931	0.4012987
ILMN_3244713	75.63334	0.6662338
ILMN_1654459	77.27524	0.5701299
ILMN_1720259	72.40665	0.8688312
ILMN_1691953	74.76086	0.7376623
ILMN_1808463	70.08988	0.9506493
ILMN_1679348	73.27562	0.8233766
ILMN_1796734	101.8482	0.1168831
ILMN_1795251	83.58543	0.3324675
ILMN_2218208	131.513	0.04545455
ILMN_2373556	131.8959	0.04545455
ILMN_1796738	268.9061	0.002597403
ILMN_1791547	105.8613	0.09090909
ILMN_1685680	74.23798	0.774026
ILMN_1800838	113.8189	0.06753246
ILMN_1742824	387.0621	0
ILMN_1753131	83.51782	0.3350649
ILMN_1686096	68.17609	0.9883117
ILMN_1667948	105.621	0.09090909
ILMN_1702097	85.7905	0.2831169
ILMN_1681135	122.5262	0.05714286
ILMN_1687247	222.1449	0.006493506
ILMN_1705337	77.44039	0.5571429
ILMN_2171934	72.36523	0.8753247
ILMN_1691111	198.0495	0.009090909
ILMN_1668708	85.39259	0.2909091
ILMN_1740915	124.2712	0.05324675
ILMN_2195892	78.22461	0.5090909
ILMN_2052815	84.92389	0.3038961
ILMN_1738979	77.33198	0.5649351
ILMN_1729179	154.6421	0.02857143
ILMN_1775926	88.92908	0.2402597
ILMN_1652409	153.2361	0.02987013
ILMN_2283726	79.75638	0.4558442
ILMN_2388177	78.32549	0.5051948
ILMN_2168421	76.62471	0.6103896
ILMN_1685272	78.01434	0.5194805
ILMN_1697328	76.94023	0.5883117
ILMN_1689952	68.729	0.9831169
ILMN_1722906	83.38219	0.3376623
ILMN_1777195	81.43148	0.3974026
ILMN_1711681	85.73235	0.2844156
ILMN_1746029	80.81891	0.4168831
ILMN_2203463	94.73663	0.1623377
ILMN_1683678	92.42994	0.1831169
ILMN_2181432	186.2695	0.01038961
ILMN_1814281	88.81277	0.2415584
ILMN_2149400	112.1948	0.07142857
ILMN_1665280	771.726	0
ILMN_2213247	95.3162	0.1584416
ILMN_1809488	558.3688	0
ILMN_3307700	164.0137	0.02467532
ILMN_1667707	139.2253	0.03896104
ILMN_2161330	76.33511	0.6233766
ILMN_2366587	73.14056	0.8324676
ILMN_1696392	76.71855	0.6051948
ILMN_1781221	83.32841	0.338961
ILMN_1707769	92.50118	0.1831169
ILMN_1777476	166.3413	0.02337662
ILMN_1664026	84.63461	0.3103896
ILMN_2329171	80.41977	0.4350649
ILMN_2250830	80.10928	0.448052
ILMN_1738418	78.43874	0.5
ILMN_1658396	74.12735	0.7844156
ILMN_1806003	82.83238	0.3558442
ILMN_1678391	85.21316	0.2922078
ILMN_1878273	79.1338	0.4766234
ILMN_2056932	105.4007	0.09220779
ILMN_1802611	665.3717	0
ILMN_2161222	116.8001	0.06623377
ILMN_2231906	74.72596	0.7415584
ILMN_1668426	80.3459	0.4376623
ILMN_1665049	608.7266	0
ILMN_1801236	97.92767	0.1402597
ILMN_1653876	84.53671	0.312987
ILMN_1733560	126.3295	0.05194805
ILMN_1656525	73.25309	0.8246753
ILMN_1771089	80.97791	0.4077922
ILMN_1657423	380.8384	0
ILMN_1689251	88.93764	0.2402597
ILMN_2381476	101.1746	0.1207792
ILMN_1675583	137.0793	0.03896104
ILMN_1697096	88.99741	0.238961
ILMN_1754529	436.8069	0
ILMN_1718832	83.64035	0.3324675
ILMN_1774153	80.11563	0.448052
ILMN_2357134	98.71001	0.1350649
ILMN_1729281	276.944	0.002597403
ILMN_1763412	167.2247	0.02337662
ILMN_2392043	1550.039	0
ILMN_1696463	2154.465	0
ILMN_2143314	95.19416	0.1584416
ILMN_1755124	77.86037	0.5285714
ILMN_2191940	79.9585	0.4506494
ILMN_1702407	684.2704	0
ILMN_1736713	95.0727	0.1584416
ILMN_2317555	104.8917	0.09740259
ILMN_1663189	79.34656	0.4688312
ILMN_1769458	72.65756	0.8558441
ILMN_1801045	103.7906	0.1038961
ILMN_1684563	114.2312	0.06753246
ILMN_1787266	91.16969	0.2
ILMN_1763516	147.0116	0.03376623
ILMN_1681263	71.49043	0.912987
ILMN_1690017	86.40014	0.274026
ILMN_1667544	94.02589	0.1714286
ILMN_1697543	79.63237	0.4649351
ILMN_1811479	71.52886	0.912987
ILMN_2149971	78.32224	0.5051948
ILMN_1720984	104.8982	0.09740259
ILMN_1728898	80.82117	0.4168831
ILMN_1653428	135.2968	0.04025974
ILMN_2045351	198.4514	0.009090909
ILMN_1798753	87.50838	0.2597403
ILMN_1794266	88.43408	0.2441558
ILMN_1706538	75.76485	0.6558442
ILMN_2356378	109.9752	0.07922078
ILMN_1724946	79.67745	0.4584416
ILMN_2375992	100.8731	0.1220779
ILMN_1800739	285.2473	0.002597403
ILMN_3236045	101.1151	0.1207792
ILMN_1723279	83.27426	0.3415585
ILMN_1757845	95.07941	0.1584416
ILMN_1703284	213.7215	0.007792208
ILMN_1801040	674.0413	0
ILMN_1658017	185.8955	0.01038961
ILMN_1660315	94.39013	0.1675325
ILMN_1681016	199.423	0.009090909
ILMN_3301749	102.8477	0.1116883
ILMN_3223826	81.4367	0.3974026
ILMN_1668984	100.0174	0.125974
ILMN_1796655	188.6086	0.009090909
ILMN_2392747	84.08752	0.3207792
ILMN_1687970	78.35725	0.5038961
ILMN_1784948	96.44369	0.1506494
ILMN_1746013	219.8183	0.006493506
ILMN_1656287	1066.206	0
ILMN_2342559	74.9371	0.7207792
ILMN_1791890	90.93823	0.2051948
ILMN_1676099	92.47868	0.1831169
ILMN_2397024	766.1895	0
ILMN_1795404	77.42054	0.5584416
ILMN_1807649	267.668	0.002597403
ILMN_2095506	108.7267	0.08051948
ILMN_1651354	98.61839	0.1350649
ILMN_2374449	92.48433	0.1831169
ILMN_1659072	68.81538	0.9818182
ILMN_1734229	439.1882	0
ILMN_1802315	81.06885	0.4064935
ILMN_2408771	106.0021	0.09090909
ILMN_1672461	92.88181	0.1766234
ILMN_1657405	97.88369	0.1415584
ILMN_1705849	82.18273	0.3779221
ILMN_1804277	128.7533	0.05064935
ILMN_1791232	128.1601	0.05064935
ILMN_1651609	115.1	0.06753246
ILMN_2275110	76.13804	0.6285715
ILMN_2410194	93.33312	0.1753247
ILMN_2132898	91.15168	0.2025974
ILMN_1759889	78.26305	0.5077922
ILMN_1716591	120.3633	0.05844156
ILMN_1711174	146.2483	0.03376623
ILMN_1795359	104.8736	0.09740259
ILMN_1806059	79.59488	0.4649351
ILMN_2197577	113.8725	0.06753246
ILMN_1746322	75.60777	0.6701299
ILMN_2191967	98.94154	0.1337662
ILMN_2211018	79.20422	0.4766234
ILMN_1701239	72.21278	0.8844156
ILMN_1674367	89.07108	0.2363636
ILMN_1702127	214.1993	0.007792208
ILMN_1810835	94.46996	0.1675325
ILMN_1777949	203.1008	0.007792208
ILMN_1769280	97.96802	0.1402597
ILMN_1691860	103.2794	0.1077922
ILMN_2329914	87.68658	0.2571429
ILMN_2089329	84.69077	0.3077922
ILMN_1791078	82.38503	0.3714286
ILMN_2086105	86.29956	0.274026
ILMN_1797596	125.9028	0.05324675
ILMN_1741168	83.26886	0.3415585
ILMN_1688811	155.9666	0.02597403
ILMN_1788095	258.2721	0.002597403
ILMN_1729868	291.3886	0.001298701
ILMN_1753648	263.5092	0.002597403
ILMN_1714170	85.62252	0.2844156
ILMN_1787541	150.4559	0.03116883
ILMN_1682864	668.4205	0
ILMN_1736682	75.64543	0.6649351
ILMN_1717935	74.38527	0.7623377
ILMN_2095133	227.4566	0.005194805
ILMN_1663106	77.48313	0.5506493
ILMN_1667494	77.8315	0.5311688
ILMN_1782845	84.84844	0.3051948
ILMN_1690708	88.81669	0.2415584
ILMN_1714228	76.48981	0.6155844
ILMN_1661335	160.9429	0.02467532
ILMN_1667079	79.08344	0.4779221
ILMN_1706548	92.45444	0.1831169
ILMN_2406439	94.52142	0.1675325
ILMN_1658864	77.22337	0.5714286
ILMN_1807609	191.601	0.009090909
ILMN_2249473	6815.501	0
ILMN_1813491	373.7103	0
ILMN_2274420	97.69625	0.1428571
ILMN_1665094	90.31158	0.2142857
ILMN_1799853	108.6195	0.08051948
ILMN_1704290	118.3884	0.06363636
ILMN_2233454	107.9128	0.08181818
ILMN_1867664	79.27501	0.4727273
ILMN_1728699	202.6326	0.007792208
ILMN_1761016	74.19565	0.7805195
ILMN_2041293	111.9059	0.07402597
ILMN_1772241	104.2305	0.1
ILMN_1667199	195.6687	0.009090909
ILMN_1662618	1470.999	0
ILMN_2286334	234.0904	0.005194805
ILMN_1742064	85.28418	0.2909091
ILMN_2062754	122.823	0.05584415
ILMN_1798827	231.4488	0.005194805
ILMN_1685898	95.18924	0.1584416
ILMN_1778253	222.0704	0.006493506
ILMN_1729987	1085.769	0
ILMN_1750641	86.96243	0.2675325
ILMN_1800002	79.26902	0.4727273
ILMN_1793241	92.10952	0.1883117
ILMN_1788895	80.27432	0.4415585
ILMN_1781280	73.11987	0.8324676
ILMN_1678435	129.5023	0.04935065
ILMN_1663035	176.9995	0.01428571
ILMN_1695378	71.58002	0.9116883
ILMN_2328986	93.31804	0.1753247
ILMN_2217661	91.78161	0.1922078
ILMN_1803398	467.9681	0
ILMN_1721024	124.4205	0.05324675
ILMN_1677432	109.2346	0.08051948
ILMN_1759549	107.76	0.08181818
ILMN_1797451	74.52958	0.7493507
ILMN_2261379	101.8816	0.1168831
ILMN_2348448	76.00988	0.6428571
ILMN_1659594	85.78186	0.2844156
ILMN_3235657	125.036	0.05324675
ILMN_2400644	118.5566	0.06363636
ILMN_1722923	150.3423	0.03116883
ILMN_2400648	116.2019	0.06623377
ILMN_2169152	9564.409	0
ILMN_1760347	8142.945	0
ILMN_1699525	119.8461	0.05974026
ILMN_1696119	73.2141	0.825974
ILMN_1682054	103.4816	0.1077922
ILMN_2400219	120.271	0.05844156
ILMN_1736692	79.21658	0.4766234
ILMN_1661337	147.7293	0.03376623
ILMN_1744200	82.9116	0.3545454
ILMN_3251269	428.6184	0
ILMN_2234758	1404.175	0
ILMN_2211950	697.4875	0
ILMN_2192032	267.8793	0.002597403
ILMN_1663149	92.98562	0.1766234
ILMN_1753862	476.7901	0
ILMN_2312275	445.2583	0
ILMN_1703524	173.594	0.01688312
ILMN_1683888	186.2481	0.01038961
ILMN_2099594	1190.465	0
ILMN_1759883	105.6225	0.09090909
ILMN_1798804	406.0114	0
ILMN_1657451	165.9693	0.02337662
ILMN_1695468	180.4276	0.01038961
ILMN_1669215	102.8112	0.1116883
ILMN_1697338	82.89474	0.3545454
ILMN_1785660	377.8674	0
ILMN_1751072	157.7661	0.02467532
ILMN_1709486	80.15587	0.448052
ILMN_1676213	76.41385	0.6181818
ILMN_1753515	117.7891	0.06363636
ILMN_1666306	97.3059	0.1454545
ILMN_1697670	630.1548	0
ILMN_1661664	121.0179	0.05714286
ILMN_1734602	1131.478	0
ILMN_1811820	78.22332	0.5090909
ILMN_3309016	82.82461	0.3558442
ILMN_1804822	449.1172	0
ILMN_1748182	91.11575	0.2025974
ILMN_1741782	175.9871	0.01428571
ILMN_2359096	106.6559	0.08831169
ILMN_1805646	216.4589	0.006493506
ILMN_1686957	74.68068	0.7441558
ILMN_1676625	153.0932	0.02987013
ILMN_1715500	80.29256	0.4415585
ILMN_1796407	1017.064	0
ILMN_1672006	291.582	0.001298701
ILMN_2219628	76.12292	0.6285715
ILMN_1809478	370.2845	0
ILMN_1711608	239.5507	0.003896104
ILMN_2361163	111.9196	0.07272727
ILMN_1814165	123.9529	0.05454545
ILMN_1720137	91.86316	0.1909091
ILMN_2327346	163.2817	0.02467532
ILMN_1742260	134.6786	0.04155844
ILMN_1727671	157.1444	0.02467532
ILMN_1672834	1389.272	0
ILMN_1755234	206.3067	0.007792208
ILMN_1670185	112.6445	0.07012987
ILMN_1715705	145.7506	0.03376623
ILMN_1775486	104.318	0.1
ILMN_3237755	102.5309	0.112987
ILMN_1750693	597.9842	0
ILMN_1726626	75.41047	0.6883117
ILMN_1785037	184.8044	0.01038961
ILMN_1783226	526.9534	0
ILMN_1806906	91.43311	0.1961039
ILMN_1680403	648.9401	0
ILMN_2233099	91.07832	0.2038961
ILMN_1728714	124.3297	0.05324675
ILMN_1812824	77.48167	0.5506493
ILMN_2069745	74.45362	0.7545455
ILMN_1673998	108.8129	0.08051948
ILMN_2152257	1032.479	0
ILMN_1774749	81.92977	0.3818182
ILMN_1684200	98.16668	0.138961
ILMN_1690563	106.5619	0.08831169
ILMN_1664956	1062.736	0
ILMN_1690680	81.00664	0.4064935
ILMN_2247572	92.65825	0.1818182
ILMN_1803671	76.46011	0.6181818
ILMN_1676207	71.25199	0.9233766
ILMN_2404327	97.30888	0.1454545
ILMN_1684697	71.54784	0.912987
ILMN_1665639	72.25356	0.8779221
ILMN_2292723	68.68487	0.9831169
ILMN_1720844	80.88229	0.4116883
ILMN_2313349	104.954	0.09740259
ILMN_1690971	86.84464	0.2675325
ILMN_2242635	76.91267	0.5922078
ILMN_1694952	76.2551	0.625974
ILMN_2322346	73.29601	0.8233766
ILMN_2278806	93.73748	0.174026
ILMN_1791645	74.58848	0.7454545
ILMN_1717025	90.71795	0.2103896
ILMN_2291709	72.1293	0.8883117
ILMN_2402303	82.89057	0.3545454
ILMN_1680569	144.8344	0.03376623
ILMN_1714818	72.41725	0.8675325
ILMN_2092943	79.20148	0.4766234
ILMN_1732696	73.06842	0.8376623
ILMN_1726257	79.89328	0.451948
ILMN_1714790	73.58094	0.812987
ILMN_1771397	74.19064	0.7805195
ILMN_1742097	71.50893	0.912987
ILMN_1765204	200.1004	0.009090909
ILMN_1699887	89.32047	0.2298701
ILMN_1713422	76.8242	0.5987013
ILMN_3301818	294.2285	0.001298701
ILMN_1683313	404.9385	0
ILMN_2267135	112.266	0.07142857
ILMN_1714165	170.0912	0.02077922
ILMN_2350315	97.01797	0.1467533
ILMN_1699472	102.627	0.112987
ILMN_2204545	126.3169	0.05194805
ILMN_2388701	134.3691	0.04155844
ILMN_1713496	192.5232	0.009090909
ILMN_1781560	152.6631	0.02987013
ILMN_2350183	83.28627	0.3415585
ILMN_1692207	69.73916	0.9584416
ILMN_1773470	80.89168	0.4116883
ILMN_1731063	86.62717	0.2714286
ILMN_1686988	76.94228	0.5883117
ILMN_2384496	86.16867	0.2766234
ILMN_1756501	568.2629	0
ILMN_1653120	252.5506	0.003896104
ILMN_1797102	106.7884	0.08701298
ILMN_1772951	75.23275	0.7051948
ILMN_1658706	327.6229	0
ILMN_2127379	91.44137	0.1961039
ILMN_1779061	79.12486	0.4766234
ILMN_1687857	113.8242	0.06753246
ILMN_2297453	79.10159	0.4779221
ILMN_2413064	121.0188	0.05714286
ILMN_1773959	75.92622	0.6454545
ILMN_1691736	152.5722	0.02987013
ILMN_1702175	83.8603	0.3246753
ILMN_1746137	92.4427	0.1831169
ILMN_1707763	81.79481	0.3857143
ILMN_2410113	85.63885	0.2844156
ILMN_2410114	71.27342	0.9233766
ILMN_1659926	88.70259	0.2415584
ILMN_1700719	73.13942	0.8324676
ILMN_1700981	70.31657	0.9441559
ILMN_3246810	78.53969	0.4974026
ILMN_1768840	75.08555	0.7142857
ILMN_2048011	72.95367	0.8402597
ILMN_1664859	103.0843	0.1103896
ILMN_1758461	123.3846	0.05454545
ILMN_1855910	75.20367	0.7090909
ILMN_1697301	76.24866	0.625974
ILMN_2394161	138.8872	0.03896104
ILMN_1689846	75.08962	0.7142857
ILMN_2253732	287.5281	0.001298701
ILMN_1756937	302.3401	0.001298701
ILMN_1735584	92.17903	0.1883117
ILMN_1698508	102.5813	0.112987
ILMN_1655987	149.9639	0.03116883
ILMN_1677497	114.1301	0.06753246
ILMN_1774127	78.00175	0.5207792
ILMN_1718295	246.0762	0.003896104
ILMN_1656595	79.57571	0.4649351
ILMN_1792435	139.7901	0.03766234
ILMN_2151048	181.7598	0.01038961
ILMN_2293677	81.8858	0.3831169
ILMN_1782609	471.458	0
ILMN_2333708	86.54079	0.2727273
ILMN_1787275	230.8495	0.005194805
ILMN_1667315	253.1745	0.003896104
ILMN_2362832	96.4353	0.1506494
ILMN_1760682	161.4981	0.02467532
ILMN_1791375	435.4628	0
ILMN_3239343	328.5837	0
ILMN_1669851	102.2665	0.1142857
ILMN_1765409	139.1645	0.03896104
ILMN_1781135	132.1528	0.04545455
ILMN_1739253	355.0915	0
ILMN_1665521	135.9369	0.04025974
ILMN_2391355	182.4259	0.01038961
ILMN_1682799	167.8602	0.02337662
ILMN_3247998	116.0159	0.06623377
ILMN_2281529	137.4334	0.03896104
ILMN_1657631	112.2132	0.07142857
ILMN_2384237	75.77953	0.6545454
ILMN_1704500	73.033	0.8389611
ILMN_2391176	86.20813	0.2766234
ILMN_1689702	76.42059	0.6181818
ILMN_2391178	110.6592	0.07922078
ILMN_1717052	174.5424	0.01558442
ILMN_1786498	68.56194	0.9844156
ILMN_2257607	91.94978	0.1909091
ILMN_2341254	76.1898	0.625974
ILMN_1660451	94.19178	0.1701299
ILMN_1666380	78.39729	0.5038961
ILMN_1657095	130.0729	0.04805195
ILMN_2228873	150.5423	0.03116883
ILMN_1716224	77.2111	0.5714286
ILMN_1783998	75.65829	0.6636364
ILMN_1784364	101.1714	0.1207792
ILMN_1657044	77.06357	0.5792208
ILMN_1740819	764.0634	0
ILMN_2367782	289.2259	0.001298701
ILMN_1687140	76.28669	0.6233766
ILMN_1799600	94.45623	0.1675325
ILMN_1668732	70.91271	0.9272727
ILMN_1690105	644.7236	0
ILMN_1691364	2626.875	0
ILMN_1777325	1055.384	0
ILMN_1690921	1294.558	0
ILMN_2410986	235.0505	0.005194805
ILMN_1663618	370.6488	0
ILMN_2401978	1057.055	0
ILMN_1785202	416.6608	0
ILMN_1753547	620.1225	0
ILMN_1684034	336.5347	0
ILMN_1763198	697.1719	0
ILMN_2322356	82.82597	0.3558442
ILMN_1682319	77.71663	0.5389611
ILMN_1730363	125.7553	0.05324675
ILMN_1656136	331.9971	0
ILMN_2327276	821.976	0
ILMN_1769720	97.30029	0.1454545
ILMN_1673950	79.28798	0.4727273
ILMN_1758164	73.53376	0.8155844
ILMN_1691884	85.96686	0.2818182
ILMN_1772260	77.40926	0.5584416
ILMN_1733094	83.94677	0.3220779
ILMN_1705629	70.28139	0.9441559
ILMN_2244631	80.96195	0.4077922
ILMN_1809101	81.93546	0.3792208
ILMN_2344298	75.99261	0.6428571
ILMN_2259308	76.98151	0.5857143
ILMN_1761577	113.1621	0.06883117
ILMN_2383349	109.3389	0.08051948
ILMN_2281089	81.19313	0.4038961
ILMN_1772036	235.3683	0.005194805
ILMN_1683474	117.3332	0.06493507
ILMN_3250322	131.7661	0.04545455
ILMN_3251014	91.37571	0.1974026
ILMN_1807244	102.4937	0.112987
ILMN_1665311	106.4168	0.08831169
ILMN_2413650	102.7478	0.1116883
ILMN_2064694	218.7248	0.006493506
ILMN_1738449	125.2114	0.05324675
ILMN_3307858	126.2113	0.05194805
ILMN_1789510	209.1458	0.007792208
ILMN_1651692	486.626	0
ILMN_1751871	95.55484	0.1545455
ILMN_1690085	177.6023	0.01298701
ILMN_1803774	169.9163	0.02077922
ILMN_1742520	84.77439	0.3051948
ILMN_1693679	78.56789	0.4961039
ILMN_1776428	138.6596	0.03896104
ILMN_1798543	840.2274	0
ILMN_2166534	99.95537	0.125974
ILMN_2402363	211.909	0.007792208
ILMN_1659782	135.4272	0.04025974
ILMN_1702723	73.71466	0.8077922
ILMN_1695773	94.77493	0.1623377
ILMN_1655163	1658.418	0
ILMN_1668090	173.3235	0.01688312
ILMN_1666453	162.9953	0.02467532
ILMN_2389794	73.3774	0.8181818
ILMN_2284496	85.48473	0.287013
ILMN_1737313	88.13471	0.2480519
ILMN_1668546	81.57587	0.3961039
ILMN_1756612	77.51982	0.5493507
ILMN_2216637	89.34057	0.2285714
ILMN_1672302	97.49962	0.1454545
ILMN_1778213	77.32555	0.5662338
ILMN_1727809	111.5246	0.07532468
ILMN_1693538	169.6199	0.02207792
ILMN_2152581	1064.059	0
ILMN_1755792	106.5085	0.08831169
ILMN_1791328	175.8912	0.01428571
ILMN_1711383	2935.925	0
ILMN_1679311	103.2172	0.1090909
ILMN_2075927	1628.384	0
ILMN_2294086	71.07569	0.9246753
ILMN_1657796	163.2169	0.02467532
ILMN_1745593	84.01681	0.3207792
ILMN_1750508	81.35502	0.3987013
ILMN_1795679	120.8012	0.05844156
ILMN_2126038	77.54744	0.548052
ILMN_3244117	754.0733	0
ILMN_1731397	75.44454	0.6883117
ILMN_1766657	605.2795	0
ILMN_1696419	186.468	0.01038961
ILMN_1801130	123.7903	0.05454545
ILMN_1663002	190.461	0.009090909
ILMN_1761866	85.64224	0.2844156
ILMN_1668592	81.92508	0.3818182
ILMN_1656409	77.69485	0.5415584
ILMN_1670705	75.25132	0.7051948
ILMN_2229214	71.08347	0.9246753
ILMN_1664014	74.87021	0.7233766
ILMN_1803256	92.47549	0.1831169
ILMN_1769634	183.7339	0.01038961
ILMN_1807652	118.5334	0.06363636
ILMN_1721689	72.02712	0.8909091
ILMN_1699666	88.42182	0.2454545
ILMN_2315694	375.6213	0
ILMN_2348243	98.4225	0.1363636
ILMN_1701386	149.325	0.03246753
ILMN_1731194	340.3673	0
ILMN_1808783	108.7404	0.08051948
ILMN_1748543	79.32417	0.4701299
ILMN_2170930	97.24494	0.1454545
ILMN_1749882	121.0855	0.05714286
ILMN_2129273	89.44438	0.2285714
ILMN_1772946	273.0276	0.002597403
ILMN_1696190	127.1449	0.05194805
ILMN_2394102	91.18436	0.2
ILMN_1778956	209.3476	0.007792208
ILMN_1653856	210.6952	0.007792208
ILMN_1746090	209.1918	0.007792208
ILMN_2194448	177.161	0.01298701
ILMN_2157421	193.3506	0.009090909
ILMN_1756126	188.6663	0.009090909
ILMN_1753712	522.8281	0
ILMN_1720771	1153.521	0
ILMN_1773901	145.1834	0.03376623
ILMN_1803698	145.923	0.03376623
ILMN_1741942	965.3025	0
ILMN_1750896	83.07581	0.3480519
ILMN_1696126	109.3477	0.08051948
ILMN_1775587	97.6517	0.1428571
ILMN_1760160	147.635	0.03376623
ILMN_1660721	82.73852	0.3571429
ILMN_1726805	103.5788	0.1064935
ILMN_1747775	158.4691	0.02467532
ILMN_2344216	126.3744	0.05194805
ILMN_1659544	642.1682	0
ILMN_1680313	272.4073	0.002597403
ILMN_1749345	536.4702	0
ILMN_1777444	115.7875	0.06623377
ILMN_1808860	235.0737	0.005194805
ILMN_2157951	281.9723	0.002597403
ILMN_1777915	301.254	0.001298701
ILMN_2154094	73.82206	0.8038961
ILMN_1792518	283.1454	0.002597403
ILMN_1752895	223.8626	0.006493506
ILMN_1728747	211.2303	0.007792208
ILMN_2414878	100.0115	0.125974
ILMN_1810657	103.3563	0.1077922
ILMN_2159453	877.6116	0
ILMN_1764168	329.0166	0
ILMN_1707391	89.18282	0.2311688
ILMN_1684402	358.0752	0
ILMN_3235109	86.55877	0.2727273
ILMN_1750912	102.09	0.1142857
ILMN_2172969	89.47615	0.2285714
ILMN_2187206	72.55149	0.8623376
ILMN_1802105	87.4381	0.2597403
ILMN_2184535	73.40718	0.8181818
ILMN_1732475	88.90831	0.2402597
ILMN_2210729	227.7657	0.005194805
ILMN_1736054	179.7612	0.01038961
ILMN_2150019	174.2282	0.01558442
ILMN_1660787	95.66051	0.1545455
ILMN_1779616	284.0461	0.002597403
ILMN_1652379	232.5711	0.005194805
ILMN_1681601	79.3001	0.4714286
ILMN_1757754	79.07297	0.4779221
ILMN_1804361	74.27544	0.7714286
ILMN_2054725	101.7151	0.1168831
ILMN_3248915	96.49664	0.1506494
ILMN_1660655	83.38665	0.3376623
ILMN_1702363	132.1487	0.04545455
ILMN_2345142	396.6742	0
ILMN_1686981	273.1194	0.002597403
ILMN_1667460	603.0356	0
ILMN_1716367	94.63804	0.1662338
ILMN_1657302	82.89194	0.3545454
ILMN_2404795	5303.633	0
ILMN_1656900	432.6334	0
ILMN_1778756	73.76144	0.8077922
ILMN_1798528	84.81562	0.3051948
ILMN_1790159	79.02642	0.4792208
ILMN_2400372	260.2915	0.002597403
ILMN_2262177	83.57547	0.3324675
ILMN_1815283	190.2892	0.009090909
ILMN_3250049	110.8663	0.07922078
ILMN_1670517	145.983	0.03376623
ILMN_1707804	304.9117	0
ILMN_3250899	105.7982	0.09090909
ILMN_2336130	208.006	0.007792208
ILMN_1678293	85.98418	0.2792208
ILMN_2336133	382.3315	0
ILMN_1733443	160.5041	0.02467532
ILMN_1766079	102.449	0.112987
ILMN_2415329	74.05978	0.7883117
ILMN_1653463	99.28018	0.1324675
ILMN_1772148	75.23156	0.7064935
ILMN_1704163	75.80562	0.6545454
ILMN_1692983	76.00626	0.6428571
ILMN_1727589	109.4914	0.08051948
ILMN_1763520	74.39706	0.7597402
ILMN_1705674	212.6376	0.007792208
ILMN_1701637	77.46769	0.5532467
ILMN_1718836	70.98145	0.9272727
ILMN_1653386	86.96675	0.2675325
ILMN_1753472	393.8089	0
ILMN_1685371	154.1882	0.02987013
ILMN_2345872	577.6498	0
ILMN_2379835	84.55302	0.3116883
ILMN_1790105	73.71499	0.8077922
