PROBE_ID	7677153062_G.VALUE	7677153062_G.Detection Pval
ILMN_1666679	134.4215	0.04025974
ILMN_1657862	186.2359	0.007792208
ILMN_1770412	325.2316	0
ILMN_1712786	120.3617	0.07922078
ILMN_1680111	122.527	0.07272727
ILMN_1791006	110.6535	0.1948052
ILMN_1714567	1601.73	0
ILMN_1792495	117.5537	0.1025974
ILMN_1752159	121.0213	0.07532468
ILMN_3243156	96.03642	0.9116883
ILMN_1812640	2829.935	0
ILMN_2162799	124.7428	0.06363636
ILMN_1782679	103.0783	0.4987013
ILMN_1703617	199.6104	0.006493506
ILMN_1798308	404.0734	0
ILMN_1730625	98.43002	0.8220779
ILMN_1696512	151.7343	0.02207792
ILMN_2164164	99.78816	0.7376623
ILMN_3240117	477.5913	0
ILMN_1703538	996.9042	0
ILMN_1792473	1650.797	0
ILMN_1771827	201.06	0.006493506
ILMN_3246401	137.4193	0.03766234
ILMN_1770725	103.3375	0.4857143
ILMN_2313821	143.1636	0.03116883
ILMN_1717357	106.0313	0.3363636
ILMN_1668408	124.4267	0.06493507
ILMN_1667183	108.4228	0.2480519
ILMN_1712639	104.3493	0.4337662
ILMN_1704173	100.6753	0.6831169
ILMN_1797974	124.9141	0.06103896
ILMN_1688625	127.6277	0.05454545
ILMN_1776916	124.1523	0.06623377
ILMN_2113340	105.2341	0.3818182
ILMN_1669557	104.8518	0.4012987
ILMN_3307874	101.2402	0.6454545
ILMN_2214232	104.2195	0.4376623
ILMN_1681301	221.9757	0.002597403
ILMN_1673252	185.1394	0.007792208
ILMN_2103841	243.5831	0.001298701
ILMN_2368268	109	0.2337662
ILMN_2415292	99.82447	0.7324675
ILMN_1670282	112.2681	0.1649351
ILMN_2261519	5284.024	0
ILMN_1791236	101.2527	0.6415585
ILMN_1723521	100.5612	0.6883117
ILMN_2242299	100.5011	0.6935065
ILMN_2312764	99.57873	0.7506493
ILMN_1779965	128.9167	0.05194805
ILMN_1670542	146.6228	0.02727273
ILMN_1655645	127.0163	0.05584415
ILMN_1716053	177.5199	0.01038961
ILMN_3236458	148.0754	0.02467532
ILMN_1778173	189.4309	0.007792208
ILMN_2338038	106.925	0.3025974
ILMN_1686522	103.371	0.4844156
ILMN_1764090	102.1476	0.5688311
ILMN_1798249	104.3829	0.4311688
ILMN_1656593	102.3478	0.5545455
ILMN_2283473	110.2111	0.1987013
ILMN_2387712	109.3958	0.2168831
ILMN_1684305	102.3587	0.5532467
ILMN_1712530	110.4016	0.1961039
ILMN_1662598	100.3378	0.6987013
ILMN_1718808	149.3037	0.02467532
ILMN_1783818	103.9624	0.4532467
ILMN_2293758	205.904	0.005194805
ILMN_1735539	123.5701	0.06753246
ILMN_2280189	146.344	0.02727273
ILMN_1693220	197.4585	0.006493506
ILMN_1684836	101.7669	0.5974026
ILMN_1715532	98.05877	0.8493506
ILMN_1686846	101.5291	0.6220779
ILMN_2308950	98.92638	0.7987013
ILMN_1709101	223.7577	0.002597403
ILMN_1752247	250.7315	0
ILMN_2396956	674.4047	0
ILMN_1679987	92.94603	0.987013
ILMN_1673542	91.24165	0.9935065
ILMN_1802537	102.1351	0.5688311
ILMN_1675507	96.42648	0.9025974
ILMN_1691959	110.5937	0.1948052
ILMN_1737754	108.8677	0.2376623
ILMN_1808905	96.69501	0.8896104
ILMN_2268556	98.82021	0.8064935
ILMN_2253207	111.7291	0.1727273
ILMN_1734794	95.4355	0.9324675
ILMN_1690818	100.5792	0.6883117
ILMN_1770758	111.2807	0.1818182
ILMN_2293529	100.3552	0.6987013
ILMN_1703049	105.5861	0.3662338
ILMN_1733690	169.657	0.01168831
ILMN_2410406	103.718	0.4623377
ILMN_1741572	160.3394	0.01688312
ILMN_1768962	161.357	0.01688312
ILMN_2400663	106.7093	0.3077922
ILMN_2396691	104.0863	0.4454545
ILMN_1802799	271.6471	0
ILMN_1679383	111.8678	0.1701299
ILMN_1658337	235.048	0.001298701
ILMN_2148847	477.7304	0
ILMN_1770673	914.6855	0
ILMN_2205785	97.05925	0.8805195
ILMN_1728047	205.1324	0.006493506
ILMN_1774938	105.5976	0.3662338
ILMN_2380771	238.9609	0.001298701
ILMN_1701731	305.0482	0
ILMN_1672148	103.2699	0.4896104
ILMN_2278335	110.7433	0.1935065
ILMN_1662507	103.7743	0.4623377
ILMN_1668617	99.88739	0.7285714
ILMN_1719154	100.8205	0.6675324
ILMN_1773417	99.76093	0.7402598
ILMN_2412336	112.8835	0.1571429
ILMN_3237488	103.7796	0.4610389
ILMN_1730191	100.8552	0.6649351
ILMN_1713124	144.7112	0.02857143
ILMN_1668880	97.76556	0.8571429
ILMN_1687757	106.4004	0.3272727
ILMN_3307911	116.0111	0.1168831
ILMN_1685803	103.0866	0.4987013
ILMN_1692661	108.8308	0.2376623
ILMN_2157277	8821.473	0
ILMN_1694985	124.3039	0.06493507
ILMN_1677043	188.3611	0.007792208
ILMN_2145396	154.5181	0.01948052
ILMN_1718483	103.2717	0.4896104
ILMN_3243152	96.66493	0.8896104
ILMN_2388507	577.9985	0
ILMN_2410909	767.007	0
ILMN_1748661	101.9473	0.5792208
ILMN_1726906	124.1591	0.06623377
ILMN_1743347	104.6776	0.4142857
ILMN_1733598	135.8441	0.03766234
ILMN_1757130	104.1337	0.4441558
ILMN_2325612	102.1087	0.5727273
ILMN_2325610	105.3299	0.3766234
ILMN_2377240	283.1899	0
ILMN_1665982	139.5273	0.03506494
ILMN_2404657	103.072	0.4987013
ILMN_1747577	162.3508	0.01688312
ILMN_1679898	110.0636	0.2
ILMN_1700047	146.7557	0.02727273
ILMN_2385647	104.5868	0.4194805
ILMN_1728309	105.8798	0.3493507
ILMN_1708323	134.4647	0.04025974
ILMN_2367126	172.9791	0.01038961
ILMN_2271875	102.3729	0.5506493
ILMN_1782939	114.301	0.1350649
ILMN_1682763	100.882	0.6610389
ILMN_1670870	192.4373	0.006493506
ILMN_2051381	162.8538	0.01428571
ILMN_2302716	120.1309	0.07922078
ILMN_2096372	175.7669	0.01038961
ILMN_1709348	185.1589	0.007792208
ILMN_1748538	103.5695	0.4727273
ILMN_2383707	102.4803	0.5454546
ILMN_1807439	101.686	0.6064935
ILMN_2139970	97.97375	0.8506494
ILMN_2150894	105.2488	0.3805195
ILMN_1675398	93.93737	0.9649351
ILMN_1802167	101.3896	0.6298701
ILMN_1736539	198.5981	0.006493506
ILMN_2182980	103.206	0.4935065
ILMN_1793859	216.0672	0.003896104
ILMN_1702503	113.2586	0.151948
ILMN_1667564	108.2794	0.2506494
ILMN_1794825	184.9169	0.007792208
ILMN_2401641	133.9798	0.04025974
ILMN_1727965	105.9937	0.3415585
ILMN_1728662	214.8727	0.003896104
ILMN_2363880	97.98392	0.8506494
ILMN_1761514	99.18018	0.7714286
ILMN_1763666	107.8466	0.2649351
ILMN_2244841	101.2632	0.6415585
ILMN_1656368	105.398	0.3714286
ILMN_1696099	117.5711	0.1025974
ILMN_2406557	103.2715	0.4896104
ILMN_2372403	113.9935	0.1376623
ILMN_2372398	118.0546	0.0961039
ILMN_1785284	154.222	0.01948052
ILMN_2096985	117.4035	0.1051948
ILMN_1687508	108.6984	0.2376623
ILMN_1763461	102.6937	0.5272727
ILMN_2365176	121.1653	0.07532468
ILMN_1699258	118.6963	0.09090909
ILMN_1681938	108.8834	0.2376623
ILMN_1761804	921.5812	0
ILMN_1681374	108.4572	0.2480519
ILMN_1736700	900.7911	0
ILMN_2251253	105.5539	0.3675325
ILMN_1741148	570.6737	0
ILMN_1747716	165.8104	0.01298701
ILMN_1755974	314.0049	0
ILMN_1718093	110.2883	0.1987013
ILMN_3243268	107.6508	0.2675325
ILMN_1730304	95.74074	0.9181818
ILMN_1666325	152.1868	0.02207792
ILMN_3251482	125.6403	0.05974026
ILMN_1660856	118.8179	0.09090909
ILMN_2120982	106.9333	0.3012987
ILMN_1743995	115.0709	0.1246753
ILMN_2147503	102.4896	0.5454546
ILMN_1761456	144.4791	0.02857143
ILMN_1743635	194.5495	0.006493506
ILMN_2191822	102.7469	0.5233766
ILMN_2131293	99.35854	0.7649351
ILMN_1782084	122.4382	0.07272727
ILMN_1737945	115.8654	0.1168831
ILMN_1722688	102.8473	0.5207792
ILMN_1806845	124.663	0.06363636
ILMN_1711886	204.6664	0.006493506
ILMN_1664449	162.8353	0.01428571
ILMN_1771411	162.2399	0.01688312
ILMN_2365686	131.9272	0.04415584
ILMN_2271014	117.0771	0.1077922
ILMN_1685413	141.9328	0.03246753
ILMN_1732809	129.965	0.04935065
ILMN_1753135	99.94231	0.7220779
ILMN_2276750	173.1233	0.01038961
ILMN_1758038	143.0426	0.03116883
ILMN_2375973	131.3375	0.04675325
ILMN_1690252	146.0442	0.02727273
ILMN_2134062	131.9135	0.04415584
ILMN_1805673	113.0289	0.1532468
ILMN_1657283	981.4429	0
ILMN_1808792	159.736	0.01688312
ILMN_1761764	145.9658	0.02727273
ILMN_1779190	112.1467	0.1649351
ILMN_1796946	96.17546	0.9103896
ILMN_1784583	104.9187	0.3961039
ILMN_1681046	106.0687	0.3363636
ILMN_1709474	129.7677	0.04935065
ILMN_3237132	114.0691	0.1363636
ILMN_1713731	114.5686	0.1311688
ILMN_1692332	113.6332	0.1454545
ILMN_2137544	111.4291	0.1792208
ILMN_1735987	109.1121	0.2298701
ILMN_1676042	139.9081	0.03506494
ILMN_1783443	139.5734	0.03506494
ILMN_1729320	96.20115	0.9090909
ILMN_2403534	97.70171	0.8584415
ILMN_2276904	105.536	0.3675325
ILMN_1751975	101.8025	0.5935065
ILMN_2393149	111.4865	0.1766234
ILMN_1680996	2141.735	0
ILMN_1792150	111.1624	0.1831169
ILMN_1651466	98.408	0.825974
ILMN_1797875	3545.638	0
ILMN_1678255	105.3055	0.3779221
ILMN_1752669	235.9617	0.001298701
ILMN_2078697	296.6007	0
ILMN_1811238	101.856	0.587013
ILMN_1734630	166.4919	0.01298701
ILMN_1701603	1521.244	0
ILMN_1693789	4882.4	0
ILMN_1801851	253.3553	0
ILMN_1750256	138.0742	0.03506494
ILMN_1700596	145.2191	0.02727273
ILMN_1702322	115.1286	0.1233766
ILMN_1690636	150.4041	0.02467532
ILMN_1792449	94.45341	0.9558442
ILMN_1765674	106.5895	0.3142857
ILMN_1787314	253.305	0
ILMN_1663897	109.9113	0.2038961
ILMN_1800958	106.3851	0.3272727
ILMN_1760889	123.6666	0.06753246
ILMN_3236443	114.4242	0.1324675
ILMN_2191902	141.7569	0.03376623
ILMN_1729325	112.6507	0.161039
ILMN_1803384	96.88535	0.8844156
ILMN_1797432	98.59547	0.812987
ILMN_1794728	128.5113	0.05454545
ILMN_1715988	105.2711	0.3805195
ILMN_1713315	104.6688	0.4155844
ILMN_2194619	123.6078	0.06753246
ILMN_3246673	208.0127	0.005194805
ILMN_1759670	148.0251	0.02467532
ILMN_2367172	106.2621	0.3311688
ILMN_1792741	114.17	0.1363636
ILMN_1794384	99.48326	0.7597402
ILMN_1688019	98.88138	0.8012987
ILMN_1751092	101.224	0.6467533
ILMN_1697611	109.015	0.2337662
ILMN_1695446	100.2644	0.7051948
ILMN_1662681	103.7057	0.4649351
ILMN_1788462	404.2786	0
ILMN_1667994	225.5309	0.002597403
ILMN_1788239	109.9111	0.2038961
ILMN_1695759	135.884	0.03766234
ILMN_2397406	105.313	0.3766234
ILMN_1727258	104.7957	0.4064935
ILMN_1723116	183.4553	0.007792208
ILMN_1666258	128.1153	0.05454545
ILMN_1660995	96.89336	0.8844156
ILMN_1736412	119.0007	0.09090909
ILMN_1778723	1343.773	0
ILMN_1765460	104.2788	0.4363636
ILMN_1725896	102.494	0.5454546
ILMN_1738233	112.1594	0.1649351
ILMN_1670506	118.3894	0.09350649
ILMN_1779374	140.7011	0.03376623
ILMN_2394242	110.8132	0.1883117
ILMN_1727023	124.8201	0.06233766
ILMN_1683901	106.561	0.3142857
ILMN_1750880	119.3902	0.08831169
ILMN_1792409	117.0282	0.1077922
ILMN_1748141	125.6701	0.05974026
ILMN_1778788	135.8555	0.03766234
ILMN_1759312	100.2281	0.7077922
ILMN_1701589	104.2091	0.438961
ILMN_1696830	90.69402	0.9974026
ILMN_1786899	111.7007	0.174026
ILMN_1774447	118.8688	0.09090909
ILMN_1660854	159.542	0.01688312
ILMN_1665307	126.0439	0.05844156
ILMN_1731223	133.3024	0.04415584
ILMN_1685834	100.5551	0.6883117
ILMN_1725297	101.9018	0.5818182
ILMN_1665331	166.2211	0.01298701
ILMN_1713927	107.0076	0.2987013
ILMN_1797796	107.0645	0.2948052
ILMN_2294762	157.3112	0.01688312
ILMN_2408219	96.24787	0.9064935
ILMN_2094262	108.8608	0.2376623
ILMN_2094261	122.9196	0.07012987
ILMN_1726327	105.9934	0.3415585
ILMN_1663313	1340.034	0
ILMN_1719031	103.3425	0.4857143
ILMN_2131123	97.44701	0.864935
ILMN_1801303	162.2158	0.01688312
ILMN_1751102	100.0174	0.7194805
ILMN_1694882	116.9832	0.1090909
ILMN_2073157	123.7458	0.06753246
ILMN_1785742	107.748	0.2662338
ILMN_2309549	109.3469	0.2181818
ILMN_1801606	343.8287	0
ILMN_1664435	104.87	0.4
ILMN_1804812	136.816	0.03766234
ILMN_1659553	147.6405	0.02597403
ILMN_1770378	135.7399	0.03766234
ILMN_2343563	136.1053	0.03766234
ILMN_1726281	125.2541	0.05974026
ILMN_1753773	161.8466	0.01688312
ILMN_1722102	178.6753	0.009090909
ILMN_1674988	102.3459	0.5545455
ILMN_1793894	498.9831	0
ILMN_1733096	95.64177	0.9194805
ILMN_1813243	107.9744	0.261039
ILMN_1802973	230.1074	0.001298701
ILMN_1723177	407.1933	0
ILMN_2199284	112.47	0.1623377
ILMN_1696974	132.1619	0.04415584
ILMN_1760727	217.4624	0.003896104
ILMN_1665871	122.4885	0.07272727
ILMN_1736340	311.6925	0
ILMN_1677723	135.1252	0.04025974
ILMN_2086890	129.0011	0.05194805
ILMN_3250067	100.0116	0.7194805
ILMN_3250879	99.37218	0.7649351
ILMN_1774207	104.9822	0.3922078
ILMN_1758443	103.8756	0.4558442
ILMN_1669773	98.13044	0.8428571
ILMN_2145501	109.8915	0.2038961
ILMN_1772612	108.5716	0.2415584
ILMN_1695193	106.2582	0.3311688
ILMN_2143220	101.8814	0.5818182
ILMN_1674376	99.63663	0.7506493
ILMN_2386444	116.031	0.1168831
ILMN_1707727	106.6767	0.3116883
ILMN_2166696	98.22008	0.8389611
ILMN_1725518	99.50069	0.7584416
ILMN_1813361	121.7703	0.07272727
ILMN_2317186	106.8211	0.3051948
ILMN_1684694	110.2974	0.1987013
ILMN_1776363	102.2171	0.5649351
ILMN_1652729	99.87307	0.7298701
ILMN_1661875	125.7194	0.05974026
ILMN_2390609	101.6483	0.6090909
ILMN_1651943	101.7711	0.5974026
ILMN_2112829	115.1659	0.1233766
ILMN_2112834	100.3012	0.7025974
ILMN_1813139	172.2914	0.01168831
ILMN_1811239	101.8009	0.5935065
ILMN_1794470	236.2784	0.001298701
ILMN_1801464	155.3448	0.01948052
ILMN_1735364	114.4673	0.1324675
ILMN_1660778	126.7968	0.05584415
ILMN_1692080	107.5415	0.2753247
ILMN_1765091	186.6602	0.007792208
ILMN_2341382	120.3317	0.07922078
ILMN_1778304	98.2364	0.8363636
ILMN_1766560	116.3118	0.1142857
ILMN_3241218	232.9445	0.001298701
ILMN_1797873	98.52246	0.8168831
ILMN_3243457	101.3037	0.6402597
ILMN_3249608	168.5624	0.01168831
ILMN_1675483	185.8195	0.007792208
ILMN_2251062	105.8068	0.3545454
ILMN_1799369	109.7072	0.2116883
ILMN_1784292	145.4592	0.02727273
ILMN_1687351	183.3831	0.007792208
ILMN_2185563	210.1464	0.005194805
ILMN_1716264	98.36976	0.825974
ILMN_1711828	143.0135	0.03116883
ILMN_2115218	181.0616	0.009090909
ILMN_2108709	367.2516	0
ILMN_1690465	101.4606	0.6285715
ILMN_1661833	277.1679	0
ILMN_1689908	879.7856	0
ILMN_1794070	133.1371	0.04415584
ILMN_2148507	127.8797	0.05454545
ILMN_1660183	105.0321	0.3922078
ILMN_1667830	120.023	0.08051948
ILMN_1790351	102.6934	0.5272727
ILMN_1807112	134.2162	0.04025974
ILMN_1672356	262.7634	0
ILMN_1662902	122.9096	0.07012987
ILMN_1675435	112.0105	0.1675325
ILMN_1659156	116.9421	0.1090909
ILMN_2353431	107.8196	0.2662338
ILMN_1787064	115.0002	0.125974
ILMN_2406335	134.9753	0.04025974
ILMN_1712019	181.4208	0.009090909
ILMN_3190486	106.4702	0.3194805
ILMN_3255211	105.1336	0.387013
ILMN_3192974	111.789	0.1701299
ILMN_3233098	95.83127	0.9142857
ILMN_1666221	116.4817	0.112987
ILMN_1682547	108.7712	0.2376623
ILMN_1747839	97.51295	0.8623376
ILMN_1679184	100.2571	0.7051948
ILMN_2215824	150.312	0.02467532
ILMN_1670452	106.7835	0.3077922
ILMN_3244353	101.0233	0.6545454
ILMN_2289424	96.79089	0.8883117
ILMN_2398211	100.1165	0.712987
ILMN_3240529	91.8805	0.9909091
ILMN_3307747	99.98782	0.7220779
ILMN_1680631	97.60232	0.8597403
ILMN_2181867	102.1389	0.5688311
ILMN_1757147	92.54556	0.987013
ILMN_1671812	105.2926	0.3779221
ILMN_1799848	126.0704	0.05714286
ILMN_2132599	117.3002	0.1064935
ILMN_2227338	110.777	0.1922078
ILMN_1747151	106.7896	0.3077922
ILMN_1768202	153.7805	0.01948052
ILMN_2101368	101.2585	0.6415585
ILMN_1740161	112.9664	0.1545455
ILMN_1794063	113.4055	0.1493506
ILMN_1697594	106.0629	0.3363636
ILMN_2232520	117.938	0.09740259
ILMN_2075643	95.98125	0.9116883
ILMN_1749338	96.18356	0.9090909
ILMN_1756727	112.8036	0.1597403
ILMN_1813607	96.93081	0.8844156
ILMN_1796059	98.25686	0.8363636
ILMN_1730678	2750.057	0
ILMN_1708056	102.5714	0.5389611
ILMN_2214278	106.7397	0.3077922
ILMN_1805985	116.6227	0.1116883
ILMN_1667748	161.3818	0.01688312
ILMN_2119793	108.9812	0.2337662
ILMN_1655766	104.8648	0.4
ILMN_1758215	102.7567	0.5233766
ILMN_2145153	106.2563	0.3311688
ILMN_1798006	99.44392	0.7636364
ILMN_2382431	106.6596	0.3116883
ILMN_1750459	89.00323	0.9987013
ILMN_1686523	103.7445	0.4623377
ILMN_2280568	147.685	0.02597403
ILMN_1780806	183.4005	0.007792208
ILMN_2189614	115.7969	0.1181818
ILMN_1756417	110.4107	0.1961039
ILMN_1776936	103.0487	0.5
ILMN_1710979	155.5246	0.01948052
ILMN_1758846	119.612	0.08441558
ILMN_1751744	97.43836	0.864935
ILMN_2091590	105.9514	0.3454545
ILMN_1676605	107.6883	0.2675325
ILMN_1779882	108.7544	0.2376623
ILMN_1755049	133.4291	0.04415584
ILMN_2059844	265.0522	0
ILMN_1733716	122.3843	0.07272727
ILMN_1712298	123.2843	0.07012987
ILMN_1755588	109.1437	0.225974
ILMN_1669259	227.7491	0.001298701
ILMN_1728957	102.6691	0.5272727
ILMN_1793466	97.56505	0.861039
ILMN_2367300	101.7087	0.6038961
ILMN_2226304	124.4774	0.06493507
ILMN_3244029	103.2387	0.4922078
ILMN_1772660	201.3064	0.006493506
ILMN_1766309	122.0621	0.07272727
ILMN_2341724	129.7976	0.04935065
ILMN_2072045	97.77228	0.8571429
ILMN_1724040	118.9907	0.09090909
ILMN_1692849	102.1002	0.574026
ILMN_1698159	108.0267	0.2584416
ILMN_2178587	124.2209	0.06623377
ILMN_2354930	102.4673	0.5454546
ILMN_1779951	106.0362	0.3363636
ILMN_1675937	99.66772	0.7467533
ILMN_2048607	136.7274	0.03766234
ILMN_1813669	195.699	0.006493506
ILMN_1758392	98.38057	0.825974
ILMN_1696131	117.8472	0.09740259
ILMN_2340974	98.50638	0.8181818
ILMN_1751636	113.6991	0.1441558
ILMN_2199658	101.8318	0.5909091
ILMN_1735108	104.9942	0.3922078
ILMN_1677487	181.2282	0.009090909
ILMN_2273796	113.5023	0.1467533
ILMN_2370692	114.9883	0.125974
ILMN_1739645	97.93081	0.851948
ILMN_3237961	103.4485	0.4766234
ILMN_1767111	130.2263	0.04935065
ILMN_3248094	104.9794	0.3922078
ILMN_3240765	98.50475	0.8181818
ILMN_2228215	105.7286	0.3571429
ILMN_1690154	114.1578	0.1363636
ILMN_1674941	183.1606	0.007792208
ILMN_1675423	97.2226	0.8766234
ILMN_1683824	172.369	0.01168831
ILMN_1732948	98.88747	0.8012987
ILMN_1709124	110.9541	0.1857143
ILMN_1762629	117.5054	0.1025974
ILMN_1769259	139.1155	0.03506494
ILMN_1798679	121.6572	0.07272727
ILMN_1807945	142.8076	0.03246753
ILMN_1684293	1633.372	0
ILMN_2151412	101.6668	0.6090909
ILMN_1655868	117.3066	0.1064935
ILMN_1728191	93.17684	0.9857143
ILMN_1684923	105.1084	0.3883117
ILMN_1763837	511.3324	0
ILMN_1887731	116.1368	0.1155844
ILMN_1670379	98.50089	0.8181818
ILMN_1811877	104.0467	0.448052
ILMN_2387995	104.0352	0.4493507
ILMN_1780894	96.991	0.8831169
ILMN_1812926	575.4594	0
ILMN_1668044	94.41216	0.9558442
ILMN_1668566	102.5383	0.5389611
ILMN_2184184	2640.149	0
ILMN_1699421	102.4221	0.5493507
ILMN_2380494	300.8918	0
ILMN_1685170	483.0442	0
ILMN_1807003	162.5243	0.01558442
ILMN_2412490	105.4029	0.3714286
ILMN_1737612	102.5484	0.5389611
ILMN_1799243	100.6457	0.6857143
ILMN_1711899	156.8189	0.01818182
ILMN_1755937	115.7174	0.1207792
ILMN_2409167	959.696	0
ILMN_1698100	121.4252	0.07402597
ILMN_2041101	314.1185	0
ILMN_3235632	13157.71	0
ILMN_1798372	106.741	0.3077922
ILMN_1694548	252.1246	0
ILMN_1711408	116.3684	0.112987
ILMN_1741003	466.9866	0
ILMN_2326591	128.5117	0.05454545
ILMN_1678612	127.3828	0.05584415
ILMN_1662322	211.9837	0.005194805
ILMN_1703791	431.6485	0
ILMN_1778087	100.9201	0.6597403
ILMN_2095610	104.599	0.4181818
ILMN_3242004	100.0016	0.7194805
ILMN_2186983	104.7414	0.4103896
ILMN_2217601	99.15733	0.774026
ILMN_1709820	300.5172	0
ILMN_1799863	117.1178	0.1077922
ILMN_1741431	151.9128	0.02207792
ILMN_2405185	102.3049	0.5571429
ILMN_1782086	106.8662	0.3025974
ILMN_1813840	169.735	0.01168831
ILMN_1767113	98.69531	0.8090909
ILMN_1789676	136.3599	0.03766234
ILMN_2387505	101.8936	0.5818182
ILMN_1781983	190.6014	0.007792208
ILMN_2399627	191.515	0.006493506
ILMN_2399622	185.2435	0.007792208
ILMN_2276598	98.70231	0.8090909
ILMN_1754179	242.7175	0.001298701
ILMN_1805247	136.0876	0.03766234
ILMN_2415467	112.5015	0.1623377
ILMN_1754738	395.231	0
ILMN_1705861	120.9287	0.07532468
ILMN_1751345	107.3535	0.2831169
ILMN_1712806	114.411	0.1324675
ILMN_2316173	119.9193	0.08051948
ILMN_1766411	881.9455	0
ILMN_2120273	1018.453	0
ILMN_1768610	99.68358	0.7428572
ILMN_1815306	157.6093	0.01688312
ILMN_2359211	143.6659	0.03116883
ILMN_1673108	104.5571	0.4194805
ILMN_1803779	169.8277	0.01168831
ILMN_1681998	134.5509	0.04025974
ILMN_2331735	169.6068	0.01168831
ILMN_1699598	189.9575	0.007792208
ILMN_2402798	220.3985	0.002597403
ILMN_1662426	375.5507	0
ILMN_1809957	1398.513	0
ILMN_1768867	560.3994	0
ILMN_1679256	102.3751	0.5506493
ILMN_2284667	94.02225	0.9610389
ILMN_1764945	135.2231	0.04025974
ILMN_2390114	162.1626	0.01688312
ILMN_2362122	188.6938	0.007792208
ILMN_1667086	187.4659	0.007792208
ILMN_1701774	104.2222	0.4376623
ILMN_1676946	137.7157	0.03636364
ILMN_2311761	202.0138	0.006493506
ILMN_1731596	132.9715	0.04415584
ILMN_1669377	239.9372	0.001298701
ILMN_1754531	139.6258	0.03506494
ILMN_1779512	108.2435	0.2532468
ILMN_1760466	103.1275	0.4987013
ILMN_1659463	437.503	0
ILMN_2344798	118.4665	0.09220779
ILMN_2182656	104.4885	0.4233766
ILMN_1668285	107.6227	0.2701299
ILMN_1723626	103.7227	0.4623377
ILMN_2270491	102.2268	0.5649351
ILMN_2364928	99.92388	0.725974
ILMN_1686610	277.8856	0
ILMN_1769918	103.1688	0.4935065
ILMN_1796271	97.78613	0.8571429
ILMN_1699646	98.13939	0.8428571
ILMN_1801710	693.5079	0
ILMN_3251699	123.4607	0.06753246
ILMN_1716790	103.4801	0.4766234
ILMN_1740772	469.1911	0
ILMN_2320513	188.4326	0.007792208
ILMN_1662668	104.2828	0.4363636
ILMN_1659950	139.2812	0.03506494
ILMN_1656951	133.7782	0.04415584
ILMN_1689431	116.8605	0.1103896
ILMN_1708833	126.8273	0.05584415
ILMN_1740052	98.89653	0.8012987
ILMN_1718023	284.7245	0
ILMN_2319344	238.8091	0.001298701
ILMN_1661886	361.4523	0
ILMN_1652505	175.5462	0.01038961
ILMN_1658472	355.3519	0
ILMN_2398388	140.4845	0.03376623
ILMN_1767816	205.9769	0.005194805
ILMN_1815051	236.7996	0.001298701
ILMN_1793598	151.5243	0.02207792
ILMN_2128293	117.7332	0.0987013
ILMN_1788135	103.7155	0.4636364
ILMN_1793360	109.8611	0.2038961
ILMN_3243695	108.7519	0.2376623
ILMN_1808597	98.62067	0.812987
ILMN_1689353	108.559	0.2428571
ILMN_1700183	110.4813	0.1961039
ILMN_2396198	110.6234	0.1948052
ILMN_1763834	124.4337	0.06493507
ILMN_2081465	122.2605	0.07272727
ILMN_1710482	269.4167	0
ILMN_1796737	101.1342	0.6506494
ILMN_1690884	103.9458	0.4532467
ILMN_1729533	185.2017	0.007792208
ILMN_1688543	104.1545	0.4441558
ILMN_1675706	98.52892	0.8168831
ILMN_1754055	109.7107	0.2116883
ILMN_1664024	100.987	0.6571429
ILMN_1697925	240.6773	0.001298701
