PROBE_ID	7677153059_L.VALUE	7677153059_L.Detection Pval
ILMN_1809139	235.0297	0.002597403
ILMN_1747504	261.6728	0
ILMN_1666679	132.1538	0.05974026
ILMN_1657862	178.9696	0.009090909
ILMN_1770412	377.1	0
ILMN_1712786	138.65	0.04545455
ILMN_1680111	122.0893	0.1077922
ILMN_1791006	109.147	0.2987013
ILMN_1714567	1750.137	0
ILMN_1792495	122.7906	0.0961039
ILMN_1752159	122.1844	0.1064935
ILMN_3243156	94.46689	0.8896104
ILMN_1812640	2577.563	0
ILMN_2162799	127.5737	0.07532468
ILMN_1782679	94.76815	0.8831169
ILMN_1703617	235.6169	0.002597403
ILMN_1798308	334.8286	0
ILMN_1730625	93.78259	0.9207792
ILMN_1696512	175.7927	0.009090909
ILMN_2164164	106.6378	0.3727273
ILMN_3240117	486.4938	0
ILMN_1703538	1444.161	0
ILMN_1792473	2041.519	0
ILMN_1771827	212.5257	0.005194805
ILMN_3246401	158.7541	0.01818182
ILMN_1770725	100.3952	0.6506494
ILMN_2313821	154.613	0.02207792
ILMN_1717357	109.8641	0.2792208
ILMN_1668408	122.1169	0.1077922
ILMN_1667183	104.5211	0.4415585
ILMN_1712639	95.56477	0.848052
ILMN_1704173	103.3382	0.4961039
ILMN_1797974	124.5516	0.08571429
ILMN_1688625	130.2515	0.06103896
ILMN_1776916	120.5426	0.1168831
ILMN_2113340	110.2607	0.274026
ILMN_1669557	110.629	0.2662338
ILMN_3307874	93.23706	0.9311689
ILMN_2214232	96.60318	0.8012987
ILMN_1681301	184.7515	0.007792208
ILMN_1673252	201.8749	0.005194805
ILMN_2103841	255.9761	0
ILMN_2368268	111.7945	0.238961
ILMN_2415292	96.13227	0.8181818
ILMN_1670282	120.6836	0.1168831
ILMN_2261519	5069.94	0
ILMN_1791236	115.0948	0.1844156
ILMN_1723521	94.20591	0.9051948
ILMN_2242299	109.3995	0.2935065
ILMN_2312764	110.7062	0.2662338
ILMN_1779965	132.474	0.05844156
ILMN_1670542	135.8054	0.05064935
ILMN_1655645	119.143	0.1324675
ILMN_1716053	165.0704	0.01298701
ILMN_3236458	158.679	0.01818182
ILMN_1778173	234.5123	0.002597403
ILMN_2338038	124.3862	0.08701298
ILMN_1686522	114.6639	0.187013
ILMN_1764090	103.366	0.4961039
ILMN_1798249	96.64171	0.7987013
ILMN_1656593	102.2928	0.5467532
ILMN_2283473	95.90601	0.8363636
ILMN_2387712	108.4023	0.3233766
ILMN_1684305	95.7314	0.8428571
ILMN_1712530	105.8915	0.3935065
ILMN_1662598	95.79563	0.8376623
ILMN_1718808	143.5683	0.03896104
ILMN_1783818	105.2736	0.4181818
ILMN_2293758	218.1606	0.005194805
ILMN_1735539	120.1217	0.1207792
ILMN_2280189	165.6969	0.01298701
ILMN_1693220	213.6759	0.005194805
ILMN_1684836	114.0677	0.1922078
ILMN_1715532	100.5741	0.6376624
ILMN_1686846	98.35353	0.7519481
ILMN_2308950	103.0993	0.5077922
ILMN_1709101	233.0983	0.002597403
ILMN_1752247	281.7694	0
ILMN_2396956	726.6248	0
ILMN_1679987	95.02721	0.8701299
ILMN_1673542	97.4742	0.7805195
ILMN_1802537	95.78467	0.8376623
ILMN_1675507	99.99581	0.6779221
ILMN_1691959	106.7402	0.3714286
ILMN_1737754	107.9653	0.3324675
ILMN_1808905	102.4859	0.5389611
ILMN_2268556	102.6705	0.5298702
ILMN_2253207	108.6721	0.3142857
ILMN_1734794	92.24419	0.9506493
ILMN_1690818	102.5803	0.5337662
ILMN_1770758	118.003	0.1454545
ILMN_2293529	103.1321	0.5064935
ILMN_1703049	103.8897	0.4701299
ILMN_1733690	150.9723	0.02337662
ILMN_2410406	108.8893	0.3038961
ILMN_1741572	179.1291	0.009090909
ILMN_1768962	159.614	0.01818182
ILMN_2400663	109.2079	0.2974026
ILMN_2396691	90.38872	0.9701298
ILMN_1802799	343.032	0
ILMN_1679383	112.1119	0.2311688
ILMN_1658337	272.9221	0
ILMN_2148847	520.4981	0
ILMN_1770673	906.1583	0
ILMN_2205785	109.4648	0.2922078
ILMN_1728047	263.1711	0
ILMN_1774938	105.2712	0.4181818
ILMN_2380771	303.9948	0
ILMN_1701731	335.2099	0
ILMN_1672148	99.71973	0.6909091
ILMN_2278335	114.023	0.1922078
ILMN_1662507	101.8016	0.5753247
ILMN_1668617	101.6423	0.5857143
ILMN_1719154	111.4925	0.2493507
ILMN_1773417	104.1947	0.4571429
ILMN_2412336	103.1293	0.5064935
ILMN_3237488	102.7599	0.5246753
ILMN_1730191	97.53834	0.7779221
ILMN_1713124	214.8522	0.005194805
ILMN_1668880	98.40614	0.7519481
ILMN_1687757	114.3798	0.1909091
ILMN_3307911	105.7424	0.4
ILMN_1685803	102.2391	0.5493507
ILMN_1692661	116.2732	0.1701299
ILMN_2157277	7918.684	0
ILMN_1694985	131.3666	0.06103896
ILMN_1677043	246.8406	0
ILMN_2145396	155.3768	0.02207792
ILMN_1718483	91.21854	0.9584416
ILMN_3243152	102.5534	0.5363637
ILMN_2388507	674.5956	0
ILMN_2410909	800.9055	0
ILMN_1748661	86.87074	0.9935065
ILMN_1726906	137.8741	0.04805195
ILMN_1743347	118.263	0.1402597
ILMN_1733598	135.5994	0.05194805
ILMN_1757130	95.3223	0.8571429
ILMN_2325612	113.5134	0.1974026
ILMN_2325610	104.2498	0.4545455
ILMN_2377240	313.6836	0
ILMN_1665982	156.3239	0.02077922
ILMN_2404657	102.9637	0.5168831
ILMN_1747577	177.0135	0.009090909
ILMN_1679898	117.0583	0.1584416
ILMN_1700047	144.1779	0.03766234
ILMN_2385647	116.5976	0.1649351
ILMN_1728309	104.46	0.4428571
ILMN_1708323	145.6145	0.03636364
ILMN_2367126	285.6362	0
ILMN_2271875	100.1791	0.6649351
ILMN_1782939	106.1912	0.3844156
ILMN_1682763	102.8124	0.5233766
ILMN_1670870	162.632	0.01688312
ILMN_2051381	166.2257	0.01298701
ILMN_2302716	126.4161	0.07792208
ILMN_2096372	195.2868	0.005194805
ILMN_1709348	203.6559	0.005194805
ILMN_1748538	106.552	0.3753247
ILMN_2383707	112.5253	0.2207792
ILMN_1807439	98.54556	0.7454545
ILMN_2139970	101.3551	0.6038961
ILMN_2150894	113.3795	0.2038961
ILMN_1675398	97.16669	0.7883117
ILMN_1802167	99.97477	0.6779221
ILMN_1736539	216.4003	0.005194805
ILMN_2182980	104.992	0.425974
ILMN_1793859	260.4073	0
ILMN_1702503	115.7072	0.1753247
ILMN_1667564	105.771	0.3974026
ILMN_1794825	160.3695	0.01818182
ILMN_2401641	142.3017	0.03896104
ILMN_1727965	98.21762	0.7545455
ILMN_1728662	169.2848	0.01298701
ILMN_2363880	88.73312	0.9844156
ILMN_1761514	108.5821	0.3181818
ILMN_1763666	103.2225	0.5012987
ILMN_2244841	96.11749	0.8207792
ILMN_1656368	106.3933	0.3805195
ILMN_1696099	128.9149	0.06753246
ILMN_2406557	102.553	0.5363637
ILMN_2372403	117.9985	0.1454545
ILMN_2372398	117.5235	0.151948
ILMN_1785284	162.4072	0.01688312
ILMN_2096985	113.8076	0.1935065
ILMN_1687508	105.1788	0.4207792
ILMN_1763461	107.6002	0.3415585
ILMN_2365176	134.4686	0.05584415
ILMN_1699258	118.9633	0.1337662
ILMN_1681938	105.7965	0.3974026
ILMN_1761804	945.4097	0
ILMN_1681374	112.6696	0.2194805
ILMN_1736700	1016.37	0
ILMN_2251253	97.44616	0.7805195
ILMN_1741148	693.0733	0
ILMN_1747716	175.2434	0.009090909
ILMN_1755974	374.1318	0
ILMN_1718093	113.0363	0.2181818
ILMN_3243268	117.4468	0.1532468
ILMN_1730304	101.7185	0.5818182
ILMN_1666325	148.9666	0.02727273
ILMN_3251482	109.7381	0.2857143
ILMN_1660856	124.0035	0.08831169
ILMN_2120982	95.91259	0.8363636
ILMN_1743995	117.1049	0.1584416
ILMN_2147503	113.4271	0.2012987
ILMN_1761456	150.6462	0.02467532
ILMN_1743635	194.916	0.005194805
ILMN_2191822	104.5023	0.4428571
ILMN_2131293	95.55561	0.848052
ILMN_1782084	118.8334	0.1350649
ILMN_1737945	126.7595	0.07662338
ILMN_1722688	98.8767	0.7298701
ILMN_1806845	120.9704	0.112987
ILMN_1711886	212.7648	0.005194805
ILMN_1664449	185.1108	0.007792208
ILMN_1771411	180.6161	0.009090909
ILMN_2365686	130.4252	0.06103896
ILMN_2271014	114.9728	0.1844156
ILMN_1685413	146.8309	0.03376623
ILMN_1732809	155.8036	0.02077922
ILMN_1753135	96.63676	0.7987013
ILMN_2276750	178.7264	0.009090909
ILMN_1758038	152.3351	0.02337662
ILMN_2375973	132.9486	0.05714286
ILMN_1690252	149.5102	0.02727273
ILMN_2134062	137.4838	0.04805195
ILMN_1805673	122.2358	0.1064935
ILMN_1657283	1002.636	0
ILMN_1808792	180.2708	0.009090909
ILMN_1761764	141.5764	0.04285714
ILMN_1779190	116.8515	0.1636364
ILMN_1796946	100.119	0.6727273
ILMN_1784583	104.9127	0.4298701
ILMN_1681046	101.5113	0.5909091
ILMN_1709474	124.1621	0.08831169
ILMN_3237132	105.9409	0.3909091
ILMN_1713731	126.6735	0.07792208
ILMN_1692332	117.1975	0.1571429
ILMN_2137544	112.2425	0.2298701
ILMN_1735987	110.6624	0.2662338
ILMN_1676042	130.7331	0.06103896
ILMN_1783443	126.9321	0.07662338
ILMN_1729320	119.9649	0.1220779
ILMN_2403534	98.95358	0.7233766
ILMN_2276904	108.2636	0.3246753
ILMN_1751975	104.8718	0.4311688
ILMN_2393149	109.1002	0.2987013
ILMN_1680996	1932.115	0
ILMN_1792150	113.0734	0.2168831
ILMN_1651466	99.59548	0.6961039
ILMN_1797875	3306.545	0
ILMN_1678255	103.9273	0.4662338
ILMN_1752669	239.1716	0.002597403
ILMN_2078697	331.4849	0
ILMN_1811238	105.5161	0.4116883
ILMN_1734630	154.4582	0.02207792
ILMN_1701603	1030.965	0
ILMN_1693789	4481.522	0
ILMN_1801851	244.4886	0
ILMN_1750256	147.86	0.03116883
ILMN_1700596	138.0539	0.04805195
ILMN_1702322	112.9813	0.2194805
ILMN_1690636	152.5313	0.02337662
ILMN_1792449	89.87208	0.9779221
ILMN_1765674	104.1985	0.4571429
ILMN_1787314	266.222	0
ILMN_1663897	123.9135	0.08961039
ILMN_1800958	116.1488	0.1727273
ILMN_1760889	131.0593	0.06103896
ILMN_3236443	115.4268	0.1792208
ILMN_2191902	145.0989	0.03636364
ILMN_1729325	115.5106	0.1779221
ILMN_1803384	110.1467	0.2766234
ILMN_1797432	97.68846	0.774026
ILMN_1794728	138.3448	0.04805195
ILMN_1715988	114.4392	0.1896104
ILMN_1713315	108.1665	0.325974
ILMN_2194619	131.4516	0.05974026
ILMN_3246673	182.3544	0.007792208
ILMN_1759670	147.4351	0.03246753
ILMN_2367172	113.7836	0.1935065
ILMN_1792741	117.5777	0.151948
ILMN_1794384	104.7606	0.4324675
ILMN_1688019	96.21737	0.8142857
ILMN_1751092	109.5405	0.2896104
ILMN_1697611	121.9804	0.1077922
ILMN_1695446	94.64827	0.887013
ILMN_1662681	108.5726	0.3194805
ILMN_1788462	434.9284	0
ILMN_1667994	217.7545	0.005194805
ILMN_1788239	101.1005	0.612987
ILMN_1695759	146.3135	0.03636364
ILMN_2397406	119.0067	0.1337662
ILMN_1727258	94.86183	0.8805195
ILMN_1723116	167.6135	0.01298701
ILMN_1666258	115.5431	0.1766234
ILMN_1660995	97.60531	0.7766234
ILMN_1736412	142.5899	0.03896104
ILMN_1778723	1742.007	0
ILMN_1765460	105.6875	0.4051948
ILMN_1725896	90.11493	0.9779221
ILMN_1738233	126.4683	0.07792208
ILMN_1670506	128.0103	0.07402597
ILMN_1779374	151.8444	0.02337662
ILMN_2394242	114.2321	0.1922078
ILMN_1727023	115.6452	0.1766234
ILMN_1683901	115.2423	0.1831169
ILMN_1750880	101.5454	0.5909091
ILMN_1792409	114.7065	0.187013
ILMN_1748141	131.1744	0.06103896
ILMN_1778788	153.064	0.02337662
ILMN_1759312	101.5626	0.5896104
ILMN_1701589	102.6367	0.5298702
ILMN_1696830	92.64479	0.9415584
ILMN_1786899	110.6347	0.2662338
ILMN_1774447	121.6279	0.1077922
ILMN_1660854	160.3759	0.01818182
ILMN_1665307	126.6737	0.07792208
ILMN_1731223	144.9949	0.03636364
ILMN_1685834	91.22408	0.9584416
ILMN_1725297	94.56838	0.8896104
ILMN_1665331	152.8251	0.02337662
ILMN_1713927	103.1676	0.5064935
ILMN_1797796	117.4239	0.1532468
ILMN_2294762	161.8521	0.01688312
ILMN_2408219	99.76034	0.6896104
ILMN_2094262	113.5506	0.1974026
ILMN_2094261	135.378	0.05324675
ILMN_1726327	120.0592	0.1207792
ILMN_1663313	1253.858	0
ILMN_1719031	104.0852	0.4597403
ILMN_2131123	100.6888	0.6324675
ILMN_1801303	182.1803	0.007792208
ILMN_1751102	99.9371	0.6792208
ILMN_1694882	128.9104	0.06753246
ILMN_2073157	129.153	0.06623377
ILMN_1785742	109.6028	0.2883117
ILMN_2309549	108.1885	0.325974
ILMN_1801606	462.8317	0
ILMN_1664435	101.8541	0.5753247
ILMN_1804812	159.9864	0.01818182
ILMN_1659553	200.1532	0.005194805
ILMN_1770378	128.1996	0.07272727
ILMN_2343563	128.5694	0.06753246
ILMN_1726281	113.0799	0.2168831
ILMN_1753773	156.2711	0.02077922
ILMN_1722102	204.6547	0.005194805
ILMN_1674988	114.2469	0.1922078
ILMN_1793894	597.7851	0
ILMN_1733096	114.4861	0.1883117
ILMN_1813243	110.0887	0.2766234
ILMN_1802973	268.144	0
ILMN_1723177	536.3386	0
ILMN_2199284	117.3127	0.1558442
ILMN_1696974	123.7062	0.09090909
ILMN_1760727	231.2492	0.002597403
ILMN_1665871	139.7898	0.04285714
ILMN_1736340	353.8022	0
ILMN_1677723	147.466	0.03246753
ILMN_2086890	123.191	0.0948052
ILMN_3250067	98.86031	0.7298701
ILMN_3250879	101.0258	0.6142857
ILMN_1774207	94.35888	0.8961039
ILMN_1758443	98.70075	0.7350649
ILMN_1669773	96.57723	0.8012987
ILMN_2145501	112.8421	0.2194805
ILMN_1772612	103.6686	0.4818182
ILMN_1695193	100.941	0.6168831
ILMN_2143220	101.8855	0.5727273
ILMN_1674376	103.2152	0.5025974
ILMN_2386444	114.1467	0.1922078
ILMN_1707727	93.12167	0.9337662
ILMN_2166696	114.8489	0.1857143
ILMN_1725518	113.2477	0.2090909
ILMN_1813361	122.8514	0.0961039
ILMN_2317186	103.3741	0.4948052
ILMN_1684694	93.53482	0.9246753
ILMN_1776363	89.94319	0.9779221
ILMN_1652729	93.11701	0.9337662
ILMN_1661875	134.5766	0.05584415
ILMN_2390609	95.6495	0.8467532
ILMN_1651943	93.27036	0.9311689
ILMN_2112829	114.1776	0.1922078
ILMN_2112834	91.90257	0.9558442
ILMN_1813139	155.4442	0.02077922
ILMN_1811239	95.08639	0.8662338
ILMN_1794470	261.2079	0
ILMN_1801464	176.8343	0.009090909
ILMN_1735364	115.1639	0.1844156
ILMN_1660778	124.2696	0.08701298
ILMN_1692080	100.1616	0.6662338
ILMN_1765091	212.2526	0.005194805
ILMN_2341382	146.2506	0.03636364
ILMN_1778304	89.1794	0.9818182
ILMN_1766560	116.1677	0.1727273
ILMN_3241218	276.7301	0
ILMN_1797873	101.7305	0.5805195
ILMN_3243457	95.71835	0.8428571
ILMN_3249608	192.8227	0.005194805
ILMN_1675483	179.4483	0.009090909
ILMN_2251062	110.9252	0.2636364
ILMN_1799369	107.6813	0.338961
ILMN_1784292	140.9915	0.04285714
ILMN_1687351	194.1919	0.005194805
ILMN_2185563	220.8549	0.002597403
ILMN_1716264	100.2252	0.6584415
ILMN_1711828	177.9754	0.009090909
ILMN_2115218	194.5714	0.005194805
ILMN_2108709	406.5195	0
ILMN_1690465	104.4988	0.4428571
ILMN_1661833	311.4785	0
ILMN_1689908	989.4587	0
ILMN_1794070	142.2412	0.03896104
ILMN_2148507	128.3525	0.07142857
ILMN_1660183	108.8684	0.3038961
ILMN_1667830	107.6477	0.3415585
ILMN_1790351	104.241	0.4545455
ILMN_1807112	140.078	0.04285714
ILMN_1672356	262.5696	0
ILMN_1662902	123.6028	0.09220779
ILMN_1675435	109.4538	0.2922078
ILMN_1659156	128.7995	0.06753246
ILMN_2353431	104.0888	0.4597403
ILMN_1787064	114.9504	0.1857143
ILMN_2406335	155.1104	0.02207792
ILMN_1712019	190.0724	0.007792208
ILMN_3190486	92.83259	0.938961
ILMN_3255211	95.66945	0.8441558
ILMN_3192974	105.5532	0.4090909
ILMN_3233098	97.5896	0.7779221
ILMN_1666221	120.9894	0.112987
ILMN_1682547	116.9277	0.1623377
ILMN_1747839	101.0546	0.6142857
ILMN_1679184	123.284	0.0948052
ILMN_2215824	260.8928	0
ILMN_1670452	113.6822	0.1948052
ILMN_3244353	103.1076	0.5077922
ILMN_2289424	92.36395	0.9480519
ILMN_2398211	104.6899	0.4350649
ILMN_3240529	96.09042	0.8246753
ILMN_3307747	100.2079	0.6610389
ILMN_1680631	100.0716	0.6727273
ILMN_2181867	102.4567	0.5389611
ILMN_1757147	100.6112	0.6363636
ILMN_1671812	106.1859	0.3844156
ILMN_1799848	131.6514	0.05974026
ILMN_2132599	152.2186	0.02337662
ILMN_2227338	119.0737	0.1324675
ILMN_1747151	103.61	0.4831169
ILMN_1768202	158.0326	0.02077922
ILMN_2101368	85.98744	0.9948052
ILMN_1740161	125.1905	0.08571429
ILMN_1794063	124.4761	0.08571429
ILMN_1697594	109.4579	0.2922078
ILMN_2232520	140.7186	0.04285714
ILMN_2075643	93.03151	0.9363636
ILMN_1749338	97.245	0.7844156
ILMN_1756727	104.3243	0.4506494
ILMN_1813607	99.95128	0.6792208
ILMN_1796059	100.3564	0.6532468
ILMN_1730678	2641.098	0
ILMN_1708056	108.3479	0.3233766
ILMN_2214278	104.5679	0.4415585
ILMN_1805985	116.1971	0.1727273
ILMN_1667748	166.9834	0.01298701
ILMN_2119793	123.1165	0.0948052
ILMN_1655766	107.7237	0.3363636
ILMN_1758215	115.0148	0.1844156
ILMN_2145153	96.45884	0.8064935
ILMN_1798006	113.0742	0.2168831
ILMN_2382431	116.6969	0.1649351
ILMN_1750459	88.82692	0.9844156
ILMN_1686523	108.0309	0.3298701
ILMN_2280568	156.3916	0.02077922
ILMN_1780806	210.0728	0.005194805
ILMN_2189614	120.4714	0.1181818
ILMN_1756417	115.6424	0.1766234
ILMN_1776936	101.665	0.5831169
ILMN_1710979	176.3262	0.009090909
ILMN_1758846	130.0875	0.06103896
ILMN_1751744	104.6124	0.4415585
ILMN_2091590	104.2718	0.4545455
ILMN_1676605	100.2247	0.6584415
ILMN_1779882	131.582	0.05974026
ILMN_1755049	144.9363	0.03636364
ILMN_2059844	299.8237	0
ILMN_1733716	135.2098	0.05454545
ILMN_1712298	132.6598	0.05714286
ILMN_1755588	111.924	0.2337662
ILMN_1669259	230.9804	0.002597403
ILMN_1728957	99.34431	0.7077922
ILMN_1793466	98.63249	0.738961
ILMN_2367300	105.9159	0.3909091
ILMN_2226304	134.2913	0.05584415
ILMN_3244029	108.9862	0.3025974
ILMN_1772660	194.6035	0.005194805
ILMN_1766309	121.9421	0.1077922
ILMN_2341724	129.4994	0.06363636
ILMN_2072045	96.26593	0.812987
ILMN_1724040	122.9676	0.0961039
ILMN_1692849	110.108	0.2766234
ILMN_1698159	106.8386	0.3675325
ILMN_2178587	132.1281	0.05974026
ILMN_2354930	106.9328	0.3636364
ILMN_1779951	118.7995	0.1350649
ILMN_1675937	111.2536	0.2545455
ILMN_2048607	165.6796	0.01298701
ILMN_1813669	205.039	0.005194805
ILMN_1758392	101.0889	0.612987
ILMN_1696131	121.3095	0.1090909
ILMN_2340974	93.87811	0.9168831
ILMN_1751636	112.875	0.2194805
ILMN_2199658	96.21231	0.8142857
ILMN_1735108	100.573	0.6376624
ILMN_1677487	210.0084	0.005194805
ILMN_2273796	121.4382	0.1090909
ILMN_2370692	118.2287	0.1415584
ILMN_1739645	97.34473	0.7818182
ILMN_3237961	104.051	0.4610389
ILMN_1767111	127.8395	0.07402597
ILMN_3248094	128.0696	0.07272727
ILMN_3240765	100.6768	0.6324675
ILMN_2228215	107.7608	0.3363636
ILMN_1690154	120.9718	0.112987
ILMN_1674941	216.5459	0.005194805
ILMN_1675423	99.30473	0.7103896
ILMN_1683824	188.2222	0.007792208
ILMN_1732948	94.31206	0.9
ILMN_1709124	103.5902	0.4831169
ILMN_1762629	117.5431	0.151948
ILMN_1769259	145.3635	0.03636364
ILMN_1798679	128.4084	0.07142857
ILMN_1807945	153.5548	0.02337662
ILMN_1684293	1631.911	0
ILMN_2151412	86.22597	0.9948052
ILMN_1655868	123.6453	0.09220779
ILMN_1728191	95.03704	0.8701299
ILMN_1684923	112.8628	0.2194805
ILMN_1763837	490.0375	0
ILMN_1887731	130.525	0.06103896
ILMN_1670379	99.35562	0.7077922
ILMN_1811877	102.5342	0.5376623
ILMN_2387995	106.0032	0.3896104
ILMN_1780894	97.97586	0.7597402
ILMN_1812926	461.8311	0
ILMN_1668044	102.7764	0.5233766
ILMN_1668566	102.2133	0.5493507
ILMN_2184184	2188.556	0
ILMN_1699421	109.8346	0.2805195
ILMN_2380494	324.2785	0
ILMN_1685170	480.3969	0
ILMN_1807003	208.588	0.005194805
ILMN_2412490	94.66814	0.8857143
ILMN_1737612	116.2907	0.1701299
ILMN_1799243	100.1265	0.6727273
ILMN_1711899	194.5998	0.005194805
ILMN_1755937	120.4777	0.1181818
ILMN_2409167	1306.732	0
ILMN_1698100	122.4784	0.1012987
ILMN_2041101	298.3847	0
ILMN_3235632	10842.21	0
ILMN_1798372	109.1128	0.2987013
ILMN_1694548	220.7571	0.002597403
ILMN_1711408	116.0056	0.174026
ILMN_1741003	509.8536	0
ILMN_2326591	134.5027	0.05584415
ILMN_1678612	156.2707	0.02077922
ILMN_1662322	233.3616	0.002597403
ILMN_1703791	457.6616	0
ILMN_1778087	119.5144	0.1311688
ILMN_2095610	93.52799	0.9246753
ILMN_3242004	102.6841	0.5298702
ILMN_2186983	109.6291	0.287013
ILMN_2217601	95.9174	0.8363636
ILMN_1709820	306.5704	0
ILMN_1799863	119.2485	0.1324675
ILMN_1741431	159.543	0.01818182
ILMN_2405185	113.1377	0.2155844
ILMN_1782086	102.9482	0.5168831
ILMN_1813840	183.1227	0.007792208
ILMN_1767113	113.7289	0.1935065
ILMN_1789676	139.8896	0.04285714
ILMN_2387505	91.78458	0.9558442
ILMN_1781983	206.1522	0.005194805
ILMN_2399627	226.2987	0.002597403
ILMN_2399622	223.449	0.002597403
ILMN_2276598	95.03912	0.8701299
ILMN_1754179	305.068	0
ILMN_1805247	134.6024	0.05584415
ILMN_2415467	119.5925	0.1272727
ILMN_1754738	419.1472	0
ILMN_1705861	116.5003	0.1649351
ILMN_1751345	120.5747	0.1168831
ILMN_1712806	132.9626	0.05714286
ILMN_2316173	115.6291	0.1766234
ILMN_1766411	701.6915	0
ILMN_2120273	963.7449	0
ILMN_1768610	98.49647	0.7467533
ILMN_1815306	146.7055	0.03376623
ILMN_2359211	136.7198	0.04935065
ILMN_1673108	106.5274	0.3753247
ILMN_1803779	206.8919	0.005194805
ILMN_1681998	155.1613	0.02207792
ILMN_2331735	195.0213	0.005194805
ILMN_1699598	215.1604	0.005194805
ILMN_2402798	262.1456	0
ILMN_1662426	492.4368	0
ILMN_1809957	1258.704	0
ILMN_1768867	585.1094	0
ILMN_1679256	122.0643	0.1077922
ILMN_2284667	94.22841	0.9051948
ILMN_1764945	173.4641	0.01038961
ILMN_2390114	168.5354	0.01298701
ILMN_2362122	197.9038	0.005194805
ILMN_1667086	211.2421	0.005194805
ILMN_1701774	105.2825	0.4181818
ILMN_1676946	158.2457	0.01948052
ILMN_2311761	207.3267	0.005194805
ILMN_1731596	128.8465	0.06753246
ILMN_1669377	282.3535	0
ILMN_1754531	154.6012	0.02207792
ILMN_1779512	117.6248	0.151948
ILMN_1760466	102.2854	0.548052
ILMN_1659463	441.3377	0
ILMN_2344798	131.6044	0.05974026
ILMN_2182656	101.7666	0.5779221
ILMN_1668285	105.638	0.4064935
ILMN_1723626	107.5048	0.3441558
ILMN_2270491	102.529	0.5376623
ILMN_2364928	94.57259	0.8883117
ILMN_1686610	315.3815	0
ILMN_1769918	94.86779	0.8805195
ILMN_1796271	92.24799	0.9506493
ILMN_1699646	96.82051	0.7961039
ILMN_1801710	739.1428	0
ILMN_3251699	134.883	0.05454545
ILMN_1716790	105.4903	0.412987
ILMN_1740772	438.8933	0
ILMN_2320513	221.9992	0.002597403
ILMN_1662668	101.681	0.5831169
ILMN_1659950	138.2717	0.04805195
ILMN_1656951	135.9787	0.05064935
ILMN_1689431	113.4868	0.1974026
ILMN_1708833	134.9843	0.05454545
ILMN_1740052	96.08965	0.8246753
ILMN_1718023	280.3978	0
ILMN_2319344	270.1067	0
ILMN_1661886	409.4915	0
ILMN_1652505	161.7597	0.01688312
ILMN_1658472	405.9599	0
ILMN_2398388	137.5717	0.04805195
ILMN_1767816	177.5849	0.009090909
ILMN_1815051	258.9421	0
ILMN_1793598	175.4538	0.009090909
ILMN_2128293	115.2146	0.1844156
ILMN_1788135	103.4564	0.4896104
ILMN_1793360	104.9178	0.4298701
ILMN_3243695	99.12218	0.7168831
ILMN_1808597	102.0387	0.5623376
ILMN_1689353	116.826	0.1636364
ILMN_1700183	100.6562	0.6337662
ILMN_2396198	104.5329	0.4415585
ILMN_1763834	137.044	0.04805195
ILMN_2081465	120.9932	0.112987
ILMN_1710482	257.1508	0
ILMN_1796737	114.8839	0.1857143
ILMN_1690884	97.22119	0.7844156
ILMN_1729533	211.2861	0.005194805
ILMN_1688543	108.8628	0.3038961
ILMN_1675706	106.3917	0.3805195
ILMN_1754055	103.642	0.4818182
ILMN_1664024	89.51199	0.9792208
ILMN_1697925	261.763	0
ILMN_1813881	99.33357	0.7090909
ILMN_1719143	98.23042	0.7532467
ILMN_1680192	195.1312	0.005194805
ILMN_2219466	109.6564	0.287013
ILMN_1675684	165.0114	0.01428571
ILMN_3307651	156.9075	0.02077922
ILMN_1661572	103.9619	0.4649351
ILMN_2412172	135.2088	0.05454545
