PROBE_ID	7677153062_L.VALUE	7677153062_L.Detection Pval
ILMN_1669474	82.79359	0.7571428
ILMN_1682112	82.61415	0.7649351
ILMN_1740494	87.99342	0.4194805
ILMN_2338687	84.94667	0.587013
ILMN_2288582	88.80645	0.387013
ILMN_1789146	84.04655	0.6649351
ILMN_2410449	79.94976	0.9103896
ILMN_1656033	86.16679	0.5155844
ILMN_1672326	81.58461	0.8246753
ILMN_2290893	116.8173	0.05844156
ILMN_1796787	81.58736	0.8246753
ILMN_2400884	82.57113	0.7701299
ILMN_1675822	90.65667	0.3103896
ILMN_1702205	84.49329	0.6155844
ILMN_1799335	82.52939	0.7727273
ILMN_2364414	83.5537	0.6974026
ILMN_2283895	82.89709	0.7506493
ILMN_2388461	82.3509	0.7844156
ILMN_1713024	87.03703	0.4662338
ILMN_1757303	80.92364	0.8597403
ILMN_2296101	93.74689	0.2311688
ILMN_1702420	89.05982	0.3818182
ILMN_1784316	98.28056	0.1597403
ILMN_1791833	78.28293	0.9662338
ILMN_2359078	81.83678	0.8142857
ILMN_1777024	89.50538	0.361039
ILMN_2266936	91.23299	0.2987013
ILMN_1659773	83.3908	0.7168831
ILMN_2373592	83.65725	0.6909091
ILMN_1744863	81.96138	0.8077922
ILMN_1723685	81.15182	0.8532467
ILMN_2041483	92.34554	0.2623377
ILMN_2095114	90.88522	0.3051948
ILMN_1747596	81.76491	0.8194805
ILMN_1783671	82.37646	0.7831169
ILMN_1766950	89.67191	0.3480519
ILMN_1778327	98.82877	0.1532468
ILMN_1740857	78.08475	0.9714286
ILMN_2100258	81.30202	0.8415585
ILMN_1771066	96.00094	0.1935065
ILMN_1750376	90.54665	0.3142857
ILMN_2185866	86.88494	0.4714286
ILMN_2170476	86.90249	0.4714286
ILMN_1690237	147.2127	0.02727273
ILMN_1683942	85.56936	0.5467532
ILMN_2227757	94.25257	0.2233766
ILMN_2128048	87.10921	0.4623377
ILMN_1745213	99.84076	0.1402597
ILMN_1722673	103.858	0.1012987
ILMN_1814710	91.87621	0.2792208
ILMN_2205588	77.68881	0.9805195
ILMN_1766377	94.8147	0.2168831
ILMN_1738252	92.53445	0.2558441
ILMN_1801051	82.77201	0.7571428
ILMN_1769859	103.6348	0.1012987
ILMN_2047885	179.3377	0.01168831
ILMN_2404516	87.48991	0.4467532
ILMN_1717967	76.57448	0.9896104
ILMN_1737523	76.90984	0.9883117
ILMN_1761646	86.73238	0.4766234
ILMN_2356331	119.103	0.05324675
ILMN_1671403	90.34948	0.3194805
ILMN_2386379	92.13599	0.2701299
ILMN_1653040	81.82107	0.8155844
ILMN_1815131	87.39457	0.451948
ILMN_2349366	76.85123	0.9883117
ILMN_1654228	86.86396	0.4727273
ILMN_1696513	82.30668	0.7883117
ILMN_2393775	83.38085	0.7168831
ILMN_1674774	97.55	0.1688312
ILMN_1717168	82.75751	0.7584416
ILMN_2305416	107.5229	0.09090909
ILMN_2251961	75.66496	0.9922078
ILMN_2251963	81.06608	0.8584415
ILMN_2411480	85.41196	0.5597402
ILMN_1748889	93.57574	0.2350649
ILMN_1724386	80.36594	0.8935065
ILMN_1793965	83.86937	0.6753247
ILMN_1711283	84.36554	0.6233766
ILMN_2296644	82.12332	0.7987013
ILMN_1709824	111.3576	0.07402597
ILMN_2391959	127.2788	0.04415584
ILMN_1746708	94.78524	0.2168831
ILMN_1719533	99.04385	0.151948
ILMN_1811103	90.16016	0.3246753
ILMN_2274355	85.04269	0.5831169
ILMN_1701644	99.96545	0.1402597
ILMN_1737940	87.43177	0.4506494
ILMN_1681598	85.94691	0.525974
ILMN_1803296	82.43652	0.7792208
ILMN_1656955	82.22835	0.7935065
ILMN_2345824	81.76209	0.8207792
ILMN_1675428	104.459	0.0987013
ILMN_1742538	140.3598	0.03116883
ILMN_1714858	79.95645	0.9103896
ILMN_1767649	87.03348	0.4662338
ILMN_1655171	80.95831	0.8597403
ILMN_1688126	85.20956	0.5701299
ILMN_1798602	239.0568	0.002597403
ILMN_3243375	80.65715	0.8831169
ILMN_1757956	128.6572	0.04025974
ILMN_1809859	98.66689	0.1532468
ILMN_1803454	362.9998	0
ILMN_1788059	114.9469	0.06363636
ILMN_1656574	120.839	0.05194805
ILMN_2401701	96.23266	0.1909091
ILMN_1810181	95.73624	0.1961039
ILMN_1788024	442.523	0
ILMN_2232368	126.5389	0.04415584
ILMN_1731948	85.32678	0.5649351
ILMN_2197381	77.55358	0.9818182
ILMN_1760649	101.1896	0.1220779
ILMN_1671791	174.247	0.01168831
ILMN_1802699	94.99117	0.212987
ILMN_3230160	97.87556	0.1597403
ILMN_3234654	86.27168	0.5038961
ILMN_1690487	253.1626	0.002597403
ILMN_2042595	317.6018	0
ILMN_1671621	684.6671	0
ILMN_1737426	571.6625	0
ILMN_1767848	282.1882	0.001298701
ILMN_1685682	83.6401	0.6935065
ILMN_1706958	89.80742	0.3415585
ILMN_1694177	193.9648	0.005194805
ILMN_1807994	733.8369	0
ILMN_1810922	250.8365	0.002597403
ILMN_1740010	603.398	0
ILMN_1751793	90.3568	0.3194805
ILMN_1660541	90.87846	0.3051948
ILMN_2295918	90.47399	0.3142857
ILMN_1783350	217.1835	0.003896104
ILMN_1707070	115.8281	0.06103896
ILMN_1746888	81.14794	0.8532467
ILMN_3306362	138.1252	0.03246753
ILMN_3229736	85.28428	0.5675325
ILMN_1720093	89.52485	0.3597403
ILMN_1682326	98.5172	0.1571429
ILMN_1681643	80.28407	0.8974026
ILMN_2081813	83.08747	0.7337663
ILMN_1710859	82.08759	0.8012987
ILMN_1755582	87.36284	0.4532467
ILMN_1695003	78.49826	0.9584416
ILMN_1769018	87.4278	0.4506494
ILMN_1767934	119.2667	0.05324675
ILMN_1676595	82.25871	0.7922078
ILMN_1710070	86.32883	0.4974026
ILMN_1768577	93.19061	0.238961
ILMN_2292592	85.51603	0.5519481
ILMN_1676384	89.22477	0.3701299
ILMN_1802550	83.92477	0.6714286
ILMN_1699545	446.1251	0
ILMN_1668850	82.07095	0.8012987
ILMN_1714569	80.11804	0.9038961
ILMN_1803870	95.26926	0.2090909
ILMN_1780824	86.64796	0.4844156
ILMN_1784110	105.431	0.09740259
ILMN_2389218	83.76144	0.6844156
ILMN_2284222	89.09972	0.3805195
ILMN_1668067	77.43254	0.9831169
ILMN_1802257	140.2802	0.03116883
ILMN_2113535	163.7845	0.01688312
ILMN_1679725	107.8376	0.08961039
ILMN_1815951	133.0416	0.03896104
ILMN_1658310	87.67138	0.4363636
ILMN_1811597	102.8601	0.1064935
ILMN_2202930	90.71069	0.3077922
ILMN_1652846	108.0296	0.08961039
ILMN_1693683	86.72266	0.4766234
ILMN_2397178	84.17506	0.6441559
ILMN_1779037	90.02018	0.3324675
ILMN_1712457	86.05017	0.5220779
ILMN_1806725	101.2619	0.1220779
ILMN_1709396	115.7429	0.06363636
ILMN_2269002	89.37449	0.3649351
ILMN_1766024	493.4176	0
ILMN_2365196	108.4409	0.08571429
ILMN_3236503	91.92883	0.2766234
ILMN_2159272	81.21804	0.8454546
ILMN_1758915	151.4827	0.02597403
ILMN_1797684	277.5372	0.001298701
ILMN_1706149	110.1196	0.07922078
ILMN_2396272	1070.673	0
ILMN_1768004	228.857	0.003896104
ILMN_2228710	162.2484	0.01688312
ILMN_1733931	868.4174	0
ILMN_1693259	185.4272	0.01168831
ILMN_2111323	86.02101	0.5233766
ILMN_2148290	10624.57	0
ILMN_1772959	134.8315	0.03636364
ILMN_1694041	104.634	0.0987013
ILMN_3251264	81.40353	0.8402597
ILMN_1762409	83.75437	0.6844156
ILMN_1667925	139.6045	0.03116883
ILMN_1702806	119.8713	0.05324675
ILMN_1801215	95.79069	0.1948052
ILMN_1752197	120.0635	0.05324675
ILMN_1782955	89.6111	0.3519481
ILMN_2121272	87.94595	0.4207792
ILMN_2364600	79.94245	0.9103896
ILMN_1813325	82.74831	0.7584416
ILMN_2278246	141.2407	0.03116883
ILMN_1660305	144.7758	0.02727273
ILMN_1775163	85.4725	0.5558441
ILMN_2376847	85.85193	0.5324675
ILMN_1805564	85.29679	0.5662338
ILMN_1778924	85.39515	0.5597402
ILMN_1805098	101.2567	0.1220779
ILMN_1667225	79.82695	0.9103896
ILMN_1681356	89.14252	0.3766234
ILMN_1805415	100.5841	0.1311688
ILMN_2131381	200.6055	0.005194805
ILMN_1785768	94.87572	0.2142857
ILMN_2340259	495.0273	0
ILMN_1782922	194.9605	0.005194805
ILMN_2296439	83.4201	0.7168831
ILMN_2288976	82.17637	0.7961039
ILMN_2117613	88.97222	0.3831169
ILMN_1761277	5034.74	0
ILMN_1791483	96.99612	0.1766234
ILMN_1659430	102.7712	0.1064935
ILMN_1739674	87.77781	0.4298701
ILMN_2246134	78.29948	0.9649351
ILMN_2291407	92.75716	0.2506494
ILMN_1749639	86.27369	0.5038961
ILMN_2282729	82.99081	0.7402598
ILMN_1810836	139.8482	0.03116883
ILMN_2408024	87.09545	0.4649351
ILMN_1723230	82.32471	0.7883117
ILMN_2294653	77.24742	0.9844156
ILMN_2195319	94.52169	0.2168831
ILMN_3251409	84.63467	0.6077922
ILMN_1655974	110.4292	0.07792208
ILMN_1730851	91.92077	0.2766234
ILMN_1660094	84.34396	0.6233766
ILMN_1790680	163.8865	0.01688312
ILMN_1718299	98.14581	0.1597403
ILMN_1702965	85.91212	0.5285714
ILMN_2278819	136.8161	0.03506494
ILMN_2262444	268.5819	0.001298701
ILMN_2379675	81.89525	0.8103896
ILMN_1806533	148.1503	0.02597403
ILMN_1657686	84.34184	0.6246753
ILMN_1699767	98.3752	0.1597403
ILMN_2408946	96.29729	0.1909091
ILMN_2295213	85.84017	0.5324675
ILMN_2301725	81.84	0.8142857
ILMN_2301722	86.56966	0.487013
ILMN_1691692	85.26197	0.5688311
ILMN_2306540	83.23535	0.725974
ILMN_1683063	84.4417	0.6194805
ILMN_1767176	87.20116	0.4597403
ILMN_1698912	86.72446	0.4766234
ILMN_2159044	74.83421	0.9948052
ILMN_2342695	119.7063	0.05324675
ILMN_1685982	83.40857	0.7168831
ILMN_1782661	79.6573	0.912987
ILMN_1737695	158.908	0.01948052
ILMN_1775822	110.314	0.07792208
ILMN_2394305	121.4161	0.05194805
ILMN_1683023	103.3849	0.1025974
ILMN_2376859	87.04218	0.4662338
ILMN_1803094	160.6809	0.01948052
ILMN_1681949	85.16183	0.5753247
ILMN_2086470	81.79977	0.8155844
ILMN_1815057	105.3457	0.09740259
ILMN_1680339	110.1483	0.07922078
ILMN_1772369	178.0508	0.01168831
ILMN_2068951	92.82604	0.2480519
ILMN_1665458	84.42293	0.6194805
ILMN_1739274	709.1559	0
ILMN_1652357	117.673	0.05454545
ILMN_1804444	87.87298	0.4285714
ILMN_1669753	85.512	0.5519481
ILMN_2075436	112.9148	0.06623377
ILMN_2075440	178.8616	0.01168831
ILMN_1815261	99.42718	0.1493506
ILMN_1695763	106.6073	0.0961039
ILMN_1680626	137.9495	0.03246753
ILMN_1806328	105.7181	0.09740259
ILMN_1729203	80.5192	0.8883117
ILMN_1670256	91.71014	0.2805195
ILMN_1705397	142.0304	0.02857143
ILMN_1776582	167.3738	0.01558442
ILMN_1684982	176.3731	0.01168831
ILMN_1788955	185.6632	0.01168831
ILMN_1770248	88.60441	0.3987013
ILMN_1669667	86.86928	0.4727273
ILMN_1695299	84.82879	0.5935065
ILMN_2230025	96.96796	0.1766234
ILMN_1663976	88.67091	0.3948052
ILMN_2412281	104.683	0.0987013
ILMN_1692864	174.2072	0.01168831
ILMN_2361478	106.9793	0.0948052
ILMN_1814985	125.941	0.04415584
ILMN_1690125	450.3685	0
ILMN_2396639	96.85055	0.1766234
ILMN_1797965	88.96562	0.3831169
ILMN_2164978	109.3854	0.08051948
ILMN_1810554	93.34974	0.2376623
ILMN_1773758	115.3903	0.06363636
ILMN_1653793	108.3658	0.08701298
ILMN_2387799	416.8144	0
ILMN_1718306	85.3483	0.5623376
ILMN_1670490	84.29431	0.6324675
ILMN_2404903	108.3349	0.08961039
ILMN_1778013	162.9277	0.01688312
ILMN_1667034	194.0565	0.005194805
ILMN_1736856	84.70886	0.6051948
ILMN_1731720	167.191	0.01558442
ILMN_1670931	197.6275	0.005194805
ILMN_1746696	134.4459	0.03636364
ILMN_1675695	151.872	0.02467532
ILMN_1703324	98.99332	0.1532468
ILMN_2080611	115.3212	0.06363636
ILMN_1662331	123.8866	0.04675325
ILMN_3249216	86.32343	0.4974026
ILMN_3243705	215.0039	0.003896104
ILMN_1780777	82.77103	0.7571428
ILMN_3251217	114.2683	0.06363636
ILMN_1671820	86.71268	0.4766234
ILMN_1672504	217.2308	0.003896104
ILMN_1736441	150.1237	0.02597403
ILMN_1747019	82.51728	0.774026
ILMN_2103133	84.63065	0.6077922
ILMN_1690376	250.5785	0.002597403
ILMN_1729095	81.76894	0.8194805
ILMN_1722869	94.86231	0.2142857
ILMN_1708916	123.9019	0.04675325
ILMN_1712660	89.85002	0.3402597
ILMN_1696962	265.921	0.001298701
ILMN_1656084	81.16869	0.851948
ILMN_1694535	90.68661	0.3090909
ILMN_1708341	88.1144	0.4142857
ILMN_1708580	100.1986	0.1337662
ILMN_3243598	88.75391	0.387013
ILMN_1717722	82.78859	0.7571428
ILMN_1742949	77.64234	0.9805195
ILMN_1690131	88.96523	0.3831169
ILMN_2406304	84.29224	0.6324675
ILMN_1699552	80.53203	0.8883117
ILMN_1703511	84.95584	0.587013
ILMN_1682987	77.34714	0.9844156
ILMN_1707323	99.92199	0.1402597
ILMN_1771376	419.0282	0
ILMN_2407669	91.47855	0.2935065
ILMN_1688089	400.1504	0
ILMN_1734472	82.71676	0.7584416
ILMN_1689518	1436.493	0
ILMN_1761131	257.4348	0.002597403
ILMN_2384536	131.7764	0.04025974
ILMN_1713833	83.58375	0.6961039
ILMN_1814120	130.097	0.04025974
ILMN_1729748	184.5486	0.01168831
ILMN_1670019	82.5502	0.7727273
ILMN_1763359	86.59109	0.487013
ILMN_2297626	79.35022	0.9272727
ILMN_1675331	102.2541	0.1142857
ILMN_3248202	88.95402	0.3831169
ILMN_1679268	998.388	0
ILMN_1780132	306.6263	0
ILMN_2176931	85.88364	0.5298702
ILMN_1770811	200.5532	0.005194805
ILMN_1728684	158.6781	0.01948052
ILMN_1745806	128.5604	0.04155844
ILMN_1803402	82.04778	0.8025974
ILMN_1689116	91.93922	0.2753247
ILMN_1727855	81.40051	0.8402597
ILMN_1726711	163.1013	0.01688312
ILMN_1717674	275.8694	0.001298701
ILMN_1653125	89.08656	0.3805195
ILMN_1794374	71.2296	1
ILMN_1738095	148.5664	0.02597403
ILMN_1660986	117.54	0.05584415
ILMN_3248570	88.79912	0.387013
ILMN_1775829	84.60891	0.6077922
ILMN_1656372	101.3783	0.1207792
ILMN_1753010	110.8605	0.07532468
ILMN_1748109	123.8515	0.04805195
ILMN_2315289	91.33694	0.2948052
ILMN_1665679	86.37576	0.4948052
ILMN_1690695	82.95538	0.7467533
ILMN_1678546	704.8798	0
ILMN_1710000	99.8148	0.1428571
ILMN_1664448	79.31443	0.9272727
ILMN_2200708	85.56177	0.548052
ILMN_1683916	119.1587	0.05324675
ILMN_2113957	85.20007	0.5714286
ILMN_1763634	117.9602	0.05454545
ILMN_1701466	257.219	0.002597403
ILMN_1678292	101.6982	0.1142857
ILMN_1745655	301.7239	0
ILMN_1658759	162.4456	0.01688312
ILMN_2130409	83.49007	0.7038961
ILMN_1770643	118.5766	0.05324675
ILMN_2057389	81.71809	0.8233766
ILMN_1660232	265.946	0.001298701
ILMN_2183891	83.53372	0.7012987
ILMN_1722037	91.70182	0.2805195
ILMN_1683279	147.0491	0.02727273
ILMN_1729650	94.94942	0.2142857
ILMN_1767037	76.53475	0.9896104
ILMN_1745522	137.4042	0.03246753
ILMN_1797893	331.8004	0
ILMN_1755862	122.7854	0.05064935
ILMN_1717855	258.1541	0.002597403
ILMN_1678754	89.00479	0.3831169
ILMN_1801762	82.19829	0.7961039
ILMN_1755536	3709.977	0
ILMN_2356284	4314.485	0
ILMN_1661490	109.8182	0.07922078
ILMN_1741600	94.24686	0.2233766
ILMN_1796560	100.9406	0.1233766
ILMN_2385298	119.6844	0.05324675
ILMN_1723436	83.37379	0.7181818
ILMN_1660847	300.875	0
ILMN_2186061	543.6671	0
ILMN_1653292	687.927	0
ILMN_2287253	87.51677	0.4467532
ILMN_1713037	145.178	0.02727273
ILMN_2043809	108.6134	0.08571429
ILMN_1805737	153.3674	0.02207792
ILMN_1712950	4572.169	0
ILMN_2151817	7112.94	0
ILMN_1710512	75.38673	0.9948052
ILMN_1775448	91.11565	0.3
ILMN_1718018	78.47104	0.9584416
ILMN_1792383	87.50681	0.4467532
ILMN_2171295	102.2919	0.112987
ILMN_1807771	89.12691	0.3779221
ILMN_2216008	82.14683	0.7974026
ILMN_1727539	102.1951	0.1142857
ILMN_1687842	102.0281	0.1142857
ILMN_2163324	103.3435	0.1025974
ILMN_1677711	139.8795	0.03116883
ILMN_2232630	94.64622	0.2168831
ILMN_1717572	115.5425	0.06363636
ILMN_1661366	222.9777	0.003896104
ILMN_2112417	441.5849	0
ILMN_1668072	86.98664	0.4675325
ILMN_2102515	87.43367	0.4506494
ILMN_1691104	219.2765	0.003896104
ILMN_1682953	187.1644	0.009090909
ILMN_1706841	538.9965	0
ILMN_1788254	96.32333	0.1896104
ILMN_1789944	97.36491	0.174026
ILMN_1748027	122.4755	0.05064935
ILMN_2185665	121.5492	0.05194805
ILMN_1805636	184.2661	0.01168831
ILMN_1791949	85.86773	0.5311688
ILMN_1735075	99.63754	0.1467533
ILMN_1686326	89.46147	0.3636364
ILMN_1737416	103.1795	0.1051948
ILMN_2169736	84.71191	0.6051948
ILMN_1651690	96.30576	0.1896104
ILMN_1733831	97.70065	0.1649351
ILMN_1795484	89.9087	0.338961
ILMN_2058795	452.0771	0
ILMN_1713031	199.3051	0.005194805
ILMN_1794165	972.0628	0
ILMN_1809813	82.95937	0.7467533
ILMN_2156786	97.23634	0.1753247
ILMN_3251365	87.86215	0.4285714
ILMN_2216852	598.8228	0
ILMN_1755749	1725.691	0
ILMN_1692554	94.12143	0.2246753
ILMN_2161955	75.89671	0.9922078
ILMN_1797005	403.7431	0
ILMN_1704870	420.2802	0
ILMN_3307921	108.9388	0.08441558
ILMN_1701778	114.9501	0.06363636
ILMN_2046751	94.50768	0.2168831
ILMN_2046750	96.72984	0.1766234
ILMN_1781389	242.5827	0.002597403
ILMN_1800659	378.3805	0
ILMN_1673543	136.7332	0.03506494
ILMN_1716265	93.35435	0.2376623
ILMN_1693620	90.62975	0.3103896
ILMN_2168314	87.21141	0.4597403
ILMN_2271149	91.14376	0.3
ILMN_1728337	86.92733	0.4701299
ILMN_1803278	80.27772	0.8974026
ILMN_1781388	102.6307	0.1090909
ILMN_1709590	98.22012	0.1597403
ILMN_2069399	88.43996	0.4025974
ILMN_1702760	79.9293	0.9103896
ILMN_1836744	182.2361	0.01168831
ILMN_2057566	98.33394	0.1597403
ILMN_1707513	85.1009	0.5805195
ILMN_1811014	84.49493	0.6155844
ILMN_1684771	396.8713	0
ILMN_2195236	238.1758	0.002597403
ILMN_2075051	416.8845	0
ILMN_1717461	219.0011	0.003896104
ILMN_1684541	83.72552	0.6883117
ILMN_2154287	112.8232	0.06623377
ILMN_1736982	112.7799	0.06623377
ILMN_1790533	132.5273	0.03896104
ILMN_1799424	83.23277	0.725974
ILMN_1666222	82.57224	0.7701299
ILMN_2411864	87.82964	0.4285714
ILMN_1736548	253.495	0.002597403
ILMN_2380101	100.9908	0.1233766
ILMN_2279099	82.94307	0.7467533
ILMN_3237589	121.2957	0.05194805
ILMN_1728074	130.1402	0.04025974
ILMN_2190779	126.0698	0.04415584
ILMN_1692651	146.6388	0.02727273
ILMN_1696087	311.8614	0
ILMN_1796710	154.9779	0.02207792
ILMN_1670147	90.27525	0.3207792
ILMN_1808047	566.562	0
ILMN_1673461	98.8757	0.1532468
ILMN_2179873	101.4916	0.1181818
ILMN_1792353	103.9298	0.1012987
ILMN_1812552	280.2946	0.001298701
ILMN_1668242	84.55396	0.612987
ILMN_1752877	123.7235	0.04805195
ILMN_2385866	188.6625	0.006493506
ILMN_1746968	319.715	0
ILMN_1690138	120.0163	0.05324675
ILMN_2390162	872.9803	0
ILMN_1776723	962.506	0
ILMN_2284706	100.3906	0.1324675
ILMN_1808781	98.06771	0.1597403
ILMN_1772253	125.2263	0.04545455
ILMN_1730799	149.4087	0.02597403
ILMN_1761560	221.9068	0.003896104
ILMN_2401770	85.1957	0.5714286
ILMN_1697975	112.126	0.06883117
ILMN_2401769	108.7447	0.08441558
ILMN_1653438	116.0838	0.05974026
ILMN_1795285	206.9846	0.005194805
ILMN_1790518	133.1081	0.03896104
ILMN_2279144	87.37089	0.4532467
ILMN_1794473	97.71513	0.1649351
ILMN_1655194	165.9851	0.01558442
ILMN_1736015	165.7133	0.01688312
ILMN_1713249	140.8936	0.03116883
ILMN_1745420	99.51683	0.1493506
ILMN_1756676	256.7273	0.002597403
ILMN_1726426	95.85924	0.1948052
ILMN_1720476	224.7327	0.003896104
ILMN_1813657	129.6788	0.04025974
ILMN_2361186	110.2106	0.07792208
ILMN_1732985	371.672	0
ILMN_2268618	86.11639	0.5168831
ILMN_1727287	100.2636	0.1337662
ILMN_2361185	101.1667	0.1220779
ILMN_1700591	80.89067	0.8623376
ILMN_1699496	1007.107	0
ILMN_1790154	101.3895	0.1207792
ILMN_1746135	153.8477	0.02207792
ILMN_2057826	119.0089	0.05324675
ILMN_1798164	600.527	0
ILMN_1775901	164.2332	0.01688312
ILMN_2112402	424.3522	0
ILMN_1766110	100.239	0.1337662
ILMN_2325194	82.08112	0.8012987
ILMN_1714749	78.84621	0.9506493
ILMN_2375156	94.86256	0.2142857
ILMN_1699514	96.30093	0.1896104
ILMN_2375160	89.11172	0.3792208
ILMN_2230530	90.2521	0.3207792
ILMN_1711318	94.67835	0.2168831
ILMN_1704537	109.3246	0.08311688
ILMN_1788689	593.1177	0
ILMN_1812503	227.6407	0.003896104
ILMN_1814074	194.2771	0.005194805
ILMN_2288232	154.3545	0.02207792
ILMN_1718001	87.4541	0.4506494
ILMN_1652412	99.27696	0.1506494
ILMN_1800447	186.7912	0.009090909
ILMN_1682181	90.11945	0.3246753
ILMN_2113102	91.34494	0.2948052
ILMN_1669607	134.0772	0.03766234
ILMN_3251550	89.26743	0.3688312
ILMN_1687978	94.45152	0.2181818
ILMN_1671557	84.98943	0.587013
ILMN_1659106	136.6491	0.03506494
ILMN_1666819	195.406	0.005194805
ILMN_1719792	91.90269	0.2779221
ILMN_2179778	88.30352	0.4064935
ILMN_3307944	100.2284	0.1337662
ILMN_1766370	86.29282	0.5012987
ILMN_1814661	92.21201	0.2675325
ILMN_2083567	95.73956	0.1961039
ILMN_1688240	157.302	0.02207792
ILMN_2152865	81.04095	0.8597403
ILMN_1728380	90.11921	0.3246753
ILMN_1670681	79.39783	0.9220779
ILMN_1736619	90.91505	0.3051948
ILMN_2193864	83.9327	0.6714286
ILMN_1676611	229.5143	0.003896104
ILMN_1766593	89.71226	0.3480519
ILMN_3245476	295.2713	0
ILMN_1803464	130.7357	0.04025974
ILMN_2161508	90.7756	0.3077922
ILMN_2282352	105.4302	0.09740259
ILMN_1773073	144.0058	0.02727273
ILMN_2385566	99.78156	0.1441558
ILMN_2183692	98.74895	0.1532468
ILMN_1713387	85.99287	0.525974
ILMN_1678710	91.28176	0.2974026
ILMN_1661895	128.2547	0.04285714
ILMN_2071446	85.40102	0.5597402
ILMN_1766264	104.5154	0.0987013
ILMN_1693192	1220.057	0
ILMN_1750549	108.6405	0.08571429
ILMN_1815134	139.0643	0.03246753
ILMN_2147471	82.78239	0.7571428
ILMN_3229812	90.44606	0.3155844
ILMN_3232529	93.08484	0.2415584
ILMN_1656184	130.5881	0.04025974
ILMN_1655126	245.6857	0.002597403
ILMN_1666597	245.2517	0.002597403
ILMN_1780598	544.0654	0
ILMN_1713613	79.54855	0.9168831
ILMN_1694799	122.0713	0.05194805
ILMN_1658302	90.78739	0.3077922
ILMN_1769406	91.28854	0.2974026
ILMN_1814966	140.473	0.03116883
ILMN_1802905	297.1835	0
ILMN_1777644	99.6002	0.1480519
ILMN_1670668	264.7725	0.001298701
ILMN_2227473	94.78661	0.2168831
ILMN_1758111	99.88834	0.1402597
ILMN_1778709	146.798	0.02727273
ILMN_1715273	1316.475	0
ILMN_2373982	129.8448	0.04025974
ILMN_1671891	146.8777	0.02727273
ILMN_2155272	80.35092	0.8948052
ILMN_1705985	239.3125	0.002597403
ILMN_1802390	98.1168	0.1597403
ILMN_2367186	100.6116	0.1298701
ILMN_1733311	331.4289	0
ILMN_1723632	338.8958	0
ILMN_2397571	131.3032	0.04025974
ILMN_1808938	140.6999	0.03116883
ILMN_1658773	82.42875	0.7792208
ILMN_1769751	116.0921	0.05974026
ILMN_1798395	146.206	0.02727273
ILMN_3251246	131.8013	0.04025974
ILMN_1772743	138.5123	0.03246753
ILMN_1760332	96.04685	0.1935065
ILMN_1799860	145.6803	0.02727273
ILMN_2263829	83.11382	0.7337663
ILMN_2352724	134.0208	0.03766234
ILMN_1691112	134.2838	0.03766234
ILMN_1653613	95.05797	0.212987
ILMN_2379931	116.9233	0.05844156
ILMN_1673395	117.0401	0.05844156
ILMN_1774949	151.824	0.02467532
ILMN_1764871	180.623	0.01168831
ILMN_1701413	123.8585	0.04675325
ILMN_1685387	91.47826	0.2935065
ILMN_1691291	152.3667	0.02467532
ILMN_1738759	207.4404	0.005194805
ILMN_1738263	118.8837	0.05324675
ILMN_1762993	129.3824	0.04025974
ILMN_2178186	86.08744	0.5181818
ILMN_1743397	90.92849	0.3051948
ILMN_1769508	176.3583	0.01168831
ILMN_1672366	644.418	0
ILMN_1790352	128.7175	0.04025974
ILMN_1675131	129.1141	0.04025974
ILMN_1769453	80.13522	0.9038961
ILMN_1652787	278.1831	0.001298701
ILMN_2166093	89.83672	0.3402597
ILMN_3251440	137.1927	0.03246753
ILMN_2117323	109.7272	0.07922078
ILMN_1738993	89.14574	0.3766234
ILMN_1687896	142.6157	0.02727273
ILMN_1705396	86.41412	0.4922078
ILMN_1705468	118.6677	0.05324675
ILMN_1763347	132.1855	0.03896104
ILMN_1766275	537.0369	0
ILMN_1770433	142.1869	0.02857143
ILMN_1719986	687.024	0
ILMN_1760303	295.2978	0
ILMN_2289433	80.59207	0.8857143
ILMN_1691433	92.4789	0.2571429
ILMN_1689057	164.6871	0.01688312
ILMN_2398235	86.96649	0.4701299
ILMN_1726565	190.3636	0.005194805
ILMN_1692895	88.30574	0.4064935
ILMN_1715832	96.77112	0.1766234
ILMN_1681067	111.3337	0.07402597
ILMN_3246957	110.1415	0.07922078
ILMN_1790875	103.5353	0.1012987
ILMN_1655177	547.2303	0
ILMN_1734434	91.20967	0.3
ILMN_1742197	103.0525	0.1051948
ILMN_1671108	94.60814	0.2168831
ILMN_2362858	813.7888	0
ILMN_1729915	581.1213	0
ILMN_2241953	557.231	0
ILMN_1807712	98.61063	0.1545455
ILMN_1768754	411.5172	0
ILMN_1723984	84.30464	0.6311688
ILMN_1685534	93.67308	0.2337662
ILMN_1815023	630.1937	0
ILMN_1748283	628.0255	0
ILMN_1672034	105.4285	0.09740259
ILMN_1707748	187.8698	0.007792208
ILMN_1789781	103.2219	0.1051948
ILMN_1776375	469.2118	0
ILMN_3237693	84.92165	0.587013
ILMN_1729515	100.7568	0.1246753
ILMN_1666924	204.0855	0.005194805
ILMN_1790309	110.9952	0.07532468
ILMN_2182647	108.987	0.08441558
ILMN_3245773	150.9989	0.02597403
ILMN_2092077	87.0332	0.4662338
ILMN_1796497	164.4701	0.01688312
ILMN_3236637	982.6314	0
ILMN_1741017	104.9064	0.0987013
ILMN_1701213	84.87615	0.5883117
