PROBE_ID	7677153059_K.VALUE	7677153059_K.Detection Pval
ILMN_3234751	111.0368	0.2038961
ILMN_3248218	199.5105	0.005194805
ILMN_3234984	89.42899	0.7779221
ILMN_2132082	90.9224	0.725974
ILMN_1750402	107.2797	0.2584416
ILMN_1780508	82.74458	0.9376624
ILMN_3245599	95.55243	0.5922078
ILMN_1787980	91.08337	0.7220779
ILMN_3237971	110.5557	0.2038961
ILMN_3235397	120.7326	0.1038961
ILMN_3237039	92.54037	0.6831169
ILMN_3241848	88.197	0.8116883
ILMN_3238950	101.3802	0.3961039
ILMN_3309874	123.9172	0.07792208
ILMN_3310905	76.03802	0.9974026
ILMN_3310321	102.4353	0.3675325
ILMN_3310156	92.22691	0.6935065
ILMN_3308183	84.44041	0.9103896
ILMN_3309279	103.704	0.3337662
ILMN_3308555	102.9052	0.3532467
ILMN_3308275	101.9692	0.3792208
ILMN_3309854	103.3454	0.3428572
ILMN_3308753	95.72426	0.5831169
ILMN_3309036	90.70885	0.7324675
ILMN_3311105	98.6666	0.4844156
ILMN_3309428	91.44767	0.7116883
ILMN_3309654	83.39654	0.9324675
ILMN_3311085	100.2502	0.4311688
ILMN_3308030	102.6068	0.3636364
ILMN_3309334	83.72964	0.9272727
ILMN_3308375	93.15182	0.6623377
ILMN_3310416	123.5319	0.08181818
ILMN_3310050	92.24949	0.6922078
ILMN_3310451	94.65765	0.6181818
ILMN_3309689	100.7788	0.4155844
ILMN_3309458	93.13342	0.6623377
ILMN_3308000	95.27162	0.5987013
ILMN_3308113	94.23966	0.625974
ILMN_3308515	104.233	0.3233766
ILMN_2107655	89.71119	0.7662337
ILMN_3310745	91.54997	0.7051948
ILMN_3310593	100.2108	0.4324675
ILMN_2067520	84.91982	0.9
ILMN_3242908	99.27991	0.4545455
ILMN_3245376	93.17056	0.6623377
ILMN_3238478	97.80508	0.5090909
ILMN_3236049	119.0472	0.112987
ILMN_3246715	95.55825	0.5922078
ILMN_3240682	92.97956	0.6675324
ILMN_3238972	82.7767	0.9363636
ILMN_3235154	100.2951	0.4298701
ILMN_3249543	96.96506	0.5350649
ILMN_3236804	110.1985	0.2064935
ILMN_3242633	94.09651	0.6311688
ILMN_3240002	109.9964	0.2077922
ILMN_3249286	164.1742	0.01298701
ILMN_1892403	338.5474	0
ILMN_1799381	172.1158	0.01038961
ILMN_1707598	114.8857	0.1467533
ILMN_1767869	94.28881	0.6233766
ILMN_1713832	150.2218	0.02857143
ILMN_1669210	125.8519	0.06623377
ILMN_3240781	103.7017	0.3337662
ILMN_3237050	88.92241	0.7896104
ILMN_1680179	79.08795	0.9857143
ILMN_1721749	102.8226	0.3571429
ILMN_3243049	87.87867	0.8168831
ILMN_3236052	96.03234	0.5753247
ILMN_3244281	94.61893	0.6194805
ILMN_3245554	105.3727	0.2935065
ILMN_3246944	105.1544	0.2974026
ILMN_3237309	110.8996	0.2038961
ILMN_3241738	102.1447	0.3766234
ILMN_1774973	137.0616	0.03766234
ILMN_1724884	103.3974	0.338961
ILMN_3237251	106.5	0.2727273
ILMN_1784328	104.5204	0.312987
ILMN_1691550	97.76499	0.5116883
ILMN_1755004	111.6124	0.1909091
ILMN_1656303	94.17856	0.6298701
ILMN_1666599	126.8659	0.06103896
ILMN_2072391	187.9544	0.007792208
ILMN_1743217	139.8403	0.03376623
ILMN_3247170	123.983	0.07662338
ILMN_1682354	142.1961	0.03376623
ILMN_2165762	109.7432	0.2116883
ILMN_1667609	147.3257	0.02987013
ILMN_1694367	161.6597	0.01298701
ILMN_2135175	143.6962	0.03376623
ILMN_3237044	108.5442	0.2311688
ILMN_2160160	165.3561	0.01168831
ILMN_3240595	105.5122	0.2883117
ILMN_1684278	123.262	0.08181818
ILMN_1741944	101.1668	0.4025974
ILMN_3239574	144.1754	0.03376623
ILMN_3241034	101.9347	0.3805195
ILMN_3242315	167.2289	0.01168831
ILMN_3245549	100.1077	0.4337662
ILMN_1668661	101.0917	0.4064935
ILMN_1810762	110.037	0.2064935
ILMN_1739086	113.4284	0.1701299
ILMN_3240848	103.6922	0.3337662
ILMN_3242525	90.62742	0.7376623
ILMN_3240576	88.79004	0.7948052
ILMN_3236110	74.65417	0.9987013
ILMN_1682402	109.0367	0.2233766
ILMN_3236650	118.2666	0.1181818
ILMN_2157020	117.4442	0.125974
ILMN_3248562	110.2552	0.2051948
ILMN_1716441	121.1993	0.0987013
ILMN_1720794	107.4397	0.2571429
ILMN_3237236	94.11481	0.6311688
ILMN_3308788	88.54839	0.8
ILMN_3247444	99.60409	0.4441558
ILMN_3240306	104.4278	0.3142857
ILMN_3246391	115.4724	0.1363636
ILMN_3245541	110.3418	0.2051948
ILMN_1663681	98.69733	0.4831169
ILMN_1680393	106.3173	0.274026
ILMN_2209515	132.3415	0.04285714
ILMN_1715396	109.8934	0.2077922
ILMN_3241139	113.4611	0.1688312
ILMN_3236149	89.60806	0.7714286
ILMN_3238028	96.2801	0.5688311
ILMN_3239634	96.71075	0.5454546
ILMN_3239851	108.034	0.2454545
ILMN_3242164	106.11	0.2766234
ILMN_3234756	110.4777	0.2051948
ILMN_3238481	108.1399	0.2402597
ILMN_3237439	87.72221	0.8220779
ILMN_3248270	100.7002	0.4181818
ILMN_3248394	95.65989	0.5857143
ILMN_1735689	95.38362	0.5987013
ILMN_3246353	109.2122	0.2155844
ILMN_3247671	93.08074	0.6662338
ILMN_3248712	90.23208	0.7519481
ILMN_2082762	131.0106	0.04675325
ILMN_3309694	87.41535	0.8285714
ILMN_3236404	89.80903	0.7662337
ILMN_3237685	109.1115	0.2207792
ILMN_3239272	98.50726	0.4909091
ILMN_3243450	99.35888	0.451948
ILMN_1667288	113.2967	0.1714286
ILMN_3246754	100.0222	0.4350649
ILMN_3247148	99.90437	0.4350649
ILMN_3248294	91.29974	0.7155844
ILMN_3249211	83.3909	0.9324675
ILMN_3241793	91.88959	0.6974026
ILMN_3248874	128.1261	0.05454545
ILMN_3243244	99.84447	0.4350649
ILMN_1653927	106.4655	0.274026
ILMN_3244157	127.104	0.05974026
ILMN_3245672	100.6255	0.4207792
ILMN_3247303	93.54533	0.6493506
ILMN_3243248	104.5042	0.312987
ILMN_3236097	95.30479	0.5987013
ILMN_3237615	112.5717	0.1792208
ILMN_3238662	517.226	0
ILMN_3244449	94.9678	0.612987
ILMN_3240108	95.75864	0.5818182
ILMN_3241369	95.19735	0.6038961
ILMN_3242443	91.07603	0.7220779
ILMN_3245759	101.371	0.3961039
ILMN_3246529	95.49913	0.5948052
ILMN_3245274	103.1441	0.3493507
ILMN_3243452	122.4748	0.08961039
ILMN_3244640	125.6371	0.06623377
ILMN_3247008	117.5105	0.125974
ILMN_3242144	79.19443	0.9844156
ILMN_3247625	93.3586	0.6571429
ILMN_3248703	105.3973	0.2935065
ILMN_1757532	112.686	0.1779221
ILMN_2107184	1127.132	0
ILMN_1794399	702.7458	0
ILMN_1705928	154.6105	0.02207792
ILMN_3235185	143.0126	0.03376623
ILMN_3238712	118.4352	0.1181818
ILMN_3239621	244.1276	0
ILMN_2069945	222.0882	0.001298701
ILMN_1772845	118.3193	0.1181818
ILMN_3229052	89.73039	0.7662337
ILMN_3247064	280.0311	0
ILMN_1754304	96.89751	0.5363637
ILMN_3237516	117.9092	0.1233766
ILMN_3248113	414.6385	0
ILMN_2380839	249.8218	0
ILMN_1732053	1177.338	0
ILMN_1683049	139.2906	0.03376623
ILMN_1779399	157.5648	0.01688312
ILMN_1715179	502.617	0
ILMN_1774661	411.9259	0
ILMN_1799103	429.5702	0
ILMN_1690706	550.1271	0
ILMN_1771620	526.6188	0
ILMN_1741997	192.5958	0.007792208
ILMN_2086064	211.5842	0.001298701
ILMN_1768393	108.5165	0.2324675
ILMN_1771060	88.95261	0.7896104
ILMN_2369785	1725.194	0
ILMN_1794599	171.3831	0.01038961
ILMN_1656424	96.68999	0.5454546
ILMN_2046199	93.17796	0.6610389
ILMN_1678966	382.0187	0
ILMN_2067370	472.9272	0
ILMN_1683562	1076.993	0
ILMN_2372082	266.9888	0
ILMN_1656537	304.7979	0
ILMN_1662019	93.39768	0.6558442
ILMN_1693341	182.7843	0.009090909
ILMN_1753241	147.5254	0.02987013
ILMN_1793410	235.7194	0
ILMN_1786766	100.9839	0.4103896
ILMN_1808374	249.5812	0
ILMN_1727975	109.5014	0.2142857
ILMN_2041780	88.3476	0.8077922
ILMN_1663024	96.53563	0.5545455
ILMN_2404320	90.55431	0.7402598
ILMN_1733932	268.2416	0
ILMN_2364535	294.9789	0
ILMN_1660000	378.9345	0
ILMN_2294442	80.21553	0.9701298
ILMN_1688413	227.7474	0
ILMN_2365479	166.4834	0.01168831
ILMN_2365484	140.667	0.03376623
ILMN_2170949	425.0467	0
ILMN_1683950	365.2535	0
ILMN_1696051	116.4757	0.1337662
ILMN_1759003	95.12697	0.6038961
ILMN_1797082	187.7706	0.007792208
ILMN_2361575	93.0926	0.6662338
ILMN_2254583	121.3197	0.0987013
ILMN_2361570	272.2463	0
ILMN_2378670	120.0046	0.1090909
ILMN_1676978	86.90102	0.8389611
ILMN_1787415	128.4532	0.05454545
ILMN_2348808	103.2084	0.3454545
ILMN_1732810	380.5809	0
ILMN_3234093	92.57152	0.6831169
ILMN_3229340	113.4962	0.1688312
ILMN_1788211	182.9546	0.009090909
ILMN_1691575	432.6187	0
ILMN_1798612	155.4225	0.02077922
ILMN_1746213	117.4382	0.125974
ILMN_2360315	88.37025	0.8064935
ILMN_1756424	92.89483	0.6714286
ILMN_1768282	95.81122	0.5792208
ILMN_2080760	143.2305	0.03376623
ILMN_2085236	101.0315	0.4090909
ILMN_1795666	104.9864	0.3012987
ILMN_1725108	121.3325	0.09740259
ILMN_2224444	124.3054	0.07532468
ILMN_1678781	318.8496	0
ILMN_1714401	563.9396	0
ILMN_1659761	151.2629	0.02597403
ILMN_1740180	1137.385	0
ILMN_1795557	106.2457	0.2753247
ILMN_1738491	200.473	0.005194805
ILMN_1766770	116.0021	0.1350649
ILMN_1683737	224.8725	0
ILMN_1736093	100.2523	0.4311688
ILMN_1738736	136.9745	0.03766234
ILMN_1673676	118.1985	0.1181818
ILMN_1709772	158.9526	0.01688312
ILMN_1807873	214.6289	0.001298701
ILMN_1696294	245.8952	0
ILMN_1685077	108.7377	0.2272727
ILMN_2290686	88.54228	0.8
ILMN_2400613	101.3786	0.3961039
ILMN_1797413	90.35231	0.7493507
ILMN_1804051	152.8724	0.02597403
ILMN_1726366	88.33292	0.8077922
ILMN_1699100	110.9941	0.2038961
ILMN_1777556	99.38797	0.451948
ILMN_2058270	112.8678	0.1766234
ILMN_1706203	93.96435	0.6337662
ILMN_1893248	105.9839	0.2831169
ILMN_1666502	102.2431	0.3753247
ILMN_1774733	149.1135	0.02857143
ILMN_1798926	122.5675	0.08701298
ILMN_2131861	194.5218	0.005194805
ILMN_1781001	154.4496	0.02207792
ILMN_2156250	101.741	0.3831169
ILMN_1753795	149.9676	0.02857143
ILMN_2413264	118.0267	0.1207792
ILMN_2413259	176.2127	0.01038961
ILMN_2262749	124.8183	0.07012987
ILMN_1715584	97.45489	0.5207792
ILMN_1785286	107.1598	0.2597403
ILMN_2350970	126.4155	0.06233766
ILMN_1657077	92.91309	0.6688312
ILMN_1780783	108.7171	0.2285714
ILMN_1753683	111.8579	0.1844156
ILMN_1662438	1020.802	0
ILMN_2406501	701.7596	0
ILMN_2336781	3285.981	0
ILMN_1792922	176.2243	0.01038961
ILMN_1690034	92.29055	0.6909091
ILMN_1656383	87.9529	0.8155844
ILMN_2194355	100.6467	0.4207792
ILMN_1798615	97.36411	0.5272727
ILMN_1763739	167.7518	0.01168831
ILMN_1663090	317.0922	0
ILMN_1685327	144.1699	0.03376623
ILMN_1668463	112.9524	0.1753247
ILMN_2236800	196.8965	0.005194805
ILMN_2323302	209.651	0.001298701
ILMN_1703427	272.5175	0
ILMN_2247664	985.938	0
ILMN_1749792	115.8261	0.1350649
ILMN_2326262	146.6994	0.02987013
ILMN_1663446	95.26945	0.5987013
ILMN_2258689	88.73703	0.7948052
ILMN_2266224	96.53291	0.5545455
ILMN_1693183	107.4247	0.2571429
ILMN_1716407	93.42042	0.6545454
ILMN_2407879	79.57162	0.9818182
ILMN_1674098	122.3631	0.09090909
ILMN_2261099	89.07513	0.7831169
ILMN_1717904	120.2544	0.1064935
ILMN_1789338	153.2122	0.02467532
ILMN_1699190	116.9883	0.1298701
ILMN_1680251	100.2252	0.4324675
ILMN_1665492	86.99957	0.8376623
ILMN_1729225	82.51311	0.9415584
ILMN_2138662	102.6402	0.3623376
ILMN_1698516	103.1638	0.3480519
ILMN_2391231	102.5967	0.3636364
ILMN_1734559	140.1906	0.03376623
ILMN_2285375	109.0904	0.2207792
ILMN_2060115	1159.049	0
ILMN_1759818	2429.173	0
ILMN_1707077	302.8243	0
ILMN_1767135	155.4719	0.01948052
ILMN_1764414	122.5569	0.08701298
ILMN_1781242	112.0301	0.1818182
ILMN_1700705	121.7035	0.0961039
ILMN_1715463	187.7149	0.007792208
ILMN_1716070	74.90657	0.9987013
ILMN_1653750	151.0302	0.02597403
ILMN_1773459	87.54496	0.8272727
ILMN_1769361	103.9879	0.3324675
ILMN_1736974	102.6999	0.361039
ILMN_1683755	211.0952	0.001298701
ILMN_1675364	76.88387	0.9922078
ILMN_1784217	147.4689	0.02987013
ILMN_1671092	87.29298	0.8298701
ILMN_1812968	100.566	0.4220779
ILMN_1770635	97.37141	0.525974
ILMN_2177156	114.4892	0.1532468
ILMN_1783185	133.2734	0.03896104
ILMN_3242257	96.46124	0.5545455
ILMN_1653055	102.5651	0.3649351
ILMN_1702430	94.14278	0.6298701
ILMN_1793213	299.6376	0
ILMN_1815745	147.1889	0.02987013
ILMN_2343677	91.58282	0.7038961
ILMN_1718912	100.8189	0.4142857
ILMN_1760051	158.7158	0.01688312
ILMN_2395506	91.25916	0.7155844
ILMN_2287958	86.73071	0.8493506
ILMN_1663327	100.5884	0.4220779
ILMN_2256687	99.48943	0.4467532
ILMN_1815032	107.1521	0.2597403
ILMN_2134056	107.2734	0.2584416
ILMN_1789244	305.0291	0
ILMN_1805466	84.82631	0.9038961
ILMN_1676010	359.9602	0
ILMN_2284998	286.7302	0
ILMN_1690920	193.1577	0.006493506
ILMN_2390586	449.0157	0
ILMN_1731418	1444.787	0
ILMN_1672661	554.4225	0
ILMN_2415144	1474.726	0
ILMN_1813455	390.6753	0
ILMN_1703263	197.8716	0.005194805
ILMN_1778599	504.2888	0
ILMN_2246882	168.6478	0.01038961
ILMN_1658858	155.6851	0.01948052
ILMN_1666482	186.81	0.007792208
ILMN_2389844	147.125	0.02987013
ILMN_1691171	106.7751	0.2675325
ILMN_1662168	139.5901	0.03376623
ILMN_1756942	364.7772	0
ILMN_1721081	254.0295	0
ILMN_2145997	258.2379	0
ILMN_1775956	109.1383	0.2194805
ILMN_1769721	219.2952	0.001298701
ILMN_1689461	141.1749	0.03376623
ILMN_2306631	96.45866	0.5545455
ILMN_1699803	138.5856	0.03376623
ILMN_2306630	96.43138	0.5545455
ILMN_1678423	118.618	0.1168831
ILMN_1807123	92.95265	0.6675324
ILMN_1775408	81.0464	0.9597403
ILMN_1806749	246.1651	0
ILMN_3251668	85.48896	0.8857143
ILMN_2128697	87.68407	0.8233766
ILMN_1739343	106.1818	0.2766234
ILMN_2181306	86.66492	0.851948
ILMN_2367681	127.3539	0.05974026
ILMN_1705522	86.01831	0.8701299
ILMN_1712773	106.5804	0.2701299
ILMN_1652314	91.80537	0.7
ILMN_2118201	95.47585	0.5961039
ILMN_1662629	79.66598	0.9805195
ILMN_1655330	81.61491	0.9532468
ILMN_1719772	87.08682	0.8350649
ILMN_1790704	82.27498	0.9428571
ILMN_1768732	122.6238	0.08701298
ILMN_1742135	97.51804	0.5194805
ILMN_1693114	112.5567	0.1792208
ILMN_1684620	113.6645	0.1636364
ILMN_1734645	97.74462	0.5116883
ILMN_2141259	113.3741	0.1714286
ILMN_1772458	94.71731	0.6155844
ILMN_2313378	145.5014	0.03246753
ILMN_1684446	179.3528	0.01038961
ILMN_1754370	86.39494	0.8623376
ILMN_2354222	85.18054	0.8909091
ILMN_1676907	107.1497	0.2597403
ILMN_1728256	185.2554	0.007792208
ILMN_1768798	159.4327	0.01558442
ILMN_2263718	353.891	0
ILMN_1799104	262.2196	0
ILMN_1661251	91.19272	0.7168831
ILMN_1754438	119.2726	0.1116883
ILMN_2233319	104.3907	0.3155844
ILMN_2233314	86.9509	0.8389611
ILMN_1653415	90.99141	0.7220779
ILMN_2211030	98.10078	0.5012987
ILMN_2211032	103.6597	0.3350649
ILMN_1680689	106.256	0.274026
ILMN_2198300	102.9809	0.3532467
ILMN_3242729	86.58841	0.8558441
ILMN_1732781	86.94181	0.8389611
ILMN_2132100	110.1152	0.2064935
ILMN_1713125	103.7444	0.3324675
ILMN_3244713	90.72697	0.7324675
ILMN_1654459	90.55198	0.7415584
ILMN_1720259	86.96661	0.8389611
ILMN_1691953	105.1129	0.3
ILMN_1808463	112.3311	0.1805195
ILMN_1679348	91.61302	0.7038961
ILMN_1796734	120.4001	0.1051948
ILMN_1795251	128.3072	0.05454545
ILMN_2218208	140.6733	0.03376623
ILMN_2373556	113.1652	0.1727273
ILMN_1796738	208.1903	0.002597403
ILMN_1791547	118.8644	0.1168831
ILMN_1685680	86.89387	0.8402597
ILMN_1800838	111.5845	0.1909091
ILMN_1742824	335.9649	0
ILMN_1753131	109.3697	0.2142857
ILMN_1686096	87.03612	0.8376623
ILMN_1667948	91.29935	0.7155844
ILMN_1702097	109.7888	0.2103896
ILMN_1681135	137.5587	0.03376623
ILMN_1687247	157.7733	0.01688312
ILMN_1705337	92.90346	0.6701299
ILMN_2171934	97.05646	0.5350649
ILMN_1691111	188.8887	0.007792208
ILMN_1668708	107.4688	0.2558441
ILMN_1740915	123.2472	0.08181818
ILMN_2195892	88.74883	0.7948052
ILMN_2052815	89.92417	0.7623377
ILMN_1738979	95.06022	0.6077922
ILMN_1729179	242.4081	0
ILMN_1775926	112.2174	0.1818182
ILMN_1652409	131.6291	0.04675325
ILMN_2283726	108.9703	0.2233766
ILMN_2388177	84.56245	0.9077922
ILMN_2168421	88.59425	0.8
ILMN_1685272	105.6305	0.287013
ILMN_1697328	100.742	0.4168831
ILMN_1689952	86.02378	0.8701299
ILMN_1722906	83.84322	0.925974
ILMN_1777195	95.53235	0.5922078
ILMN_1711681	104.2484	0.3233766
ILMN_1746029	112.9152	0.1753247
ILMN_2203463	111.9648	0.1831169
ILMN_1683678	145.1036	0.03246753
ILMN_2181432	176.8082	0.01038961
ILMN_1814281	129.9944	0.05064935
ILMN_2149400	131.4168	0.04675325
ILMN_1665280	837.4168	0
ILMN_2213247	102.9917	0.3519481
ILMN_1809488	677.2763	0
ILMN_3307700	176.9559	0.01038961
ILMN_1667707	166.287	0.01168831
ILMN_2161330	90.57522	0.7402598
ILMN_2366587	90.44135	0.7467533
ILMN_1696392	83.18927	0.9324675
ILMN_1781221	90.4939	0.7441558
ILMN_1707769	105.3187	0.2935065
ILMN_1777476	132.0323	0.04545455
ILMN_1664026	111.3774	0.1974026
ILMN_2329171	102.09	0.3792208
ILMN_2250830	85.93427	0.8753247
ILMN_1738418	98.82784	0.4779221
ILMN_1658396	94.29601	0.6220779
ILMN_1806003	99.16288	0.4610389
ILMN_1678391	93.81938	0.6376624
ILMN_1878273	100.8705	0.4116883
ILMN_2056932	117.9282	0.1220779
ILMN_1802611	553.3073	0
ILMN_2161222	101.4077	0.3948052
ILMN_2231906	92.17744	0.6935065
ILMN_1668426	112.8191	0.1766234
ILMN_1665049	602.6646	0
ILMN_1801236	112.8913	0.1753247
ILMN_1653876	122.4754	0.08831169
ILMN_1733560	219.4708	0.001298701
ILMN_1656525	120.6412	0.1038961
ILMN_1771089	109.9181	0.2077922
ILMN_1657423	322.251	0
ILMN_1689251	95.3326	0.5987013
ILMN_2381476	113.1598	0.1727273
ILMN_1675583	127.3643	0.05974026
ILMN_1697096	97.43629	0.5207792
ILMN_1754529	451.7989	0
ILMN_1718832	99.26523	0.4545455
ILMN_1774153	83.93871	0.9207792
ILMN_2357134	107.1185	0.2597403
ILMN_1729281	286.6659	0
ILMN_1763412	146.0216	0.03116883
ILMN_2392043	1200.942	0
ILMN_1696463	961.8235	0
ILMN_2143314	123.5667	0.08181818
ILMN_1755124	91.58742	0.7038961
ILMN_2191940	108.388	0.2324675
ILMN_1702407	370.644	0
ILMN_1736713	105.7188	0.287013
ILMN_2317555	127.5587	0.05974026
ILMN_1663189	127.2352	0.05974026
ILMN_1769458	83.38293	0.9324675
ILMN_1801045	143.1259	0.03376623
ILMN_1684563	134.2356	0.03896104
ILMN_1787266	96.28268	0.5688311
ILMN_1763516	126.2958	0.06363636
ILMN_1681263	78.16879	0.9896104
ILMN_1690017	99.93322	0.4350649
ILMN_1667544	84.51677	0.9090909
ILMN_1697543	90.70152	0.7324675
ILMN_1811479	92.39742	0.6883117
ILMN_2149971	85.61105	0.8805195
ILMN_1720984	112.0853	0.1818182
ILMN_1728898	106.6936	0.2688312
ILMN_1653428	110.73	0.2038961
ILMN_2045351	141.4915	0.03376623
ILMN_1798753	97.22921	0.5311688
ILMN_1794266	102.799	0.3571429
ILMN_1706538	102.381	0.3701299
ILMN_2356378	136.4057	0.03766234
ILMN_1724946	100.1629	0.4337662
ILMN_2375992	100.525	0.4220779
ILMN_1800739	276.9699	0
ILMN_3236045	122.0691	0.09350649
ILMN_1723279	80.30059	0.9701298
ILMN_1757845	109.0552	0.2220779
ILMN_1703284	158.985	0.01688312
ILMN_1801040	829.7865	0
ILMN_1658017	164.2091	0.01298701
ILMN_1660315	124.1468	0.07662338
ILMN_1681016	262.0698	0
ILMN_3301749	111.5012	0.1922078
ILMN_3223826	89.27848	0.7818182
ILMN_1668984	139.9729	0.03376623
ILMN_1796655	158.3707	0.01688312
ILMN_2392747	96.26575	0.5688311
ILMN_1687970	87.11868	0.8350649
ILMN_1784948	95.28323	0.5987013
ILMN_1746013	205.7767	0.002597403
ILMN_1656287	1286.67	0
ILMN_2342559	90.28408	0.7506493
ILMN_1791890	127.0263	0.05974026
ILMN_1676099	110.9265	0.2038961
ILMN_2397024	661.7954	0
ILMN_1795404	86.97499	0.8389611
ILMN_1807649	195.1221	0.005194805
ILMN_2095506	109.1747	0.2168831
ILMN_1651354	103.4512	0.338961
ILMN_2374449	102.0288	0.3792208
ILMN_1659072	99.29916	0.4545455
ILMN_1734229	404.9104	0
ILMN_1802315	127.4253	0.05974026
ILMN_2408771	116.1993	0.1350649
ILMN_1672461	110.0767	0.2064935
ILMN_1657405	112.017	0.1831169
ILMN_1705849	93.20025	0.6610389
ILMN_1804277	128.3327	0.05454545
ILMN_1791232	121.866	0.09350649
ILMN_1651609	103.4835	0.3376623
ILMN_2275110	103.9626	0.3324675
ILMN_2410194	105.9729	0.2844156
ILMN_2132898	107.4362	0.2571429
ILMN_1759889	96.86435	0.5376623
ILMN_1716591	130.5662	0.04675325
ILMN_1711174	141.8728	0.03376623
ILMN_1795359	117.4486	0.125974
ILMN_1806059	97.4468	0.5207792
ILMN_2197577	108.6571	0.2298701
ILMN_1746322	95.99432	0.5766234
ILMN_2191967	121.6768	0.0961039
ILMN_2211018	87.51088	0.8272727
ILMN_1701239	97.83899	0.5090909
ILMN_1674367	117.8394	0.1246753
ILMN_1702127	149.8737	0.02857143
ILMN_1810835	110.1617	0.2064935
ILMN_1777949	141.4262	0.03376623
ILMN_1769280	111.1467	0.2
ILMN_1691860	145.2221	0.03246753
ILMN_2329914	118.6517	0.1168831
ILMN_2089329	100.2288	0.4324675
ILMN_1791078	90.95708	0.7246753
ILMN_2086105	89.82857	0.7649351
ILMN_1797596	129.1105	0.05194805
ILMN_1741168	99.86765	0.4350649
ILMN_1688811	134.8249	0.03896104
ILMN_1788095	196.4202	0.005194805
ILMN_1729868	251.8466	0
ILMN_1753648	255.9805	0
ILMN_1714170	109.7169	0.2116883
ILMN_1787541	161.2356	0.01428571
ILMN_1682864	604.5778	0
ILMN_1736682	84.81102	0.9038961
ILMN_1717935	97.71048	0.5142857
ILMN_2095133	289.5984	0
ILMN_1663106	95.16477	0.6038961
ILMN_1667494	87.77235	0.8220779
ILMN_1782845	92.31783	0.6909091
ILMN_1690708	107.8564	0.2454545
ILMN_1714228	87.22239	0.8311688
ILMN_1661335	197.019	0.005194805
ILMN_1667079	100.16	0.4337662
ILMN_1706548	116.3569	0.1337662
ILMN_2406439	115.6636	0.1350649
ILMN_1658864	96.47335	0.5545455
ILMN_1807609	150.7997	0.02597403
ILMN_2249473	4163.647	0
ILMN_1813491	330.4323	0
ILMN_2274420	120.3295	0.1064935
ILMN_1665094	107.6103	0.2545455
ILMN_1799853	163.7044	0.01298701
ILMN_1704290	119.4611	0.1116883
ILMN_2233454	117.6398	0.1246753
ILMN_1867664	91.30459	0.7155844
ILMN_1728699	166.6365	0.01168831
ILMN_1761016	92.90243	0.6701299
ILMN_2041293	136.7795	0.03766234
ILMN_1772241	129.6925	0.05064935
ILMN_1667199	163.1024	0.01298701
ILMN_1662618	1293.304	0
ILMN_2286334	211.4572	0.001298701
ILMN_1742064	107.6111	0.2545455
ILMN_2062754	137.0522	0.03766234
ILMN_1798827	251.6895	0
ILMN_1685898	100.4642	0.4246753
ILMN_1778253	182.0434	0.009090909
ILMN_1729987	873.9213	0
ILMN_1750641	108.8717	0.2233766
ILMN_1800002	86.60294	0.8545455
ILMN_1793241	129.7727	0.05064935
ILMN_1788895	98.67097	0.4844156
ILMN_1781280	106.8989	0.2662338
ILMN_1678435	122.003	0.09350649
ILMN_1663035	171.2941	0.01038961
ILMN_1695378	89.89949	0.7623377
ILMN_2328986	110.9349	0.2038961
ILMN_2217661	105.8056	0.2857143
ILMN_1803398	358.8765	0
ILMN_1721024	134.7775	0.03896104
ILMN_1677432	132.2504	0.04285714
ILMN_1759549	114.8624	0.1480519
ILMN_1797451	104.7934	0.3077922
ILMN_2261379	117.1155	0.1285714
ILMN_2348448	76.85269	0.9922078
ILMN_1659594	97.66635	0.5168831
ILMN_3235657	141.5051	0.03376623
ILMN_2400644	139.1345	0.03376623
ILMN_1722923	129.3264	0.05064935
ILMN_2400648	143.4372	0.03376623
ILMN_2169152	7939.523	0
ILMN_1760347	6958.235	0
ILMN_1699525	154.2932	0.02207792
ILMN_1696119	88.58535	0.8
ILMN_1682054	154.0534	0.02207792
ILMN_2400219	144.1651	0.03376623
ILMN_1736692	96.05078	0.5753247
ILMN_1661337	161.5529	0.01298701
ILMN_1744200	98.22422	0.4987013
ILMN_3251269	401.0277	0
ILMN_2234758	1415.481	0
ILMN_2211950	891.0179	0
ILMN_2192032	314.798	0
ILMN_1663149	118.8869	0.1168831
ILMN_1753862	590.4014	0
ILMN_2312275	479.4695	0
ILMN_1703524	217.8238	0.001298701
ILMN_1683888	169.2098	0.01038961
ILMN_2099594	1209.409	0
ILMN_1759883	164.1935	0.01298701
ILMN_1798804	424.9048	0
ILMN_1657451	168.3027	0.01038961
ILMN_1695468	193.8653	0.005194805
ILMN_1669215	108.2019	0.2376623
ILMN_1697338	86.20442	0.8675325
ILMN_1785660	382.3472	0
ILMN_1751072	210.826	0.001298701
ILMN_1709486	85.73346	0.8805195
ILMN_1676213	89.89542	0.7623377
ILMN_1753515	103.9737	0.3324675
ILMN_1666306	122.5112	0.08701298
ILMN_1697670	690.6576	0
ILMN_1661664	170.9604	0.01038961
ILMN_1734602	1138.417	0
ILMN_1811820	87.17013	0.8337662
ILMN_3309016	98.34689	0.4961039
ILMN_1804822	311.0066	0
ILMN_1748182	116.7754	0.1298701
ILMN_1741782	294.0138	0
ILMN_2359096	110.2734	0.2051948
ILMN_1805646	257.6805	0
ILMN_1686957	86.25332	0.8662338
