PROBE_ID	7677153059_B.VALUE	7677153059_B.Detection Pval
ILMN_1767690	85.63175	0.8779221
ILMN_2407082	826.1743	0
ILMN_2176768	153.92	0.02077922
ILMN_1673369	117.997	0.07532468
ILMN_1687824	199.5414	0.005194805
ILMN_2399036	115.9034	0.08181818
ILMN_1760890	147.9663	0.03246753
ILMN_2289887	99.00793	0.2558441
ILMN_1785071	84.83575	0.9207792
ILMN_2204826	85.10403	0.9142857
ILMN_1750092	95.72747	0.3285714
ILMN_1696814	83.40543	0.9545454
ILMN_1671854	210.5259	0.005194805
ILMN_2415162	129.3998	0.04805195
ILMN_2343757	93.82298	0.3974026
ILMN_2258958	88.34252	0.7207792
ILMN_1691864	88.77011	0.6857143
ILMN_1788778	113.9351	0.09090909
ILMN_1788061	94.43155	0.3766234
ILMN_3239164	151.1576	0.02597403
ILMN_1798053	84.02492	0.9454545
ILMN_2365711	1068.964	0
ILMN_1747665	102.586	0.1792208
ILMN_1748546	838.9821	0
ILMN_1676737	125.9322	0.05194805
ILMN_1746673	96.93581	0.2948052
ILMN_1659953	93.92669	0.3935065
ILMN_2251114	114.8859	0.08441558
ILMN_1776157	162.25	0.01818182
ILMN_2402172	81.44992	0.9844156
ILMN_1778079	92.51149	0.4532467
ILMN_2294123	90.77705	0.5584416
ILMN_1674893	88.72196	0.6883117
ILMN_1688067	80.6442	0.9935065
ILMN_1789627	1183.108	0
ILMN_1681798	125.5589	0.05324675
ILMN_1661342	208.6104	0.005194805
ILMN_2399264	222.3893	0.005194805
ILMN_1729019	149.4394	0.02987013
ILMN_1721910	105.7828	0.1454545
ILMN_1769118	3329.59	0
ILMN_2045994	314.1984	0
ILMN_1719661	2893.477	0
ILMN_2183610	88.60835	0.6974026
ILMN_1812169	116.5433	0.07922078
ILMN_1773968	208.7668	0.005194805
ILMN_2382558	98.18286	0.2662338
ILMN_2280630	119.8276	0.06753246
ILMN_2233878	105.5171	0.1493506
ILMN_1665388	88.37466	0.7194805
ILMN_2233885	83.93624	0.9493507
ILMN_1655011	215.6765	0.005194805
ILMN_3251501	186.4822	0.006493506
ILMN_1789136	1218.034	0
ILMN_1760049	147.9932	0.03246753
ILMN_2289844	93.35273	0.4168831
ILMN_1663367	105.3383	0.151948
ILMN_2289840	100.6084	0.2142857
ILMN_1657409	95.03021	0.3584416
ILMN_1801395	91.67254	0.5051948
ILMN_2231298	81.78416	0.9831169
ILMN_2231299	95.29693	0.3454545
ILMN_1741613	384.4058	0
ILMN_2111932	85.83842	0.8701299
ILMN_1665065	112.7749	0.09220779
ILMN_1713752	102.4824	0.1792208
ILMN_1815656	452.0771	0
ILMN_1704512	112.3726	0.09350649
ILMN_3307705	89.48384	0.635065
ILMN_1789464	108.2417	0.1207792
ILMN_1706817	224.6474	0.005194805
ILMN_1696767	87.03728	0.8012987
ILMN_2338452	2579.73	0
ILMN_2256050	108.8935	0.1168831
ILMN_2404154	1404.78	0
ILMN_1764980	118.6417	0.07012987
ILMN_1793628	103.5571	0.1727273
ILMN_2316955	86.21247	0.851948
ILMN_1791095	124.822	0.05454545
ILMN_1670669	101.09	0.2077922
ILMN_1743046	92.29755	0.4662338
ILMN_1810166	82.45975	0.9792208
ILMN_1780705	97.95684	0.2727273
ILMN_1788874	117.5478	0.07792208
ILMN_1759631	94.56494	0.3714286
ILMN_1759910	93.5685	0.4051948
ILMN_2215418	80.92712	0.9935065
ILMN_1705243	94.15347	0.3857143
ILMN_1683933	95.33569	0.3454545
ILMN_2377385	96.37091	0.312987
ILMN_1679133	491.7901	0
ILMN_2147424	93.3615	0.4168831
ILMN_1694917	88.45903	0.7103896
ILMN_2234517	95.72094	0.3285714
ILMN_1769759	88.30518	0.7233766
ILMN_2150851	89.72419	0.6233766
ILMN_2150856	89.59969	0.6272727
ILMN_1703855	91.53928	0.512987
ILMN_2120222	85.28313	0.9064935
ILMN_1782716	80.76208	0.9935065
ILMN_1793888	86.52383	0.8350649
ILMN_1712400	400.3244	0
ILMN_1688814	94.41666	0.3766234
ILMN_2395139	96.60175	0.3025974
ILMN_1767685	255.124	0.001298701
ILMN_2397028	105.8118	0.1454545
ILMN_1718960	113.3483	0.09220779
ILMN_1742052	101.1865	0.2038961
ILMN_2184250	125.6342	0.05194805
ILMN_1762605	90.25391	0.5922078
ILMN_1707975	115.0522	0.08441558
ILMN_1744381	85.36971	0.9012987
ILMN_1655595	99.33015	0.2493507
ILMN_3242398	97.1525	0.2909091
ILMN_2141482	97.01498	0.2935065
ILMN_1740005	151.728	0.02597403
ILMN_1670305	102.8147	0.1779221
ILMN_1711272	99.10683	0.2545455
ILMN_1751028	184.4037	0.007792208
ILMN_2207988	91.40239	0.5181818
ILMN_1814333	100.0632	0.2324675
ILMN_1726225	89.64903	0.625974
ILMN_1794017	228.886	0.005194805
ILMN_1651347	459.1105	0
ILMN_1801934	220.7438	0.005194805
ILMN_1804502	94.03761	0.387013
ILMN_1813955	114.3927	0.08961039
ILMN_1730794	85.15059	0.9090909
ILMN_1800626	156.0245	0.02077922
ILMN_1751598	104.6028	0.1597403
ILMN_1694027	97.96878	0.2727273
ILMN_1724495	137.4866	0.03896104
ILMN_1742238	824.3348	0
ILMN_1720513	151.5813	0.02597403
ILMN_1714327	182.5829	0.007792208
ILMN_1813573	199.1198	0.005194805
ILMN_1769473	479.7929	0
ILMN_1679577	111.2893	0.1012987
ILMN_1756328	101.5067	0.1987013
ILMN_1724504	434.6715	0
ILMN_1737376	93.39036	0.4155844
ILMN_1751075	96.39684	0.3090909
ILMN_1654637	111.3844	0.1012987
ILMN_1724009	106.9017	0.1363636
ILMN_1720916	118.7089	0.07012987
ILMN_1651936	150.908	0.02727273
ILMN_1718207	192.452	0.005194805
ILMN_1731644	231.5097	0.003896104
ILMN_1682404	167.2212	0.01298701
ILMN_1763436	292.2832	0
ILMN_1658809	92.62202	0.448052
ILMN_1684320	124.7039	0.05454545
ILMN_2413780	94.06609	0.387013
ILMN_2297887	102.253	0.1805195
ILMN_1800873	91.77692	0.4974026
ILMN_2413779	94.25953	0.3818182
ILMN_1742808	97.65427	0.2779221
ILMN_1776077	219.261	0.005194805
ILMN_1712560	141.5589	0.03766234
ILMN_1655809	102.6456	0.1792208
ILMN_1697286	159.2276	0.01818182
ILMN_1754220	478.0876	0
ILMN_1705151	452.0233	0
ILMN_1677165	121.8337	0.06103896
ILMN_1706075	890.1456	0
ILMN_1674780	213.3449	0.005194805
ILMN_1703720	550.1456	0
ILMN_2182120	204.5167	0.005194805
ILMN_1775939	371.7199	0
ILMN_1803110	136.3275	0.04155844
ILMN_1722648	502.2246	0
ILMN_1689389	486.1073	0
ILMN_1811560	201.4068	0.005194805
ILMN_1697302	93.30781	0.4181818
ILMN_1703158	100.9729	0.2103896
ILMN_1763887	130.3923	0.04675325
ILMN_2414679	101.9336	0.1844156
ILMN_1741585	110.8389	0.1064935
ILMN_2391750	113.8784	0.09090909
ILMN_1752321	83.87281	0.9493507
ILMN_1660125	127.9692	0.04935065
ILMN_1806607	89.14299	0.6597403
ILMN_1769931	109.3575	0.1155844
ILMN_2149164	108.116	0.1220779
ILMN_1722898	84.72549	0.9220779
ILMN_1810172	87.62664	0.7662337
ILMN_2185728	95.26441	0.3493507
ILMN_1790026	92.37272	0.4623377
ILMN_1795341	809.9752	0
ILMN_1742798	334.4034	0
ILMN_1657790	122.4962	0.05974026
ILMN_1720088	110.0492	0.1103896
ILMN_2373266	143.4043	0.03636364
ILMN_2275297	101.5618	0.1961039
ILMN_1728001	100.7864	0.212987
ILMN_2265082	85.21681	0.9077922
ILMN_1677162	144.1451	0.03636364
ILMN_2354649	124.7994	0.05454545
ILMN_1775345	95.66313	0.3298701
ILMN_1711270	679.1678	0
ILMN_1772487	245.1771	0.001298701
ILMN_1689007	130.4406	0.04675325
ILMN_1659874	163.1342	0.01558442
ILMN_2146566	169.4604	0.01298701
ILMN_1807737	338.1104	0
ILMN_2117716	913.2058	0
ILMN_3224934	909.4506	0
ILMN_3299558	493.679	0
ILMN_1696407	1333.745	0
ILMN_1772702	282.8723	0
ILMN_3251511	687.0652	0
ILMN_2069593	303.494	0
ILMN_1679086	87.56512	0.7727273
ILMN_2135232	91.87344	0.4883117
ILMN_1723212	181.1616	0.007792208
ILMN_2175075	796.5242	0
ILMN_1761996	2826.396	0
ILMN_2378868	2412.277	0
ILMN_1697469	1710.653	0
ILMN_1778836	153.6104	0.02337662
ILMN_1692575	191.3628	0.005194805
ILMN_1760683	861.397	0
ILMN_1734895	522.0869	0
ILMN_1668378	103.2778	0.1753247
ILMN_3307659	101.4117	0.2
ILMN_1765746	104.849	0.1571429
ILMN_3310065	81.94347	0.9831169
ILMN_1703864	116.2306	0.08051948
ILMN_3239821	89.94991	0.6142857
ILMN_1678533	101.5107	0.1987013
ILMN_2048659	86.4875	0.8376623
ILMN_2205012	91.76672	0.4974026
ILMN_1689114	89.34258	0.6402597
ILMN_2359835	105.8571	0.1454545
ILMN_1727017	92.22519	0.4688312
ILMN_2206949	91.3011	0.525974
ILMN_1768575	96.55635	0.3025974
ILMN_2205935	119.3398	0.06753246
ILMN_1795976	145.4555	0.03376623
ILMN_1662910	108.4021	0.1194805
ILMN_2363361	117.9148	0.07532468
ILMN_1658437	125.9583	0.05194805
ILMN_1770848	100.5984	0.2142857
ILMN_1767337	116.9515	0.07792208
ILMN_1741007	193.6134	0.005194805
ILMN_2194467	94.02684	0.387013
ILMN_1810324	92.90816	0.4376623
ILMN_1763457	90.67475	0.5649351
ILMN_1702861	89.7479	0.6220779
ILMN_1657254	90.55896	0.5714286
ILMN_1674620	128.5557	0.04805195
ILMN_1659649	87.88054	0.7480519
ILMN_1718519	85.86953	0.8675325
ILMN_1773042	110.7803	0.1064935
ILMN_1664362	106.3499	0.1415584
ILMN_1702487	829.6735	0
ILMN_3229324	581.7256	0
ILMN_3305938	610.704	0
ILMN_3249594	101.1811	0.2038961
ILMN_1660413	90.21999	0.5922078
ILMN_2361920	87.08556	0.8
ILMN_1679233	120.7344	0.06363636
ILMN_1715771	83.02657	0.9701298
ILMN_1729785	84.79163	0.9220779
ILMN_1747020	144.2244	0.03636364
ILMN_2366703	181.6015	0.007792208
ILMN_1740505	117.7869	0.07662338
ILMN_1685176	105.9068	0.1454545
ILMN_1730825	99.26999	0.2519481
ILMN_2404906	91.02531	0.5402597
ILMN_2061641	85.81113	0.8714285
ILMN_1746699	93.48262	0.4077922
ILMN_1761531	140.6678	0.03766234
ILMN_1679837	111.9106	0.0948052
ILMN_1811364	114.1907	0.09090909
ILMN_1812062	167.5101	0.01298701
ILMN_1662140	92.16545	0.4727273
ILMN_2133675	315.1647	0
ILMN_1661939	90.40736	0.5805195
ILMN_1762207	127.4293	0.05194805
ILMN_1779171	690.6306	0
ILMN_1679614	161.1956	0.01818182
ILMN_1677800	117.5344	0.07792208
ILMN_1675249	96.20065	0.3142857
ILMN_2109343	101.3928	0.2012987
ILMN_2061185	162.2421	0.01818182
ILMN_1669833	142.8513	0.03766234
ILMN_1752046	600.4091	0
ILMN_1705892	329.4758	0
ILMN_1701237	203.2213	0.005194805
ILMN_1733874	122.3104	0.05974026
ILMN_1772466	102.0823	0.1805195
ILMN_1775734	335.3804	0
ILMN_2321648	141.9727	0.03766234
ILMN_1674440	87.56749	0.7727273
ILMN_1679322	86.04764	0.8623376
ILMN_2156965	84.14333	0.9415584
ILMN_1664762	94.65808	0.3688312
ILMN_1672795	183.7055	0.007792208
ILMN_1754126	103.5916	0.1727273
ILMN_1695263	116.2588	0.08051948
ILMN_1749744	114.0489	0.09090909
ILMN_3245175	86.77578	0.8142857
ILMN_1761875	90.38145	0.5831169
ILMN_1733346	88.3265	0.7220779
ILMN_1702835	795.6147	0
ILMN_2081162	82.93504	0.9727273
ILMN_1762764	138.7776	0.03896104
ILMN_1737163	1039.43	0
ILMN_1692539	207.248	0.005194805
ILMN_1801914	140.5503	0.03766234
ILMN_1785330	105.154	0.1532468
ILMN_1675898	94.23388	0.3844156
ILMN_1814773	95.91122	0.3168831
ILMN_1683799	89.07874	0.6649351
ILMN_1665384	152.8822	0.02337662
ILMN_1653133	84.26239	0.9376624
ILMN_1788062	136.7236	0.04155844
ILMN_1661491	99.45594	0.2480519
ILMN_1760990	113.2703	0.09220779
ILMN_1766045	554.1606	0
ILMN_2158336	393.4307	0
ILMN_1810782	1198.876	0
ILMN_1652650	275.1143	0
ILMN_1808501	865.7539	0
ILMN_1769785	97.47134	0.287013
ILMN_1743103	175.0249	0.01168831
ILMN_1764723	108.0783	0.1220779
ILMN_1656826	92.89278	0.4376623
ILMN_1661137	95.89902	0.3168831
ILMN_1657611	95.83545	0.3194805
ILMN_1743275	94.37112	0.3792208
ILMN_1756595	154.4936	0.02077922
ILMN_1891476	129.7504	0.04805195
ILMN_1849298	102.3007	0.1805195
ILMN_1693981	87.62322	0.7662337
ILMN_1712231	133.4874	0.04675325
ILMN_1747754	93.15796	0.4246753
ILMN_1745151	100.4862	0.2181818
ILMN_1814790	87.04181	0.8012987
ILMN_2317580	125.0251	0.05454545
ILMN_2317581	97.99498	0.2714286
ILMN_1794780	118.1135	0.07402597
ILMN_1732612	119.6973	0.06753246
ILMN_1706579	108.3316	0.1194805
ILMN_1812570	99.29504	0.2493507
ILMN_1701967	184.4608	0.007792208
ILMN_1721022	446.6031	0
ILMN_1754942	90.97585	0.5454546
ILMN_1734667	92.40872	0.4610389
ILMN_1721087	95.94666	0.3168831
ILMN_1683857	101.9217	0.1844156
ILMN_1770905	85.56361	0.8792208
ILMN_1807050	94.06161	0.387013
ILMN_1709162	88.83504	0.6831169
ILMN_2182482	8217.497	0
ILMN_1789166	93.72477	0.3987013
ILMN_2133996	96.50101	0.3051948
ILMN_1712865	92.75922	0.4428571
ILMN_2093427	89.03695	0.6688312
ILMN_1781381	96.3615	0.312987
ILMN_2128128	506.1945	0
ILMN_1794505	127.2702	0.05194805
ILMN_1652693	88.9837	0.674026
ILMN_1760412	122.8365	0.05844156
ILMN_2287543	102.9696	0.1779221
ILMN_1682273	98.4677	0.2623377
ILMN_1677942	96.07533	0.3142857
ILMN_2139100	1070.6	0
ILMN_1765493	220.1233	0.005194805
ILMN_1811933	179.2108	0.009090909
ILMN_2402463	94.16267	0.3857143
ILMN_1743784	101.2483	0.2025974
ILMN_1661264	439.8637	0
ILMN_2158242	327.537	0
ILMN_1695233	90.02167	0.6038961
ILMN_1775093	126.1779	0.05194805
ILMN_1781679	81.54151	0.9831169
ILMN_1666777	87.65907	0.7636364
ILMN_1756411	98.53052	0.2623377
ILMN_1702979	90.45848	0.5792208
ILMN_2216918	146.163	0.03246753
ILMN_2387303	103.1898	0.1753247
ILMN_1722423	107.9941	0.1233766
ILMN_2189458	111.7645	0.0961039
ILMN_1685540	109.1296	0.1168831
ILMN_1738322	98.31342	0.2649351
ILMN_1681777	139.0755	0.03896104
ILMN_3245062	88.18938	0.7285714
ILMN_2206188	4224.354	0
ILMN_2045849	91.81246	0.4935065
ILMN_1739144	97.25799	0.2909091
ILMN_1743412	163.1619	0.01558442
ILMN_2279413	105.7007	0.1454545
ILMN_1711627	508.9827	0
ILMN_1661161	95.97164	0.3168831
ILMN_2380566	204.1063	0.005194805
ILMN_1801313	133.5984	0.04675325
ILMN_3249179	90.86937	0.5493507
ILMN_2114645	88.37144	0.7207792
ILMN_1795118	145.1199	0.03506494
ILMN_1791912	529.1516	0
ILMN_1804711	102.1938	0.1805195
ILMN_1807981	371.0214	0
ILMN_1736965	217.776	0.005194805
ILMN_1725320	90.4792	0.5779221
ILMN_1655549	536.3261	0
ILMN_1674593	89.67435	0.625974
ILMN_1724709	130.5864	0.04675325
ILMN_1676363	150.7861	0.02727273
ILMN_1695949	92.81727	0.4415585
ILMN_3243061	1222.886	0
ILMN_1797293	101.338	0.2025974
ILMN_2229261	99.35025	0.2493507
ILMN_1652381	186.4453	0.006493506
ILMN_1740298	164.7173	0.01428571
ILMN_2299095	97.64994	0.2779221
ILMN_1685630	149.8367	0.02727273
ILMN_1681415	110.995	0.1025974
ILMN_1686706	99.68179	0.238961
ILMN_2409384	88.82391	0.6831169
ILMN_1730295	105.3411	0.151948
ILMN_1795236	115.4131	0.08181818
ILMN_2209551	92.95306	0.4324675
ILMN_1688672	166.1171	0.01298701
ILMN_3306742	142.9417	0.03766234
ILMN_1717925	113.1673	0.09220779
ILMN_2398489	146.1997	0.03246753
ILMN_3229733	101.5064	0.1987013
ILMN_1717639	137.6695	0.03896104
ILMN_3235647	111.4744	0.0987013
ILMN_3239795	89.87192	0.6181818
ILMN_1668714	90.74552	0.5597402
ILMN_1732343	411.3196	0
ILMN_1653524	101.1767	0.2038961
ILMN_2399392	100.6811	0.2142857
ILMN_2290025	92.98558	0.4311688
ILMN_1678729	136.0182	0.04285714
ILMN_1665994	144.087	0.03636364
ILMN_1696279	87.48821	0.7779221
ILMN_2073279	120.7765	0.06363636
ILMN_1673886	92.92798	0.4324675
ILMN_1700448	100.0255	0.2337662
ILMN_1805996	358.6116	0
ILMN_1788315	128.3845	0.04935065
ILMN_2344002	117.0255	0.07792208
ILMN_2344007	99.47699	0.2480519
ILMN_2415536	207.6391	0.005194805
ILMN_1682930	542.9022	0
ILMN_2128162	96.97726	0.2935065
ILMN_1732923	202.4949	0.005194805
ILMN_1765872	1421.462	0
ILMN_1758146	1609.6	0
ILMN_2372974	224.7606	0.005194805
ILMN_1733997	153.5624	0.02337662
ILMN_1697353	105.1029	0.1558442
ILMN_1769886	125.0215	0.05454545
ILMN_2383058	125.4789	0.05324675
ILMN_1771801	137.543	0.03896104
ILMN_1676780	97.67282	0.2779221
ILMN_1739083	153.023	0.02337662
ILMN_1723494	119.9479	0.06623377
ILMN_2398711	96.65424	0.3012987
ILMN_1724372	83.83918	0.9493507
ILMN_1733985	103.2946	0.1753247
ILMN_1657868	95.67702	0.3298701
ILMN_2291644	108.812	0.1181818
ILMN_1799598	109.2372	0.1155844
ILMN_1683059	130.1295	0.04675325
ILMN_1738983	91.05315	0.5337662
ILMN_1654246	118.212	0.07272727
ILMN_2077858	158.9113	0.01948052
ILMN_1788531	167.998	0.01298701
ILMN_1696046	286.7887	0
ILMN_1787248	144.6818	0.03636364
ILMN_3300972	383.3274	0
ILMN_3231820	147.1941	0.03246753
ILMN_1812702	99.87737	0.2363636
ILMN_1663772	84.52151	0.9272727
ILMN_1799076	119.3441	0.06753246
ILMN_1743402	94.78082	0.3662338
ILMN_1793672	121.9869	0.06103896
ILMN_1786631	91.92824	0.4883117
ILMN_1771224	93.47963	0.4077922
ILMN_3249807	147.7801	0.03246753
ILMN_1807807	94.10931	0.3857143
ILMN_3250659	85.91648	0.8636364
ILMN_1751400	467.2756	0
ILMN_2335604	217.7108	0.005194805
ILMN_2125010	215.1856	0.005194805
ILMN_1657129	439.4531	0
ILMN_3311180	105.882	0.1454545
ILMN_3311170	96.88158	0.2974026
ILMN_3307972	93.0637	0.4285714
ILMN_1710598	117.3059	0.07792208
ILMN_1736834	94.15478	0.3857143
ILMN_2098119	92.76259	0.4428571
ILMN_1712423	162.8234	0.01818182
ILMN_1666512	304.8622	0
ILMN_1651513	152.6658	0.02337662
ILMN_3229770	314.2665	0
ILMN_1711766	278.2535	0
ILMN_1790710	89.81749	0.6194805
ILMN_1665538	194.8972	0.005194805
ILMN_1791002	115.3458	0.08311688
ILMN_1801391	91.85065	0.4909091
ILMN_2291954	157.4268	0.01948052
ILMN_1667371	509.6304	0
ILMN_2345898	478.5876	0
ILMN_2409720	96.66893	0.3
ILMN_1673357	139.2284	0.03896104
ILMN_1746784	118.4088	0.07142857
ILMN_2397795	98.55631	0.2623377
ILMN_3234775	113.9774	0.09090909
ILMN_1770768	128.2087	0.04935065
ILMN_1760109	210.993	0.005194805
ILMN_2196078	940.5285	0
ILMN_1710923	114.5168	0.08571429
ILMN_1667224	88.11697	0.7324675
ILMN_2227248	91.38116	0.5207792
ILMN_1753353	174.0469	0.01168831
ILMN_2055700	171.2443	0.01298701
ILMN_1776112	86.78391	0.8142857
ILMN_1683670	113.761	0.09090909
ILMN_1712887	170.3173	0.01298701
ILMN_1673637	84.88689	0.9207792
ILMN_2063532	87.06077	0.8012987
ILMN_1737323	98.83617	0.2571429
ILMN_1792933	93.60807	0.4038961
ILMN_1712912	83.43609	0.9532468
ILMN_1677240	109.7813	0.1103896
ILMN_1732489	135.8744	0.04285714
ILMN_2251020	102.5484	0.1792208
ILMN_1741165	898.452	0
ILMN_1735737	112.1316	0.0948052
ILMN_1745034	208.8925	0.005194805
ILMN_1688162	86.70684	0.8207792
ILMN_2059452	93.10415	0.4272727
ILMN_1720996	98.39506	0.2636364
ILMN_1679011	89.98733	0.6077922
ILMN_2084059	97.83131	0.2753247
ILMN_1811835	88.17088	0.7298701
ILMN_2129910	94.45493	0.3766234
ILMN_1767992	158.29	0.01948052
ILMN_2266573	86.46803	0.8402597
ILMN_1753254	92.70838	0.4428571
ILMN_1762529	88.38895	0.7181818
ILMN_1695962	691.3541	0
ILMN_1802131	103.1361	0.1753247
ILMN_2204430	155.18	0.02077922
ILMN_1792744	170.1066	0.01298701
ILMN_1658519	247.7537	0.001298701
ILMN_1796243	103.4314	0.174026
ILMN_1675488	87.4329	0.7805195
ILMN_1663723	89.55903	0.6285715
ILMN_1676192	95.71774	0.3285714
ILMN_2197659	130.8415	0.04675325
ILMN_1805561	138.7561	0.03896104
ILMN_1664320	92.0797	0.4766234
ILMN_1652857	91.12437	0.5298702
ILMN_2211739	105.4113	0.151948
ILMN_2085862	776.7171	0
ILMN_2076463	756.529	0
ILMN_1679731	318.0031	0
ILMN_1757052	85.25546	0.9064935
ILMN_1782938	99.42123	0.2480519
ILMN_2115777	89.34144	0.6402597
ILMN_2180929	9433.361	0
ILMN_1740076	107.5974	0.1298701
ILMN_1714252	90.51778	0.5753247
ILMN_1736546	152.0324	0.02467532
ILMN_2227385	86.44599	0.8402597
ILMN_1703886	258.6376	0.001298701
ILMN_2364022	778.6476	0
ILMN_2102069	86.99151	0.8025974
ILMN_1804673	104.2091	0.1636364
ILMN_1803720	145.0514	0.03506494
ILMN_1755649	222.0199	0.005194805
ILMN_1729691	128.7704	0.04805195
ILMN_1810053	106.5494	0.1402597
ILMN_1731165	131.8877	0.04675325
ILMN_1732410	94.1619	0.3857143
ILMN_1722716	83.6855	0.951948
ILMN_1773586	87.66779	0.7636364
ILMN_1690979	90.03718	0.6038961
ILMN_1720461	103.5868	0.1727273
ILMN_1684434	104.7908	0.1584416
ILMN_3251399	100.3813	0.2246753
ILMN_1666904	95.69395	0.3285714
ILMN_1770629	102.184	0.1805195
ILMN_1767842	90.27592	0.5909091
ILMN_1785405	99.20667	0.2519481
ILMN_2172890	97.51315	0.287013
ILMN_1786785	104.2333	0.1636364
ILMN_2070003	86.57856	0.8298701
ILMN_2180171	109.3118	0.1155844
ILMN_1698996	183.1812	0.007792208
ILMN_2201668	122.2392	0.05974026
ILMN_1716359	103.9719	0.1675325
ILMN_1658917	99.34995	0.2493507
ILMN_1785380	138.7924	0.03896104
ILMN_1738552	92.80019	0.4415585
ILMN_1656904	132.4379	0.04675325
ILMN_1707720	174.7191	0.01168831
ILMN_2171471	83.53036	0.9532468
ILMN_1704629	113.8203	0.09090909
ILMN_1672662	448.455	0
ILMN_1813763	128.8826	0.04805195
ILMN_1715742	96.82902	0.2987013
ILMN_1675597	98.04382	0.2714286
ILMN_1768278	94.50365	0.374026
ILMN_2189815	85.81354	0.8714285
ILMN_1772557	89.01546	0.6714286
ILMN_1797119	87.84643	0.7506493
ILMN_1735386	94.01272	0.3883117
ILMN_2408748	86.22379	0.851948
ILMN_1662154	92.21439	0.4688312
ILMN_1766083	99.62362	0.2402597
ILMN_1777665	93.85856	0.3961039
ILMN_1700417	148.2232	0.03246753
ILMN_1730639	163.1948	0.01558442
ILMN_1763609	92.81996	0.4415585
ILMN_1748738	92.93883	0.4324675
ILMN_1653200	340.1371	0
ILMN_1724902	114.7276	0.08571429
ILMN_2382505	148.9664	0.02987013
ILMN_1691048	122.6101	0.05844156
ILMN_1762410	81.83925	0.9831169
ILMN_1715972	100.8626	0.212987
ILMN_2334193	90.82072	0.5558441
ILMN_3239050	103.4815	0.174026
ILMN_3227263	110.426	0.1090909
ILMN_3249105	92.74973	0.4428571
ILMN_1740676	100.9519	0.2116883
ILMN_2048477	89.55856	0.6285715
ILMN_2048478	96.4495	0.3064935
ILMN_2050911	191.127	0.005194805
ILMN_1685057	156.6687	0.01948052
ILMN_1699357	109.2845	0.1155844
ILMN_2405391	93.33859	0.4168831
ILMN_2390017	86.81879	0.8103896
ILMN_1797391	159.1907	0.01818182
ILMN_2353117	97.55828	0.2831169
ILMN_1706615	113.2575	0.09220779
ILMN_1783756	174.963	0.01168831
ILMN_2232339	94.15097	0.3857143
ILMN_1777657	96.2075	0.3142857
ILMN_1760950	125.3391	0.05324675
ILMN_2376553	88.13355	0.7311688
ILMN_1655272	98.61687	0.2597403
ILMN_1746578	140.1878	0.03766234
ILMN_1666361	94.2606	0.3818182
ILMN_1788118	85.9188	0.8636364
ILMN_1747395	88.08916	0.7337663
ILMN_1711826	127.6078	0.05194805
ILMN_1663519	98.48598	0.2623377
ILMN_1815949	223.1153	0.005194805
ILMN_1675391	158.2481	0.01948052
ILMN_2370738	125.2187	0.05454545
ILMN_1786045	87.37025	0.7844156
ILMN_1701655	260.8714	0
ILMN_1813671	176.108	0.01038961
ILMN_1804090	94.67696	0.3688312
ILMN_1664168	100.906	0.2116883
ILMN_1788053	115.0878	0.08441558
ILMN_1668012	140.5805	0.03766234
ILMN_1743770	170.1694	0.01298701
ILMN_2347044	114.9336	0.08441558
ILMN_1667670	126.9361	0.05194805
ILMN_2070013	93.13521	0.4246753
ILMN_2115421	89.33732	0.6402597
ILMN_1806032	139.419	0.03896104
ILMN_1737312	114.2551	0.09090909
ILMN_1754864	97.74007	0.2766234
ILMN_1666553	148.1355	0.03246753
ILMN_1813670	95.92435	0.3168831
ILMN_1667429	123.8954	0.05584415
ILMN_1741392	174.412	0.01168831
ILMN_1783060	341.5038	0
ILMN_1780417	85.94271	0.8636364
ILMN_1687958	132.486	0.04675325
ILMN_1679949	244.3617	0.001298701
ILMN_1665838	86.70035	0.8207792
ILMN_1711838	190.4097	0.005194805
ILMN_1752639	115.8274	0.08181818
ILMN_1791728	165.3915	0.01298701
ILMN_1811235	89.21841	0.6558442
ILMN_1664748	91.55143	0.5103896
ILMN_2327947	100.2287	0.2285714
ILMN_1659894	132.2628	0.04675325
ILMN_1750981	121.4598	0.06233766
ILMN_1768251	100.5432	0.2168831
ILMN_1777976	102.4726	0.1792208
ILMN_1698726	188.3738	0.006493506
ILMN_1790472	577.8491	0
ILMN_2350801	115.4172	0.08181818
ILMN_1697544	111.2639	0.1012987
ILMN_1788498	94.25098	0.3818182
ILMN_1782890	945.0347	0
ILMN_2332713	991.96	0
ILMN_1720703	93.28983	0.4194805
ILMN_1725692	90.688	0.5623376
ILMN_1669846	103.0696	0.1753247
ILMN_1683212	86.36705	0.8454546
ILMN_1685974	85.3341	0.9025974
ILMN_1709399	104.7943	0.1584416
ILMN_1724612	94.44134	0.3766234
ILMN_1766528	134.1071	0.04675325
ILMN_1715969	1109.867	0
ILMN_1781231	135.4438	0.04415584
ILMN_1743911	463.6699	0
ILMN_2211780	150.5543	0.02727273
ILMN_1681670	106.803	0.1376623
ILMN_1752270	112.6145	0.09220779
ILMN_2054362	113.6523	0.09090909
ILMN_1708398	90.05955	0.6012987
ILMN_2222880	324.0522	0
ILMN_1763464	115.6068	0.08181818
ILMN_2142284	168.3757	0.01298701
ILMN_1662097	109.9919	0.1103896
ILMN_1810514	354.0903	0
ILMN_1810727	225.0315	0.005194805
ILMN_2371397	86.85753	0.8077922
