PROBE_ID	7677153059_F.VALUE	7677153059_F.Detection Pval
ILMN_2364674	320.1292	0
ILMN_1813568	90.49869	0.2064935
ILMN_1724234	75.36707	0.9350649
ILMN_1671022	99.57961	0.1038961
ILMN_1654261	108.2837	0.06103896
ILMN_1651238	79.97099	0.6441559
ILMN_2049536	247.4999	0
ILMN_1802901	137.0861	0.02207792
ILMN_2297353	84.35417	0.3792208
ILMN_2362346	97.28565	0.1168831
ILMN_2176758	82.58894	0.4558442
ILMN_1738674	228.482	0
ILMN_1674533	77.53277	0.8207792
ILMN_2368188	75.83339	0.9194805
ILMN_2272412	77.49344	0.8233766
ILMN_1696160	84.83268	0.3662338
ILMN_1676402	72.45032	0.9831169
ILMN_1660368	334.0649	0
ILMN_1744574	94.86115	0.1415584
ILMN_2116075	89.03873	0.2337662
ILMN_1799067	86.92449	0.2974026
ILMN_2119584	81.99546	0.4987013
ILMN_3247395	79.80663	0.648052
ILMN_1754871	92.05026	0.1753247
ILMN_1797367	155.3727	0.01168831
ILMN_2246510	283.5816	0
ILMN_1758378	134.7765	0.02337662
ILMN_1714216	127.3943	0.02987013
ILMN_1762631	92.34193	0.1727273
ILMN_2412380	108.9411	0.05974026
ILMN_1787567	180.8167	0.005194805
ILMN_1692177	132.0878	0.02597403
ILMN_1711091	179.5755	0.006493506
ILMN_2124187	186.3792	0.005194805
ILMN_1685574	141.8751	0.01688312
ILMN_2276952	447.017	0
ILMN_2376403	3571.198	0
ILMN_1748124	5241.883	0
ILMN_1695382	103.9828	0.07662338
ILMN_1781356	88.27311	0.2571429
ILMN_1721636	237.526	0
ILMN_3301824	113.6702	0.05064935
ILMN_3225244	100.2359	0.0987013
ILMN_1746393	140.1664	0.02077922
ILMN_2368292	1622.065	0
ILMN_1673111	694.2408	0
ILMN_1657509	140.7478	0.02077922
ILMN_2097954	98.81671	0.1064935
ILMN_3246534	83.10262	0.4311688
ILMN_1747146	478.3488	0
ILMN_1674967	87.69624	0.2688312
ILMN_1674645	89.07449	0.2337662
ILMN_1680430	80.20351	0.6181818
ILMN_1765427	81.87839	0.5090909
ILMN_1758790	79.67253	0.6623377
ILMN_1797209	137.6396	0.02207792
ILMN_2223805	114.8356	0.04935065
ILMN_1652578	80.71352	0.5844156
ILMN_1661143	100.3186	0.09740259
ILMN_1746712	111.3991	0.05194805
ILMN_2314121	76.0072	0.9103896
ILMN_1660639	73.22621	0.9766234
ILMN_1718907	161.4519	0.01038961
ILMN_1655611	93.98118	0.1493506
ILMN_1743933	194.1822	0.003896104
ILMN_3245550	81.44147	0.5402597
ILMN_1656291	74.75289	0.951948
ILMN_1801443	129.4397	0.02727273
ILMN_1801098	240.6369	0
ILMN_1662884	84.2892	0.3818182
ILMN_1768913	82.38315	0.4688312
ILMN_1781027	113.5337	0.05064935
ILMN_1713668	230.4712	0
ILMN_2211672	95.63985	0.1363636
ILMN_1657194	82.88963	0.438961
ILMN_1806464	78.31891	0.7558442
ILMN_1775615	97.26496	0.1168831
ILMN_1747546	88.12054	0.2584416
ILMN_1656194	120.5871	0.04155844
ILMN_1697810	83.14069	0.4298701
ILMN_2341524	83.90133	0.3974026
ILMN_1768115	91.29935	0.1909091
ILMN_2194106	78.17773	0.7701299
ILMN_2130525	101.9969	0.08701298
ILMN_1669881	116.7175	0.04935065
ILMN_1785060	173.6279	0.007792208
ILMN_1803850	81.73374	0.5272727
ILMN_1743465	75.73216	0.9207792
ILMN_2374383	113.3883	0.05064935
ILMN_1777881	247.2611	0
ILMN_2377708	86.35806	0.3038961
ILMN_1699980	153.5454	0.01298701
ILMN_1710899	83.39931	0.4181818
ILMN_1746349	77.63914	0.8142857
ILMN_1810093	134.5132	0.02337662
ILMN_2186319	109.8696	0.05714286
ILMN_1790549	133.5804	0.02337662
ILMN_1655469	170.0983	0.009090909
ILMN_1725079	171.2948	0.009090909
ILMN_1718621	1072.158	0
ILMN_1760449	126.9163	0.03246753
ILMN_2389970	378.344	0
ILMN_1749403	157.0834	0.01168831
ILMN_1718607	138.4625	0.02077922
ILMN_2290522	82.52641	0.4584416
ILMN_2340027	109.6454	0.05974026
ILMN_1720908	81.66201	0.5311688
ILMN_1799028	128.0283	0.02857143
ILMN_2183856	93.88934	0.1506494
ILMN_1730998	81.54311	0.5376623
ILMN_2120695	87.17193	0.2896104
ILMN_1809291	90.36374	0.2077922
ILMN_1683263	91.90957	0.1792208
ILMN_1729453	200.6957	0.002597403
ILMN_2260991	588.2758	0
ILMN_2349658	796.8519	0
ILMN_1681679	2497.519	0
ILMN_1716236	80.71259	0.5844156
ILMN_2186846	72.0295	0.9896104
ILMN_1693860	88.30658	0.2558441
ILMN_2063254	73.52075	0.9766234
ILMN_2197750	81.16195	0.561039
ILMN_1779014	271.5244	0
ILMN_1775336	78.18008	0.7701299
ILMN_2347298	148.7542	0.01688312
ILMN_2260813	79.38006	0.6831169
ILMN_1771155	95.88468	0.1298701
ILMN_1657554	167.1759	0.01038961
ILMN_1693635	119.4537	0.04415584
ILMN_2231478	83.54388	0.4103896
ILMN_1737360	101.8553	0.08701298
ILMN_1740500	151.6192	0.01428571
ILMN_1737972	99.26888	0.1038961
ILMN_1701264	107.473	0.06233766
ILMN_2092232	141.767	0.01688312
ILMN_1775761	121.2592	0.03896104
ILMN_1670948	257.3567	0
ILMN_2129349	173.2766	0.009090909
ILMN_1802753	232.6902	0
ILMN_1794666	101.3992	0.08961039
ILMN_1738843	82.52026	0.4610389
ILMN_1760369	90.5629	0.2064935
ILMN_1723381	94.42334	0.1480519
ILMN_1791637	78.0445	0.7792208
ILMN_1691572	438.864	0
ILMN_1697777	122.4878	0.03636364
ILMN_3234456	95.52021	0.1376623
ILMN_3197097	136.6087	0.02207792
ILMN_1684520	107.669	0.06233766
ILMN_1763231	102.0671	0.08571429
ILMN_1705834	87.89503	0.2623377
ILMN_1743303	146.1576	0.01688312
ILMN_2183784	84.92691	0.3636364
ILMN_1778438	113.4849	0.05064935
ILMN_1745573	347.1343	0
ILMN_1668606	102.7687	0.08181818
ILMN_1753064	177.0547	0.006493506
ILMN_2390472	296.8219	0
ILMN_1696757	197.4888	0.003896104
ILMN_1693317	265.5308	0
ILMN_1737271	154.4046	0.01298701
ILMN_1660810	164.8938	0.01038961
ILMN_1784516	94.33305	0.1480519
ILMN_2192385	209.2107	0.002597403
ILMN_1715332	93.38768	0.1584416
ILMN_1710671	71.81643	0.9909091
ILMN_2217955	89.15173	0.2324675
ILMN_2122760	99.08344	0.1051948
ILMN_2319234	99.54642	0.1038961
ILMN_1690320	92.87679	0.1623377
ILMN_2190126	86.38021	0.3038961
ILMN_1730963	96.22073	0.1285714
ILMN_1710303	81.37872	0.5454546
ILMN_1676555	89.4381	0.2246753
ILMN_1757730	144.7285	0.01688312
ILMN_1755487	79.40009	0.6831169
ILMN_1832106	79.82318	0.648052
ILMN_1694979	82.64545	0.4545455
ILMN_1728605	636.7536	0
ILMN_1761476	78.33537	0.7545455
ILMN_1735822	108.7092	0.06103896
ILMN_1668795	88.42413	0.2506494
ILMN_1696375	248.0851	0
ILMN_2083593	185.6268	0.005194805
ILMN_2083588	251.4964	0
ILMN_1807088	100.8137	0.09350649
ILMN_3203551	97.11186	0.1207792
ILMN_1777366	88.78887	0.2363636
ILMN_2289623	92.3102	0.1727273
ILMN_1795911	253.2478	0
ILMN_2059886	256.689	0
ILMN_2297570	80.45348	0.6012987
ILMN_1769290	138.8497	0.02077922
ILMN_2071429	89.00406	0.2337662
ILMN_1746720	172.4438	0.009090909
ILMN_3310271	81.02917	0.5662338
ILMN_1678140	249.0668	0
ILMN_1706455	194.8	0.003896104
ILMN_1715505	81.27728	0.5545455
ILMN_1697160	96.80505	0.1246753
ILMN_1718971	454.3396	0
ILMN_1652309	95.90903	0.1298701
ILMN_2401927	81.72959	0.5272727
ILMN_3243117	104.5829	0.07662338
ILMN_1682123	79.3587	0.6857143
ILMN_2183389	116.4653	0.04935065
ILMN_1685676	92.25555	0.174026
ILMN_1713129	152.9025	0.01298701
ILMN_2128133	76.65601	0.8688312
ILMN_1810228	153.6213	0.01298701
ILMN_1788166	84.02754	0.3909091
ILMN_1764043	151.3242	0.01428571
ILMN_1737073	104.3993	0.07662338
ILMN_1806415	91.16913	0.1935065
ILMN_2372795	93.78982	0.151948
ILMN_1799329	100.0895	0.1025974
ILMN_1784356	117.2569	0.04675325
ILMN_1663113	131.5469	0.02597403
ILMN_1738101	79.42923	0.6792208
ILMN_1697086	86.82664	0.2987013
ILMN_2201905	87.59218	0.2714286
ILMN_1680899	104.1835	0.07662338
ILMN_1682818	279.0015	0
ILMN_1785535	97.75913	0.112987
ILMN_1746846	125.877	0.03246753
ILMN_1754655	193.1653	0.003896104
ILMN_1788394	74.28062	0.9623377
ILMN_1702821	81.48013	0.5402597
ILMN_2323816	82.15891	0.487013
ILMN_1757411	79.52547	0.6701299
ILMN_3307678	78.45406	0.7428572
ILMN_1667504	75.39851	0.9337662
ILMN_1652056	89.77087	0.2207792
ILMN_1653665	76.03979	0.9077922
ILMN_1769416	118.5308	0.04415584
ILMN_2415634	75.82874	0.9194805
ILMN_2160750	72.12756	0.987013
ILMN_1741862	72.56364	0.9831169
ILMN_2364131	166.4449	0.01038961
ILMN_1744442	143.7463	0.01688312
ILMN_2198912	93.00346	0.161039
ILMN_1785821	122.3889	0.03766234
ILMN_2183216	114.3441	0.04935065
ILMN_2204360	78.05782	0.7792208
ILMN_2149793	81.85151	0.512987
ILMN_2163538	81.21782	0.5584416
ILMN_2163540	82.53892	0.4584416
ILMN_2098499	84.22842	0.3844156
ILMN_2080306	88.08206	0.261039
ILMN_2080309	78.59325	0.7298701
ILMN_2143383	78.04039	0.7792208
ILMN_2077896	85.19078	0.3545454
ILMN_2145470	80.50617	0.6
ILMN_2055391	86.9225	0.2974026
ILMN_2055396	84.69532	0.3727273
ILMN_1663406	96.31635	0.1285714
ILMN_3245112	79.16132	0.6948052
ILMN_3244082	84.62956	0.3727273
ILMN_2089365	75.59068	0.9272727
ILMN_1661523	92.90224	0.1623377
ILMN_2099855	81.22482	0.5584416
ILMN_2099858	80.68319	0.587013
ILMN_2048223	79.60878	0.6675324
ILMN_2048228	92.81	0.1636364
ILMN_1716969	94.0648	0.1480519
ILMN_1768489	81.22569	0.5584416
ILMN_2224230	78.20499	0.7675325
ILMN_2224231	80.08382	0.6311688
ILMN_3249639	76.49816	0.8805195
ILMN_3236300	77.70934	0.812987
ILMN_1669640	80.73904	0.5831169
ILMN_3239945	76.66113	0.8675325
ILMN_2066116	72.62283	0.9831169
ILMN_3242632	109.2043	0.05974026
ILMN_1689843	77.82291	0.7961039
ILMN_2164482	83.03001	0.4311688
ILMN_2164478	87.66091	0.2688312
ILMN_2211959	81.79967	0.5207792
ILMN_2211956	76.41592	0.8883117
ILMN_1673390	84.07408	0.3909091
ILMN_2177389	81.53722	0.5376623
ILMN_1810319	80.41237	0.6012987
ILMN_2224454	91.00885	0.1987013
ILMN_1736175	77.18282	0.8428571
ILMN_2087817	97.94984	0.1116883
ILMN_3240008	81.01374	0.5662338
ILMN_1796326	78.86706	0.7155844
ILMN_2197608	80.56719	0.5961039
ILMN_1758497	99.68201	0.1038961
ILMN_2351269	92.16753	0.1753247
ILMN_1695829	102.8349	0.08181818
ILMN_2288148	79.16309	0.6948052
ILMN_2238132	87.35423	0.2831169
ILMN_1692731	155.458	0.01168831
ILMN_1779579	86.15038	0.3090909
ILMN_1810227	83.28532	0.4220779
ILMN_1755352	82.28628	0.4727273
ILMN_1742981	965.7305	0
ILMN_2148819	4019.852	0
ILMN_1800261	1546.888	0
ILMN_1742167	1017.919	0
ILMN_3251341	431.4783	0
ILMN_1679482	79.03695	0.7064935
ILMN_2215639	101.6823	0.08831169
ILMN_2215640	97.85184	0.1116883
ILMN_1652464	79.6143	0.6675324
ILMN_1677635	75.50823	0.9311689
ILMN_1784300	392.2823	0
ILMN_1793659	82.96448	0.4363636
ILMN_1670385	83.60188	0.4103896
ILMN_1665583	191.0576	0.005194805
ILMN_2101885	509.7751	0
ILMN_1710280	899.2397	0
ILMN_2038775	87.71151	0.2675325
ILMN_1680874	140.823	0.02077922
ILMN_1780769	332.8947	0
ILMN_1791726	139.4823	0.02077922
ILMN_1682459	153.4838	0.01298701
ILMN_1750100	93.52238	0.1545455
ILMN_1702636	95.36002	0.1376623
ILMN_1699489	100.4237	0.09740259
ILMN_2178994	80.57579	0.5961039
ILMN_1749253	108.5998	0.06103896
ILMN_2134888	87.081	0.2922078
ILMN_1764398	106.2145	0.06883117
ILMN_1663607	81.13956	0.5623376
ILMN_1698646	80.79344	0.5779221
ILMN_1728024	97.80418	0.112987
ILMN_1695731	129.5211	0.02727273
ILMN_2367743	99.3497	0.1038961
ILMN_1701052	265.4895	0
ILMN_1775074	191.448	0.005194805
ILMN_1696110	87.52731	0.2727273
ILMN_1792173	139.4149	0.02077922
ILMN_1803045	113.6161	0.05064935
ILMN_2412571	104.3813	0.07662338
ILMN_1766803	176.2012	0.006493506
ILMN_1770203	92.97579	0.161039
ILMN_1738369	218.9409	0
ILMN_1781374	116.2906	0.04935065
ILMN_1682783	1455.995	0
ILMN_2163547	75.19772	0.9415584
ILMN_2091221	79.63006	0.6675324
ILMN_1719199	167.0317	0.01038961
ILMN_2337740	117.7547	0.04415584
ILMN_1720965	147.0177	0.01688312
ILMN_2255605	85.70443	0.3311688
ILMN_1707350	80.60892	0.5935065
ILMN_1804329	125.6532	0.03246753
ILMN_1774689	73.43008	0.9766234
ILMN_2354547	83.89935	0.3974026
ILMN_2191568	436.2121	0
ILMN_1776852	79.014	0.7077922
ILMN_1786108	99.25536	0.1038961
ILMN_1682675	91.60811	0.1844156
ILMN_1681203	98.86877	0.1064935
ILMN_1703305	337.4326	0
ILMN_1672908	87.14783	0.2896104
ILMN_1721383	110.3569	0.05584415
ILMN_1677429	75.57943	0.9272727
ILMN_1742730	87.59986	0.2701299
ILMN_1781121	96.11953	0.1298701
ILMN_2214144	148.4447	0.01688312
ILMN_1726967	94.94642	0.1415584
ILMN_1741143	153.4017	0.01298701
ILMN_1737084	307.0005	0
ILMN_2107482	75.0583	0.9441559
ILMN_2038776	1924.57	0
ILMN_1680314	1330.595	0
ILMN_1654457	86.79132	0.3
ILMN_1771862	135.5968	0.02337662
ILMN_1783753	790.3073	0
ILMN_1799367	273.4585	0
ILMN_1662848	108.1948	0.06103896
ILMN_1709740	86.908	0.2974026
ILMN_1659437	671.8551	0
ILMN_1669460	87.25183	0.287013
ILMN_1658537	70.98662	0.9961039
ILMN_1653607	86.39767	0.3038961
ILMN_1691334	161.2352	0.01038961
ILMN_2292517	71.59228	0.9935065
ILMN_2403965	119.9254	0.04415584
ILMN_1788108	697.1286	0
ILMN_1769082	84.56577	0.3766234
ILMN_1686434	90.41858	0.2064935
ILMN_1707461	79.15167	0.6948052
ILMN_1731137	130.6338	0.02727273
ILMN_1697448	8910.407	0
ILMN_1756860	116.9304	0.04935065
ILMN_1758084	79.81042	0.648052
ILMN_2056479	228.4771	0
ILMN_1790218	336.4975	0
ILMN_1748488	96.40211	0.1285714
ILMN_1717056	200.534	0.002597403
ILMN_2324421	237.345	0
ILMN_1657893	157.5199	0.01168831
ILMN_1653904	167.3567	0.01038961
ILMN_1669083	114.5646	0.04935065
ILMN_2188155	75.46126	0.9311689
ILMN_1678310	76.0929	0.9064935
ILMN_1676955	1428.528	0
ILMN_3223126	290.1215	0
ILMN_3297126	225.6658	0
ILMN_1806040	100.4595	0.09740259
ILMN_1788774	80.81303	0.5753247
ILMN_1740169	87.36799	0.2831169
ILMN_2108808	76.09248	0.9064935
ILMN_1778977	5467.64	0
ILMN_2054652	80.82878	0.574026
ILMN_1775677	248.0992	0
ILMN_2248725	90.85796	0.2
ILMN_2325185	92.00896	0.1792208
ILMN_1736135	162.3811	0.01038961
ILMN_3298694	183.7114	0.005194805
ILMN_1726842	122.8473	0.03636364
ILMN_2395285	155.6507	0.01168831
ILMN_1772113	187.3072	0.005194805
ILMN_2362368	111.6214	0.05194805
ILMN_1773868	337.4931	0
ILMN_1779177	244.0496	0
ILMN_2386269	114.1875	0.04935065
ILMN_1768930	659.5185	0
ILMN_2385173	105.5825	0.06883117
ILMN_3239331	81.8561	0.512987
ILMN_1703273	78.89391	0.7116883
ILMN_1681497	77.23353	0.8363636
ILMN_1758209	87.88623	0.2623377
ILMN_1742461	121.1615	0.03896104
ILMN_1653712	121.7125	0.03896104
ILMN_3297945	755.7574	0
ILMN_1742872	94.49502	0.1467533
ILMN_2324157	236.3504	0
ILMN_3305339	112.3716	0.05194805
ILMN_1782977	5872.371	0
ILMN_2368576	147.2087	0.01688312
ILMN_1675085	190.8037	0.005194805
ILMN_1794612	420.3515	0
ILMN_1807044	356.8787	0
ILMN_1713993	224.2231	0
ILMN_1807596	313.1057	0
ILMN_1716157	123.8482	0.03376623
ILMN_1814789	397.5061	0
ILMN_2338348	163.2704	0.01038961
ILMN_1684450	83.74632	0.4025974
ILMN_3249435	92.66966	0.1649351
ILMN_2191428	2652.409	0
ILMN_1762436	2420.233	0
ILMN_2038773	10313.87	0
ILMN_2331501	11650.28	0
ILMN_2252160	87.83068	0.2623377
ILMN_1678841	85.63548	0.3324675
ILMN_1683609	542.6423	0
ILMN_1720764	98.2667	0.1090909
ILMN_1689142	129.9735	0.02727273
ILMN_2408450	130.5153	0.02727273
ILMN_1697211	106.8173	0.06623377
ILMN_1674703	87.64706	0.2688312
ILMN_1681603	119.8883	0.04415584
ILMN_2307455	378.7621	0
ILMN_1663099	129.5591	0.02727273
ILMN_2301083	97.17713	0.1181818
ILMN_1714730	93.62741	0.1532468
ILMN_2265654	83.53012	0.4103896
ILMN_1742958	75.67424	0.9220779
ILMN_1719103	85.70446	0.3311688
ILMN_2127624	78.61096	0.7298701
ILMN_1787988	81.83568	0.5155844
ILMN_1699503	145.7488	0.01688312
ILMN_1725644	99.78804	0.1038961
ILMN_1677756	119.2988	0.04415584
ILMN_2241679	79.58772	0.6675324
ILMN_2320853	2344.725	0
ILMN_2320850	1591.966	0
ILMN_2292963	86.45593	0.3025974
ILMN_1707084	117.7191	0.04415584
ILMN_3239223	82.22985	0.4779221
ILMN_1806778	829.6801	0
ILMN_2371685	185.6859	0.005194805
ILMN_1707475	168.0507	0.009090909
ILMN_1733142	136.7866	0.02207792
ILMN_1669553	115.6811	0.04935065
ILMN_1809652	116.4615	0.04935065
ILMN_1661699	81.09622	0.5636364
ILMN_1765714	83.48969	0.4142857
ILMN_2390338	318.7188	0
ILMN_1708463	76.92635	0.8506494
ILMN_2164242	327.9087	0
ILMN_1719039	218.3693	0
ILMN_1814465	206.6511	0.002597403
ILMN_1785179	322.1742	0
ILMN_2297824	86.23149	0.3064935
ILMN_1674633	114.6394	0.04935065
ILMN_1757644	233.4626	0
ILMN_1810474	716.0266	0
ILMN_1725529	91.45719	0.1857143
ILMN_1662934	90.36614	0.2077922
ILMN_1664542	102.4882	0.08311688
ILMN_1713759	430.0299	0
ILMN_1772712	163.604	0.01038961
ILMN_2387990	106.2947	0.06883117
ILMN_1693991	90.21068	0.2116883
ILMN_1671362	75.28853	0.9402598
ILMN_3297392	88.00751	0.261039
ILMN_1677877	196.072	0.003896104
ILMN_1796830	126.8543	0.03246753
ILMN_2252495	80.47541	0.6012987
ILMN_1769520	1293.692	0
ILMN_1703108	291.4898	0
ILMN_1701331	588.8455	0
ILMN_1695790	79.18825	0.6948052
ILMN_1662879	78.78842	0.7168831
ILMN_2161015	82.77763	0.4454545
ILMN_1793651	316.5746	0
ILMN_1772925	82.9546	0.4363636
ILMN_1746579	108.9668	0.05974026
ILMN_1776325	153.7025	0.01298701
ILMN_1683817	369.2155	0
ILMN_3235825	97.74158	0.112987
ILMN_1675721	93.07504	0.161039
ILMN_2217289	78.15672	0.7701299
ILMN_1711470	92.35799	0.1727273
ILMN_1725870	81.12345	0.5623376
ILMN_1726107	103.4243	0.08181818
ILMN_1665862	182.809	0.005194805
ILMN_2400206	75.12761	0.9441559
ILMN_2318869	83.17491	0.4298701
ILMN_2076567	83.94099	0.3948052
ILMN_1770515	218.0498	0
ILMN_1717420	242.2634	0
ILMN_2376142	80.31907	0.6103896
ILMN_1783771	188.8963	0.005194805
ILMN_1658874	87.30373	0.2831169
ILMN_1692168	218.7256	0
ILMN_1743086	76.49927	0.8805195
ILMN_1764549	269.2585	0
ILMN_2391141	259.3981	0
ILMN_1654323	79.06931	0.7012987
ILMN_1752027	157.1654	0.01168831
ILMN_2181363	423.7901	0
ILMN_1704342	142.1092	0.01688312
ILMN_1739259	253.9665	0
ILMN_1675674	287.3979	0
ILMN_1700811	92.82075	0.1636364
ILMN_1651872	144.7819	0.01688312
ILMN_1810729	430.6225	0
ILMN_1742147	137.0914	0.02207792
ILMN_1806394	88.87116	0.2350649
ILMN_1678814	112.7336	0.05064935
ILMN_2340065	749.0148	0
ILMN_1653646	110.0888	0.05714286
ILMN_1733991	141.513	0.01688312
ILMN_2202481	299.0248	0
ILMN_2290089	72.13391	0.987013
ILMN_2399503	951.9103	0
ILMN_3248928	110.4422	0.05584415
ILMN_1685855	147.3135	0.01688312
ILMN_1652872	84.4948	0.3766234
ILMN_1774784	106.7705	0.06623377
ILMN_1784410	417.8894	0
ILMN_1798380	124.8626	0.03246753
ILMN_2351611	182.8449	0.005194805
ILMN_1688622	451.2838	0
ILMN_1680770	558.7199	0
ILMN_1796639	82.92873	0.438961
ILMN_1789349	225.7261	0
ILMN_1748907	168.9055	0.009090909
ILMN_1795964	99.4287	0.1038961
ILMN_1663489	558.7434	0
ILMN_3242176	172.197	0.009090909
ILMN_1699226	436.0197	0
ILMN_2204726	170.6728	0.009090909
ILMN_1741253	191.2153	0.005194805
ILMN_1758293	100.2522	0.0987013
ILMN_1667839	216.3089	0.002597403
ILMN_1726594	77.19738	0.8389611
ILMN_1794914	129.9747	0.02727273
ILMN_3251686	87.52109	0.2727273
ILMN_1747046	79.41145	0.6805195
ILMN_1731412	151.5551	0.01428571
ILMN_2394264	94.16766	0.1480519
ILMN_2287147	84.1154	0.3909091
ILMN_1806946	109.1113	0.05974026
ILMN_2292334	83.99166	0.3948052
ILMN_3248990	78.67191	0.7285714
ILMN_3240182	75.55386	0.9298701
ILMN_1733116	102.9813	0.08181818
ILMN_1812769	836.7186	0
ILMN_1726798	83.60959	0.4103896
ILMN_2276987	85.19679	0.3545454
ILMN_2277121	81.45921	0.5402597
ILMN_1660043	99.84866	0.1038961
ILMN_2376416	231.1478	0
ILMN_1771390	103.9728	0.07662338
ILMN_1776038	152.587	0.01298701
ILMN_3236556	282.5742	0
ILMN_1781097	685.1344	0
ILMN_1658624	212.5346	0.002597403
ILMN_1743594	93.43879	0.1584416
ILMN_1731891	96.22403	0.1285714
ILMN_3248521	80.69496	0.5857143
ILMN_3239254	88.48431	0.2506494
ILMN_1757387	97.13876	0.1207792
ILMN_1660111	156.385	0.01168831
ILMN_1731612	160.3899	0.01038961
ILMN_2371700	146.7031	0.01688312
ILMN_1694890	103.1595	0.08181818
ILMN_1719785	89.37414	0.2272727
ILMN_1768662	94.52394	0.1454545
ILMN_2050255	300.4687	0
ILMN_3300568	79.71329	0.6597403
ILMN_1773497	84.13349	0.3909091
ILMN_1707258	86.72363	0.3012987
ILMN_2084073	98.87005	0.1064935
ILMN_1652413	82.3164	0.4714286
ILMN_1750469	143.6085	0.01688312
ILMN_1677617	90.39325	0.2064935
ILMN_1685625	714.1739	0
ILMN_1733554	82.88094	0.4402598
ILMN_1750521	95.75854	0.1324675
ILMN_1755992	82.23217	0.4779221
ILMN_1781986	115.8319	0.04935065
ILMN_2366714	132.2151	0.02597403
ILMN_2366710	148.1844	0.01688312
ILMN_1711452	108.8265	0.06103896
ILMN_2408968	88.23681	0.2571429
ILMN_2110281	409.5754	0
ILMN_1665737	92.91632	0.1623377
ILMN_2367458	85.81415	0.3246753
ILMN_1757646	302.0613	0
ILMN_2113074	125.1127	0.03246753
ILMN_1771601	85.87247	0.3233766
ILMN_1756311	170.4294	0.009090909
ILMN_1736939	152.0674	0.01428571
ILMN_1661966	99.05214	0.1051948
ILMN_1755462	116.4847	0.04935065
ILMN_2360291	206.6671	0.002597403
ILMN_1788387	91.45594	0.1857143
ILMN_1729563	117.1212	0.04675325
ILMN_2389155	187.3326	0.005194805
ILMN_2284181	83.43125	0.4168831
ILMN_1654340	108.4783	0.06103896
ILMN_1671969	112.9836	0.05064935
ILMN_2389151	618.3033	0
ILMN_1744817	100.8946	0.09350649
ILMN_1740233	150.327	0.01558442
ILMN_2206420	102.4602	0.08441558
ILMN_1697967	79.97658	0.6441559
ILMN_1707828	73.05644	0.9779221
ILMN_1752813	89.86075	0.2194805
ILMN_1758907	99.65474	0.1038961
ILMN_1706390	82.01231	0.4961039
ILMN_1764607	98.96498	0.1051948
ILMN_2061537	85.93118	0.3181818
ILMN_1795872	88.98937	0.2350649
ILMN_1828436	75.9143	0.9168831
ILMN_1721926	78.12561	0.774026
ILMN_3244688	81.86866	0.5103896
ILMN_2121979	85.84776	0.3233766
ILMN_1692861	78.04596	0.7792208
ILMN_1742444	79.35571	0.6857143
ILMN_2162819	105.9899	0.06883117
ILMN_1810233	87.43657	0.2792208
ILMN_2048414	79.60777	0.6675324
ILMN_1739624	75.43763	0.9337662
ILMN_1752214	82.1136	0.4896104
ILMN_1801263	74.41361	0.9597403
ILMN_2373670	83.75204	0.4025974
ILMN_1808677	86.55014	0.3025974
ILMN_1781859	79.9042	0.6454545
ILMN_1805003	93.89423	0.1506494
ILMN_2206500	78.20548	0.7675325
ILMN_1679194	89.57889	0.2233766
ILMN_1755897	86.91487	0.2974026
ILMN_1718833	84.12307	0.3909091
ILMN_2133038	94.92529	0.1415584
ILMN_1655565	94.30538	0.1480519
ILMN_1758816	89.6476	0.2220779
ILMN_2190292	78.04876	0.7792208
ILMN_2096012	119.7576	0.04415584
ILMN_2401352	76.97376	0.848052
ILMN_1786065	100.236	0.0987013
ILMN_3242462	110.018	0.05714286
ILMN_1737705	165.131	0.01038961
ILMN_1651339	112.9319	0.05064935
ILMN_1799601	135.4767	0.02337662
ILMN_1691444	172.8041	0.009090909
ILMN_1691188	645.4283	0
ILMN_1738407	89.22589	0.2324675
ILMN_3238676	77.60703	0.8142857
ILMN_1769910	76.76665	0.861039
ILMN_1705144	1244.567	0
ILMN_1735052	1054.184	0
ILMN_1744560	82.12799	0.4896104
ILMN_1761288	75.9641	0.9116883
ILMN_1715482	95.32357	0.1376623
ILMN_1679495	343.2202	0
ILMN_3236866	99.39914	0.1038961
ILMN_2406151	81.64041	0.5324675
ILMN_1740585	97.09306	0.1207792
ILMN_2376529	80.43803	0.6012987
ILMN_1665246	83.46208	0.4155844
ILMN_1769316	102.4554	0.08441558
ILMN_1757437	89.60822	0.2233766
ILMN_1806052	117.0448	0.04675325
ILMN_1664698	248.3122	0
ILMN_3245351	97.94454	0.1116883
ILMN_1722849	222.1069	0
ILMN_2316148	76.21133	0.8987013
ILMN_2244140	90.24595	0.2090909
ILMN_1775403	81.45116	0.5402597
ILMN_1669747	79.68335	0.6610389
ILMN_2306661	75.03886	0.9441559
ILMN_1678448	76.55624	0.8766234
ILMN_1675086	73.08486	0.9766234
ILMN_1773380	173.7981	0.007792208
ILMN_2395932	274.4504	0
ILMN_1709860	94.94056	0.1415584
ILMN_1726434	187.1915	0.005194805
ILMN_2288254	118.0017	0.04415584
ILMN_1698739	102.8498	0.08181818
ILMN_2320672	88.5527	0.2454545
ILMN_1766981	541.8951	0
ILMN_1712913	91.20539	0.1922078
ILMN_1692665	137.4095	0.02207792
ILMN_2176502	80.45724	0.6012987
ILMN_1687875	85.29559	0.3480519
ILMN_1745491	96.40886	0.1285714
ILMN_1703826	79.55066	0.6688312
