PROBE_ID	7677153062_J.VALUE	7677153062_J.Detection Pval
ILMN_1697418	96.14825	0.4753247
ILMN_2358541	159.9245	0.01688312
ILMN_2358540	263.006	0
ILMN_1766753	98.61543	0.3623376
ILMN_1666444	419.5653	0
ILMN_1656436	91.04691	0.8272727
ILMN_1755411	91.58153	0.7961039
ILMN_3304219	102.0354	0.2545455
ILMN_1675979	114.3921	0.09350649
ILMN_1665040	97.34586	0.4168831
ILMN_1702681	99.96294	0.3233766
ILMN_2124951	218.7482	0.003896104
ILMN_1678203	866.3154	0
ILMN_2056551	148.6274	0.02207792
ILMN_1804668	105.2159	0.1766234
ILMN_1690753	92.56615	0.7337663
ILMN_1800421	96.26336	0.4688312
ILMN_2174275	97.87695	0.3948052
ILMN_2174266	91.69947	0.7844156
ILMN_1716960	89.5343	0.8922078
ILMN_3242490	94.32469	0.6012987
ILMN_1806313	91.4896	0.8
ILMN_1666417	89.49785	0.8948052
ILMN_2205022	91.58315	0.7961039
ILMN_2194108	89.77515	0.8818182
ILMN_1738703	99.05856	0.3454545
ILMN_1676960	95.77837	0.5025974
ILMN_2194115	94.11708	0.6194805
ILMN_1674678	94.00169	0.6207792
ILMN_2202368	90.65154	0.8532467
ILMN_2202370	96.97623	0.4324675
ILMN_2145781	120.3166	0.06883117
ILMN_3238832	97.17108	0.4220779
ILMN_1656837	93.67557	0.638961
ILMN_2219681	88.86506	0.9233766
ILMN_1705495	88.87036	0.9233766
ILMN_1814719	89.78568	0.8818182
ILMN_2103024	98.92038	0.3467532
ILMN_1716465	232.1508	0.001298701
ILMN_2316844	99.47031	0.3337662
ILMN_1726913	99.88982	0.3272727
ILMN_1708537	233.8415	0.001298701
ILMN_1798870	399.3279	0
ILMN_2323087	108.5756	0.1220779
ILMN_1728218	85.45448	0.9883117
ILMN_1668608	92.91935	0.7025974
ILMN_1708025	92.13148	0.761039
ILMN_1808238	103.2641	0.2246753
ILMN_1666670	567.5459	0
ILMN_1807147	96.20115	0.474026
ILMN_1710738	144.2106	0.02597403
ILMN_3221865	103.9086	0.2064935
ILMN_3299129	91.30765	0.8181818
ILMN_1712112	94.49444	0.5831169
ILMN_2290338	97.72345	0.4038961
ILMN_2367239	132.6249	0.04545455
ILMN_2120210	89.58097	0.8896104
ILMN_1688299	149.0822	0.02077922
ILMN_1695317	127.7051	0.04935065
ILMN_2148668	335.037	0
ILMN_1771695	122.2115	0.06233766
ILMN_2354211	95.78114	0.5025974
ILMN_1720124	335.1075	0
ILMN_2391324	95.36465	0.5285714
ILMN_1797738	95.14996	0.5415584
ILMN_2409318	100.5556	0.2948052
ILMN_1685002	189.7072	0.006493506
ILMN_2337492	118.4159	0.07792208
ILMN_1722698	102.459	0.2441558
ILMN_2386732	98.59892	0.3623376
ILMN_1813766	112.8053	0.1
ILMN_1800276	143.2058	0.02597403
ILMN_1698551	88.19296	0.9441559
ILMN_2107607	101.5908	0.2623377
ILMN_1662129	178.1875	0.007792208
ILMN_1809850	161.3814	0.01428571
ILMN_1743421	97.82755	0.3987013
ILMN_1791366	98.2004	0.3831169
ILMN_1682095	290.9622	0
ILMN_1672966	109.9426	0.1155844
ILMN_1749006	277.3146	0
ILMN_1736453	112.7205	0.1
ILMN_1741843	96.53887	0.4558442
ILMN_1765532	155.8021	0.01688312
ILMN_1714335	112.3872	0.1012987
ILMN_2128741	123.8615	0.05844156
ILMN_1768719	323.2125	0
ILMN_1792182	100.3218	0.3051948
ILMN_1660723	119.6002	0.07272727
ILMN_2222984	267.8244	0
ILMN_1705469	128.4388	0.04935065
ILMN_1810000	114.6513	0.08961039
ILMN_1773395	151.5977	0.01948052
ILMN_1813296	151.8643	0.01948052
ILMN_1786361	91.95567	0.774026
ILMN_2309534	100.2005	0.312987
ILMN_1708611	106.8508	0.1532468
ILMN_1751886	209.9958	0.005194805
ILMN_2317751	120.9696	0.06493507
ILMN_2067269	116.3408	0.08701298
ILMN_1688630	111.2794	0.1116883
ILMN_1680850	137.7209	0.03896104
ILMN_2380999	204.1677	0.005194805
ILMN_1692705	108.8181	0.1207792
ILMN_1703092	106.8729	0.151948
ILMN_1653340	95.33396	0.5311688
ILMN_1697682	149.0992	0.02077922
ILMN_1692433	109.6904	0.1181818
ILMN_1733746	107.2812	0.1441558
ILMN_1666057	91.66706	0.7883117
ILMN_1722642	108.2471	0.1298701
ILMN_1729611	186.876	0.006493506
ILMN_1758941	633.4633	0
ILMN_1697460	100.7338	0.2857143
ILMN_1802441	94.18468	0.612987
ILMN_1681462	94.96948	0.5519481
ILMN_1785302	91.21556	0.8220779
ILMN_1757504	97.29888	0.4168831
ILMN_2382679	126.8628	0.04935065
ILMN_1685062	133.5986	0.04285714
ILMN_1676795	125.9071	0.05194805
ILMN_2169383	86.4353	0.9792208
ILMN_2124064	137.7854	0.03896104
ILMN_1766085	141.6599	0.03116883
ILMN_1705266	145.4156	0.02467532
ILMN_1811258	252.9017	0
ILMN_3233388	398.8564	0
ILMN_3233176	90.16263	0.8688312
ILMN_3226955	115.0623	0.08961039
ILMN_1652540	119.1161	0.07402597
ILMN_1800642	97.29517	0.4168831
ILMN_1753005	101.8999	0.2571429
ILMN_1766830	94.82418	0.5597402
ILMN_1748614	118.5139	0.07532468
ILMN_1787237	100.7531	0.2857143
ILMN_1719811	128.0285	0.04935065
ILMN_1745262	180.9306	0.006493506
ILMN_1742272	96.97572	0.4324675
ILMN_1780057	253.0833	0
ILMN_1665884	91.9106	0.7779221
ILMN_1671725	92.09775	0.7649351
ILMN_1731023	97.95245	0.3922078
ILMN_2404385	309.2295	0
ILMN_2222768	102.7153	0.2350649
ILMN_1766425	152.4893	0.01948052
ILMN_3250143	117.6556	0.08051948
ILMN_3250972	164.0007	0.01298701
ILMN_2405797	148.4965	0.02207792
ILMN_1759633	110.7239	0.1142857
ILMN_1656934	287.0659	0
ILMN_1724668	113.6902	0.0948052
ILMN_1812067	135.3574	0.04025974
ILMN_1760933	146.0195	0.02467532
ILMN_3251317	158.585	0.01688312
ILMN_1802380	494.1104	0
ILMN_2250126	98.54241	0.3662338
ILMN_2327795	272.1392	0
ILMN_1746359	89.97725	0.8779221
ILMN_3243185	99.69462	0.3298701
ILMN_1651708	94.0301	0.6207792
ILMN_1727107	112.6954	0.1
ILMN_1655610	117.9495	0.08051948
ILMN_1666314	86.12527	0.9831169
ILMN_1706301	111.1707	0.1116883
ILMN_1675190	110.4347	0.1155844
ILMN_3307777	107.0106	0.1506494
ILMN_1787379	114.4506	0.09220779
ILMN_1702633	127.8744	0.04935065
ILMN_2395474	169.3276	0.009090909
ILMN_1707062	164.1366	0.01298701
ILMN_2199947	103.0021	0.225974
ILMN_1753008	218.7298	0.003896104
ILMN_1810639	99.51048	0.3324675
ILMN_3242842	96.83804	0.438961
ILMN_3237817	109.2048	0.1194805
ILMN_3247761	98.43694	0.3727273
ILMN_3247818	89.6629	0.887013
ILMN_1749009	250.251	0
ILMN_1677452	150.3878	0.01948052
ILMN_1792986	128.2372	0.04935065
ILMN_2217935	139.6663	0.03246753
ILMN_1732336	132.9665	0.04415584
ILMN_1655733	112.8935	0.0987013
ILMN_1658143	96.38689	0.4623377
ILMN_1784860	120.6597	0.06623377
ILMN_1711381	99.8761	0.3272727
ILMN_1724489	136.3368	0.04025974
ILMN_2370365	128.3743	0.04935065
ILMN_1659364	127.2714	0.04935065
ILMN_1699709	95.24583	0.5376623
ILMN_1802162	150.0958	0.01948052
ILMN_3250850	97.0848	0.4285714
ILMN_2100458	107.0793	0.1506494
ILMN_1753819	285.7626	0
ILMN_1743356	99.66245	0.3298701
ILMN_1664111	106.6913	0.1532468
ILMN_2211263	90.311	0.8623376
ILMN_1690780	100.3912	0.3
ILMN_1661427	157.7991	0.01688312
ILMN_1802603	347.6046	0
ILMN_2304996	90.86537	0.8350649
ILMN_1759732	104.448	0.1922078
ILMN_1730005	128.9754	0.04805195
ILMN_3247737	96.22961	0.474026
ILMN_2198594	112.8374	0.0987013
ILMN_1797383	95.34238	0.5311688
ILMN_2159311	100.9747	0.2805195
ILMN_1784654	106.7649	0.1532468
ILMN_2401263	103.4306	0.2155844
ILMN_2291862	92.93641	0.7012987
ILMN_3227341	111.3302	0.1116883
ILMN_2100553	93.33686	0.6597403
ILMN_1809077	93.95361	0.625974
ILMN_1736285	88.67564	0.9285714
ILMN_1800787	413.9711	0
ILMN_1801441	121.934	0.06233766
ILMN_1661002	694.4835	0
ILMN_2294644	95.13082	0.5428572
ILMN_2408001	549.3917	0
ILMN_1687107	233.2468	0.001298701
ILMN_1725787	272.5502	0
ILMN_2396287	111.5974	0.1051948
ILMN_1706357	129.5261	0.04805195
ILMN_2238640	99.70956	0.3298701
ILMN_1779488	100.2152	0.312987
ILMN_1756102	112.6064	0.1
ILMN_2269392	94.63486	0.5753247
ILMN_2413622	118.856	0.07402597
ILMN_1685168	96.71621	0.4493507
ILMN_1773289	127.5894	0.04935065
ILMN_1669370	98.8869	0.3480519
ILMN_1794068	158.9312	0.01688312
ILMN_2363843	106.8935	0.151948
ILMN_1741200	365.3528	0
ILMN_2054261	93.25356	0.6636364
ILMN_1657399	94.16329	0.6155844
ILMN_3245625	269.4143	0
ILMN_2399497	136.0657	0.04025974
ILMN_1804113	121.3741	0.06493507
ILMN_1780987	184.5769	0.006493506
ILMN_2233180	91.79884	0.7844156
ILMN_1652735	118.2737	0.07792208
ILMN_1762803	121.5488	0.06493507
ILMN_1672565	118.8508	0.07402597
ILMN_1794143	94.21988	0.6103896
ILMN_1741005	94.25746	0.6103896
ILMN_1782513	111.0217	0.112987
ILMN_3251477	191.7777	0.006493506
ILMN_1794950	133.1364	0.04415584
ILMN_1693392	96.28378	0.4688312
ILMN_1757537	100.3598	0.3012987
ILMN_1654398	102.5039	0.2428571
ILMN_2124386	205.8561	0.005194805
ILMN_2074801	102.1733	0.2519481
ILMN_1663422	402.0946	0
ILMN_1717636	306.5988	0
ILMN_1710479	125.1719	0.05324675
ILMN_1776213	115.4191	0.08831169
ILMN_1773696	89.38817	0.8974026
ILMN_2372698	92.69164	0.7207792
ILMN_1707592	95.40753	0.5272727
ILMN_1763558	90.08707	0.8727273
ILMN_1727770	100.9884	0.2805195
ILMN_1652609	90.85209	0.8363636
ILMN_1807467	90.20928	0.8675325
ILMN_2281186	88.12905	0.9441559
ILMN_2270607	114.7433	0.08961039
ILMN_1746428	96.14626	0.4753247
ILMN_2116827	115.5506	0.08831169
ILMN_2056074	103.8381	0.2064935
ILMN_3246123	93.69107	0.6376624
ILMN_1793373	94.44633	0.5896104
ILMN_1662325	81.83337	1
ILMN_2320574	87.72028	0.9610389
ILMN_2246256	93.30306	0.6610389
ILMN_1670141	95.37746	0.5285714
ILMN_1656909	102.3495	0.2467532
ILMN_2295318	84.46602	0.9922078
ILMN_2165251	96.0007	0.4844156
ILMN_3238854	131.059	0.04675325
ILMN_1812644	94.94072	0.5545455
ILMN_2391219	125.9185	0.05194805
ILMN_1656011	115.7167	0.08831169
ILMN_1668559	177.4722	0.007792208
ILMN_1811890	100.3852	0.3012987
ILMN_1733538	601.5817	0
ILMN_1763704	103.1853	0.2246753
ILMN_2379240	96.47169	0.4558442
ILMN_1751141	90.19797	0.8675325
ILMN_1692688	96.41073	0.4597403
ILMN_1713219	108.4391	0.1246753
ILMN_1791314	121.0731	0.06493507
ILMN_1722834	142.9979	0.02597403
ILMN_2384629	94.53966	0.5818182
ILMN_2407775	102.8213	0.2324675
ILMN_2407780	89.01698	0.9155844
ILMN_1696828	170.5968	0.009090909
ILMN_1808226	105.1974	0.1766234
ILMN_1725485	97.65681	0.4038961
ILMN_2101278	1351.513	0
ILMN_1677085	585.1239	0
ILMN_2197365	8512.298	0
ILMN_1711288	89.39316	0.8974026
ILMN_1738558	91.09639	0.8272727
ILMN_3249598	109.3892	0.1194805
ILMN_1669983	96.76154	0.4441558
ILMN_2248655	94.68442	0.5688311
ILMN_1763371	125.6114	0.05194805
ILMN_1731478	103.378	0.2181818
ILMN_2260224	93.8604	0.6311688
ILMN_1728711	91.56839	0.7987013
ILMN_1724349	104.7684	0.1844156
ILMN_1758067	107.2402	0.1441558
ILMN_1651554	107.5888	0.138961
ILMN_2082273	87.63911	0.9610389
ILMN_1778267	179.994	0.007792208
ILMN_1685496	122.2047	0.06233766
ILMN_1654632	93.68898	0.6376624
ILMN_1808215	95.91825	0.4896104
ILMN_1754468	96.97875	0.4324675
ILMN_2389984	93.17471	0.674026
ILMN_1675172	97.66679	0.4038961
ILMN_1744995	91.10185	0.8272727
ILMN_1744701	98.57532	0.3636364
ILMN_1811410	122.4846	0.06233766
ILMN_2209766	119.0879	0.07402597
ILMN_1681543	122.4617	0.06233766
ILMN_2406410	303.7402	0
ILMN_1809437	322.0589	0
ILMN_1815264	92.19498	0.7545455
ILMN_1808404	140.4475	0.03246753
ILMN_2373062	234.6672	0.001298701
ILMN_1735792	160.7158	0.01688312
ILMN_1691717	443.3638	0
ILMN_2275126	95.13059	0.5428572
ILMN_1660864	114.2	0.0948052
ILMN_2053538	670.8044	0
ILMN_2053536	153.4733	0.01948052
ILMN_1716019	150.4522	0.01948052
ILMN_1697412	101.8173	0.2584416
ILMN_2408663	95.75239	0.5038961
ILMN_1770591	93.10313	0.6818182
ILMN_1778687	94.26638	0.6090909
ILMN_1651373	98.16395	0.3857143
ILMN_1657949	263.3965	0
ILMN_1721029	95.3614	0.5285714
ILMN_1803871	95.85573	0.4961039
ILMN_1781290	2656.419	0
ILMN_1802205	458.0645	0
ILMN_2376502	96.93124	0.4363636
ILMN_2293441	97.12188	0.425974
ILMN_1795255	90.55629	0.8558441
ILMN_1673729	91.45052	0.8064935
ILMN_2195957	103.9305	0.2038961
ILMN_1744949	110.1165	0.1155844
ILMN_2313730	379.1882	0
ILMN_1673305	212.0256	0.005194805
ILMN_2089167	97.98647	0.3922078
ILMN_1652918	148.5947	0.02207792
ILMN_1739792	1853.361	0
ILMN_1684553	112.1107	0.1038961
ILMN_1678215	101.107	0.2766234
ILMN_2107613	94.80043	0.561039
ILMN_1810559	797.2748	0
ILMN_3251455	102.2489	0.2519481
ILMN_2338480	201.3766	0.005194805
ILMN_1678504	365.5066	0
ILMN_1785762	116.4382	0.08701298
ILMN_1731484	115.1069	0.08831169
ILMN_1669310	222.3912	0.002597403
ILMN_3242586	183.525	0.006493506
ILMN_1698484	99.08261	0.3454545
ILMN_1776888	102.6216	0.2376623
ILMN_3243976	88.53266	0.9337662
ILMN_1685228	95.36759	0.5285714
ILMN_1708270	94.5266	0.5818182
ILMN_1742003	93.95873	0.6246753
ILMN_1753143	97.23856	0.4181818
ILMN_1768954	95.06988	0.5467532
ILMN_1756880	91.74737	0.7844156
ILMN_1680349	91.5492	0.7987013
ILMN_1749077	96.6774	0.4506494
ILMN_1770733	317.0932	0
ILMN_1663532	128.5347	0.04935065
ILMN_3245564	95.55534	0.5181818
ILMN_1722726	197.2188	0.005194805
ILMN_1705828	102.6833	0.2350649
ILMN_2149053	122.2809	0.06233766
ILMN_1755758	98.34436	0.3753247
ILMN_1789790	92.44231	0.7428572
ILMN_1800172	125.3552	0.05324675
ILMN_1805643	151.8975	0.01948052
ILMN_1678490	388.8718	0
ILMN_1676283	97.33433	0.4168831
ILMN_3243124	96.17799	0.474026
ILMN_3247152	93.05795	0.6844156
ILMN_3244402	89.26227	0.9038961
ILMN_3249184	92.14999	0.7558442
ILMN_3245707	102.0373	0.2545455
ILMN_1700759	127.0241	0.04935065
ILMN_1665257	99.09641	0.3454545
ILMN_1742382	115.3109	0.08831169
ILMN_1746031	132.1131	0.04545455
ILMN_1660858	106.2687	0.1571429
ILMN_1769546	144.8206	0.02467532
ILMN_1731736	172.3503	0.009090909
ILMN_1666399	491.7202	0
ILMN_1790962	205.8288	0.005194805
ILMN_1784584	120.9921	0.06493507
ILMN_1797534	119.2981	0.07402597
ILMN_1670318	106.2022	0.1584416
ILMN_1652487	108.0784	0.1298701
ILMN_1655329	134.7339	0.04155844
ILMN_2404135	403.3403	0
ILMN_1724700	429.6206	0
ILMN_1733747	93.54317	0.6493506
ILMN_2119535	179.554	0.007792208
ILMN_1758939	211.391	0.005194805
ILMN_1763763	162.5956	0.01298701
ILMN_1680018	113.7045	0.0948052
ILMN_1779600	111.2205	0.1116883
ILMN_2352023	140.2672	0.03246753
ILMN_3237594	121.9981	0.06233766
ILMN_2200915	91.49957	0.8
ILMN_1709413	92.70504	0.7194805
ILMN_1656335	153.2416	0.01948052
ILMN_1796673	89.06902	0.9103896
ILMN_2162465	96.80058	0.4428571
ILMN_1751980	113.8505	0.0948052
ILMN_1745765	121.0736	0.06493507
ILMN_1801156	160.8659	0.01558442
ILMN_1796775	90.06651	0.8727273
ILMN_1744887	94.42843	0.5909091
ILMN_1748529	97.64297	0.4038961
ILMN_1717278	99.74835	0.3285714
ILMN_1746138	124.7197	0.05584415
ILMN_1754051	133.5235	0.04285714
ILMN_1668565	104.1836	0.1948052
ILMN_2151488	170.9297	0.009090909
ILMN_1694533	98.52476	0.3662338
ILMN_1714093	105.5646	0.1701299
ILMN_1737847	120.9716	0.06493507
ILMN_3242405	106.3712	0.1558442
ILMN_3245464	123.6936	0.05844156
ILMN_3234762	190.9125	0.006493506
ILMN_1739423	92.56184	0.7350649
ILMN_2074860	327.1441	0
ILMN_2041368	12449.71	0
ILMN_1795183	118.562	0.07402597
ILMN_2333670	100.683	0.2896104
ILMN_1684083	105.8891	0.1636364
ILMN_1733428	92.90203	0.7038961
ILMN_1742118	91.71915	0.7844156
ILMN_1762871	142.5249	0.02987013
ILMN_1730628	380.8908	0
ILMN_2113126	149.4116	0.02077922
ILMN_2294976	120.4921	0.06623377
ILMN_2239408	100.8519	0.2818182
ILMN_2408572	99.52447	0.3324675
ILMN_1776602	119.3604	0.07402597
ILMN_2294978	125.4838	0.05324675
ILMN_1780533	287.3803	0
ILMN_1712849	96.82912	0.4415585
ILMN_1716967	88.17509	0.9441559
ILMN_1655474	90.56098	0.8558441
ILMN_1726783	162.7425	0.01298701
ILMN_1810901	148.2605	0.02207792
ILMN_1782488	173.5276	0.009090909
ILMN_1765518	149.318	0.02077922
ILMN_3251565	124.7594	0.05584415
ILMN_3241136	902.5668	0
ILMN_2210601	259.0409	0
ILMN_1671281	271.1813	0
ILMN_2152095	87.85625	0.9558442
ILMN_1790410	155.3237	0.01688312
ILMN_1671565	3886.837	0
ILMN_1651838	98.94962	0.3467532
ILMN_1736533	210.6027	0.005194805
ILMN_1759513	96.74657	0.4467532
ILMN_1697529	159.8951	0.01688312
ILMN_1692199	194.9867	0.005194805
ILMN_1810785	199.291	0.005194805
ILMN_2168758	93.15597	0.674026
ILMN_1760209	113.1914	0.09740259
ILMN_1744676	118.5451	0.07402597
ILMN_1786388	147.3848	0.02207792
ILMN_1768795	92.46841	0.7402598
ILMN_1792078	635.4591	0
ILMN_3247906	194.3404	0.006493506
ILMN_3247728	117.8165	0.08051948
ILMN_2254182	88.84728	0.9246753
ILMN_2335109	91.7787	0.7844156
ILMN_1727789	95.02168	0.5519481
ILMN_1742318	111.9616	0.1038961
ILMN_2356031	137.1389	0.03896104
ILMN_1691119	158.6751	0.01688312
ILMN_1663605	337.6588	0
ILMN_1747192	169.833	0.009090909
ILMN_1790741	181.5951	0.006493506
ILMN_1669572	126.2467	0.05194805
ILMN_1737698	96.44504	0.4571429
ILMN_2174045	107.7446	0.1363636
ILMN_1707819	101.4818	0.2675325
ILMN_1777971	101.3308	0.2701299
ILMN_1707807	95.24526	0.5376623
ILMN_1778338	101.6064	0.2623377
ILMN_1775742	99.14809	0.3428572
ILMN_2339748	328.6092	0
ILMN_1719867	116.1568	0.08701298
ILMN_1729294	578.3995	0
ILMN_1710026	109.4543	0.1194805
ILMN_1700660	201.2263	0.005194805
ILMN_1738883	120.0508	0.07012987
ILMN_2407529	103.5855	0.2142857
ILMN_1655165	121.4267	0.06493507
ILMN_2144064	88.69566	0.9272727
ILMN_1811787	93.3695	0.6597403
ILMN_1812581	95.40261	0.5272727
ILMN_1714461	159.1119	0.01688312
ILMN_2351241	120.2842	0.07012987
ILMN_1815010	144.0514	0.02597403
ILMN_1777660	187.3356	0.006493506
ILMN_3238326	132.2992	0.04545455
ILMN_1752526	256.2157	0
ILMN_1710906	188.7513	0.006493506
ILMN_1685679	180.8319	0.006493506
ILMN_1682626	102.2023	0.2519481
ILMN_1763184	98.53213	0.3662338
ILMN_1665877	2517.639	0
ILMN_2112524	567.9463	0
ILMN_1767446	108.5517	0.1220779
ILMN_1745330	94.52604	0.5818182
ILMN_2203073	98.63358	0.361039
ILMN_1802248	94.70114	0.5662338
ILMN_2071826	96.13129	0.4766234
ILMN_1706266	279.3395	0
ILMN_3243686	121.8272	0.06363636
ILMN_1760360	183.8023	0.006493506
ILMN_2077504	103.0782	0.225974
ILMN_1792389	119.9815	0.07012987
ILMN_1695356	227.8241	0.001298701
ILMN_1794726	439.4094	0
ILMN_1657158	95.60976	0.5155844
ILMN_1732969	100.4003	0.2987013
ILMN_1689621	92.71803	0.7181818
ILMN_1791505	101.0749	0.2779221
ILMN_1785676	97.39037	0.4103896
ILMN_1709265	126.8898	0.04935065
ILMN_1741281	99.13675	0.3428572
ILMN_1755179	94.19096	0.6103896
ILMN_1655340	398.244	0
ILMN_3243112	99.04855	0.3467532
ILMN_1692591	91.23215	0.8207792
ILMN_1691293	99.52634	0.3324675
ILMN_1811278	92.04398	0.7688312
ILMN_1707372	140.5235	0.03246753
ILMN_1733774	92.74527	0.7168831
ILMN_1812327	156.2198	0.01688312
ILMN_1738362	150.3452	0.01948052
ILMN_2381197	158.4371	0.01688312
ILMN_1682081	254.6999	0
ILMN_1651715	94.50887	0.5818182
ILMN_1710758	242.3032	0.001298701
ILMN_3237503	104.3028	0.1948052
ILMN_1653788	94.78103	0.5623376
ILMN_1722483	124.3838	0.05584415
ILMN_1787259	108.3962	0.125974
ILMN_1749722	242.8303	0.001298701
ILMN_1731203	183.6595	0.006493506
ILMN_2357777	112.8802	0.0987013
ILMN_1800420	180.3411	0.007792208
ILMN_1652313	108.2966	0.1285714
ILMN_1802371	97.57687	0.4064935
ILMN_1729980	320.0543	0
ILMN_3225534	369.3379	0
ILMN_3304974	96.97409	0.4324675
ILMN_1722089	135.2756	0.04025974
ILMN_2070210	162.5227	0.01298701
ILMN_1694504	210.5258	0.005194805
ILMN_1717809	584.4984	0
ILMN_1713486	111.108	0.1116883
ILMN_1762787	156.6974	0.01688312
ILMN_1758831	243.817	0.001298701
ILMN_2215043	97.24795	0.4168831
ILMN_2215040	119.0292	0.07402597
ILMN_1786039	385.2456	0
ILMN_2398664	116.3328	0.08701298
ILMN_1682988	86.94844	0.9688312
ILMN_2353327	149.908	0.01948052
ILMN_1793616	343.8642	0
ILMN_2273882	93.47946	0.651948
ILMN_1730223	212.2837	0.005194805
ILMN_2404746	408.6281	0
ILMN_2142695	158.5365	0.01688312
ILMN_1687941	196.4237	0.005194805
ILMN_1754669	95.1959	0.5389611
ILMN_1808712	235.803	0.001298701
ILMN_1808095	120.9267	0.06623377
ILMN_1700345	93.49892	0.6506494
ILMN_1700606	100.297	0.3077922
ILMN_1660079	328.6048	0
ILMN_1803994	89.97359	0.8779221
ILMN_2044927	165.5121	0.01298701
ILMN_1759948	216.9777	0.003896104
ILMN_2052863	169.6849	0.009090909
ILMN_1687431	94.7135	0.5649351
ILMN_2275455	85.69197	0.987013
ILMN_1725306	104.1929	0.1948052
ILMN_2389957	99.66594	0.3298701
ILMN_1711862	546.2238	0
ILMN_1731123	199.5783	0.005194805
ILMN_1672178	93.04303	0.687013
ILMN_1677113	119.8753	0.07012987
ILMN_1688606	142.9646	0.02597403
ILMN_3299905	106.6519	0.1532468
ILMN_3223355	93.66389	0.6402597
ILMN_1734198	215.7	0.003896104
ILMN_2375599	205.7271	0.005194805
ILMN_1660880	159.951	0.01688312
ILMN_1769637	182.6159	0.006493506
ILMN_1689652	149.8588	0.01948052
ILMN_1684549	108.2219	0.1298701
ILMN_2150284	154.6566	0.01818182
ILMN_1783026	125.7403	0.05194805
ILMN_1738347	214.9623	0.003896104
ILMN_1694730	154.7941	0.01818182
ILMN_1691843	287.0906	0
ILMN_2375386	121.6941	0.06493507
ILMN_3240155	100.3043	0.3051948
ILMN_3247718	105.2362	0.1753247
ILMN_3242818	100.0073	0.3207792
ILMN_3245103	105.1262	0.1792208
ILMN_1768139	101.2137	0.2766234
ILMN_3246273	171.817	0.009090909
ILMN_3236653	209.3414	0.005194805
ILMN_3245678	301.8222	0
ILMN_3240220	159.6466	0.01688312
ILMN_3244646	175.9731	0.007792208
ILMN_2057836	108.3072	0.1285714
ILMN_3309453	112.4051	0.1012987
ILMN_3308138	160.8846	0.01558442
ILMN_3240594	115.159	0.08831169
ILMN_3237617	101.1044	0.2766234
ILMN_3236102	90.00388	0.8766234
ILMN_3308335	883.6273	0
ILMN_3310351	945.9853	0
ILMN_3241878	94.35228	0.5987013
ILMN_3308310	237.0189	0.001298701
ILMN_3237623	173.7462	0.009090909
ILMN_3239225	209.2196	0.005194805
ILMN_3241021	162.0035	0.01428571
ILMN_3246433	159.845	0.01688312
ILMN_3236928	588.3353	0
ILMN_1710723	115.2606	0.08831169
ILMN_1806790	100.0261	0.3207792
ILMN_1666468	92.43454	0.7428572
ILMN_1797926	89.63618	0.887013
ILMN_2189306	92.44195	0.7428572
ILMN_1731561	114.6831	0.08961039
ILMN_1665449	92.61842	0.7298701
ILMN_1739583	109.9235	0.1155844
ILMN_1808768	129.8733	0.04805195
ILMN_2058337	11485.13	0
ILMN_1659099	127.9924	0.04935065
ILMN_1768197	1558.124	0
ILMN_2117223	1210.444	0
ILMN_1722738	141.9252	0.03116883
ILMN_1723743	116.9669	0.08441558
ILMN_3234993	499.4107	0
ILMN_1668766	96.71551	0.4493507
ILMN_2344120	98.18018	0.3844156
ILMN_1781758	87.87296	0.9558442
ILMN_1702055	200.9068	0.005194805
ILMN_1801405	167.4349	0.01298701
ILMN_1691021	96.51145	0.4558442
ILMN_1696466	196.6083	0.005194805
ILMN_1655904	97.23268	0.4181818
ILMN_1665795	98.36623	0.3727273
ILMN_1694426	102.7502	0.2337662
ILMN_2322498	219.6492	0.003896104
ILMN_2322499	127.4863	0.04935065
ILMN_1813134	113.1198	0.09740259
ILMN_1805614	89.22104	0.9051948
ILMN_1665167	102.9188	0.2272727
ILMN_2247229	107.8801	0.1337662
ILMN_1746658	115.3285	0.08831169
ILMN_1734366	103.7255	0.2090909
ILMN_2275399	91.83248	0.7831169
ILMN_1771126	116.8077	0.08441558
ILMN_1651792	92.94516	0.7012987
ILMN_1811234	98.19417	0.3831169
ILMN_1681454	90.41813	0.8584415
ILMN_2217848	90.96027	0.8337662
ILMN_1787830	98.69643	0.3597403
ILMN_2047112	109.1493	0.1194805
ILMN_1789398	117.5222	0.08181818
ILMN_1742054	155.1333	0.01818182
ILMN_1659255	191.2709	0.006493506
ILMN_1701111	277.8956	0
ILMN_1687922	178.7834	0.007792208
ILMN_3244444	112.5956	0.1
ILMN_2049642	364.7645	0
ILMN_1795719	216.682	0.003896104
ILMN_1753582	536.3615	0
ILMN_1716895	241.0287	0.001298701
ILMN_1798880	103.2498	0.2246753
ILMN_1770339	235.3252	0.001298701
ILMN_2323774	326.5955	0
ILMN_1713605	122.3473	0.06233766
ILMN_1657754	141.9235	0.03116883
ILMN_1766916	206.3023	0.005194805
ILMN_2165985	95.45142	0.525974
ILMN_1791523	93.64653	0.6415585
ILMN_1699476	121.5635	0.06493507
ILMN_1655932	109.3113	0.1194805
ILMN_1686770	93.9796	0.6220779
ILMN_1808245	100.53	0.2948052
ILMN_1655734	142.8422	0.02857143
ILMN_1664167	177.888	0.007792208
ILMN_2240128	103.7561	0.2077922
