PROBE_ID	7677153062_E.VALUE	7677153062_E.Detection Pval
ILMN_1722838	135.0163	0.04025974
ILMN_1687036	84.38618	0.2649351
ILMN_2391522	87.28505	0.2181818
ILMN_1773369	115.4424	0.05844156
ILMN_1681324	161.2214	0.01818182
ILMN_1664833	168.3031	0.01428571
ILMN_2097421	281.1519	0
ILMN_1713966	157.886	0.01818182
ILMN_2311041	121.0919	0.05064935
ILMN_1813682	142.4711	0.03246753
ILMN_1658486	277.5817	0
ILMN_1799289	109.2125	0.07662338
ILMN_1813817	110.0873	0.07402597
ILMN_2348090	117.9725	0.05324675
ILMN_1773716	104.8406	0.08961039
ILMN_1663664	286.6129	0
ILMN_1722905	165.6817	0.01428571
ILMN_2405915	125.6395	0.04935065
ILMN_2371964	326.5529	0
ILMN_1810866	68.96526	0.887013
ILMN_1714515	109.3208	0.07532468
ILMN_1754860	88.72929	0.2025974
ILMN_1779423	90.44535	0.1818182
ILMN_1680703	187.5589	0.009090909
ILMN_1775744	181.1211	0.01298701
ILMN_1804851	110.2928	0.07402597
ILMN_1730391	107.1621	0.08181818
ILMN_1721337	151.8791	0.02467532
ILMN_2121282	313.6164	0
ILMN_1658416	403.7142	0
ILMN_2085903	77.00556	0.4597403
ILMN_1815043	123.0835	0.05064935
ILMN_1655765	760.0343	0
ILMN_1660292	229.2428	0.003896104
ILMN_1655377	256.3882	0.003896104
ILMN_1687359	104.2948	0.09090909
ILMN_1802553	255.3083	0.003896104
ILMN_1798826	122.1558	0.05064935
ILMN_1676026	143.8297	0.03116883
ILMN_2138435	206.6736	0.006493506
ILMN_1711414	368.4251	0
ILMN_1718424	117.9347	0.05324675
ILMN_1726743	307.7348	0
ILMN_1654552	284.7979	0
ILMN_1741264	188.5411	0.009090909
ILMN_1772722	96.66955	0.125974
ILMN_2210482	88.95983	0.2
ILMN_2189993	156.4849	0.01818182
ILMN_1807095	95.01842	0.1350649
ILMN_1760441	129.4515	0.04545455
ILMN_1723874	891.6364	0
ILMN_1813389	211.0218	0.006493506
ILMN_1813207	163.0113	0.01688312
ILMN_2415949	244.814	0.003896104
ILMN_1680675	164.2097	0.01558442
ILMN_2298958	72.36303	0.6857143
ILMN_1701306	99.81978	0.1064935
ILMN_1778677	108.3995	0.07922078
ILMN_3238254	79.26959	0.3792208
ILMN_1689800	84.2287	0.2688312
ILMN_1766157	128.2688	0.04545455
ILMN_1798493	91.67339	0.1623377
ILMN_2401714	101.3788	0.0987013
ILMN_1697830	69.60674	0.8597403
ILMN_1776939	128.4417	0.04545455
ILMN_1794921	73.95998	0.5818182
ILMN_1731529	88.44111	0.2051948
ILMN_2233689	85.76598	0.2363636
ILMN_1799504	97.50662	0.1194805
ILMN_1726189	113.0775	0.06493507
ILMN_2382500	100.0394	0.1025974
ILMN_1721088	174.9277	0.01298701
ILMN_1806721	80.81033	0.3324675
ILMN_1751625	99.91228	0.1038961
ILMN_2374904	66.65685	0.9675325
ILMN_1695530	112.2845	0.06753246
ILMN_1741712	78.53405	0.4051948
ILMN_1711550	69.23171	0.8766234
ILMN_2370336	92.67719	0.1532468
ILMN_1752169	80.56703	0.3363636
ILMN_1721035	1095.709	0
ILMN_2359800	1274.019	0
ILMN_1797731	904.562	0
ILMN_1759933	96.89143	0.125974
ILMN_2331082	495.9991	0
ILMN_2331087	317.6969	0
ILMN_1808249	103.4198	0.09220779
ILMN_1741404	105.4775	0.08701298
ILMN_1809435	69.8606	0.8545455
ILMN_2203453	69.65606	0.8584415
ILMN_1737413	86.8041	0.2246753
ILMN_1719471	161.9553	0.01818182
ILMN_2077130	9554.118	0
ILMN_1653146	70.50627	0.8168831
ILMN_1651787	74.82035	0.5532467
ILMN_2325394	74.98081	0.5519481
ILMN_1780292	77.83471	0.4233766
ILMN_1675708	114.5148	0.06103896
ILMN_1810834	125.0359	0.04935065
ILMN_1729051	211.2331	0.006493506
ILMN_1739601	165.2919	0.01428571
ILMN_2302075	76.02139	0.4961039
ILMN_1713088	114.9282	0.05974026
ILMN_1804448	89.47625	0.1935065
ILMN_3245973	242.4847	0.003896104
ILMN_3236373	130.8906	0.04415584
ILMN_2171102	74.13932	0.5792208
ILMN_1766859	81.02628	0.325974
ILMN_3226505	337.3643	0
ILMN_1788196	80.18742	0.3545454
ILMN_3232573	114.8749	0.05974026
ILMN_2387285	179.8535	0.01298701
ILMN_1670723	370.9405	0
ILMN_1713156	372.9403	0
ILMN_1678526	67.42415	0.9415584
ILMN_2353161	81.70576	0.3116883
ILMN_3242830	79.12464	0.3857143
ILMN_1658207	87.78706	0.212987
ILMN_1790906	68.68269	0.8987013
ILMN_2376313	66.85983	0.9571428
ILMN_1699243	67.0424	0.9545454
ILMN_2115135	103.5233	0.09220779
ILMN_1659895	1998.955	0
ILMN_2373285	82.8369	0.2883117
ILMN_1743301	72.79816	0.6558442
ILMN_1694400	75.08714	0.5467532
ILMN_2228180	226.5378	0.003896104
ILMN_1657977	624.9601	0
ILMN_2332553	87.51651	0.2155844
ILMN_1676088	108.6917	0.07792208
ILMN_1779333	72.78527	0.6558442
ILMN_1707464	102.9258	0.09350649
ILMN_1688154	82.599	0.2922078
ILMN_2328776	413.2761	0
ILMN_1676159	685.2598	0
ILMN_1780516	78.58231	0.4051948
ILMN_1707337	101.5778	0.0987013
ILMN_3238837	162.4881	0.01688312
ILMN_2099259	71.85558	0.7233766
ILMN_1777397	83.1383	0.2831169
ILMN_1766951	73.87897	0.5883117
ILMN_1688723	181.8275	0.01298701
ILMN_2197647	78.55878	0.4051948
ILMN_1691156	322.7245	0
ILMN_1733758	133.5469	0.04285714
ILMN_2173611	122.2101	0.05064935
ILMN_1718968	85.02003	0.2506494
ILMN_1718766	220.2108	0.003896104
ILMN_1715401	83.65359	0.2779221
ILMN_2124802	80.6151	0.3363636
ILMN_1683923	70.96719	0.7844156
ILMN_3245209	75.25699	0.5441558
ILMN_1674183	100.4544	0.1012987
ILMN_1747409	85.1236	0.2467532
ILMN_1657435	70.52036	0.8168831
ILMN_2171396	81.90012	0.3064935
ILMN_1775170	247.4876	0.003896104
ILMN_1686664	390.2832	0
ILMN_1675947	75.72857	0.5116883
ILMN_1745345	73.92908	0.5857143
ILMN_1671911	153.8802	0.02077922
ILMN_1773763	198.8952	0.007792208
ILMN_1768751	83.1423	0.2831169
ILMN_1753639	119.7341	0.05194805
ILMN_1660222	78.7663	0.3961039
ILMN_1703006	1697.383	0
ILMN_1785218	94.55294	0.138961
ILMN_1814230	186.9432	0.009090909
ILMN_1810838	315.0638	0
ILMN_2136089	97.15178	0.1233766
ILMN_2099249	87.90803	0.2116883
ILMN_2099256	79.14316	0.3844156
ILMN_2044617	169.8432	0.01428571
ILMN_1782504	154.0715	0.02077922
ILMN_1689899	162.6532	0.01688312
ILMN_1680150	78.89298	0.3909091
ILMN_2388517	73.06821	0.6402597
ILMN_1763828	319.366	0
ILMN_1733615	210.0669	0.006493506
ILMN_2175831	122.9608	0.05064935
ILMN_1672884	184.0524	0.01168831
ILMN_1774028	83.51534	0.2792208
ILMN_1775328	87.99699	0.2116883
ILMN_1785324	120.1366	0.05064935
ILMN_1772521	86.35973	0.2298701
ILMN_1674706	102.7564	0.09350649
ILMN_2293322	83.94377	0.2727273
ILMN_2405521	155.2861	0.01948052
ILMN_1652434	89.84806	0.1883117
ILMN_1734830	136.6138	0.03636364
ILMN_1772302	340.0434	0
ILMN_1797046	95.63174	0.1324675
ILMN_1765520	208.5886	0.006493506
ILMN_1791403	70.2122	0.8350649
ILMN_1718271	325.3956	0
ILMN_2389528	95.92099	0.1311688
ILMN_1661778	82.05039	0.3012987
ILMN_1757867	82.62677	0.2922078
ILMN_1686985	214.0985	0.006493506
ILMN_1741556	97.16018	0.1220779
ILMN_1715110	109.2183	0.07662338
ILMN_3251728	439.7944	0
ILMN_1778734	388.9562	0
ILMN_1811064	92.75967	0.1532468
ILMN_1698246	74.57546	0.5571429
ILMN_1769299	302.486	0
ILMN_1802831	209.5091	0.006493506
ILMN_1659240	586.7408	0
ILMN_2410262	188.5016	0.009090909
ILMN_2297864	129.26	0.04545455
ILMN_2152178	161.8649	0.01818182
ILMN_2351029	79.50871	0.374026
ILMN_1659952	186.509	0.01038961
ILMN_1739641	655.8601	0
ILMN_1676254	93.48108	0.1454545
ILMN_1803925	111.3681	0.07272727
ILMN_2380605	150.9192	0.02597403
ILMN_1771019	285.9468	0
ILMN_1717180	295.1517	0
ILMN_1787658	111.2573	0.07272727
ILMN_2160140	69.07832	0.8831169
ILMN_1710652	75.45554	0.5311688
ILMN_1652521	263.3509	0.002597403
ILMN_1708845	73.59711	0.6025974
ILMN_1811678	81.2746	0.3194805
ILMN_1748147	76.60772	0.4766234
ILMN_2380740	274.8274	0
ILMN_2372040	94.89522	0.1363636
ILMN_1657898	97.60237	0.1194805
ILMN_2355665	185.5107	0.01168831
ILMN_3251555	100.2497	0.1025974
ILMN_2180682	2295.614	0
ILMN_1791478	989.9264	0
ILMN_1670801	160.0657	0.01818182
ILMN_2181992	124.542	0.04935065
ILMN_2175474	270.3509	0
ILMN_1786684	90.88818	0.1753247
ILMN_1702684	79.29948	0.3792208
ILMN_2377977	104.1572	0.09090909
ILMN_1718932	273.9285	0
ILMN_1676980	146.6805	0.02727273
ILMN_2073289	372.308	0
ILMN_3240173	82.04936	0.3012987
ILMN_1774742	64.40285	0.9987013
ILMN_1685044	72.14948	0.7
ILMN_1776493	70.02917	0.8454546
ILMN_2346727	84.89513	0.2545455
ILMN_1780763	71.65594	0.7428572
ILMN_1663648	74.89117	0.5519481
ILMN_1700817	75.68552	0.5155844
ILMN_1677347	80.22809	0.3545454
ILMN_1753169	116.7619	0.05584415
ILMN_1719403	165.2091	0.01428571
ILMN_1667222	222.4355	0.003896104
ILMN_2306565	162.8725	0.01688312
ILMN_1794046	88.23192	0.2077922
ILMN_1799466	69.77564	0.8571429
ILMN_1679071	180.5856	0.01298701
ILMN_1677314	177.1827	0.01298701
ILMN_2371911	81.07599	0.3233766
ILMN_1756992	100.1051	0.1025974
ILMN_1799020	71.58707	0.7428572
ILMN_1660658	88.84215	0.2012987
ILMN_1651568	69.67541	0.8584415
ILMN_1793537	72.79093	0.6558442
ILMN_2125346	83.40902	0.2818182
ILMN_1724375	83.3902	0.2818182
ILMN_3224820	76.07874	0.4909091
ILMN_2205622	85.08739	0.2480519
ILMN_1653278	71.49051	0.7467533
ILMN_3240456	87.94578	0.2116883
ILMN_3302813	111.9738	0.06753246
ILMN_3226211	73.03938	0.6402597
ILMN_1682224	73.97089	0.5818182
ILMN_1657074	70.08264	0.8415585
ILMN_2321153	68.28962	0.9103896
ILMN_1748632	118.6808	0.05324675
ILMN_1792039	86.79511	0.2246753
ILMN_2246555	95.12577	0.1324675
ILMN_1727314	74.59431	0.5571429
ILMN_1748303	86.16048	0.2298701
ILMN_1693983	74.28796	0.5714286
ILMN_1657932	618.571	0
ILMN_1727875	80.9473	0.3272727
ILMN_1680070	100.5928	0.1012987
ILMN_1683416	257.4449	0.002597403
ILMN_1798931	111.7859	0.06883117
ILMN_1652784	76.92883	0.4623377
ILMN_1810978	155.6609	0.01818182
ILMN_3237641	155.1662	0.01948052
ILMN_2204297	190.4535	0.009090909
ILMN_1741331	237.8472	0.003896104
ILMN_3235168	240.8027	0.003896104
ILMN_1764764	105.1879	0.08831169
ILMN_2124241	83.16753	0.2831169
ILMN_1744293	76.84148	0.4636364
ILMN_1724805	75.05769	0.548052
ILMN_1654854	77.58293	0.4298701
ILMN_1780937	156.5269	0.01818182
ILMN_1791190	75.19926	0.5467532
ILMN_1773814	212.6955	0.006493506
ILMN_1785113	150.3825	0.02597403
ILMN_2078074	76.81776	0.4649351
ILMN_1776352	183.9618	0.01168831
ILMN_1670544	68.12717	0.9116883
ILMN_2336970	75.95809	0.5
ILMN_1714438	179.5719	0.01298701
ILMN_2277537	80.33527	0.3467532
ILMN_1657550	99.28427	0.1064935
ILMN_1786310	83.3353	0.2818182
ILMN_2344373	287.0555	0
ILMN_1803277	572.6356	0
ILMN_1662358	2064.886	0
ILMN_2231928	680.7645	0
ILMN_2214678	2371.901	0
ILMN_1711904	108.4573	0.07922078
ILMN_1756541	716.8979	0
ILMN_1670570	80.88623	0.3285714
ILMN_1794074	110.5717	0.07402597
ILMN_1793915	132.69	0.04285714
ILMN_1663497	71.463	0.7519481
ILMN_1803213	98.04603	0.1155844
ILMN_1796126	74.02891	0.5805195
ILMN_1743836	101.5196	0.0987013
ILMN_1692077	119.1066	0.05194805
ILMN_2068257	75.76878	0.5116883
ILMN_1682778	81.03789	0.3233766
ILMN_1675345	71.55484	0.7428572
ILMN_2350574	353.5381	0
ILMN_2308849	2733.114	0
ILMN_1737513	111.5217	0.07272727
ILMN_1711894	100.1523	0.1025974
ILMN_1806757	73.37721	0.6181818
ILMN_3241046	222.9862	0.003896104
ILMN_1709020	74.71748	0.5558441
ILMN_1752075	83.79552	0.274026
ILMN_1708957	71.20662	0.7727273
ILMN_1812615	72.66193	0.6649351
ILMN_2330170	71.4796	0.7506493
ILMN_1799743	95.71012	0.1324675
ILMN_1781184	157.1235	0.01818182
ILMN_1705297	92.43247	0.1558442
ILMN_1731215	64.8784	0.9909091
ILMN_1680618	384.6659	0
ILMN_2110908	215.904	0.006493506
ILMN_1659620	89.53602	0.1935065
ILMN_1811972	349.5693	0
ILMN_1668649	180.4279	0.01298701
ILMN_1754541	77.5975	0.4298701
ILMN_1795270	151.003	0.02597403
ILMN_1803650	76.48508	0.4779221
ILMN_2219767	73.15259	0.6363636
ILMN_1653761	74.18967	0.5766234
ILMN_3226059	80.5584	0.3363636
ILMN_1750225	74.10641	0.5805195
ILMN_2160906	81.30787	0.3194805
ILMN_1738523	469.7581	0
ILMN_1710329	75.76148	0.5116883
ILMN_2198413	190.9761	0.009090909
ILMN_1791171	69.84982	0.8545455
ILMN_2144753	75.58903	0.5233766
ILMN_1796281	95.31319	0.1324675
ILMN_1805802	72.0243	0.7090909
ILMN_2157717	73.38091	0.6181818
ILMN_2051113	76.45459	0.4805195
ILMN_1798923	97.69258	0.1194805
ILMN_1815154	84.43911	0.2623377
ILMN_2368834	72.0696	0.7038961
ILMN_1660086	110.4464	0.07402597
ILMN_1767090	72.15616	0.7
ILMN_1804461	278.9522	0
ILMN_2392370	74.84108	0.5519481
ILMN_1797164	73.09636	0.6402597
ILMN_2233334	70.21775	0.8337662
ILMN_2233339	78.50568	0.4051948
ILMN_1692638	67.35956	0.9428571
ILMN_1795119	102.807	0.09350649
ILMN_1729251	66.73286	0.9636363
ILMN_1784515	107.0797	0.08181818
ILMN_1669714	93.21017	0.1480519
ILMN_1784427	81.44616	0.3155844
ILMN_1754244	73.70743	0.5961039
ILMN_2087702	2297.259	0
ILMN_1722872	2986.564	0
ILMN_1655894	117.9385	0.05324675
ILMN_1805526	117.9024	0.05324675
ILMN_1700860	68.05817	0.9194805
ILMN_1675848	5060.687	0
ILMN_1688417	178.7004	0.01298701
ILMN_2113807	120.6257	0.05064935
ILMN_1798992	108.6729	0.07792208
ILMN_1684255	90.52936	0.1818182
ILMN_1716062	105.0555	0.08831169
ILMN_1746948	84.49905	0.2623377
ILMN_2203588	81.22049	0.3207792
ILMN_2326071	4614.498	0
ILMN_1809013	4308.934	0
ILMN_1713450	113.0383	0.06493507
ILMN_1681857	87.65078	0.2142857
ILMN_1776953	93.52702	0.1454545
ILMN_1675062	105.4676	0.08701298
ILMN_1694389	92.12443	0.1571429
ILMN_1656111	1296.32	0
ILMN_2364768	80.25243	0.3506494
ILMN_1663427	318.1279	0
ILMN_1691476	95.85004	0.1311688
ILMN_2050183	81.55619	0.3142857
ILMN_1718193	74.08309	0.5805195
ILMN_3239568	78.89338	0.3909091
ILMN_1759962	70.47703	0.8168831
ILMN_2098571	80.25794	0.3506494
ILMN_1672287	165.748	0.01428571
ILMN_2232712	79.61	0.3701299
ILMN_1756734	70.12187	0.8402597
ILMN_1651563	74.87363	0.5519481
ILMN_1801889	79.1747	0.3831169
ILMN_1780560	113.3049	0.06363636
ILMN_2330806	72.28398	0.6922078
ILMN_1704245	94.22104	0.1415584
ILMN_2386040	75.59757	0.5220779
ILMN_1750711	127.565	0.04805195
ILMN_1753286	80.66939	0.3350649
ILMN_1704861	99.52953	0.1064935
ILMN_1797585	75.03178	0.5506493
ILMN_2093027	79.3252	0.3792208
ILMN_2329165	82.12892	0.3012987
ILMN_2250820	68.25072	0.9116883
ILMN_1812616	131.2061	0.04415584
ILMN_1805999	94.49339	0.138961
ILMN_1754943	71.19071	0.774026
ILMN_1681239	455.8743	0
ILMN_1692295	487.6782	0
ILMN_3246821	72.21011	0.6974026
ILMN_1765772	122.9916	0.05064935
ILMN_1727490	73.88426	0.5883117
ILMN_2096970	619.1719	0
ILMN_1698225	176.8873	0.01298701
ILMN_2341548	71.84259	0.7246753
ILMN_1747314	105.0641	0.08831169
ILMN_1808789	99.13559	0.1064935
ILMN_1727080	74.41753	0.5636364
ILMN_1811719	114.7547	0.06103896
ILMN_2329667	73.93681	0.5831169
ILMN_2173919	117.42	0.05454545
ILMN_1672547	371.5524	0
ILMN_2052335	78.14378	0.4155844
ILMN_2052331	79.82731	0.3623376
ILMN_1680273	81.00476	0.3272727
ILMN_1740048	76.80256	0.4662338
ILMN_3302919	102.5787	0.0961039
ILMN_1784365	73.60814	0.6012987
ILMN_1685645	70.05689	0.8428571
ILMN_1680344	120.4376	0.05064935
ILMN_1716733	81.51996	0.3142857
ILMN_1719581	99.28514	0.1064935
ILMN_1656395	98.11489	0.1142857
ILMN_1731157	215.6637	0.006493506
ILMN_2041725	78.34702	0.412987
ILMN_1774350	81.44419	0.3155844
ILMN_1758272	80.04591	0.3558442
ILMN_2191803	96.52901	0.125974
ILMN_1704793	362.1681	0
ILMN_1668125	70.30795	0.8285714
ILMN_1763083	73.65189	0.6
ILMN_1787154	72.74194	0.6584415
ILMN_1657230	104.9942	0.08831169
ILMN_1765819	75.42291	0.5350649
ILMN_1804679	201.5514	0.006493506
ILMN_1798187	83.19327	0.2831169
ILMN_2095840	843.1661	0
ILMN_1698441	81.77856	0.3103896
ILMN_1721167	73.2112	0.6272727
ILMN_1685582	84.44891	0.2623377
ILMN_2223034	75.49908	0.5311688
ILMN_1749838	362.7322	0
ILMN_1670816	71.3894	0.7558442
ILMN_1706225	302.7305	0
ILMN_2201966	247.6143	0.003896104
ILMN_1782273	114.0703	0.06363636
ILMN_2222101	2130.562	0
ILMN_1799487	191.3362	0.007792208
ILMN_2259467	74.45211	0.5636364
ILMN_2344650	172.4049	0.01298701
ILMN_3229189	77.76524	0.4246753
ILMN_3234226	91.33144	0.1701299
ILMN_3234089	267.7998	0.001298701
ILMN_1678531	77.92936	0.4233766
ILMN_2315569	102.5897	0.0961039
ILMN_1754988	104.1664	0.09090909
ILMN_1730260	87.46206	0.2155844
ILMN_1668605	297.4193	0
ILMN_2391512	260.8547	0.002597403
ILMN_2285568	159.7455	0.01818182
ILMN_1740024	71.25417	0.7675325
ILMN_1770963	110.9026	0.07402597
ILMN_1808795	69.6598	0.8584415
ILMN_1774617	159.6353	0.01818182
ILMN_1721922	160.7354	0.01818182
ILMN_2167617	5557.123	0
ILMN_2167616	3855.368	0
ILMN_2158548	86.06322	0.2324675
ILMN_3228470	109.7913	0.07402597
ILMN_3305973	79.12857	0.3857143
ILMN_2145250	175.6315	0.01298701
ILMN_1658231	94.6657	0.138961
ILMN_3244960	81.39882	0.3181818
ILMN_1809522	158.8169	0.01818182
ILMN_3242377	89.0664	0.1974026
ILMN_1758963	378.7966	0
ILMN_1779034	204.7544	0.006493506
ILMN_1756308	83.44291	0.2818182
ILMN_1689665	346.4496	0
ILMN_2415439	147.7711	0.02727273
ILMN_1679891	265.4968	0.001298701
ILMN_1775627	68.26926	0.9116883
ILMN_2090949	9658.828	0
ILMN_1784651	95.84589	0.1311688
ILMN_1716547	790.701	0
ILMN_1694980	139.7612	0.03636364
ILMN_1675266	150.225	0.02597403
ILMN_1758597	76.48938	0.4779221
ILMN_3245620	89.64391	0.1922078
ILMN_1684378	74.52215	0.5597402
ILMN_2345812	81.96455	0.3051948
ILMN_1760189	215.0742	0.006493506
ILMN_2260082	242.5574	0.003896104
ILMN_1736317	101.0478	0.1
ILMN_1814652	73.95345	0.5831169
ILMN_1653871	3333.323	0
ILMN_1753111	2793.256	0
ILMN_1659013	78.94975	0.3896104
ILMN_3307710	73.132	0.6376624
ILMN_2377829	83.31524	0.2831169
ILMN_1752009	76.58829	0.4766234
ILMN_1716469	69.29204	0.8753247
ILMN_1694414	232.2168	0.003896104
ILMN_1804007	151.7214	0.02467532
ILMN_1667132	75.09055	0.5467532
ILMN_2064132	69.37831	0.8753247
ILMN_1815874	99.5089	0.1064935
ILMN_1699208	437.5992	0
ILMN_1705876	153.0723	0.02337662
ILMN_2408815	72.08092	0.7038961
ILMN_2046683	70.02383	0.8467532
ILMN_1703684	84.61331	0.2597403
ILMN_1785406	105.6152	0.08701298
ILMN_1804327	732.3813	0
ILMN_1773307	128.7061	0.04545455
ILMN_3221888	95.78028	0.1324675
ILMN_3298418	71.44273	0.7519481
ILMN_1713285	96.59721	0.125974
ILMN_2181125	164.6884	0.01558442
ILMN_2118229	110.4909	0.07402597
ILMN_1762033	135.468	0.04025974
ILMN_1788268	95.65972	0.1324675
ILMN_1710752	343.478	0
ILMN_1784040	111.09	0.07402597
ILMN_1723043	162.1089	0.01818182
ILMN_2109416	312.5772	0
ILMN_2334693	377.009	0
ILMN_1813833	79.9982	0.3558442
ILMN_1669142	98.58933	0.1103896
ILMN_1801109	183.1462	0.01168831
ILMN_1733523	132.2587	0.04285714
ILMN_1685446	87.72549	0.2142857
ILMN_2346460	97.24035	0.1220779
ILMN_1718830	87.69405	0.2142857
ILMN_1666610	97.05616	0.1233766
ILMN_1732216	559.0956	0
ILMN_1797332	101.6786	0.0987013
ILMN_1764778	82.08929	0.3012987
ILMN_2348975	123.0453	0.05064935
ILMN_1743055	78.3306	0.412987
ILMN_1708402	71.2585	0.7675325
ILMN_1688071	122.3755	0.05064935
ILMN_1705594	206.9364	0.006493506
ILMN_2178244	87.89161	0.2116883
ILMN_2128087	79.52715	0.374026
ILMN_2180606	135.0003	0.04025974
ILMN_1784113	85.69301	0.238961
ILMN_1813423	151.7771	0.02467532
ILMN_1670903	70.04987	0.8428571
ILMN_1689097	569.5735	0
ILMN_1692169	70.04441	0.8428571
ILMN_2354140	257.7462	0.002597403
ILMN_1765001	101.2048	0.1
ILMN_1815480	137.5486	0.03636364
ILMN_1691264	117.8889	0.05324675
ILMN_3237830	69.06208	0.8857143
ILMN_1776088	162.2512	0.01818182
ILMN_1703374	78.44248	0.4064935
ILMN_2399304	115.4428	0.05844156
ILMN_1801943	98.55541	0.1103896
ILMN_3307221	77.91771	0.4233766
ILMN_2399300	88.43077	0.2051948
ILMN_1714600	80.12618	0.3545454
ILMN_1686392	102.1033	0.0961039
ILMN_2048647	71.98605	0.7103896
ILMN_1705346	75.81175	0.5103896
ILMN_1707968	73.75377	0.5948052
ILMN_1660629	418.5914	0
ILMN_1789599	92.16586	0.1558442
ILMN_2405009	75.61581	0.5194805
ILMN_3241944	99.55291	0.1064935
ILMN_1734833	400.2518	0
ILMN_2358041	95.5411	0.1324675
ILMN_1717016	67.35159	0.9428571
ILMN_1796087	87.35593	0.2168831
ILMN_2410421	106.8679	0.08311688
ILMN_1693477	91.22645	0.1727273
ILMN_2295987	83.12391	0.2831169
ILMN_1715242	117.2619	0.05584415
ILMN_2155719	4415.361	0
ILMN_1759760	80.34362	0.3467532
ILMN_1689012	73.27618	0.6246753
ILMN_1730957	101.8295	0.0987013
ILMN_1652991	131.2651	0.04415584
ILMN_1779235	85.45689	0.2441558
ILMN_3251361	272.3977	0
ILMN_1662845	124.5918	0.04935065
ILMN_1815777	75.74305	0.5116883
ILMN_1698067	173.4448	0.01298701
ILMN_2204664	110.2167	0.07402597
ILMN_1673883	72.96915	0.6428571
ILMN_1675427	83.9634	0.2727273
ILMN_2147133	72.16824	0.7
ILMN_3242753	69.45071	0.8675325
ILMN_1800414	75.32912	0.5389611
ILMN_2115490	4114.601	0
ILMN_3241634	82.5451	0.2922078
ILMN_2265995	334.135	0
ILMN_1782006	78.57606	0.4051948
ILMN_1707244	107.1152	0.08181818
ILMN_1771898	77.14252	0.4506494
ILMN_1680348	81.52277	0.3142857
ILMN_1809971	67.87382	0.9233766
ILMN_1678208	82.22816	0.3
ILMN_3238040	78.42586	0.4077922
ILMN_3251351	76.35583	0.487013
ILMN_2320641	91.75703	0.1597403
ILMN_3230608	992.0144	0
ILMN_3221156	113.0834	0.06493507
ILMN_1794623	83.938	0.2727273
ILMN_1721112	77.96809	0.4220779
ILMN_1794015	81.62181	0.3142857
ILMN_1712903	83.4743	0.2818182
ILMN_1735333	122.0876	0.05064935
ILMN_1672538	100.4441	0.1012987
ILMN_1805266	78.52016	0.4051948
ILMN_1666169	79.34582	0.3792208
ILMN_1788538	186.6277	0.009090909
ILMN_2343097	167.1322	0.01428571
ILMN_2266184	74.08582	0.5805195
ILMN_2398184	78.43745	0.4064935
ILMN_1702305	78.01933	0.4181818
ILMN_1791588	69.44118	0.8675325
ILMN_1676289	129.6244	0.04545455
ILMN_1749962	73.96254	0.5818182
ILMN_1683211	121.7075	0.05064935
ILMN_1775008	261.7342	0.002597403
ILMN_1683441	101.6321	0.0987013
ILMN_1751444	69.16785	0.8766234
ILMN_2066756	84.71681	0.2571429
ILMN_1657600	68.91218	0.8883117
ILMN_1715908	103.8654	0.09220779
ILMN_1712375	78.32215	0.412987
ILMN_1736005	78.02349	0.4181818
ILMN_1777528	178.5094	0.01298701
ILMN_1720442	299.6061	0
ILMN_2297161	80.93423	0.3272727
ILMN_2412564	116.8564	0.05584415
ILMN_1713397	135.4099	0.04025974
ILMN_3248032	76.19785	0.4883117
ILMN_2359500	110.688	0.07402597
ILMN_1704354	109.1928	0.07662338
ILMN_1687316	207.2737	0.006493506
ILMN_1697309	3422.569	0
ILMN_2106725	247.0542	0.003896104
ILMN_2112988	1830.203	0
ILMN_1796642	2041.427	0
ILMN_1785005	1133.968	0
ILMN_1757361	545.9133	0
ILMN_2335704	1223.469	0
ILMN_1698001	415.7375	0
ILMN_2356632	89.96385	0.1883117
ILMN_1724718	586.5526	0
ILMN_2409451	81.21864	0.3207792
ILMN_2322552	177.6862	0.01298701
ILMN_1674250	446.3725	0
ILMN_2334385	70.38907	0.8246753
ILMN_2253822	71.18551	0.774026
ILMN_1809490	102.7938	0.09350649
ILMN_2382271	80.08217	0.3545454
ILMN_1736623	107.7787	0.08051948
ILMN_2121437	767.9289	0
ILMN_1695422	153.6002	0.02207792
ILMN_3237632	253.7552	0.003896104
ILMN_1669033	698.6119	0
ILMN_1785785	213.0728	0.006493506
ILMN_2335198	83.21735	0.2831169
ILMN_1769040	134.3887	0.04025974
ILMN_2347693	87.8378	0.212987
ILMN_1708805	433.5767	0
ILMN_1773906	4558.284	0
ILMN_1770035	120.5827	0.05064935
ILMN_1695797	411.6315	0
ILMN_1651506	113.2736	0.06363636
ILMN_1687768	278.6421	0
ILMN_2186369	151.1462	0.02597403
ILMN_1698419	173.3018	0.01298701
ILMN_2340052	306.3753	0
ILMN_2256868	92.5934	0.1532468
ILMN_1750761	79.07024	0.3883117
ILMN_1761364	164.9859	0.01558442
ILMN_2044471	108.4373	0.07922078
ILMN_3248428	89.42081	0.1948052
ILMN_3249356	75.8336	0.5090909
ILMN_3226324	72.92151	0.6493506
ILMN_3304405	141.4679	0.03246753
ILMN_3247848	172.8154	0.01298701
ILMN_3246515	86.46117	0.2285714
ILMN_3246830	83.16757	0.2831169
ILMN_3249172	93.79268	0.1441558
ILMN_3235335	72.0853	0.7038961
