PROBE_ID	7677153059_J.VALUE	7677153059_J.Detection Pval
ILMN_1653793	166.3934	0.01038961
ILMN_2387799	429.5414	0
ILMN_1718306	74.47591	0.5090909
ILMN_1670490	72.04037	0.6363636
ILMN_2404903	113.9582	0.04805195
ILMN_1778013	290.1984	0
ILMN_1667034	551.4348	0
ILMN_1736856	89.20368	0.138961
ILMN_1731720	158.52	0.01428571
ILMN_1670931	292.8218	0
ILMN_1746696	150.4287	0.02077922
ILMN_1675695	197.924	0.005194805
ILMN_1703324	91.76051	0.1207792
ILMN_2080611	124.9105	0.03896104
ILMN_1662331	131.5436	0.03246753
ILMN_3249216	77.2048	0.3662338
ILMN_3243705	238.2304	0.001298701
ILMN_1780777	67.27251	0.9038961
ILMN_3251217	128.1189	0.03376623
ILMN_1671820	70.44854	0.7428572
ILMN_1672504	251.638	0.001298701
ILMN_1736441	159.9469	0.01298701
ILMN_1747019	74.30335	0.5207792
ILMN_2103133	72.97464	0.5779221
ILMN_1690376	314.7285	0
ILMN_1729095	77.31587	0.3636364
ILMN_1722869	77.07613	0.374026
ILMN_1708916	204.8948	0.005194805
ILMN_1712660	75.87461	0.4415585
ILMN_1696962	329.2719	0
ILMN_1656084	72.50901	0.6103896
ILMN_1694535	79.91	0.2883117
ILMN_1708341	69.61209	0.7896104
ILMN_1708580	120.9214	0.04415584
ILMN_3243598	74.00845	0.5324675
ILMN_1717722	70.92817	0.7116883
ILMN_1742949	69.91209	0.774026
ILMN_1690131	81.67494	0.2519481
ILMN_2406304	81.75304	0.2506494
ILMN_1699552	71.19191	0.6896104
ILMN_1703511	71.65804	0.6623377
ILMN_1682987	65.31921	0.9545454
ILMN_1707323	78.88132	0.3194805
ILMN_1771376	434.4583	0
ILMN_2407669	89.94238	0.1324675
ILMN_1688089	350.9869	0
ILMN_1734472	74.82029	0.4974026
ILMN_1689518	1546.73	0
ILMN_1761131	305.2541	0
ILMN_2384536	113.2325	0.04805195
ILMN_1713833	69.64409	0.7857143
ILMN_1814120	130.9389	0.03246753
ILMN_1729748	166.6042	0.01038961
ILMN_1670019	71.66094	0.6623377
ILMN_1763359	70.06799	0.7662337
ILMN_2297626	71.91125	0.6415585
ILMN_1675331	83.60682	0.2168831
ILMN_3248202	75.4439	0.4610389
ILMN_1679268	1031.333	0
ILMN_1780132	365.7611	0
ILMN_2176931	78.84435	0.3220779
ILMN_1770811	267.1716	0
ILMN_1728684	117.8964	0.04415584
ILMN_1745806	123.3506	0.04025974
ILMN_1803402	70.3633	0.7480519
ILMN_1689116	71.95758	0.638961
ILMN_1727855	82.92362	0.2246753
ILMN_1726711	132.4275	0.03116883
ILMN_1717674	293.8862	0
ILMN_1653125	75.27622	0.4701299
ILMN_1794374	72.42654	0.6155844
ILMN_1738095	174.0492	0.009090909
ILMN_1660986	95.44236	0.0948052
ILMN_3248570	75.29182	0.4701299
ILMN_1775829	92.23873	0.1142857
ILMN_1656372	109.1106	0.05064935
ILMN_1753010	103.5151	0.06493507
ILMN_1748109	125.1868	0.03896104
ILMN_2315289	80.48302	0.2779221
ILMN_1665679	79.97055	0.2883117
ILMN_1690695	74.06596	0.5298702
ILMN_1678546	670.8321	0
ILMN_1710000	97.40488	0.08181818
ILMN_1664448	68.67002	0.8415585
ILMN_2200708	69.35297	0.8012987
ILMN_1683916	123.2548	0.04025974
ILMN_2113957	64.97512	0.9662338
ILMN_1763634	89.3289	0.1363636
ILMN_1701466	308.6309	0
ILMN_1678292	91.40316	0.1233766
ILMN_1745655	314.9299	0
ILMN_1658759	169.7375	0.009090909
ILMN_2130409	77.67963	0.3493507
ILMN_1770643	125.1705	0.03896104
ILMN_2057389	71.02594	0.7090909
ILMN_1660232	362.9867	0
ILMN_2183891	78.76395	0.3246753
ILMN_1722037	75.24522	0.4701299
ILMN_1683279	115.571	0.04415584
ILMN_1729650	87.56585	0.1636364
ILMN_1767037	84.33419	0.2025974
ILMN_1745522	119.1153	0.04415584
ILMN_1797893	360.7454	0
ILMN_1755862	143.5073	0.02207792
ILMN_1717855	252.7115	0.001298701
ILMN_1678754	98.93537	0.07792208
ILMN_1801762	69.70583	0.7805195
ILMN_1755536	3012.61	0
ILMN_2356284	3081.825	0
ILMN_1661490	105.3872	0.05974026
ILMN_1741600	84.43231	0.2025974
ILMN_1796560	97.09224	0.08441558
ILMN_2385298	104.2239	0.06233766
ILMN_1723436	82.21629	0.2402597
ILMN_1660847	280.4331	0
ILMN_2186061	613.2936	0
ILMN_1653292	858.6638	0
ILMN_2287253	77.60708	0.3506494
ILMN_1713037	137.6161	0.02987013
ILMN_2043809	108.1072	0.05454545
ILMN_1805737	216.1784	0.003896104
ILMN_1712950	3958.228	0
ILMN_2151817	6724.426	0
ILMN_1710512	67.61121	0.8948052
ILMN_1775448	83.64856	0.2168831
ILMN_1718018	77.08024	0.3727273
ILMN_1792383	75.71609	0.448052
ILMN_2171295	102.1915	0.06623377
ILMN_1807771	82.98141	0.2246753
ILMN_2216008	68.49321	0.851948
ILMN_1727539	73.94066	0.5363637
ILMN_1687842	83.10126	0.2233766
ILMN_2163324	85.33451	0.1922078
ILMN_1677711	111.4406	0.04935065
ILMN_2232630	79.96494	0.2883117
ILMN_1717572	90.31406	0.1298701
ILMN_1661366	237.2755	0.001298701
ILMN_2112417	354.0809	0
ILMN_1668072	74.94912	0.4896104
ILMN_2102515	71.00993	0.7090909
ILMN_1691104	150.6044	0.02077922
ILMN_1682953	169.6758	0.009090909
ILMN_1706841	426.7672	0
ILMN_1788254	91.73766	0.1207792
ILMN_1789944	89.92512	0.1324675
ILMN_1748027	118.8733	0.04415584
ILMN_2185665	97.75598	0.08181818
ILMN_1805636	228.2834	0.002597403
ILMN_1791949	76.90443	0.3805195
ILMN_1735075	113.0831	0.04805195
ILMN_1686326	70.0267	0.7675325
ILMN_1737416	96.95384	0.08441558
ILMN_2169736	89.4307	0.1363636
ILMN_1651690	93.70628	0.1116883
ILMN_1733831	91.93549	0.1181818
ILMN_1795484	71.4548	0.6792208
ILMN_2058795	417.9437	0
ILMN_1713031	194.8171	0.005194805
ILMN_1794165	988.1464	0
ILMN_1809813	74.36852	0.5155844
ILMN_2156786	101.617	0.06623377
ILMN_3251365	74.88156	0.4909091
ILMN_2216852	574.3622	0
ILMN_1755749	1897.878	0
ILMN_1692554	82.13943	0.2402597
ILMN_2161955	64.63975	0.9779221
ILMN_1797005	378.2715	0
ILMN_1704870	255.9118	0.001298701
ILMN_3307921	89.24878	0.1376623
ILMN_1701778	99.71102	0.07402597
ILMN_2046751	84.6142	0.2
ILMN_2046750	78.90199	0.3194805
ILMN_1781389	205.5414	0.005194805
ILMN_1800659	373.2634	0
ILMN_1673543	146.0368	0.02077922
ILMN_1716265	98.3105	0.07792208
ILMN_1693620	95.68314	0.0948052
ILMN_2168314	83.78793	0.2142857
ILMN_2271149	77.73719	0.3480519
ILMN_1728337	76.419	0.3961039
ILMN_1803278	71.65781	0.6623377
ILMN_1781388	107.7638	0.05454545
ILMN_1709590	89.71459	0.1350649
ILMN_2069399	70.95809	0.7103896
ILMN_1702760	64.05009	0.9896104
ILMN_1836744	189.4275	0.006493506
ILMN_2057566	94.46449	0.1064935
ILMN_1707513	78.91998	0.3181818
ILMN_1811014	77.4115	0.3558442
ILMN_1684771	636.7411	0
ILMN_2195236	293.1966	0
ILMN_2075051	469.8591	0
ILMN_1717461	183.4811	0.006493506
ILMN_1684541	72.28906	0.6194805
ILMN_2154287	86.1534	0.1844156
ILMN_1736982	108.0951	0.05454545
ILMN_1790533	217.7682	0.002597403
ILMN_1799424	73.41724	0.5675325
ILMN_1666222	72.92633	0.5805195
ILMN_2411864	70.15663	0.7584416
ILMN_1736548	340.8792	0
ILMN_2380101	94.93524	0.1
ILMN_2279099	68.54922	0.8493506
ILMN_3237589	156.2134	0.01558442
ILMN_1728074	202.6924	0.005194805
ILMN_2190779	476.0027	0
ILMN_1692651	154.0769	0.01818182
ILMN_1696087	328.2352	0
ILMN_1796710	139.3044	0.02857143
ILMN_1670147	86.32427	0.1805195
ILMN_1808047	648.4454	0
ILMN_1673461	79.3746	0.3012987
ILMN_2179873	117.1303	0.04415584
ILMN_1792353	114.7319	0.04415584
ILMN_1812552	215.8961	0.003896104
ILMN_1668242	70.22797	0.7545455
ILMN_1752877	91.28124	0.1233766
ILMN_2385866	129.7782	0.03246753
ILMN_1746968	238.6604	0.001298701
ILMN_1690138	128.2448	0.03376623
ILMN_2390162	1150.757	0
ILMN_1776723	1143.907	0
ILMN_2284706	91.84351	0.1194805
ILMN_1808781	78.87508	0.3194805
ILMN_1772253	103.3712	0.06493507
ILMN_1730799	155.931	0.01558442
ILMN_1761560	207.0013	0.003896104
ILMN_2401770	69.26889	0.8051948
ILMN_1697975	96.84077	0.08571429
ILMN_2401769	110.8658	0.04935065
ILMN_1653438	155.0963	0.01688312
ILMN_1795285	265.2109	0
ILMN_1790518	127.743	0.03506494
ILMN_2279144	80.80676	0.2688312
ILMN_1794473	79.87196	0.2909091
ILMN_1655194	163.2491	0.01298701
ILMN_1736015	179.8947	0.007792208
ILMN_1713249	172.6572	0.009090909
ILMN_1745420	92.5799	0.1142857
ILMN_1756676	222.0979	0.002597403
ILMN_1726426	100.7856	0.06883117
ILMN_1720476	256.4081	0.001298701
ILMN_1813657	198.8347	0.005194805
ILMN_2361186	189.4762	0.006493506
ILMN_1732985	479.1995	0
ILMN_2268618	87.47479	0.1636364
ILMN_1727287	114.1849	0.04675325
ILMN_2361185	145.1495	0.02207792
ILMN_1700591	73.41855	0.5675325
ILMN_1699496	1211.777	0
ILMN_1790154	102.5828	0.06493507
ILMN_1746135	204.7249	0.005194805
ILMN_2057826	121.2076	0.04415584
ILMN_1798164	1051.985	0
ILMN_1775901	170.7419	0.009090909
ILMN_2112402	595.4781	0
ILMN_1766110	90.87485	0.125974
ILMN_2325194	75.20206	0.4727273
ILMN_1714749	70.73701	0.7194805
ILMN_2375156	86.92796	0.1714286
ILMN_1699514	84.1507	0.2064935
ILMN_2375160	82.76466	0.2285714
ILMN_2230530	79.49379	0.3012987
ILMN_1711318	71.33846	0.6831169
ILMN_1704537	102.4094	0.06623377
ILMN_1788689	752.4218	0
ILMN_1812503	194.975	0.005194805
ILMN_1814074	289.6992	0
ILMN_2288232	242.2174	0.001298701
ILMN_1718001	66.47711	0.9285714
ILMN_1652412	115.6187	0.04415584
ILMN_1800447	270.7153	0
ILMN_1682181	81.19023	0.2597403
ILMN_2113102	78.84041	0.3220779
ILMN_1669607	129.4648	0.03246753
ILMN_3251550	72.97502	0.5779221
ILMN_1687978	93.59702	0.1116883
ILMN_1671557	73.23692	0.5714286
ILMN_1659106	124.0959	0.03896104
ILMN_1666819	176.3024	0.007792208
ILMN_1719792	90.12377	0.1298701
ILMN_2179778	86.06786	0.1844156
ILMN_3307944	79.37862	0.3012987
ILMN_1766370	83.99039	0.2090909
ILMN_1814661	77.66863	0.3493507
ILMN_2083567	89.30311	0.1363636
ILMN_1688240	156.4409	0.01558442
ILMN_2152865	68.68077	0.8402597
ILMN_1728380	88.47898	0.1545455
ILMN_1670681	71.21581	0.6896104
ILMN_1736619	75.70119	0.448052
ILMN_2193864	77.0837	0.3727273
ILMN_1676611	233.1978	0.001298701
ILMN_1766593	85.07106	0.1935065
ILMN_3245476	377.9666	0
ILMN_1803464	163.5283	0.01298701
ILMN_2161508	80.91945	0.2675325
ILMN_2282352	92.32896	0.1142857
ILMN_1773073	133.5856	0.03116883
ILMN_2385566	90.08799	0.1311688
ILMN_2183692	101.3273	0.06753246
ILMN_1713387	71.00166	0.7090909
ILMN_1678710	71.33673	0.6831169
ILMN_1661895	118.6517	0.04415584
ILMN_2071446	81.85622	0.2454545
ILMN_1766264	88.3387	0.1571429
ILMN_1693192	872.8923	0
ILMN_1750549	111.4622	0.04935065
ILMN_1815134	164.4524	0.01168831
ILMN_2147471	75.66884	0.4493507
ILMN_3229812	101.7092	0.06623377
ILMN_3232529	84.43058	0.2025974
ILMN_1656184	173.2059	0.009090909
ILMN_1655126	265.8814	0
ILMN_1666597	265.7381	0
ILMN_1780598	639.4568	0
ILMN_1713613	62.29148	0.9974026
ILMN_1694799	133.6845	0.03116883
ILMN_1658302	94.1889	0.1077922
ILMN_1769406	89.44654	0.1363636
ILMN_1814966	123.2399	0.04025974
ILMN_1802905	410.5054	0
ILMN_1777644	85.77612	0.1883117
ILMN_1670668	259.4756	0
ILMN_2227473	84.38866	0.2025974
ILMN_1758111	97.29209	0.08441558
ILMN_1778709	206.0164	0.005194805
ILMN_1715273	1958.918	0
ILMN_2373982	148.1182	0.02077922
ILMN_1671891	112.466	0.04805195
ILMN_2155272	82.15563	0.2402597
ILMN_1705985	290.3932	0
ILMN_1802390	98.95496	0.07792208
ILMN_2367186	94.86353	0.1025974
ILMN_1733311	382.3514	0
ILMN_1723632	424.4351	0
ILMN_2397571	130.9445	0.03246753
ILMN_1808938	145.8447	0.02207792
ILMN_1658773	86.12679	0.1844156
ILMN_1769751	108.9339	0.05324675
ILMN_1798395	123.0092	0.04025974
ILMN_3251246	125.3265	0.03766234
ILMN_1772743	136.6661	0.02987013
ILMN_1760332	92.28545	0.1142857
ILMN_1799860	200.8312	0.005194805
ILMN_2263829	72.11001	0.6285715
ILMN_2352724	129.9971	0.03246753
ILMN_1691112	140.6485	0.02727273
ILMN_1653613	95.88111	0.0948052
ILMN_2379931	115.9374	0.04415584
ILMN_1673395	104.8011	0.06233766
ILMN_1774949	136.6088	0.02987013
ILMN_1764871	175.2536	0.009090909
ILMN_1701413	154.1048	0.01818182
ILMN_1685387	91.49943	0.1220779
ILMN_1691291	152.4605	0.01948052
ILMN_1738759	251.6039	0.001298701
ILMN_1738263	128.1297	0.03376623
ILMN_1762993	111.0424	0.04935065
ILMN_2178186	77.38201	0.3584416
ILMN_1743397	90.58923	0.1272727
ILMN_1769508	466.0345	0
ILMN_1672366	692.7061	0
ILMN_1790352	133.5956	0.03116883
ILMN_1675131	126.6678	0.03506494
ILMN_1769453	69.21484	0.8077922
ILMN_1652787	360.9561	0
ILMN_2166093	96.33768	0.09090909
ILMN_3251440	136.0951	0.03116883
ILMN_2117323	134.4426	0.03116883
ILMN_1738993	91.06227	0.1246753
ILMN_1687896	137.9592	0.02987013
ILMN_1705396	72.28024	0.6194805
ILMN_1705468	147.4634	0.02077922
ILMN_1763347	132.1477	0.03116883
ILMN_1766275	630.1478	0
ILMN_1770433	378.381	0
ILMN_1719986	709.7789	0
ILMN_1760303	406.137	0
ILMN_2289433	76.29958	0.4025974
ILMN_1691433	84.89653	0.1961039
ILMN_1689057	152.3874	0.01948052
ILMN_2398235	102.7588	0.06493507
ILMN_1726565	267.0653	0
ILMN_1692895	72.95532	0.5805195
ILMN_1715832	111.0916	0.04935065
ILMN_1681067	123.8034	0.03896104
ILMN_3246957	99.66489	0.07402597
ILMN_1790875	85.06733	0.1935065
ILMN_1655177	731.4636	0
ILMN_1734434	77.56207	0.3519481
ILMN_1742197	93.30284	0.1116883
ILMN_1671108	85.76396	0.1883117
ILMN_2362858	749.3882	0
ILMN_1729915	419.5901	0
ILMN_2241953	411.7853	0
ILMN_1807712	123.6037	0.03896104
ILMN_1768754	574.5275	0
ILMN_1723984	94.90452	0.1025974
ILMN_1685534	80.68257	0.2714286
ILMN_1815023	831.0303	0
ILMN_1748283	704.6041	0
ILMN_1672034	92.21553	0.1142857
ILMN_1707748	190.9012	0.005194805
ILMN_1789781	97.97604	0.08181818
ILMN_1776375	607.6636	0
ILMN_3237693	71.4788	0.6766234
ILMN_1729515	98.09953	0.08181818
ILMN_1666924	229.0081	0.002597403
ILMN_1790309	99.72751	0.07402597
ILMN_2182647	103.8481	0.06363636
ILMN_3245773	221.9348	0.002597403
ILMN_2092077	72.82146	0.587013
ILMN_1796497	173.9584	0.009090909
ILMN_3236637	1294.701	0
ILMN_1741017	75.3839	0.4649351
ILMN_1701213	97.40325	0.08181818
ILMN_1787308	128.1346	0.03376623
ILMN_1769869	99.67062	0.07402597
ILMN_1738757	70.31001	0.7519481
ILMN_1734478	97.37486	0.08181818
ILMN_1736654	74.48092	0.5090909
ILMN_1668514	136.179	0.03116883
ILMN_2152465	144.9748	0.02207792
ILMN_1812105	3534.66	0
ILMN_1743535	73.10472	0.574026
ILMN_2103774	110.9257	0.04935065
ILMN_1739050	70.95245	0.7103896
ILMN_1676763	176.3366	0.007792208
ILMN_2383383	71.6819	0.6610389
ILMN_1761247	73.77414	0.5467532
ILMN_3239213	79.63248	0.2974026
ILMN_1793934	528.5705	0
ILMN_3309709	72.05383	0.6337662
ILMN_1715804	117.9099	0.04415584
ILMN_1809245	216.5215	0.002597403
ILMN_1670638	279.9086	0
ILMN_1738796	106.7003	0.05454545
ILMN_1653220	545.8664	0
ILMN_1725187	78.17333	0.338961
ILMN_1751635	74.097	0.5298702
ILMN_1698072	168.864	0.01038961
ILMN_1674386	78.75968	0.3246753
ILMN_1742218	198.2588	0.005194805
ILMN_1796847	72.92091	0.5805195
ILMN_2391400	69.82605	0.7792208
ILMN_1720976	65.30929	0.9545454
ILMN_1666526	72.02581	0.6363636
ILMN_1701220	70.87804	0.7142857
ILMN_1755350	74.28548	0.5207792
ILMN_1711818	73.15557	0.5714286
ILMN_1706938	88.15565	0.161039
ILMN_1735693	80.78483	0.2688312
ILMN_1769606	89.36549	0.1363636
ILMN_2147078	89.32038	0.1363636
ILMN_1734810	127.9586	0.03376623
ILMN_2373566	120.9253	0.04415584
ILMN_1667261	68.30216	0.8662338
ILMN_1688702	2208.322	0
ILMN_2081344	83.86871	0.212987
ILMN_2339028	106.825	0.05454545
ILMN_1669645	106.5055	0.05454545
ILMN_1671272	74.22585	0.5233766
ILMN_2110422	70.49259	0.7376623
ILMN_2372316	72.61285	0.6064935
ILMN_1735534	92.00362	0.1155844
ILMN_2274586	72.80145	0.587013
ILMN_1742788	73.98737	0.5337662
ILMN_1702401	70.37778	0.7480519
ILMN_3308683	102.2134	0.06623377
ILMN_2052891	135.207	0.03116883
ILMN_1807300	85.02356	0.1948052
ILMN_1789361	70.50389	0.7350649
ILMN_1768262	75.42072	0.4636364
ILMN_3234837	73.0189	0.5766234
ILMN_1673234	68.88383	0.8311688
ILMN_1749579	74.80975	0.4974026
ILMN_1720034	76.49157	0.3935065
ILMN_1701562	75.01402	0.4831169
ILMN_1717886	71.09512	0.7012987
ILMN_2337974	159.0824	0.01428571
ILMN_1674031	87.96549	0.1623377
ILMN_1762262	113.3555	0.04805195
ILMN_1695002	76.35485	0.3987013
ILMN_2337263	75.44427	0.4610389
ILMN_1796627	84.2466	0.2051948
ILMN_2406169	72.97359	0.5792208
ILMN_1702911	70.66005	0.725974
ILMN_1777031	112.4246	0.04805195
ILMN_2380561	85.53143	0.1909091
ILMN_1723644	76.02069	0.4233766
ILMN_1725172	79.40142	0.3012987
ILMN_2279397	84.18365	0.2064935
ILMN_2366634	267.1985	0
ILMN_1775327	125.8892	0.03506494
ILMN_1672650	124.3602	0.03896104
ILMN_1766658	79.22704	0.3064935
ILMN_2401436	80.97752	0.2662338
ILMN_2272120	69.58957	0.7896104
ILMN_2367710	211.3225	0.003896104
ILMN_1662687	74.61182	0.5064935
ILMN_2367707	194.3987	0.005194805
ILMN_1706825	315.9365	0
ILMN_1797184	77.89736	0.3441558
ILMN_1745365	152.1365	0.01948052
ILMN_1789449	93.7167	0.1116883
ILMN_1807689	76.15489	0.4103896
ILMN_1716424	74.47517	0.5090909
ILMN_1663454	72.34857	0.6168831
ILMN_2386973	80.96429	0.2662338
ILMN_1796141	82.23301	0.2402597
ILMN_1753457	71.47532	0.6766234
ILMN_1726112	70.29735	0.7519481
ILMN_1661325	78.32777	0.3363636
ILMN_1749410	91.66554	0.1220779
ILMN_1792506	71.75772	0.6532468
ILMN_1762561	304.4091	0
ILMN_1714956	76.57935	0.3896104
ILMN_1808487	74.9595	0.4896104
ILMN_1756910	88.4826	0.1545455
ILMN_3226641	79.31394	0.3038961
ILMN_1721549	66.04021	0.9415584
ILMN_1740586	85.9284	0.187013
ILMN_3237030	75.07412	0.4805195
ILMN_1788811	78.21803	0.338961
ILMN_2233050	527.4498	0
ILMN_1710590	90.03481	0.1311688
ILMN_1724799	82.742	0.2285714
ILMN_1746769	109.5191	0.04935065
ILMN_1803561	74.43675	0.512987
ILMN_1697629	558.9943	0
ILMN_1810191	132.0429	0.03116883
ILMN_2217270	65.14342	0.9571428
ILMN_1662351	81.06682	0.2636364
ILMN_1810595	186.9446	0.006493506
ILMN_2370862	78.50111	0.3285714
ILMN_1744211	109.7965	0.04935065
ILMN_1807171	76.24159	0.4038961
ILMN_1798955	539.4794	0
ILMN_1697654	166.2143	0.01038961
ILMN_1701195	134.9223	0.03116883
ILMN_1704424	109.0791	0.05064935
ILMN_1683016	66.67376	0.9181818
ILMN_1704410	74.69389	0.5038961
ILMN_1769822	98.68742	0.07792208
ILMN_1810387	129.688	0.03246753
ILMN_1754207	77.67039	0.3493507
ILMN_1757220	155.5589	0.01558442
ILMN_1725831	136.6124	0.02987013
ILMN_1654466	64.92855	0.9688312
ILMN_2093343	766.9523	0
ILMN_1653026	589.7642	0
ILMN_1655341	100.8016	0.06883117
ILMN_1790859	69.09991	0.812987
ILMN_1657344	104.5239	0.06233766
ILMN_2287653	80.77621	0.2688312
ILMN_1696270	85.87661	0.1883117
ILMN_1674280	67.63655	0.8922078
ILMN_1815121	148.8857	0.02077922
ILMN_2356955	106.7691	0.05454545
ILMN_1786601	188.5741	0.006493506
ILMN_1738742	91.4199	0.1233766
ILMN_1656057	79.91422	0.2883117
ILMN_1691508	150.8299	0.02077922
ILMN_2408543	156.9811	0.01558442
ILMN_2374340	276.703	0
ILMN_1736929	100.1093	0.07272727
ILMN_1723969	86.95496	0.1714286
ILMN_1708432	210.7486	0.003896104
ILMN_1724066	710.4556	0
ILMN_1714041	71.36733	0.6818182
ILMN_1736426	74.42902	0.512987
ILMN_2397294	78.85648	0.3207792
ILMN_1769394	112.3591	0.04805195
ILMN_1722798	70.74973	0.7168831
ILMN_1808379	85.20106	0.1922078
ILMN_1784447	75.4212	0.4636364
ILMN_2382906	129.3009	0.03376623
ILMN_1740160	234.1843	0.001298701
ILMN_1815719	957.2273	0
ILMN_2043060	67.97518	0.8766234
ILMN_2061565	177.5293	0.007792208
ILMN_2206953	92.85064	0.112987
ILMN_1718852	89.35014	0.1363636
ILMN_1737025	659.8671	0
ILMN_1748410	97.19732	0.08441558
ILMN_1747451	134.6878	0.03116883
ILMN_1670365	68.42376	0.8584415
ILMN_1798841	72.88892	0.5818182
ILMN_1757769	77.46391	0.3545454
ILMN_1719696	106.6366	0.05454545
ILMN_1697880	397.3829	0
ILMN_1713013	77.51954	0.3519481
ILMN_1666976	380.6377	0
ILMN_1724324	83.73584	0.2155844
ILMN_1695490	74.873	0.4922078
ILMN_1706051	72.56583	0.6077922
ILMN_3240586	137.9218	0.02987013
ILMN_1731518	99.63193	0.07402597
ILMN_1733666	219.9179	0.002597403
ILMN_2105033	4195.872	0
ILMN_1744268	173.8752	0.009090909
ILMN_1788005	69.70538	0.7818182
ILMN_1801899	101.2476	0.06753246
ILMN_1709256	79.34133	0.3025974
ILMN_1685313	76.76523	0.3831169
ILMN_1736792	91.98083	0.1168831
ILMN_1717780	75.94214	0.4376623
ILMN_1757378	76.61662	0.3883117
ILMN_1795762	2444.802	0
ILMN_1811470	83.48412	0.2181818
ILMN_2394250	309.8033	0
ILMN_1662839	394.8787	0
ILMN_1789138	85.93843	0.187013
ILMN_1715589	65.81872	0.9480519
ILMN_1796339	636.5427	0
ILMN_1768681	70.34264	0.7480519
ILMN_1797576	101.2611	0.06753246
ILMN_1755173	76.81971	0.3831169
ILMN_2096083	79.82795	0.2922078
ILMN_1797557	66.69875	0.9181818
ILMN_1702899	81.59016	0.2519481
ILMN_1663185	74.34386	0.5181818
ILMN_1706610	137.3753	0.02987013
ILMN_1783231	104.6262	0.06233766
ILMN_2297710	379.665	0
ILMN_1698323	195.7981	0.005194805
ILMN_1659290	75.15258	0.4766234
ILMN_1697652	133.8674	0.03116883
ILMN_1708041	230.7539	0.002597403
ILMN_2106449	129.1237	0.03376623
ILMN_1766115	112.3665	0.04805195
ILMN_2194561	81.68496	0.2519481
ILMN_1805606	99.8068	0.07402597
ILMN_1657836	98.20634	0.08051948
ILMN_1780671	757.9525	0
ILMN_1736242	97.253	0.08441558
ILMN_1702020	67.69296	0.8909091
ILMN_2297644	75.28333	0.4701299
ILMN_2358801	68.92979	0.8298701
ILMN_1738680	75.94318	0.4376623
ILMN_1780047	71.34288	0.6831169
ILMN_1784477	128.654	0.03376623
ILMN_1744614	90.71103	0.1272727
ILMN_1664499	73.68747	0.5519481
ILMN_1699254	80.94575	0.2675325
ILMN_1806752	114.7254	0.04415584
ILMN_1804652	77.15721	0.3675325
ILMN_1697701	90.7963	0.1272727
ILMN_1709549	194.2139	0.005194805
ILMN_1683980	461.5424	0
ILMN_2327625	94.01881	0.1077922
ILMN_1711422	82.81048	0.2285714
ILMN_1694213	553.1298	0
ILMN_1689968	275.0523	0
ILMN_1714446	73.00913	0.5766234
ILMN_1767277	71.73797	0.6545454
ILMN_1662807	72.42389	0.6155844
ILMN_1663802	85.79527	0.1883117
ILMN_1658740	80.84071	0.2688312
ILMN_1683832	69.91963	0.774026
ILMN_1807393	69.77486	0.7792208
ILMN_1698587	72.89174	0.5805195
ILMN_2094416	322.2449	0
ILMN_1751811	94.6049	0.1038961
ILMN_3238364	92.87267	0.112987
ILMN_1665562	127.3258	0.03506494
ILMN_2138765	327.5649	0
ILMN_1801077	154.0565	0.01818182
ILMN_2209993	1478.092	0
ILMN_1736176	136.2871	0.02987013
ILMN_1717706	71.96687	0.6376624
ILMN_1679979	87.96938	0.1623377
ILMN_1789123	92.75197	0.112987
ILMN_3240611	69.561	0.7896104
ILMN_2082865	106.3513	0.05714286
ILMN_1787673	101.3404	0.06753246
ILMN_1730811	75.35117	0.4675325
ILMN_2192245	73.89304	0.5389611
ILMN_1684391	505.4085	0
ILMN_1799139	89.42831	0.1363636
ILMN_2410924	76.53793	0.3896104
ILMN_1771599	121.7441	0.04415584
ILMN_1774836	258.4636	0
ILMN_1790106	97.01331	0.08441558
ILMN_2414135	94.23555	0.1077922
ILMN_1709919	78.1324	0.3415585
ILMN_1738767	270.3849	0
ILMN_1749634	316.8995	0
ILMN_2074044	200.4117	0.005194805
ILMN_1759206	71.23854	0.6896104
ILMN_1785265	81.74153	0.2519481
ILMN_2041788	70.93075	0.7116883
ILMN_1745242	138.1726	0.02987013
ILMN_1763279	69.08995	0.812987
ILMN_1703433	1177.243	0
ILMN_1757338	84.86209	0.1961039
ILMN_1652871	90.02055	0.1311688
ILMN_1711748	113.9382	0.04805195
ILMN_1773389	80.25947	0.2792208
ILMN_1774250	99.60188	0.07402597
ILMN_2194577	86.75682	0.1727273
ILMN_1815568	88.45737	0.1545455
ILMN_1753312	289.9925	0
ILMN_1791569	100.1673	0.07142857
ILMN_1844408	71.3175	0.6844156
ILMN_1680617	70.36034	0.7480519
ILMN_1719972	125.8868	0.03506494
ILMN_3223471	72.26717	0.6194805
ILMN_3231841	69.92562	0.774026
ILMN_3231596	134.1181	0.03116883
ILMN_1749343	67.52966	0.8974026
ILMN_1742330	81.06728	0.2636364
ILMN_1763447	195.1227	0.005194805
ILMN_1659488	102.0724	0.06623377
ILMN_1686313	88.52588	0.1545455
ILMN_2117623	266.9602	0
ILMN_1675222	94.72834	0.1025974
ILMN_2293067	149.1503	0.02077922
ILMN_1766000	95.02061	0.1
ILMN_2098446	277.3711	0
ILMN_1689525	111.5091	0.04935065
ILMN_2170095	77.43324	0.3545454
ILMN_1792589	69.87983	0.7753247
ILMN_1806849	69.66631	0.7857143
