PROBE_ID	7677153059_G.VALUE	7677153059_G.Detection Pval
ILMN_1653761	74.62452	0.5714286
ILMN_3226059	78.31385	0.4337662
ILMN_1750225	74.43195	0.5792208
ILMN_2160906	82.72912	0.3220779
ILMN_1738523	602.2318	0
ILMN_1710329	71.25792	0.7415584
ILMN_2198413	218.415	0.007792208
ILMN_1791171	73.58064	0.6181818
ILMN_2144753	71.27042	0.7402598
ILMN_1796281	94.3708	0.1818182
ILMN_1805802	71.78636	0.7038961
ILMN_2157717	72.23915	0.6844156
ILMN_2051113	79.78475	0.3857143
ILMN_1798923	104.8523	0.1116883
ILMN_1815154	89.2743	0.2194805
ILMN_2368834	75.52611	0.5298702
ILMN_1660086	122.9161	0.05714286
ILMN_1767090	79.45097	0.3974026
ILMN_1804461	367.6236	0
ILMN_2392370	72.99621	0.648052
ILMN_1797164	67.25496	0.925974
ILMN_2233334	71.19783	0.7480519
ILMN_2233339	72.18633	0.6857143
ILMN_1692638	65.62397	0.9792208
ILMN_1795119	92.15534	0.1974026
ILMN_1729251	67.83811	0.9116883
ILMN_1784515	117.9757	0.06883117
ILMN_1669714	86.54584	0.2571429
ILMN_1784427	80.56623	0.3675325
ILMN_1754244	83.32159	0.3038961
ILMN_2087702	2493.99	0
ILMN_1722872	2764.854	0
ILMN_1655894	125.598	0.05454545
ILMN_1805526	138.6247	0.04155844
ILMN_1700860	70.45796	0.7883117
ILMN_1675848	5272.216	0
ILMN_1688417	211.9521	0.009090909
ILMN_2113807	130.6396	0.04935065
ILMN_1798992	123.4557	0.05584415
ILMN_1684255	83.01978	0.3116883
ILMN_1716062	110.7175	0.08961039
ILMN_1746948	90.74611	0.2090909
ILMN_2203588	82.21745	0.3272727
ILMN_2326071	5454.569	0
ILMN_1809013	4716.802	0
ILMN_1713450	122.5938	0.05714286
ILMN_1681857	98.60897	0.1493506
ILMN_1776953	87.82817	0.2402597
ILMN_1675062	121.0015	0.06103896
ILMN_1694389	85.46756	0.2701299
ILMN_1656111	1694.375	0
ILMN_2364768	75.172	0.548052
ILMN_1663427	268.3468	0.002597403
ILMN_1691476	81.51272	0.3467532
ILMN_2050183	82.15191	0.3311688
ILMN_1718193	77.40903	0.4649351
ILMN_3239568	86.37167	0.2584416
ILMN_1759962	77.95044	0.451948
ILMN_2098571	83.81802	0.2935065
ILMN_1672287	166.7162	0.02077922
ILMN_2232712	74.12889	0.5883117
ILMN_1756734	71.16228	0.7519481
ILMN_1651563	72.64386	0.6610389
ILMN_1801889	76.79237	0.4857143
ILMN_1780560	99.52024	0.1415584
ILMN_2330806	70.52283	0.7831169
ILMN_1704245	104.3892	0.112987
ILMN_2386040	68.54886	0.8779221
ILMN_1750711	129.9102	0.05064935
ILMN_1753286	85.28201	0.2701299
ILMN_1704861	104.4055	0.112987
ILMN_1797585	73.61449	0.6181818
ILMN_2093027	76.36052	0.5012987
ILMN_2329165	73.34439	0.6324675
ILMN_2250820	67.27555	0.925974
ILMN_1812616	135.9552	0.04415584
ILMN_1805999	96.66029	0.1649351
ILMN_1754943	76.25835	0.5077922
ILMN_1681239	678.0212	0
ILMN_1692295	609.0589	0
ILMN_3246821	71.38634	0.7337663
ILMN_1765772	118.1343	0.06753246
ILMN_1727490	75.05329	0.5545455
ILMN_2096970	444.0672	0
ILMN_1698225	188.0188	0.01558442
ILMN_2341548	78.19719	0.4402598
ILMN_1747314	123.4251	0.05584415
ILMN_1808789	97.37247	0.1558442
ILMN_1727080	73.04951	0.6454545
ILMN_1811719	129.7444	0.05324675
ILMN_2329667	73.53539	0.6207792
ILMN_2173919	114.4608	0.08051948
ILMN_1672547	359.4453	0
ILMN_2052335	75.14986	0.5493507
ILMN_2052331	74.85585	0.561039
ILMN_1680273	84.71223	0.2792208
ILMN_1740048	81.4017	0.3467532
ILMN_3302919	130.6725	0.04935065
ILMN_1784365	72.69886	0.6597403
ILMN_1685645	73.71382	0.6155844
ILMN_1680344	92.29519	0.1974026
ILMN_1716733	75.03326	0.5545455
ILMN_1719581	105.7567	0.1077922
ILMN_1656395	99.91314	0.138961
ILMN_1731157	198.8354	0.01038961
ILMN_2041725	75.92743	0.5194805
ILMN_1774350	90.63705	0.2090909
ILMN_1758272	85.32504	0.2701299
ILMN_2191803	96.55151	0.1649351
ILMN_1704793	274.8235	0.002597403
ILMN_1668125	68.33746	0.8896104
ILMN_1763083	73.57513	0.6181818
ILMN_1787154	71.70211	0.7090909
ILMN_1657230	118.0251	0.06883117
ILMN_1765819	72.68007	0.6597403
ILMN_1804679	235.182	0.007792208
ILMN_1798187	87.14791	0.2493507
ILMN_2095840	803.5696	0
ILMN_1698441	74.87763	0.561039
ILMN_1721167	78.48308	0.4298701
ILMN_1685582	87.01819	0.2519481
ILMN_2223034	69.52738	0.8350649
ILMN_1749838	272.8595	0.002597403
ILMN_1670816	73.32056	0.6324675
ILMN_1706225	339.0153	0
ILMN_2201966	204.9563	0.01038961
ILMN_1782273	98.19672	0.1506494
ILMN_2222101	1771.653	0
ILMN_1799487	149.5246	0.03116883
ILMN_2259467	65.79102	0.9766234
ILMN_2344650	156.2443	0.02597403
ILMN_3229189	82.12254	0.3324675
ILMN_3234226	93.18842	0.1922078
ILMN_3234089	227.0244	0.007792208
ILMN_1678531	75.8654	0.5194805
ILMN_2315569	99.26598	0.1480519
ILMN_1754988	114.2888	0.08311688
ILMN_1730260	85.54596	0.2701299
ILMN_1668605	537.782	0
ILMN_2391512	426.7714	0
ILMN_2285568	227.1371	0.007792208
ILMN_1740024	74.2817	0.5844156
ILMN_1770963	106.681	0.1012987
ILMN_1808795	67.99807	0.9
ILMN_1774617	148.4568	0.03116883
ILMN_1721922	175.847	0.01688312
ILMN_2167617	5568.615	0
ILMN_2167616	3438.146	0
ILMN_2158548	90.92961	0.2090909
ILMN_3228470	108.5382	0.09740259
ILMN_3305973	76.26228	0.5077922
ILMN_2145250	149.0846	0.03116883
ILMN_1658231	91.27007	0.2051948
ILMN_3244960	80.53471	0.3688312
ILMN_1809522	176.3152	0.01558442
ILMN_3242377	87.01999	0.2519481
ILMN_1758963	307.8227	0
ILMN_1779034	221.7362	0.007792208
ILMN_1756308	79.5281	0.3961039
ILMN_1689665	241.5928	0.006493506
ILMN_2415439	124.7501	0.05584415
ILMN_1679891	316.7206	0
ILMN_1775627	68.26086	0.8896104
ILMN_2090949	9973.927	0
ILMN_1784651	119.095	0.06623377
ILMN_1716547	838.126	0
ILMN_1694980	147.8596	0.03246753
ILMN_1675266	167.0225	0.02077922
ILMN_1758597	72.25706	0.6844156
ILMN_3245620	83.83406	0.2935065
ILMN_1684378	77.71664	0.4558442
ILMN_2345812	69.48543	0.8350649
ILMN_1760189	343.6996	0
ILMN_2260082	398.4712	0
ILMN_1736317	103.3345	0.1155844
ILMN_1814652	79.88738	0.3831169
ILMN_1653871	5088.12	0
ILMN_1753111	3829.74	0
ILMN_1659013	73.61124	0.6181818
ILMN_3307710	76.58761	0.4922078
ILMN_2377829	80.42989	0.3701299
ILMN_1752009	74.13471	0.5883117
ILMN_1716469	74.42343	0.5805195
ILMN_1694414	251.7971	0.005194805
ILMN_1804007	183.4532	0.01558442
ILMN_1667132	87.03374	0.2519481
ILMN_2064132	67.62193	0.9155844
ILMN_1815874	139.159	0.04155844
ILMN_1699208	421.5391	0
ILMN_1705876	140.0454	0.04025974
ILMN_2408815	72.29013	0.6831169
ILMN_2046683	77.55563	0.4610389
ILMN_1703684	81.11544	0.3545454
ILMN_1785406	83.27769	0.3064935
ILMN_1804327	507.48	0
ILMN_1773307	134.1174	0.04675325
ILMN_3221888	108.4982	0.09740259
ILMN_3298418	70.8391	0.7675325
ILMN_1713285	102.0634	0.1207792
ILMN_2181125	150.3613	0.03116883
ILMN_2118229	92.17934	0.1974026
ILMN_1762033	142.4569	0.03896104
ILMN_1788268	114.3788	0.08181818
ILMN_1710752	364.148	0
ILMN_1784040	194.1383	0.01428571
ILMN_1723043	240.3334	0.006493506
ILMN_2109416	549.6859	0
ILMN_2334693	482.9633	0
ILMN_1813833	87.72663	0.2415584
ILMN_1669142	85.81913	0.2688312
ILMN_1801109	148.0258	0.03246753
ILMN_1733523	118.1642	0.06753246
ILMN_1685446	81.23884	0.3519481
ILMN_2346460	97.58934	0.1532468
ILMN_1718830	91.48483	0.2038961
ILMN_1666610	98.38713	0.1493506
ILMN_1732216	521.7756	0
ILMN_1797332	99.01983	0.1480519
ILMN_1764778	79.9727	0.3805195
ILMN_2348975	123.7	0.05584415
ILMN_1743055	72.91473	0.651948
ILMN_1708402	66.08219	0.9636363
ILMN_1688071	106.7358	0.1012987
ILMN_1705594	181.1251	0.01558442
ILMN_2178244	84.03196	0.2909091
ILMN_2128087	87.46293	0.2415584
ILMN_2180606	112.2821	0.08571429
ILMN_1784113	90.34413	0.2103896
ILMN_1813423	172.071	0.01688312
ILMN_1670903	78.33661	0.4337662
ILMN_1689097	691.5482	0
ILMN_1692169	69.54726	0.8337662
ILMN_2354140	289.4819	0.001298701
ILMN_1765001	88.04758	0.2311688
ILMN_1815480	179.3897	0.01558442
ILMN_1691264	112.0447	0.08571429
ILMN_3237830	71.51788	0.7207792
ILMN_1776088	158.0983	0.02467532
ILMN_1703374	84.53312	0.2818182
ILMN_2399304	138.6089	0.04155844
ILMN_1801943	100.4587	0.1311688
ILMN_3307221	75.53886	0.5298702
ILMN_2399300	90.46997	0.2103896
ILMN_1714600	74.71896	0.5662338
ILMN_1686392	101.5443	0.1233766
ILMN_2048647	67.61421	0.9155844
ILMN_1705346	73.24387	0.6363636
ILMN_1707968	69.04545	0.8558441
ILMN_1660629	377.0317	0
ILMN_1789599	97.17376	0.1571429
ILMN_2405009	72.48169	0.6727273
ILMN_3241944	104.7692	0.112987
ILMN_1734833	326.4909	0
ILMN_2358041	95.3216	0.1727273
ILMN_1717016	77.37498	0.4649351
ILMN_1796087	70.35635	0.7974026
ILMN_2410421	102.5106	0.1168831
ILMN_1693477	87.11979	0.2506494
ILMN_2295987	80.42873	0.3701299
ILMN_1715242	145.2449	0.03506494
ILMN_2155719	6649.478	0
ILMN_1759760	76.98326	0.4766234
ILMN_1689012	77.33063	0.4649351
ILMN_1730957	87.38422	0.2415584
ILMN_1652991	143.7249	0.03766234
ILMN_1779235	95.03254	0.1753247
ILMN_3251361	340.1225	0
ILMN_1662845	139.7584	0.04025974
ILMN_1815777	76.9663	0.4792208
ILMN_1698067	198.1	0.01038961
ILMN_2204664	177.9317	0.01558442
ILMN_1673883	69.04009	0.8558441
ILMN_1675427	77.84851	0.4545455
ILMN_2147133	68.31108	0.8896104
ILMN_3242753	70.48486	0.787013
ILMN_1800414	77.28088	0.4662338
ILMN_2115490	5959.755	0
ILMN_3241634	85.92336	0.2675325
ILMN_2265995	351.8726	0
ILMN_1782006	74.15668	0.587013
ILMN_1707244	108.0392	0.09740259
ILMN_1771898	72.92679	0.651948
ILMN_1680348	77.65568	0.4584416
ILMN_1809971	69.48122	0.8363636
ILMN_1678208	79.62517	0.3922078
ILMN_3238040	71.43604	0.7298701
ILMN_3251351	70.12427	0.8051948
ILMN_2320641	87.88645	0.238961
ILMN_3230608	1231.633	0
ILMN_3221156	120.774	0.06103896
ILMN_1794623	84.20783	0.2857143
ILMN_1721112	89.55117	0.2194805
ILMN_1794015	85.10571	0.2727273
ILMN_1712903	87.52366	0.2415584
ILMN_1735333	134.4689	0.04675325
ILMN_1672538	103.2458	0.1168831
ILMN_1805266	73.66969	0.6181818
ILMN_1666169	72.80006	0.6584415
ILMN_1788538	160.6958	0.02207792
ILMN_2343097	113.7109	0.08311688
ILMN_2266184	73.21047	0.6402597
ILMN_2398184	76.95386	0.4792208
ILMN_1702305	72.187	0.6857143
ILMN_1791588	75.20889	0.5454546
ILMN_1676289	119.7809	0.06623377
ILMN_1749962	69.19661	0.8493506
ILMN_1683211	141.2717	0.03896104
ILMN_1775008	194.2654	0.01428571
ILMN_1683441	98.84095	0.1493506
ILMN_1751444	68.50749	0.8792208
ILMN_2066756	76.65061	0.4909091
ILMN_1657600	71.69597	0.7103896
ILMN_1715908	103.2535	0.1168831
ILMN_1712375	84.18232	0.2857143
ILMN_1736005	82.09402	0.3337662
ILMN_1777528	152.9024	0.02727273
ILMN_1720442	265.7193	0.002597403
ILMN_2297161	81.07519	0.3558442
ILMN_2412564	123.7544	0.05584415
ILMN_1713397	133.6267	0.04675325
ILMN_3248032	81.5474	0.3454545
ILMN_2359500	117.1205	0.07402597
ILMN_1704354	109.4986	0.09220779
ILMN_1687316	235.5671	0.007792208
ILMN_1697309	3778.92	0
ILMN_2106725	234.5759	0.007792208
ILMN_2112988	1855.712	0
ILMN_1796642	2264.167	0
ILMN_1785005	1221.143	0
ILMN_1757361	655.5408	0
ILMN_2335704	1546.265	0
ILMN_1698001	368.0865	0
ILMN_2356632	99.54433	0.1415584
ILMN_1724718	590.9877	0
ILMN_2409451	83.50114	0.3
ILMN_2322552	210.9798	0.009090909
ILMN_1674250	408.9446	0
ILMN_2334385	70.64914	0.7792208
ILMN_2253822	67.63266	0.9155844
ILMN_1809490	97.20879	0.1571429
ILMN_2382271	79.28638	0.4025974
ILMN_1736623	90.88041	0.2090909
ILMN_2121437	693.5369	0
ILMN_1695422	161.5432	0.02207792
ILMN_3237632	294.1084	0.001298701
ILMN_1669033	927.2158	0
ILMN_1785785	238.2152	0.007792208
ILMN_2335198	101.361	0.1246753
ILMN_1769040	139.4853	0.04025974
ILMN_2347693	94.38278	0.1818182
ILMN_1708805	320.4664	0
ILMN_1773906	6511.042	0
ILMN_1770035	92.8811	0.1935065
ILMN_1695797	390.755	0
ILMN_1651506	130.3402	0.04935065
ILMN_1687768	236.9281	0.007792208
ILMN_2186369	135.4556	0.04415584
ILMN_1698419	196.0661	0.01298701
ILMN_2340052	415.5421	0
ILMN_2256868	105.1302	0.1103896
ILMN_1750761	77.5827	0.4597403
ILMN_1761364	179.1706	0.01558442
ILMN_2044471	97.14502	0.1584416
ILMN_3248428	97.36504	0.1558442
ILMN_3249356	68.47659	0.8818182
ILMN_3226324	72.06422	0.6883117
ILMN_3304405	143.2926	0.03766234
ILMN_3247848	205.3351	0.01038961
ILMN_3246515	88.33619	0.2298701
ILMN_3246830	81.79051	0.3376623
ILMN_3249172	101.396	0.1246753
ILMN_3235335	76.10698	0.512987
ILMN_3242091	101.0674	0.125974
ILMN_3239236	95.32434	0.1727273
ILMN_3242530	73.90262	0.6038961
ILMN_3243673	91.24379	0.2051948
ILMN_3240676	72.96585	0.6506494
ILMN_3248193	72.39612	0.6792208
ILMN_3237598	84.30885	0.2857143
ILMN_3237300	81.53672	0.3467532
ILMN_3239856	100.5074	0.1311688
ILMN_3220934	103.667	0.1142857
ILMN_3230572	65.75436	0.9766234
ILMN_3230508	104.351	0.112987
ILMN_1779536	100.7868	0.125974
ILMN_3240428	123.9714	0.05584415
ILMN_3244775	73.67264	0.6181818
ILMN_3247237	84.94054	0.2727273
ILMN_3244329	105.31	0.1090909
ILMN_3230631	125.3135	0.05454545
ILMN_3297789	74.69162	0.5675325
ILMN_3243783	73.44544	0.6233766
ILMN_3244888	99.17751	0.1480519
ILMN_1712854	72.81008	0.6584415
ILMN_3311165	77.36287	0.4649351
ILMN_3311190	107.1576	0.0987013
ILMN_3234888	90.92419	0.2090909
ILMN_3243274	135.6994	0.04415584
ILMN_3244583	447.2679	0
ILMN_1735180	1261.002	0
ILMN_1664511	87.08369	0.2506494
ILMN_1739805	910.3074	0
ILMN_1705064	1561.368	0
ILMN_2397199	177.2425	0.01558442
ILMN_1751452	181.4814	0.01558442
ILMN_1677396	103.3828	0.1155844
ILMN_1692058	86.64333	0.2545455
ILMN_1738622	86.35759	0.2584416
ILMN_1694344	69.15815	0.8506494
ILMN_1794803	108.1262	0.09740259
ILMN_1809931	503.1448	0
ILMN_1670535	75.20875	0.5454546
ILMN_2361603	138.2081	0.04155844
ILMN_1738229	265.0067	0.002597403
ILMN_2385097	166.4082	0.02077922
ILMN_2379063	67.79763	0.9116883
ILMN_1754105	115.2588	0.07922078
ILMN_1690283	100.0015	0.1376623
ILMN_2305225	156.6342	0.02597403
ILMN_1807283	99.12416	0.1480519
ILMN_2206344	180.753	0.01558442
ILMN_1801769	73.10358	0.6454545
ILMN_2214117	71.16542	0.7519481
ILMN_1784286	1927.601	0
ILMN_2225698	134.564	0.04545455
ILMN_1791119	189.307	0.01558442
ILMN_2175712	353.7074	0
ILMN_1737738	623.6355	0
ILMN_1767139	242.4485	0.006493506
ILMN_3243890	870.7822	0
ILMN_1784641	793.8167	0
ILMN_1751258	1354.846	0
ILMN_1756573	72.2235	0.6857143
ILMN_1759973	75.49839	0.5298702
ILMN_3238269	221.2695	0.007792208
ILMN_1675239	153.7006	0.02597403
ILMN_1759729	284.5089	0.001298701
ILMN_1760741	169.8238	0.01818182
ILMN_2179018	488.6583	0
ILMN_1754421	108.5783	0.0961039
ILMN_1682857	168.3125	0.01948052
ILMN_1702120	134.3957	0.04675325
ILMN_2275560	71.60476	0.7116883
ILMN_2354515	548.9808	0
ILMN_1724367	98.58398	0.1493506
ILMN_1811754	403.7831	0
ILMN_1749709	435.1848	0
ILMN_2117330	756.7602	0
ILMN_2119937	973.7175	0
ILMN_2119945	1119.166	0
ILMN_2081863	65.78574	0.9766234
ILMN_1770589	70.61175	0.7792208
ILMN_1807397	938.3531	0
ILMN_1763147	445.4667	0
ILMN_2369924	230.76	0.007792208
ILMN_1813604	314.0482	0
ILMN_1661170	1105.83	0
ILMN_3243859	245.5014	0.005194805
ILMN_1733603	142.7573	0.03766234
ILMN_1694274	92.45342	0.1948052
ILMN_1728810	83.89458	0.2935065
ILMN_1789342	86.49258	0.2571429
ILMN_1756355	397.9329	0
ILMN_1812312	353.979	0
ILMN_1776104	786.1177	0
ILMN_1794303	67.42597	0.9220779
ILMN_1669966	536.2682	0
ILMN_1794132	559.7968	0
ILMN_1786718	244.4311	0.005194805
ILMN_2086417	508.288	0
ILMN_2387731	121.5503	0.05974026
ILMN_1765500	101.9884	0.1207792
ILMN_1682831	69.32281	0.8441558
ILMN_1808824	74.68941	0.5688311
ILMN_1675927	107.8746	0.09740259
ILMN_1777251	73.51012	0.6220779
ILMN_1695941	76.89022	0.4805195
ILMN_1663437	187.2898	0.01558442
ILMN_1749738	87.89162	0.2376623
ILMN_1726359	472.4229	0
ILMN_1749011	330.2114	0
ILMN_2206151	85.99172	0.2649351
ILMN_1743208	111.1071	0.08961039
ILMN_1807881	83.129	0.3103896
ILMN_1751407	79.62183	0.3922078
ILMN_1703140	266.5524	0.002597403
ILMN_1733627	220.3123	0.007792208
ILMN_2058070	2486.022	0
ILMN_1785711	202.1419	0.01038961
ILMN_1758719	133.4369	0.04675325
ILMN_1743619	185.026	0.01558442
ILMN_2261076	212.4808	0.009090909
ILMN_1726164	84.50623	0.2818182
ILMN_1705153	95.79286	0.1688312
ILMN_1659086	225.9355	0.007792208
ILMN_2215989	104.4869	0.112987
ILMN_1697804	88.41183	0.2298701
ILMN_1812622	100.0313	0.1376623
ILMN_1715680	78.2893	0.4350649
ILMN_1757697	91.90367	0.2012987
ILMN_2114747	66.80807	0.9415584
ILMN_2162234	88.44169	0.2298701
ILMN_1800445	118.0552	0.06883117
ILMN_2295330	86.36516	0.2584416
ILMN_1737681	73.68682	0.6168831
ILMN_3307958	67.77674	0.912987
ILMN_1788149	86.40477	0.2584416
ILMN_2365223	89.76067	0.2168831
ILMN_1813645	91.15848	0.2064935
ILMN_1653822	73.24619	0.6363636
ILMN_2051373	86.43198	0.2584416
ILMN_2238795	69.33997	0.8428571
ILMN_1695020	106.3693	0.1025974
ILMN_2253145	91.59412	0.2038961
ILMN_1721129	83.47875	0.3012987
ILMN_2068093	75.91013	0.5194805
ILMN_1660871	93.42361	0.1922078
ILMN_1758548	173.0199	0.01688312
ILMN_1755138	99.5334	0.1415584
ILMN_1698386	99.14317	0.1480519
ILMN_1665095	154.2661	0.02597403
ILMN_1745817	90.48495	0.2103896
ILMN_1725417	172.2536	0.01688312
ILMN_2142554	244.1398	0.005194805
ILMN_1696702	187.3121	0.01558442
ILMN_1738147	84.80163	0.2766234
ILMN_1758311	107.7323	0.0987013
ILMN_2267535	71.82273	0.7012987
ILMN_2359345	77.40622	0.4649351
ILMN_1684081	190.6449	0.01428571
ILMN_2357086	178.3279	0.01558442
ILMN_1783168	77.41665	0.4649351
ILMN_2249578	73.27736	0.6337662
ILMN_1760849	90.54964	0.2103896
ILMN_1763144	212.7332	0.009090909
ILMN_1752557	93.60895	0.1909091
ILMN_1740524	117.5142	0.07272727
ILMN_2219683	78.70148	0.4233766
ILMN_1672081	77.11292	0.4701299
ILMN_3245983	97.21387	0.1571429
ILMN_1777113	80.94704	0.3584416
ILMN_2407811	85.83275	0.2688312
ILMN_1669425	96.85798	0.1636364
ILMN_1908654	83.11444	0.3103896
ILMN_1702217	79.28691	0.4025974
ILMN_1677608	84.18065	0.2857143
ILMN_1722559	78.26036	0.4350649
ILMN_1791030	88.58973	0.2285714
ILMN_1690993	73.25179	0.635065
ILMN_1765244	250.9667	0.005194805
ILMN_1783276	119.3296	0.06623377
ILMN_1726387	107.4016	0.0987013
ILMN_1671267	120.9133	0.06103896
ILMN_2412244	74.0547	0.5922078
ILMN_1747580	127.46	0.05454545
ILMN_1676721	75.54451	0.5298702
ILMN_1791925	82.47912	0.3233766
ILMN_1715713	74.56682	0.5753247
ILMN_1657009	80.45216	0.3701299
ILMN_1809002	85.30326	0.2701299
ILMN_1657199	91.06921	0.2077922
ILMN_1780291	137.7801	0.04155844
ILMN_1797594	239.9952	0.006493506
ILMN_1655218	70.60767	0.7792208
ILMN_1707051	166.0733	0.02077922
ILMN_2384188	80.12359	0.3753247
ILMN_1769997	73.02689	0.648052
ILMN_1729663	76.11906	0.512987
ILMN_1675461	68.02444	0.8987013
ILMN_1661083	74.46421	0.5792208
ILMN_2278518	85.14664	0.2714286
ILMN_1725441	123.6665	0.05584415
ILMN_1708510	84.63348	0.2805195
ILMN_2278512	78.60551	0.425974
ILMN_1811602	84.14583	0.2857143
ILMN_1802331	88.41472	0.2298701
ILMN_2379080	603.0895	0
ILMN_2360028	156.5428	0.02597403
ILMN_1677633	91.63654	0.2038961
ILMN_1800976	163.8905	0.02207792
ILMN_1685810	105.0956	0.1103896
ILMN_1755983	85.07214	0.2727273
ILMN_1796018	111.8757	0.08571429
ILMN_1711786	1647.189	0
ILMN_1739450	264.1462	0.002597403
ILMN_1790909	709.8421	0
ILMN_2049766	117.5919	0.07142857
ILMN_1781810	72.83573	0.6545454
ILMN_1758049	89.34795	0.2194805
ILMN_1778991	84.12193	0.287013
ILMN_1675130	147.1617	0.03246753
ILMN_2329263	84.21899	0.2857143
ILMN_1814402	106.4802	0.1012987
ILMN_1654942	115.8722	0.07792208
ILMN_1707312	977.0937	0
ILMN_1694325	95.01985	0.1753247
ILMN_1714965	1487.83	0
ILMN_1799062	174.0484	0.01688312
ILMN_2390859	132.81	0.04805195
ILMN_2247868	70.93371	0.7623377
ILMN_1773154	6601.887	0
ILMN_1690473	89.96465	0.2155844
ILMN_1712754	111.7867	0.08571429
ILMN_1674152	137.8271	0.04155844
ILMN_1763560	220.5119	0.007792208
ILMN_1717313	152.356	0.02857143
ILMN_2046344	72.92175	0.651948
ILMN_1781383	249.0479	0.005194805
ILMN_1770260	348.7458	0
ILMN_1719695	1979.148	0
ILMN_1718990	148.0217	0.03246753
ILMN_1703079	67.23494	0.9311689
ILMN_1761314	81.07288	0.3558442
ILMN_1806931	66.87394	0.9402598
ILMN_2406468	215.127	0.009090909
ILMN_1744959	91.56541	0.2038961
ILMN_1698402	173.5264	0.01688312
ILMN_1795025	90.00596	0.2155844
ILMN_1804610	208.1065	0.009090909
ILMN_1682197	108.348	0.09740259
ILMN_1690325	155.2763	0.02597403
ILMN_1713726	93.09206	0.1922078
ILMN_1668726	255.0824	0.003896104
ILMN_1810488	262.0404	0.003896104
ILMN_1800332	221.6012	0.007792208
ILMN_2295879	173.395	0.01688312
ILMN_1690049	175.4893	0.01688312
ILMN_2324998	357.9697	0
ILMN_1809613	128.3832	0.05324675
ILMN_1716608	76.04079	0.5168831
ILMN_1752658	75.92046	0.5194805
ILMN_1770537	182.2171	0.01558442
ILMN_1729208	107.2881	0.0987013
ILMN_2370091	241.2707	0.006493506
ILMN_1728779	244.9935	0.005194805
ILMN_1691506	333.1569	0
ILMN_1660345	186.4945	0.01558442
ILMN_1673417	83.30161	0.3038961
ILMN_1724931	76.68262	0.4909091
ILMN_1662768	75.08937	0.5545455
ILMN_1654766	84.24246	0.2857143
ILMN_1696214	158.761	0.02207792
ILMN_1805457	205.2395	0.01038961
ILMN_1787013	77.94603	0.451948
ILMN_2208777	77.39353	0.4649351
ILMN_1796746	82.67501	0.3220779
ILMN_1698715	210.2802	0.009090909
ILMN_1698365	83.35004	0.3038961
ILMN_2393046	137.2905	0.04155844
ILMN_1684312	129.1665	0.05324675
ILMN_3231390	182.5002	0.01558442
ILMN_1718672	130.2129	0.05064935
ILMN_3226807	100.7328	0.1285714
ILMN_2365544	127.0297	0.05454545
ILMN_1763460	469.803	0
ILMN_1709809	200.9845	0.01038961
ILMN_1697614	107.4422	0.0987013
ILMN_1715864	103.6372	0.1142857
ILMN_1713412	72.15945	0.687013
ILMN_1676102	69.83205	0.8220779
ILMN_1801938	182.6871	0.01558442
ILMN_1815644	84.89834	0.2753247
ILMN_1748694	118.7213	0.06623377
ILMN_1807211	153.7893	0.02597403
ILMN_1674719	137.6405	0.04155844
ILMN_1698706	70.2225	0.8012987
ILMN_1777066	219.2226	0.007792208
ILMN_2347541	220.3906	0.007792208
ILMN_1750864	88.40235	0.2298701
ILMN_1726392	180.429	0.01558442
ILMN_2256106	66.95957	0.938961
ILMN_1724753	690.6423	0
ILMN_1815086	2813.592	0
ILMN_1731745	475.6199	0
ILMN_1789094	76.97337	0.4779221
ILMN_2096604	127.0513	0.05454545
ILMN_1704305	253.8921	0.003896104
ILMN_1689274	101.9257	0.1207792
ILMN_1685742	84.6838	0.2792208
ILMN_1720344	547.9807	0
ILMN_1811593	169.9307	0.01818182
ILMN_1774373	134.6217	0.04545455
ILMN_2145708	72.15652	0.687013
ILMN_1713638	117.6839	0.07012987
ILMN_1691534	109.4525	0.09220779
ILMN_1786377	67.6229	0.9155844
ILMN_1690136	118.9516	0.06623377
ILMN_2264625	251.7881	0.005194805
ILMN_1805916	149.7645	0.03116883
ILMN_1700159	116.6307	0.07532468
ILMN_2167709	71.50266	0.7233766
ILMN_1786308	63.63237	0.9974026
ILMN_1735827	283.4618	0.001298701
ILMN_1698330	180.1996	0.01558442
ILMN_2200503	95.64605	0.1701299
ILMN_1739374	97.04344	0.1597403
ILMN_3249603	84.12413	0.287013
ILMN_1723674	85.61658	0.2701299
ILMN_1813639	104.9229	0.1103896
ILMN_1675359	88.35117	0.2298701
ILMN_2067980	83.53964	0.3
ILMN_2153581	66.30619	0.9597403
ILMN_1797408	86.7599	0.2532468
ILMN_1692674	135.9897	0.04415584
ILMN_1731206	74.39036	0.5818182
ILMN_1682993	601.4599	0
ILMN_1664216	111.9448	0.08571429
ILMN_1699778	80.50474	0.3688312
ILMN_1677481	242.7201	0.006493506
ILMN_1653404	161.4088	0.02207792
ILMN_2110338	65.81248	0.9766234
ILMN_1656933	66.42612	0.9584416
ILMN_1707534	104.5062	0.112987
ILMN_2330994	209.4895	0.009090909
ILMN_1721621	640.7006	0
ILMN_1694477	288.644	0.001298701
ILMN_1739416	72.60638	0.6636364
ILMN_1688957	70.70689	0.7779221
ILMN_1742725	111.5907	0.08571429
ILMN_2394841	74.09956	0.5896104
ILMN_1728117	72.76704	0.6584415
ILMN_1692280	96.21206	0.1688312
ILMN_1796089	67.17141	0.9324675
