PROBE_ID	7677153059_A.VALUE	7677153059_A.Detection Pval
ILMN_2095704	97.54749	0.6285715
ILMN_1779743	95.91078	0.7363636
ILMN_2123525	98.73963	0.5766234
ILMN_2123521	94.98262	0.7974026
ILMN_1755822	107.0714	0.2350649
ILMN_1691403	100.2707	0.4753247
ILMN_1660186	418.4344	0
ILMN_2287296	95.24373	0.7727273
ILMN_2394498	623.7178	0
ILMN_2059549	929.713	0
ILMN_1802089	133.4994	0.04935065
ILMN_1783837	98.1205	0.5922078
ILMN_2407703	105.6674	0.2766234
ILMN_1660693	105.591	0.2779221
ILMN_1757081	105.2652	0.2831169
ILMN_1781060	116.9446	0.1
ILMN_2282019	110.6187	0.1701299
ILMN_1756694	133.8742	0.04805195
ILMN_3239031	96.89864	0.6701299
ILMN_1771261	91.59679	0.9402598
ILMN_1727740	237.8642	0.002597403
ILMN_1687558	94.58605	0.8194805
ILMN_1729105	96.44984	0.7025974
ILMN_1785427	107.2185	0.2324675
ILMN_1666785	99.80965	0.5103896
ILMN_1754579	140.1194	0.04285714
ILMN_2391419	218.8112	0.003896104
ILMN_1745668	101.3663	0.4298701
ILMN_1730652	90.65827	0.9649351
ILMN_1677009	92.44254	0.9168831
ILMN_1704015	208.1864	0.005194805
ILMN_1810875	122.3468	0.07662338
ILMN_1668313	97.26157	0.6441559
ILMN_1727805	101.9637	0.3909091
ILMN_1721712	145.1057	0.04025974
ILMN_1789011	101.0915	0.4428571
ILMN_1786379	113.7821	0.1233766
ILMN_1726924	116.3841	0.1012987
ILMN_1701991	190.6082	0.007792208
ILMN_2393968	166.8563	0.02337662
ILMN_1762303	104.5817	0.3090909
ILMN_2215119	101.051	0.4441558
ILMN_1697793	340.4973	0
ILMN_1712075	121.0636	0.08051948
ILMN_1675053	90.33385	0.9675325
ILMN_1711491	94.47914	0.825974
ILMN_1688220	101.396	0.4246753
ILMN_1693092	112.9828	0.1350649
ILMN_1730218	153.3543	0.03246753
ILMN_1668031	101.4087	0.4233766
ILMN_1791494	119.6595	0.08441558
ILMN_1690253	91.71163	0.938961
ILMN_1733860	93.42983	0.8831169
ILMN_1701483	111.1884	0.1571429
ILMN_2377174	235.3059	0.002597403
ILMN_1691458	186.0113	0.01038961
ILMN_1764087	224.8791	0.003896104
ILMN_1686380	87.5575	0.9935065
ILMN_1679279	94.1153	0.8428571
ILMN_1756590	130.2902	0.05194805
ILMN_1742881	100.0293	0.4883117
ILMN_1731958	102.7125	0.3649351
ILMN_1717934	437.9465	0
ILMN_1815610	104.0688	0.3220779
ILMN_1658499	98.31556	0.5896104
ILMN_2181670	104.7514	0.3051948
ILMN_3242181	94.85207	0.8025974
ILMN_1805952	95.9465	0.7350649
ILMN_1703060	90.98077	0.9558442
ILMN_1747160	225.3337	0.003896104
ILMN_1777362	107.1435	0.2337662
ILMN_2272876	108.2482	0.212987
ILMN_1670725	97.27985	0.6441559
ILMN_1657760	113.7535	0.1246753
ILMN_1770857	96.34039	0.7051948
ILMN_1724774	120.3528	0.08311688
ILMN_1768705	93.40668	0.8831169
ILMN_1755571	177.4136	0.01428571
ILMN_1696167	102.1949	0.3818182
ILMN_1809035	106.433	0.2545455
ILMN_1688831	102.2835	0.3792208
ILMN_2380938	96.93813	0.6649351
ILMN_1810120	98.86343	0.5649351
ILMN_1782181	99.48929	0.5246753
ILMN_1679836	112.5683	0.1415584
ILMN_1728496	113.9925	0.1207792
ILMN_1750785	289.1262	0
ILMN_2240221	124.862	0.06883117
ILMN_1671209	112.1202	0.1441558
ILMN_1651428	104.3767	0.3142857
ILMN_1682929	179.9587	0.01298701
ILMN_2336609	319.1168	0
ILMN_1720623	268.6426	0
ILMN_1719599	126.6301	0.06493507
ILMN_1680726	88.01948	0.9909091
ILMN_1803143	257.6419	0.002597403
ILMN_2339691	126.0528	0.06753246
ILMN_1794551	100.5739	0.4636364
ILMN_2120762	105.4455	0.2805195
ILMN_1667314	94.96709	0.7974026
ILMN_1744056	98.86138	0.5649351
ILMN_2197164	103.7523	0.3363636
ILMN_2412141	104.3867	0.3142857
ILMN_3309584	98.62771	0.5805195
ILMN_1754510	95.80315	0.7454545
ILMN_1694077	93.58527	0.874026
ILMN_1772523	101.3171	0.4311688
ILMN_1762024	109.5013	0.1883117
ILMN_2342541	97.24689	0.6441559
ILMN_1790270	90.86949	0.9623377
ILMN_2384409	94.68855	0.812987
ILMN_1784889	229.5902	0.003896104
ILMN_2406184	93.01591	0.8948052
ILMN_1793006	108.9328	0.1974026
ILMN_1661476	95.96281	0.7311688
ILMN_2304878	98.30548	0.5896104
ILMN_1770084	1176.734	0
ILMN_2315780	111.578	0.1493506
ILMN_1686442	96.81649	0.6779221
ILMN_2363165	93.8125	0.864935
ILMN_1724407	294.1681	0
ILMN_1685112	130.3411	0.05194805
ILMN_1680330	122.1016	0.07662338
ILMN_1786239	96.23118	0.7155844
ILMN_1747883	97.04175	0.6610389
ILMN_1753006	140.8056	0.04285714
ILMN_1658369	104.5217	0.312987
ILMN_2160210	146.6979	0.03766234
ILMN_2160209	95.12859	0.7857143
ILMN_1739001	100.5702	0.4636364
ILMN_2194649	107.7343	0.2220779
ILMN_1776487	127.6146	0.06233766
ILMN_1680682	106.1297	0.2597403
ILMN_1787081	97.76369	0.612987
ILMN_1696709	106.4581	0.2545455
ILMN_3239378	264.6335	0
ILMN_1792176	138.4347	0.04285714
ILMN_1770141	99.22253	0.5467532
ILMN_1674866	280.6841	0
ILMN_2346358	150.5414	0.03506494
ILMN_1664439	132.5406	0.05064935
ILMN_1721093	407.8851	0
ILMN_1690545	133.8724	0.04805195
ILMN_1653367	173.0287	0.01558442
ILMN_2061318	105.1852	0.2844156
ILMN_2061327	119.8525	0.08441558
ILMN_1678707	720.3444	0
ILMN_2402131	244.346	0.002597403
ILMN_1655844	97.72636	0.612987
ILMN_2360448	95.06158	0.7909091
ILMN_1805158	102.1257	0.387013
ILMN_1667977	121.9146	0.07792208
ILMN_2143487	136.0299	0.04415584
ILMN_1695119	113.4221	0.1285714
ILMN_2335072	128.2942	0.05844156
ILMN_1671839	440.0211	0
ILMN_2063114	104.0427	0.3220779
ILMN_3235027	105.4768	0.2805195
ILMN_1799939	123.4817	0.07402597
ILMN_1694888	173.1708	0.01558442
ILMN_1807176	140.3084	0.04285714
ILMN_1742524	99.46925	0.5246753
ILMN_1737535	219.231	0.003896104
ILMN_1771949	93.97056	0.8506494
ILMN_1684802	131.8856	0.05064935
ILMN_1797056	94.00957	0.848052
ILMN_2252813	113.1374	0.1311688
ILMN_2378708	131.1427	0.05064935
ILMN_1668351	106.6171	0.2493507
ILMN_1727281	138.5538	0.04285714
ILMN_1759460	390.6671	0
ILMN_1755638	89.15699	0.9857143
ILMN_2070477	106.338	0.2558441
ILMN_2343332	103.6833	0.3363636
ILMN_1778617	110.1637	0.1805195
ILMN_2057359	93.49432	0.8792208
ILMN_1784880	108.69	0.2025974
ILMN_1676408	160.4712	0.02597403
ILMN_2333774	272.5522	0
ILMN_1739985	229.0829	0.003896104
ILMN_1778668	190.604	0.007792208
ILMN_2400935	116.3542	0.1012987
ILMN_1706783	118.688	0.09220779
ILMN_1691892	523.2538	0
ILMN_2090105	2213.904	0
ILMN_1698179	125.2184	0.06883117
ILMN_2342554	94.27824	0.8350649
ILMN_2290896	100.1684	0.4792208
ILMN_1761438	97.50549	0.6298701
ILMN_1748450	103.2438	0.3467532
ILMN_2135833	97.87521	0.6064935
ILMN_1670998	155.0976	0.03246753
ILMN_1746588	3657.832	0
ILMN_1772278	110.542	0.1727273
ILMN_3244286	129.6018	0.05324675
ILMN_2292387	114.8073	0.1168831
ILMN_1715069	305.4417	0
ILMN_2372773	102.4861	0.3727273
ILMN_1793849	89.50936	0.9805195
ILMN_1758087	224.9551	0.003896104
ILMN_1701487	194.3019	0.007792208
ILMN_1715613	112.3049	0.1428571
ILMN_2298588	98.89796	0.5623376
ILMN_1664823	96.08656	0.7194805
ILMN_3307863	264.0817	0.001298701
ILMN_1751079	1391.369	0
ILMN_1759250	256.1372	0.002597403
ILMN_1777565	332.4756	0
ILMN_1742450	963.3501	0
ILMN_1773031	121.4129	0.07922078
ILMN_1782851	122.0259	0.07662338
ILMN_1805449	175.6709	0.01428571
ILMN_1693882	116.6874	0.1
ILMN_1803036	131.0189	0.05064935
ILMN_2310253	123.6778	0.07402597
ILMN_1729767	106.5944	0.2493507
ILMN_1677532	217.5519	0.005194805
ILMN_1723944	239.4684	0.002597403
ILMN_1685480	163.7015	0.02597403
ILMN_1778187	116.0635	0.1038961
ILMN_1720267	112.4931	0.1415584
ILMN_2324776	96.0279	0.7233766
ILMN_1805197	96.53761	0.6961039
ILMN_1655240	102.3801	0.3766234
ILMN_1697141	100.794	0.4532467
ILMN_2108135	101.541	0.4116883
ILMN_1809098	151.7278	0.03376623
ILMN_1811799	100.1789	0.4792208
ILMN_1696528	90.47248	0.9662338
ILMN_1801349	106.6421	0.2493507
ILMN_1706672	165.007	0.02467532
ILMN_1694485	97.39278	0.635065
ILMN_1718253	107.4734	0.2285714
ILMN_3238772	98.3775	0.5896104
ILMN_1807759	104.7222	0.3051948
ILMN_1751637	92.41897	0.9181818
ILMN_1759475	108.5877	0.2038961
ILMN_1745038	109.4045	0.1896104
ILMN_1760732	97.89667	0.6051948
ILMN_1693303	98.99033	0.5597402
ILMN_1707668	97.15574	0.6545454
ILMN_1730477	103.3127	0.3441558
ILMN_1702830	114.6215	0.1168831
ILMN_1811572	105.911	0.2662338
ILMN_1772091	97.65331	0.6246753
ILMN_1752867	169.7452	0.02207792
ILMN_1802731	91.97903	0.9311689
ILMN_1715923	93.46162	0.8805195
ILMN_1739653	107.1838	0.2324675
ILMN_1807159	108.3926	0.2116883
ILMN_2107040	91.87086	0.9337662
ILMN_1732309	97.05743	0.6610389
ILMN_1707326	111.9268	0.1441558
ILMN_1791678	96.53341	0.6961039
ILMN_2179397	110.3403	0.1779221
ILMN_1701058	131.7423	0.05064935
ILMN_1734138	207.9748	0.005194805
ILMN_2330371	205.0409	0.005194805
ILMN_1744316	150.9412	0.03506494
ILMN_2374770	559.9334	0
ILMN_1793118	782.675	0
ILMN_1803392	204.5667	0.005194805
ILMN_2358733	172.4307	0.01558442
ILMN_1776679	324.8174	0
ILMN_1707791	176.2972	0.01428571
ILMN_1754947	101.7154	0.3961039
ILMN_1693726	135.5255	0.04545455
ILMN_1668639	218.0145	0.005194805
ILMN_1710434	1144.298	0
ILMN_1743324	100.6682	0.4584416
ILMN_1662161	160.1967	0.02597403
ILMN_1779886	471.857	0
ILMN_1803941	287.9401	0
ILMN_1758457	106.3746	0.2545455
ILMN_1756542	117.6711	0.09740259
ILMN_1692844	100.4886	0.4662338
ILMN_1769876	144.508	0.04025974
ILMN_2044572	150.487	0.03506494
ILMN_1742869	384.9836	0
ILMN_1778897	94.04994	0.8454546
ILMN_2096743	111.6086	0.1493506
ILMN_3251227	173.2393	0.01558442
ILMN_2123730	111.7308	0.1467533
ILMN_2228044	152.9848	0.03246753
ILMN_2060212	104.3847	0.3142857
ILMN_1780197	144.5651	0.04025974
ILMN_1768491	139.9055	0.04285714
ILMN_1681855	120.9695	0.08051948
ILMN_1707741	100.602	0.4623377
ILMN_1737850	97.08166	0.6584415
ILMN_1766028	89.52175	0.9805195
ILMN_1659995	140.5022	0.04285714
ILMN_1702538	102.0457	0.3896104
ILMN_2064606	261.7616	0.001298701
ILMN_2173651	104.5008	0.312987
ILMN_1674587	97.56995	0.6272727
ILMN_2153679	144.723	0.04025974
ILMN_1657247	95.24796	0.7714286
ILMN_2167397	94.07965	0.8428571
ILMN_1693802	197.8201	0.006493506
ILMN_1708381	96.12099	0.7181818
ILMN_3299800	105.1774	0.2844156
ILMN_3223246	118.0821	0.0961039
ILMN_2068991	120.9694	0.08051948
ILMN_3229269	92.9566	0.8974026
ILMN_3305887	109.1154	0.1922078
ILMN_3235694	133.652	0.04935065
ILMN_1688098	144.3121	0.04025974
ILMN_1767433	150.9471	0.03506494
ILMN_1661622	126.6832	0.06493507
ILMN_1735495	124.3917	0.07012987
ILMN_1701604	99.06105	0.5506493
ILMN_1805366	94.50794	0.8246753
ILMN_2237474	87.17336	0.9935065
ILMN_1804697	108.0559	0.212987
ILMN_1703891	128.574	0.05584415
ILMN_1789909	134.51	0.04675325
ILMN_2390227	155.9708	0.02857143
ILMN_1726239	781.5151	0
ILMN_1790953	342.7612	0
ILMN_1743352	173.4582	0.01558442
ILMN_1796411	112.5812	0.1415584
ILMN_2076415	146.8435	0.03766234
ILMN_1673376	103.5827	0.338961
ILMN_1795400	186.7459	0.01038961
ILMN_1725183	185.3721	0.01038961
ILMN_2359014	118.0644	0.0961039
ILMN_1776333	102.7209	0.3649351
ILMN_1739967	305.9846	0
ILMN_1808846	126.9575	0.06363636
ILMN_1744795	464.7567	0
ILMN_1798657	138.3559	0.04285714
ILMN_2317524	99.09909	0.5493507
ILMN_1812328	98.61856	0.5805195
ILMN_1764489	262.1027	0.001298701
ILMN_2177413	114.3882	0.1168831
ILMN_1697175	115.5456	0.1038961
ILMN_1697117	156.2895	0.02857143
ILMN_1708147	271.687	0
ILMN_1694928	90.19389	0.9688312
ILMN_1739366	107.8358	0.2207792
ILMN_1670676	121.9746	0.07792208
ILMN_1778134	110.8243	0.1623377
ILMN_2414848	120.0007	0.08441558
ILMN_1783728	139.3073	0.04285714
ILMN_1809047	133.738	0.04935065
ILMN_1698015	98.21041	0.5896104
ILMN_2262510	98.12926	0.5922078
ILMN_2350514	98.21745	0.5896104
ILMN_1708989	94.64859	0.8155844
ILMN_2248112	105.9481	0.2636364
ILMN_2223056	123.6329	0.07402597
ILMN_1721580	117.7658	0.09740259
ILMN_1808457	210.3556	0.005194805
ILMN_1733069	95.11112	0.7857143
ILMN_2298577	99.97952	0.4922078
ILMN_2048119	132.2341	0.05064935
ILMN_1783563	151.6743	0.03376623
ILMN_1792256	91.73206	0.938961
ILMN_2259815	120.4085	0.08311688
ILMN_1703470	103.5702	0.338961
ILMN_2362556	106.6275	0.2493507
ILMN_1692714	116.8913	0.1
ILMN_2161194	104.1861	0.3220779
ILMN_1664276	101.0812	0.4441558
ILMN_1701393	95.45596	0.7597402
ILMN_1713449	115.8391	0.1038961
ILMN_1745827	93.77083	0.8662338
ILMN_2282379	104.4228	0.3142857
ILMN_1742362	100.0906	0.4818182
ILMN_2376958	102.0657	0.3896104
ILMN_1763333	109.3522	0.1896104
ILMN_1692095	176.7724	0.01428571
ILMN_1679958	108.7617	0.2012987
ILMN_1744251	107.011	0.2363636
ILMN_1739178	95.12679	0.7857143
ILMN_1794840	96.92036	0.6649351
ILMN_2282641	592.8547	0
ILMN_1734596	146.6633	0.03766234
ILMN_3239922	102.5241	0.3714286
ILMN_1804316	101.3926	0.4246753
ILMN_1671107	97.83298	0.6077922
ILMN_2357770	188.4803	0.009090909
ILMN_1698139	111.8076	0.1441558
ILMN_1709851	106.2874	0.2558441
ILMN_1684742	96.46863	0.7
ILMN_1665526	142.9663	0.04285714
ILMN_2240597	104.5986	0.3077922
ILMN_1726928	134.6896	0.04545455
ILMN_2398403	104.2088	0.3207792
ILMN_2398408	97.12937	0.6558442
ILMN_1809552	96.58931	0.6935065
ILMN_1765310	112.5863	0.1415584
ILMN_1749478	152.2908	0.03376623
ILMN_1734190	198.5554	0.006493506
ILMN_1756093	97.58973	0.6272727
ILMN_2330341	107.613	0.2246753
ILMN_1748625	183.3293	0.01038961
ILMN_1749073	104.51	0.312987
ILMN_3251393	107.6315	0.2246753
ILMN_1729165	102.7614	0.3636364
ILMN_2084043	97.52239	0.6298701
ILMN_1753525	103.4731	0.3402597
ILMN_2402272	172.5325	0.01558442
ILMN_1670561	111.4377	0.1493506
ILMN_1656399	133.2879	0.05064935
ILMN_3243621	94.425	0.8285714
ILMN_2066020	393.0225	0
ILMN_1704873	147.6461	0.03506494
ILMN_1675579	99.38535	0.5285714
ILMN_2377185	121.879	0.07792208
ILMN_1733927	837.3043	0
ILMN_1808110	179.5887	0.01298701
ILMN_1774705	134.3853	0.04805195
ILMN_1810590	93.80109	0.864935
ILMN_3237069	548.6727	0
ILMN_3237433	99.88925	0.5012987
ILMN_2398039	168.9081	0.02207792
ILMN_2289301	102.6767	0.3675325
ILMN_1706839	139.644	0.04285714
ILMN_1809095	94.3851	0.8285714
ILMN_1659929	101.1118	0.4415585
ILMN_2314007	131.3846	0.05064935
ILMN_1669832	116.0597	0.1038961
ILMN_1772614	102.2384	0.3792208
ILMN_1745041	104.1113	0.3220779
ILMN_2317618	94.15349	0.8428571
ILMN_1682008	105.1677	0.2844156
ILMN_2280480	93.46648	0.8805195
ILMN_1663561	99.25547	0.5441558
ILMN_1778337	98.25454	0.5896104
ILMN_1778941	100.5494	0.4649351
ILMN_1660144	131.6893	0.05064935
ILMN_1666173	105.8373	0.2688312
ILMN_2368068	233.7881	0.002597403
ILMN_1789103	111.3747	0.1532468
ILMN_1719351	104.8718	0.3
ILMN_1766712	131.4577	0.05064935
ILMN_1728570	103.753	0.3363636
ILMN_1788729	124.6637	0.07012987
ILMN_1814971	672.1067	0
ILMN_1664434	137.7197	0.04285714
ILMN_1814194	121.6201	0.07922078
ILMN_2367141	105.1214	0.2844156
ILMN_1676470	117.6609	0.0987013
ILMN_1677846	110.1113	0.1805195
ILMN_1707005	103.361	0.3441558
ILMN_1683986	100.279	0.4753247
ILMN_1710746	99.15472	0.5493507
ILMN_1733841	102.2318	0.3792208
ILMN_1672486	113.3027	0.1285714
ILMN_1814247	153.5802	0.03246753
ILMN_1681248	92.41211	0.9181818
ILMN_1675808	90.96609	0.9571428
ILMN_1665058	140.7342	0.04285714
ILMN_1711994	909.2178	0
ILMN_1714859	156.3328	0.02857143
ILMN_1694486	135.126	0.04545455
ILMN_1788841	90.88189	0.9597403
ILMN_2382309	113.1223	0.1324675
ILMN_1792144	97.2355	0.6467533
ILMN_2362809	101.1804	0.438961
ILMN_1777614	95.31031	0.7688312
ILMN_1777439	104.1464	0.3220779
ILMN_1768469	135.1284	0.04545455
ILMN_1740572	112.215	0.1441558
ILMN_2331348	97.16241	0.6532468
ILMN_1744941	158.0903	0.02857143
ILMN_1751241	97.48434	0.6298701
ILMN_2377025	101.0364	0.4441558
ILMN_1776347	212.5753	0.005194805
ILMN_1660661	126.4971	0.06493507
ILMN_2313434	107.9205	0.2155844
ILMN_1802821	99.74504	0.512987
ILMN_2041355	101.2053	0.4376623
ILMN_1684417	95.42636	0.761039
ILMN_1754656	108.2684	0.212987
ILMN_1779785	97.33591	0.6402597
ILMN_1662117	96.09272	0.7181818
ILMN_2208812	105.9228	0.2649351
ILMN_1713174	140.0726	0.04285714
ILMN_2231051	134.878	0.04545455
ILMN_1772780	118.4693	0.09350649
ILMN_1700001	201.3311	0.005194805
ILMN_1667720	101.23	0.4376623
ILMN_1722217	96.10809	0.7181818
ILMN_1751868	112.2013	0.1441558
ILMN_1745779	106.4491	0.2545455
ILMN_1700955	144.1987	0.04025974
ILMN_2204526	97.78034	0.6103896
ILMN_1774476	96.5701	0.6948052
ILMN_1685124	127.7424	0.06103896
ILMN_1706345	137.1381	0.04285714
ILMN_3244526	109.1676	0.1909091
ILMN_1782331	234.4628	0.002597403
ILMN_1777096	292.3149	0
ILMN_1795681	98.8349	0.5662338
ILMN_2132379	101.3041	0.4324675
ILMN_2060635	99.1622	0.5493507
ILMN_2146817	99.67305	0.5168831
ILMN_1716859	99.18367	0.548052
ILMN_2172091	97.42536	0.6337662
ILMN_2285713	3704.937	0
ILMN_2391789	117.8518	0.0961039
ILMN_1726520	125.2444	0.06883117
ILMN_1809750	487.9618	0
ILMN_2175094	599.1033	0
ILMN_1751630	202.0824	0.005194805
ILMN_3241282	115.0203	0.1116883
ILMN_1745811	104.4207	0.3142857
ILMN_1700887	94.93111	0.8012987
ILMN_1660261	102.54	0.3701299
ILMN_1705241	181.4068	0.01168831
ILMN_1811110	133.2865	0.05064935
ILMN_2169490	137.4303	0.04285714
ILMN_3243037	102.0174	0.3896104
ILMN_1792726	107.5041	0.2272727
ILMN_1674049	102.1741	0.3818182
ILMN_1735055	102.5569	0.3701299
ILMN_1682781	105.9378	0.2636364
ILMN_1814002	95.29712	0.7701299
ILMN_1722824	117.2372	0.0987013
ILMN_2413041	101.1299	0.4402598
ILMN_1705301	99.05257	0.5506493
ILMN_1666969	99.37718	0.5311688
ILMN_1767651	257.7637	0.002597403
ILMN_1764456	110.3951	0.1766234
ILMN_1720799	381.7301	0
ILMN_1744784	99.59647	0.5207792
ILMN_1731213	122.8856	0.07402597
ILMN_1686992	231.3407	0.003896104
ILMN_1706511	120.2813	0.08441558
ILMN_1751576	107.9789	0.212987
ILMN_2066151	107.9805	0.212987
ILMN_1654570	97.72851	0.612987
ILMN_2043173	104.0353	0.3220779
ILMN_1799099	96.82082	0.6779221
ILMN_1727732	110.291	0.1779221
ILMN_1706832	95.75714	0.7480519
ILMN_1722732	101.602	0.4038961
ILMN_1685042	99.08625	0.5506493
ILMN_2398627	116.6298	0.1
ILMN_2247084	88.80617	0.9896104
ILMN_1770682	95.24361	0.7727273
ILMN_1670440	129.6433	0.05324675
ILMN_2289473	99.57383	0.5207792
ILMN_2398294	104.8543	0.3
ILMN_1766573	111.0324	0.1584416
ILMN_1694847	114.1329	0.1207792
ILMN_2357377	110.8458	0.1623377
ILMN_2357382	107.9974	0.212987
ILMN_1768488	148.4082	0.03506494
ILMN_1657983	356.1112	0
ILMN_2373119	108.291	0.212987
ILMN_1796005	87.46696	0.9935065
ILMN_2311796	121.1102	0.08051948
ILMN_1746243	127.598	0.06233766
ILMN_2311798	129.4136	0.05324675
ILMN_1750181	266.5047	0
ILMN_1791067	135.5	0.04545455
ILMN_1654370	165.4398	0.02467532
ILMN_1651230	104.4153	0.3142857
ILMN_2138249	104.7438	0.3051948
ILMN_3247163	93.96076	0.851948
ILMN_1788818	134.1236	0.04805195
ILMN_1787155	101.609	0.4038961
ILMN_1653529	138.8275	0.04285714
ILMN_2211235	95.25674	0.7714286
ILMN_2273595	179.0531	0.01298701
ILMN_1691076	94.69316	0.812987
ILMN_2370241	109.0221	0.1974026
ILMN_1803803	102.8491	0.361039
ILMN_1741719	123.9221	0.07272727
ILMN_1674615	96.67529	0.6857143
ILMN_1669921	105.2913	0.2831169
ILMN_1685490	95.21565	0.7779221
ILMN_1685909	94.00017	0.8493506
ILMN_1731181	148.3399	0.03506494
ILMN_1692272	237.9865	0.002597403
ILMN_1781623	166.9408	0.02337662
ILMN_1670139	267.3675	0
ILMN_2174481	95.20662	0.7792208
ILMN_1733318	94.31846	0.8311688
ILMN_1768425	92.58986	0.9142857
ILMN_1715661	199.0284	0.006493506
ILMN_3251695	123.5896	0.07402597
ILMN_2138689	111.93	0.1441558
ILMN_1765574	89.55549	0.9792208
ILMN_2275760	93.91869	0.8532467
ILMN_2374115	104.989	0.2935065
ILMN_1733135	98.54971	0.5844156
ILMN_2282477	93.4447	0.8818182
ILMN_1853592	97.29478	0.6441559
ILMN_1758404	92.3828	0.9181818
ILMN_1683891	102.8291	0.361039
ILMN_2096784	99.5282	0.5220779
ILMN_1659378	98.81178	0.5675325
ILMN_1790595	109.3267	0.1896104
ILMN_1814657	192.142	0.007792208
ILMN_1733562	305.2501	0
ILMN_2067709	122.1896	0.07662338
ILMN_2067708	130.7234	0.05064935
ILMN_1738750	154.139	0.03246753
ILMN_1736527	102.9107	0.3571429
ILMN_2117987	222.2079	0.003896104
ILMN_1661717	210.425	0.005194805
ILMN_1793671	98.28497	0.5896104
ILMN_2116639	121.9166	0.07792208
ILMN_1651763	98.92593	0.561039
ILMN_1764826	209.2115	0.005194805
ILMN_1733616	129.8322	0.05324675
ILMN_1687749	93.05099	0.8948052
ILMN_1711332	113.2405	0.1298701
ILMN_2381468	96.59569	0.6935065
ILMN_1722489	103.9704	0.3233766
ILMN_1663919	107.1107	0.2337662
ILMN_1811387	117.838	0.0961039
ILMN_1812474	246.897	0.002597403
ILMN_1779213	184.2729	0.01038961
ILMN_2341815	399.6086	0
ILMN_1672571	188.6812	0.009090909
ILMN_2408102	167.3078	0.02207792
ILMN_1695000	161.3411	0.02597403
ILMN_1662619	114.949	0.1142857
ILMN_1701032	92.56959	0.9142857
ILMN_1707124	118.1673	0.0948052
ILMN_2068104	90.06191	0.9701298
ILMN_1709451	126.7242	0.06493507
ILMN_1724738	112.4001	0.1415584
ILMN_1674243	388.1952	0
ILMN_1747586	119.9667	0.08441558
ILMN_1685567	109.7325	0.1883117
ILMN_2083946	159.3075	0.02857143
ILMN_1805175	171.2335	0.01558442
ILMN_2129668	104.822	0.3012987
ILMN_1773801	120.3041	0.08311688
ILMN_2389876	116.2754	0.1012987
ILMN_1812526	97.34766	0.6402597
ILMN_1687652	251.992	0.002597403
ILMN_1663866	971.7296	0
ILMN_1745927	104.3436	0.3181818
ILMN_1744862	153.603	0.03246753
ILMN_2384241	1015.821	0
ILMN_1726245	815.5741	0
ILMN_1784287	591.7165	0
ILMN_1696870	161.278	0.02597403
ILMN_1754102	117.5412	0.0987013
ILMN_2247842	109.128	0.1922078
ILMN_2318643	173.6377	0.01558442
ILMN_1702211	102.9213	0.3571429
ILMN_2318638	184.4513	0.01038961
ILMN_2245292	99.75281	0.512987
ILMN_1656761	137.6714	0.04285714
ILMN_1709044	134.0739	0.04805195
ILMN_3237497	106.854	0.2428571
ILMN_3241861	111.2161	0.1558442
ILMN_1721134	91.45665	0.9428571
ILMN_1705750	192.0131	0.007792208
ILMN_1679267	119.8454	0.08441558
ILMN_1797236	101.2555	0.4376623
ILMN_1786847	177.6749	0.01428571
ILMN_1669363	104.2764	0.3194805
ILMN_1699925	99.70732	0.5142857
ILMN_2345564	92.26556	0.9207792
ILMN_2259966	98.94302	0.5597402
ILMN_1776214	107.8309	0.2207792
ILMN_1691164	104.8292	0.3012987
ILMN_1651735	644.1651	0
ILMN_3244760	120.3876	0.08311688
ILMN_1677273	115.8082	0.1038961
ILMN_2356578	95.57545	0.7532467
ILMN_1663954	270.8707	0
ILMN_1711450	240.811	0.002597403
ILMN_1811624	154.9081	0.03246753
ILMN_1706818	102.7708	0.3636364
ILMN_1757272	126.0259	0.06753246
ILMN_1788988	124.0808	0.07142857
ILMN_2301955	92.74759	0.9051948
ILMN_1767542	109.7722	0.1883117
ILMN_1780699	346.5606	0
ILMN_1686461	119.8838	0.08441558
ILMN_2115553	101.6003	0.4038961
ILMN_1766128	115.4614	0.1077922
ILMN_2183261	100.4169	0.4701299
ILMN_2189915	95.14243	0.7857143
ILMN_1769150	109.9087	0.1844156
ILMN_1661424	116.576	0.1
ILMN_1750203	109.5031	0.1883117
ILMN_1652486	107.8834	0.2181818
ILMN_1771600	117.633	0.0987013
ILMN_1790109	113.7072	0.125974
ILMN_1809054	104.8588	0.3
ILMN_1759787	122.6018	0.07532468
ILMN_1686116	215.6706	0.005194805
ILMN_1678842	99.25132	0.5441558
ILMN_1804663	144.818	0.04025974
ILMN_1736078	98.40281	0.5896104
ILMN_1722789	132.6096	0.05064935
ILMN_1705372	113.0058	0.1337662
ILMN_2098743	145.5153	0.04025974
ILMN_1682120	103.39	0.3428572
ILMN_1665923	94.05102	0.8454546
ILMN_3307695	102.3838	0.3766234
ILMN_1652716	110.728	0.1662338
ILMN_2093720	102.0835	0.3883117
ILMN_1782688	102.4297	0.3753247
ILMN_3251298	123.7194	0.07272727
ILMN_3235974	99.59751	0.5207792
ILMN_1802157	141.8923	0.04285714
ILMN_2390821	240.4138	0.002597403
ILMN_1696883	115.6713	0.1038961
ILMN_2298936	110.326	0.1779221
ILMN_2415926	111.0996	0.1584416
ILMN_1769072	100.769	0.4545455
ILMN_1750518	224.3914	0.003896104
ILMN_2364062	128.4434	0.05584415
