PROBE_ID	7677153062_C.VALUE	7677153062_C.Detection Pval
ILMN_1657862	225.4153	0.006493506
ILMN_1770412	416.9928	0
ILMN_1712786	109.7151	0.06103896
ILMN_1680111	97.85322	0.1064935
ILMN_1791006	82.24897	0.2571429
ILMN_1714567	2089.375	0
ILMN_1792495	84.59727	0.2090909
ILMN_1752159	97.58164	0.1064935
ILMN_3243156	66.63841	0.9584416
ILMN_1812640	2824.599	0
ILMN_2162799	131.2878	0.04025974
ILMN_1782679	72.41429	0.6467533
ILMN_1703617	212.0611	0.006493506
ILMN_1798308	472.4982	0
ILMN_1730625	70.40147	0.7636364
ILMN_1696512	163.5746	0.01428571
ILMN_2164164	72.30753	0.6493506
ILMN_3240117	570.3533	0
ILMN_1703538	2031.539	0
ILMN_1792473	2421.521	0
ILMN_1771827	204.0559	0.007792208
ILMN_3246401	131.8913	0.03896104
ILMN_1770725	72.80185	0.6181818
ILMN_2313821	140.8307	0.03376623
ILMN_1717357	86.08889	0.1896104
ILMN_1668408	107.9039	0.06363636
ILMN_1667183	75.05768	0.4857143
ILMN_1712639	76.2487	0.4181818
ILMN_1704173	78.26665	0.3454545
ILMN_1797974	112.7084	0.05584415
ILMN_1688625	122.9388	0.04155844
ILMN_1776916	99.54533	0.0961039
ILMN_2113340	76.17732	0.425974
ILMN_1669557	74.08878	0.5350649
ILMN_3307874	79.22892	0.3142857
ILMN_2214232	66.54507	0.9610389
ILMN_1681301	204.4752	0.007792208
ILMN_1673252	228.1277	0.005194805
ILMN_2103841	346.3102	0
ILMN_2368268	89.80846	0.1506494
ILMN_2415292	75.1302	0.4857143
ILMN_1670282	90.84109	0.1428571
ILMN_2261519	4978.388	0
ILMN_1791236	76.35045	0.412987
ILMN_1723521	71.86904	0.6714286
ILMN_2242299	77.02452	0.3896104
ILMN_2312764	80.3745	0.2987013
ILMN_1779965	118.1283	0.04805195
ILMN_1670542	146.5559	0.02857143
ILMN_1655645	125.3041	0.04025974
ILMN_1716053	177.4741	0.01038961
ILMN_3236458	162.1507	0.01558442
ILMN_1778173	248.6637	0.003896104
ILMN_2338038	90.99392	0.1415584
ILMN_1686522	71.35211	0.7
ILMN_1764090	75.54583	0.4597403
ILMN_1798249	69.57357	0.8194805
ILMN_1656593	74.40907	0.5220779
ILMN_2283473	83.22718	0.2376623
ILMN_2387712	74.45534	0.5207792
ILMN_1684305	70.12563	0.7909091
ILMN_1712530	81.07867	0.2844156
ILMN_1662598	74.86113	0.4961039
ILMN_1718808	135.6724	0.03506494
ILMN_1783818	78.36853	0.3441558
ILMN_2293758	257.8859	0.002597403
ILMN_1735539	87.99023	0.1636364
ILMN_2280189	138.2028	0.03376623
ILMN_1693220	263.0235	0.001298701
ILMN_1684836	85.53001	0.1948052
ILMN_1715532	74.83689	0.4961039
ILMN_1686846	67.58154	0.925974
ILMN_2308950	74.38226	0.5233766
ILMN_1709101	245.0222	0.005194805
ILMN_1752247	260.8816	0.002597403
ILMN_2396956	815.128	0
ILMN_1679987	73.16139	0.5974026
ILMN_1673542	69.8661	0.7987013
ILMN_1802537	68.41026	0.8831169
ILMN_1675507	73.57803	0.5714286
ILMN_1691959	78.14377	0.3480519
ILMN_1737754	79.74164	0.3051948
ILMN_1808905	74.74944	0.5012987
ILMN_2268556	73.54695	0.5714286
ILMN_2253207	91.82949	0.1376623
ILMN_1734794	69.80816	0.8
ILMN_1690818	72.86303	0.6142857
ILMN_1770758	82.34592	0.2532468
ILMN_2293529	73.24232	0.5961039
ILMN_1703049	81.37836	0.274026
ILMN_1733690	174.973	0.01038961
ILMN_2410406	83.62836	0.2233766
ILMN_1741572	160.671	0.01558442
ILMN_1768962	170.9762	0.01168831
ILMN_2400663	69.96098	0.7961039
ILMN_2396691	74.49541	0.5181818
ILMN_1802799	227.8578	0.005194805
ILMN_1679383	92.59718	0.1311688
ILMN_1658337	300.4236	0
ILMN_2148847	782.9338	0
ILMN_1770673	973.2465	0
ILMN_2205785	71.59126	0.6857143
ILMN_1728047	312.2729	0
ILMN_1774938	76.26575	0.4168831
ILMN_2380771	400.046	0
ILMN_1701731	433.9954	0
ILMN_1672148	74.86216	0.4961039
ILMN_2278335	87.03168	0.1766234
ILMN_1662507	80.75979	0.2909091
ILMN_1668617	75.30416	0.4714286
ILMN_1719154	69.60991	0.8142857
ILMN_1773417	74.93998	0.4883117
ILMN_2412336	82.91512	0.2415584
ILMN_3237488	72.20525	0.6545454
ILMN_1730191	73.84023	0.5519481
ILMN_1713124	211.3505	0.006493506
ILMN_1668880	69.10354	0.8389611
ILMN_1687757	95.92498	0.112987
ILMN_3307911	86.00168	0.1909091
ILMN_1685803	74.90019	0.4935065
ILMN_1692661	82.26876	0.2558441
ILMN_2157277	7438.048	0
ILMN_1694985	109.6925	0.06103896
ILMN_1677043	321.88	0
ILMN_2145396	148.0811	0.02727273
ILMN_1718483	66.18388	0.9727273
ILMN_3243152	73.99203	0.5402597
ILMN_2388507	808.9504	0
ILMN_2410909	936.6718	0
ILMN_1748661	73.78909	0.5545455
ILMN_1726906	98.41874	0.1038961
ILMN_1743347	90.67846	0.1454545
ILMN_1733598	114.619	0.05064935
ILMN_1757130	80.32761	0.2987013
ILMN_2325612	73.52833	0.5714286
ILMN_2325610	78.68359	0.3298701
ILMN_2377240	409.6667	0
ILMN_1665982	130.3662	0.04025974
ILMN_2404657	79.3832	0.3116883
ILMN_1747577	174.69	0.01038961
ILMN_1679898	88.47332	0.1597403
ILMN_1700047	128.6039	0.04025974
ILMN_2385647	83.06767	0.238961
ILMN_1728309	83.29752	0.2363636
ILMN_1708323	113.8292	0.05194805
ILMN_2367126	270.0889	0
ILMN_2271875	75.68072	0.4467532
ILMN_1782939	97.59675	0.1064935
ILMN_1682763	78.58108	0.3337662
ILMN_1670870	184.7188	0.009090909
ILMN_2051381	138.3828	0.03376623
ILMN_2302716	113.8075	0.05194805
ILMN_2096372	162.7761	0.01558442
ILMN_1709348	227.8528	0.005194805
ILMN_1748538	79.30422	0.312987
ILMN_2383707	75.50387	0.4610389
ILMN_1807439	68.9145	0.8493506
ILMN_2139970	71.0265	0.7207792
ILMN_2150894	87.64252	0.1688312
ILMN_1675398	73.59086	0.5714286
ILMN_1802167	69.99705	0.7948052
ILMN_1736539	214.6662	0.006493506
ILMN_2182980	70.37334	0.7675325
ILMN_1793859	295.9268	0
ILMN_1702503	90.68945	0.1454545
ILMN_1667564	77.78407	0.3571429
ILMN_1794825	157.9289	0.01688312
ILMN_2401641	111.2461	0.06103896
ILMN_1727965	73.32355	0.5935065
ILMN_1728662	192.8663	0.009090909
ILMN_2363880	73.40016	0.5844156
ILMN_1761514	68.84717	0.8584415
ILMN_1763666	72.14573	0.6584415
ILMN_2244841	75.24355	0.4779221
ILMN_1656368	79.06572	0.3168831
ILMN_1696099	102.4612	0.07792208
ILMN_2406557	79.30394	0.312987
ILMN_2372403	90.3696	0.1493506
ILMN_2372398	94.77247	0.1220779
ILMN_1785284	178.9975	0.009090909
ILMN_2096985	92.39933	0.1311688
ILMN_1687508	85.16398	0.2
ILMN_1763461	76.8664	0.3987013
ILMN_2365176	97.17477	0.1103896
ILMN_1699258	93.54634	0.1272727
ILMN_1681938	66.60204	0.9610389
ILMN_1761804	1196.14	0
ILMN_1681374	76.62997	0.4012987
ILMN_1736700	1220.856	0
ILMN_2251253	70.47058	0.7571428
ILMN_1741148	912.6254	0
ILMN_1747716	149.2723	0.02727273
ILMN_1755974	501.2506	0
ILMN_1718093	96.43637	0.1103896
ILMN_3243268	93.32262	0.1285714
ILMN_1730304	69.81391	0.8
ILMN_1666325	169.0273	0.01298701
ILMN_3251482	94.99673	0.1181818
ILMN_1660856	91.59023	0.1402597
ILMN_2120982	72.54538	0.638961
ILMN_1743995	102.4522	0.07792208
ILMN_2147503	85.36406	0.1974026
ILMN_1761456	141.2727	0.03376623
ILMN_1743635	192.4578	0.009090909
ILMN_2191822	75.4903	0.4623377
ILMN_2131293	68.17819	0.9025974
ILMN_1782084	97.089	0.1103896
ILMN_1737945	83.62228	0.2233766
ILMN_1722688	78.8572	0.3233766
ILMN_1806845	101.9687	0.08181818
ILMN_1711886	226.0504	0.005194805
ILMN_1664449	204.6197	0.006493506
ILMN_1771411	191.1921	0.009090909
ILMN_2365686	135.232	0.03506494
ILMN_2271014	92.59901	0.1311688
ILMN_1685413	172.0704	0.01038961
ILMN_1732809	146.9786	0.02857143
ILMN_1753135	69.76151	0.8038961
ILMN_2276750	207.4493	0.006493506
ILMN_1758038	122.1052	0.04155844
ILMN_2375973	108.7208	0.06233766
ILMN_1690252	149.8874	0.02727273
ILMN_2134062	147.6528	0.02727273
ILMN_1805673	102.7863	0.07662338
ILMN_1657283	1404.475	0
ILMN_1808792	139.0192	0.03376623
ILMN_1761764	144.4835	0.02857143
ILMN_1779190	86.73731	0.187013
ILMN_1796946	64.43536	0.9909091
ILMN_1784583	72.2918	0.6506494
ILMN_1681046	73.80316	0.5545455
ILMN_1709474	100.4412	0.08831169
ILMN_3237132	74.0532	0.5363637
ILMN_1713731	150.8156	0.02727273
ILMN_1692332	97.11292	0.1103896
ILMN_2137544	87.41777	0.1727273
ILMN_1735987	81.82082	0.2701299
ILMN_1676042	123.563	0.04155844
ILMN_1783443	118.1763	0.04805195
ILMN_1729320	72.41084	0.6467533
ILMN_2403534	73.89696	0.5415584
ILMN_2276904	79.99451	0.3038961
ILMN_1751975	71.64708	0.6831169
ILMN_2393149	87.7011	0.1688312
ILMN_1680996	2892.388	0
ILMN_1792150	82.5612	0.2467532
ILMN_1651466	69.94396	0.7961039
ILMN_1797875	3737.845	0
ILMN_1678255	68.99088	0.8454546
ILMN_1752669	247.7937	0.005194805
ILMN_2078697	351.102	0
ILMN_1811238	82.38619	0.2532468
ILMN_1734630	188.4957	0.009090909
ILMN_1701603	1955.102	0
ILMN_1693789	3900.393	0
ILMN_1801851	244.212	0.005194805
ILMN_1750256	128.2255	0.04025974
ILMN_1700596	124.0212	0.04155844
ILMN_1702322	96.00298	0.1103896
ILMN_1690636	143.0437	0.02987013
ILMN_1792449	70.08215	0.7935065
ILMN_1765674	76.2824	0.4168831
ILMN_1787314	277.8487	0
ILMN_1663897	90.84788	0.1428571
ILMN_1800958	95.54828	0.1155844
ILMN_1760889	100.5599	0.08701298
ILMN_3236443	86.15829	0.1896104
ILMN_2191902	152.7305	0.02337662
ILMN_1729325	95.19582	0.1168831
ILMN_1803384	74.17346	0.5324675
ILMN_1797432	67.74219	0.9233766
ILMN_1794728	119.6352	0.04805195
ILMN_1715988	81.69434	0.2727273
ILMN_1713315	71.78577	0.674026
ILMN_2194619	102.4243	0.07792208
ILMN_3246673	195.2934	0.009090909
ILMN_1759670	130.0034	0.04025974
ILMN_2367172	89.08566	0.1545455
ILMN_1792741	91.35152	0.1415584
ILMN_1794384	69.27922	0.8298701
ILMN_1688019	69.29034	0.8298701
ILMN_1751092	74.70792	0.5038961
ILMN_1697611	91.2619	0.1415584
ILMN_1695446	72.18518	0.6558442
ILMN_1662681	80.19982	0.3
ILMN_1788462	504.7642	0
ILMN_1667994	268.6547	0
ILMN_1788239	87.29065	0.174026
ILMN_1695759	114.5438	0.05064935
ILMN_2397406	87.05029	0.1753247
ILMN_1727258	68.68862	0.8688312
ILMN_1723116	274.3786	0
ILMN_1666258	96.34356	0.1103896
ILMN_1660995	74.1825	0.5311688
ILMN_1736412	107.4775	0.06493507
ILMN_1778723	2378.223	0
ILMN_1765460	77.42664	0.3714286
ILMN_1725896	73.95198	0.5415584
ILMN_1738233	100.8141	0.08701298
ILMN_1670506	101.3431	0.08571429
ILMN_1779374	156.1951	0.01948052
ILMN_2394242	93.30656	0.1285714
ILMN_1727023	101.2631	0.08571429
ILMN_1683901	82.04976	0.2649351
ILMN_1750880	90.14859	0.1506494
ILMN_1792409	85.9295	0.1909091
ILMN_1748141	119.1205	0.04805195
ILMN_1778788	105.2162	0.07142857
ILMN_1759312	69.4593	0.8233766
ILMN_1701589	75.66135	0.4467532
ILMN_1696830	67.90111	0.912987
ILMN_1786899	80.14219	0.3012987
ILMN_1774447	100.4245	0.08831169
ILMN_1660854	142.0643	0.03246753
ILMN_1665307	112.8455	0.05584415
ILMN_1731223	98.16457	0.1051948
ILMN_1685834	72.69045	0.6233766
ILMN_1725297	68.84739	0.8584415
ILMN_1665331	160.7633	0.01558442
ILMN_1713927	79.37117	0.3116883
ILMN_1797796	82.07014	0.2649351
ILMN_2294762	177.9937	0.01038961
ILMN_2408219	73.67359	0.5662338
ILMN_2094262	97.26225	0.1090909
ILMN_2094261	102.9738	0.07662338
ILMN_1726327	98.31401	0.1051948
ILMN_1663313	1667.709	0
ILMN_1719031	71.91009	0.6701299
ILMN_2131123	69.80741	0.8
ILMN_1801303	213.1366	0.006493506
ILMN_1751102	72.23208	0.6532468
ILMN_1694882	120.828	0.04675325
ILMN_2073157	109.2414	0.06233766
ILMN_1785742	85.48831	0.1948052
ILMN_2309549	80.85218	0.2909091
ILMN_1801606	574.7317	0
ILMN_1664435	71.06532	0.7207792
ILMN_1804812	156.9613	0.01948052
ILMN_1659553	224.1567	0.006493506
ILMN_1770378	134.8108	0.03636364
ILMN_2343563	127.3814	0.04025974
ILMN_1726281	88.87431	0.1571429
ILMN_1753773	157.2823	0.01948052
ILMN_1722102	206.3798	0.006493506
ILMN_1674988	74.73888	0.5012987
ILMN_1793894	733.3358	0
ILMN_1733096	70.76293	0.7376623
ILMN_1813243	83.51331	0.2233766
ILMN_1802973	389.3721	0
ILMN_1723177	640.688	0
ILMN_2199284	94.46376	0.1233766
ILMN_1696974	124.1202	0.04155844
ILMN_1760727	239.3228	0.005194805
ILMN_1665871	106.2064	0.06623377
ILMN_1736340	552.2656	0
ILMN_1677723	100.5333	0.08701298
ILMN_2086890	96.45075	0.1103896
ILMN_3250067	74.57888	0.512987
ILMN_3250879	70.91743	0.7298701
ILMN_1774207	73.16273	0.5974026
ILMN_1758443	74.65456	0.5077922
ILMN_1669773	78.65417	0.3311688
ILMN_2145501	99.43432	0.0961039
ILMN_1772612	84.93971	0.2051948
ILMN_1695193	75.88766	0.4363636
ILMN_2143220	72.73725	0.6194805
ILMN_1674376	74.84335	0.4961039
ILMN_2386444	96.55315	0.1103896
ILMN_1707727	69.57318	0.8194805
ILMN_2166696	75.97482	0.4363636
ILMN_1725518	82.32658	0.2545455
ILMN_1813361	109.1677	0.06233766
ILMN_2317186	82.82755	0.2415584
ILMN_1684694	83.08031	0.238961
ILMN_1776363	66.44484	0.9636363
ILMN_1652729	74.70209	0.5038961
ILMN_1661875	99.71848	0.0948052
ILMN_2390609	80.59572	0.2961039
ILMN_1651943	70.56765	0.7506493
ILMN_2112829	97.69788	0.1064935
ILMN_2112834	73.99804	0.5402597
ILMN_1813139	119.1205	0.04805195
ILMN_1811239	68.57267	0.874026
ILMN_1794470	299.2305	0
ILMN_1801464	173.6513	0.01038961
ILMN_1735364	94.31314	0.1246753
ILMN_1660778	109.7054	0.06103896
ILMN_1692080	80.89534	0.2896104
ILMN_1765091	215.5186	0.006493506
ILMN_2341382	122.156	0.04155844
ILMN_1778304	70.41612	0.761039
ILMN_1766560	101.2488	0.08571429
ILMN_3241218	260.6629	0.002597403
ILMN_1797873	75.77895	0.4441558
ILMN_3243457	73.72034	0.5636364
ILMN_3249608	204.721	0.006493506
ILMN_1675483	216.4547	0.006493506
ILMN_2251062	79.24088	0.3142857
ILMN_1799369	84.74712	0.2064935
ILMN_1784292	139.8148	0.03376623
ILMN_1687351	217.4403	0.006493506
ILMN_2185563	261.5598	0.002597403
ILMN_1716264	66.35432	0.9662338
ILMN_1711828	174.3221	0.01038961
ILMN_2115218	260.1405	0.002597403
ILMN_2108709	493.2376	0
ILMN_1690465	72.36665	0.6467533
ILMN_1661833	349.9905	0
ILMN_1689908	1211.251	0
ILMN_1794070	129.5341	0.04025974
ILMN_2148507	111.9086	0.05974026
ILMN_1660183	68.30405	0.8909091
ILMN_1667830	78.95495	0.3233766
ILMN_1790351	74.77274	0.5
ILMN_1807112	129.7339	0.04025974
ILMN_1672356	202.4583	0.007792208
ILMN_1662902	91.27592	0.1415584
ILMN_1675435	87.60973	0.1688312
ILMN_1659156	98.55626	0.1038961
ILMN_2353431	86.23868	0.1883117
ILMN_1787064	83.21909	0.2376623
ILMN_2406335	119.6029	0.04805195
ILMN_1712019	191.309	0.009090909
ILMN_3190486	70.09492	0.7935065
ILMN_3255211	71.99936	0.6662338
ILMN_3192974	81.42303	0.274026
ILMN_3233098	70.04244	0.7948052
ILMN_1666221	101.7009	0.08441558
ILMN_1682547	73.1408	0.5987013
ILMN_1747839	74.80824	0.4987013
ILMN_1679184	83.45782	0.2272727
ILMN_2215824	192.0843	0.009090909
ILMN_1670452	84.45004	0.2103896
ILMN_3244353	67.27608	0.9402598
ILMN_2289424	66.93557	0.9480519
ILMN_2398211	74.46898	0.5194805
ILMN_3240529	66.59784	0.9610389
ILMN_3307747	70.89365	0.7311688
ILMN_1680631	65.38432	0.9857143
ILMN_2181867	72.0992	0.6597403
ILMN_1757147	67.73653	0.9233766
ILMN_1671812	77.03593	0.3896104
ILMN_1799848	103.1205	0.07662338
ILMN_2132599	118.4938	0.04805195
ILMN_2227338	87.81279	0.1662338
ILMN_1747151	80.10386	0.3012987
ILMN_1768202	165.9543	0.01298701
ILMN_2101368	69.37611	0.8272727
ILMN_1740161	92.24915	0.1311688
ILMN_1794063	99.57732	0.0961039
ILMN_1697594	83.94461	0.2207792
ILMN_2232520	118.774	0.04805195
ILMN_2075643	76.34581	0.412987
ILMN_1749338	71.24289	0.7103896
ILMN_1756727	86.58145	0.187013
ILMN_1813607	67.16885	0.9441559
ILMN_1796059	66.96632	0.9480519
ILMN_1730678	3026.029	0
ILMN_1708056	75.51823	0.4610389
ILMN_2214278	92.66054	0.1311688
ILMN_1805985	94.76456	0.1220779
ILMN_1667748	193.8014	0.009090909
ILMN_2119793	86.12014	0.1896104
ILMN_1655766	84.23725	0.2155844
ILMN_1758215	81.35015	0.2753247
ILMN_2145153	78.75835	0.3246753
ILMN_1798006	75.45487	0.4636364
ILMN_2382431	91.32974	0.1415584
ILMN_1750459	73.66977	0.5662338
ILMN_1686523	75.92047	0.4363636
ILMN_2280568	117.2386	0.04935065
ILMN_1780806	151.0086	0.02597403
ILMN_2189614	100.9978	0.08571429
ILMN_1756417	80.39159	0.2987013
ILMN_1776936	76.2533	0.4181818
ILMN_1710979	144.2027	0.02987013
ILMN_1758846	99.62145	0.0961039
ILMN_1751744	75.13129	0.4857143
ILMN_2091590	79.54202	0.3103896
ILMN_1676605	83.87334	0.2207792
ILMN_1779882	91.38697	0.1415584
ILMN_1755049	124.7046	0.04025974
ILMN_2059844	235.7673	0.005194805
ILMN_1733716	108.2068	0.06363636
ILMN_1712298	92.28061	0.1311688
ILMN_1755588	82.25204	0.2571429
ILMN_1669259	242.521	0.005194805
ILMN_1728957	79.54552	0.3103896
ILMN_1793466	67.43993	0.9337662
ILMN_2367300	81.96178	0.2701299
ILMN_2226304	108.0145	0.06363636
ILMN_3244029	80.0919	0.3012987
ILMN_1772660	226.5834	0.005194805
ILMN_1766309	100.1494	0.09350649
ILMN_2341724	122.2895	0.04155844
ILMN_2072045	70.58014	0.7480519
ILMN_1724040	92.06323	0.1350649
ILMN_1692849	77.51021	0.3688312
ILMN_1698159	80.55934	0.2961039
ILMN_2178587	112.2299	0.05714286
ILMN_2354930	72.73195	0.6194805
ILMN_1779951	75.7741	0.4441558
ILMN_1675937	74.20518	0.5285714
ILMN_2048607	216.3261	0.006493506
ILMN_1813669	199.9416	0.009090909
ILMN_1758392	76.7768	0.4
ILMN_1696131	98.02493	0.1051948
ILMN_2340974	72.07462	0.6610389
ILMN_1751636	79.5377	0.3103896
ILMN_2199658	68.24876	0.8987013
ILMN_1735108	73.17157	0.5974026
ILMN_1677487	221.6425	0.006493506
ILMN_2273796	106.914	0.06623377
ILMN_2370692	84.34612	0.212987
ILMN_1739645	73.24857	0.5961039
ILMN_3237961	79.22948	0.3142857
ILMN_1767111	103.3862	0.07662338
ILMN_3248094	97.86192	0.1064935
ILMN_3240765	67.21977	0.9402598
ILMN_2228215	84.65536	0.2077922
ILMN_1690154	96.11548	0.1103896
ILMN_1674941	311.1912	0
ILMN_1675423	69.99247	0.7948052
ILMN_1683824	173.7738	0.01038961
ILMN_1732948	68.41461	0.8831169
ILMN_1709124	88.86475	0.1571429
ILMN_1762629	89.25551	0.1532468
ILMN_1769259	147.6162	0.02727273
ILMN_1798679	116.8021	0.04935065
ILMN_1807945	140.538	0.03376623
ILMN_1684293	2518.365	0
ILMN_2151412	70.398	0.7636364
ILMN_1655868	95.25331	0.1168831
ILMN_1728191	71.54832	0.6909091
ILMN_1684923	76.27323	0.4168831
ILMN_1763837	414.4444	0
ILMN_1887731	100.0295	0.09350649
ILMN_1670379	74.46363	0.5194805
ILMN_1811877	74.83966	0.4961039
ILMN_2387995	74.46893	0.5194805
ILMN_1780894	70.18188	0.7844156
ILMN_1812926	548.8995	0
ILMN_1668044	77.50797	0.3688312
ILMN_1668566	85.1753	0.2
ILMN_2184184	2748.63	0
ILMN_1699421	83.8237	0.2220779
ILMN_2380494	366.8188	0
ILMN_1685170	515.7481	0
ILMN_1807003	148.3147	0.02727273
ILMN_2412490	73.19144	0.5961039
ILMN_1737612	82.57468	0.2467532
ILMN_1799243	75.62952	0.451948
ILMN_1711899	228.3038	0.005194805
ILMN_1755937	99.75042	0.0948052
ILMN_2409167	1797.091	0
ILMN_1698100	96.57935	0.1103896
ILMN_2041101	408.9983	0
ILMN_3235632	9229.68	0
ILMN_1798372	73.88723	0.5415584
ILMN_1694548	304.2176	0
ILMN_1711408	91.59969	0.1402597
ILMN_1741003	611.615	0
ILMN_2326591	122.4755	0.04155844
ILMN_1678612	124.7209	0.04025974
ILMN_1662322	254.4527	0.002597403
ILMN_1703791	555.3137	0
ILMN_1778087	76.11991	0.4272727
ILMN_2095610	78.41068	0.3428572
ILMN_3242004	68.42223	0.8818182
ILMN_2186983	76.66228	0.4
ILMN_2217601	67.72476	0.9246753
ILMN_1709820	333.847	0
ILMN_1799863	92.63318	0.1311688
ILMN_1741431	128.8296	0.04025974
ILMN_2405185	87.37483	0.174026
ILMN_1782086	80.12619	0.3012987
ILMN_1813840	202.2003	0.007792208
ILMN_1767113	78.60497	0.3337662
ILMN_1789676	120.9319	0.04675325
ILMN_2387505	77.053	0.3883117
ILMN_1781983	234.4172	0.005194805
ILMN_2399627	251.4273	0.003896104
ILMN_2399622	223.0811	0.006493506
ILMN_2276598	71.94193	0.6675324
ILMN_1754179	374.7798	0
ILMN_1805247	115.5842	0.05064935
ILMN_2415467	92.93417	0.1298701
ILMN_1754738	512.0252	0
ILMN_1705861	114.2606	0.05194805
ILMN_1751345	94.74126	0.1233766
ILMN_1712806	101.1578	0.08571429
ILMN_2316173	112.8307	0.05584415
ILMN_1766411	1080.223	0
ILMN_2120273	1324.148	0
ILMN_1768610	67.82744	0.9181818
ILMN_1815306	152.8751	0.02337662
ILMN_2359211	124.0313	0.04155844
ILMN_1673108	79.87418	0.3051948
ILMN_1803779	194.609	0.009090909
ILMN_1681998	143.74	0.02987013
ILMN_2331735	188.8604	0.009090909
ILMN_1699598	313.5023	0
ILMN_2402798	275.0415	0
ILMN_1662426	726.6874	0
ILMN_1809957	1963.904	0
ILMN_1768867	696.4411	0
ILMN_1679256	82.91639	0.2415584
ILMN_2284667	68.93665	0.8467532
ILMN_1764945	160.5651	0.01558442
ILMN_2390114	169.0235	0.01298701
ILMN_2362122	207.689	0.006493506
ILMN_1667086	217.7934	0.006493506
ILMN_1701774	74.20096	0.5285714
ILMN_1676946	194.6739	0.009090909
ILMN_2311761	279.6996	0
ILMN_1731596	124.3744	0.04155844
ILMN_1669377	304.8976	0
ILMN_1754531	134.8396	0.03636364
ILMN_1779512	97.23603	0.1090909
ILMN_1760466	78.62624	0.3337662
ILMN_1659463	503.1245	0
ILMN_2344798	99.64861	0.0948052
ILMN_2182656	77.70684	0.3597403
ILMN_1668285	82.76121	0.2415584
ILMN_1723626	84.09767	0.2194805
ILMN_2270491	75.16908	0.4831169
ILMN_2364928	68.45806	0.8805195
ILMN_1686610	374.3011	0
ILMN_1769918	67.11278	0.9454545
ILMN_1796271	72.48397	0.6428571
ILMN_1699646	69.15495	0.8389611
ILMN_1801710	804.603	0
ILMN_3251699	101.7098	0.08441558
ILMN_1716790	84.77333	0.2064935
ILMN_1740772	659.4638	0
ILMN_2320513	282.5999	0
ILMN_1662668	71.18737	0.7116883
ILMN_1659950	115.8061	0.05064935
ILMN_1656951	119.1659	0.04805195
ILMN_1689431	101.3499	0.08571429
ILMN_1708833	110.5288	0.06103896
ILMN_1740052	71.1144	0.7168831
ILMN_1718023	414.2818	0
ILMN_2319344	349.7656	0
ILMN_1661886	518.338	0
ILMN_1652505	162.5617	0.01558442
ILMN_1658472	445.8181	0
ILMN_2398388	101.1753	0.08571429
ILMN_1767816	219.0974	0.006493506
ILMN_1815051	292.2607	0
ILMN_1793598	161.2477	0.01558442
ILMN_2128293	99.81175	0.0948052
ILMN_1788135	79.31803	0.312987
ILMN_1793360	82.41797	0.2532468
ILMN_3243695	77.45255	0.3714286
ILMN_1808597	69.81733	0.8
ILMN_1689353	85.56516	0.1935065
ILMN_1700183	80.54599	0.2974026
ILMN_2396198	82.51065	0.2480519
ILMN_1763834	116.1905	0.05064935
ILMN_2081465	88.17379	0.161039
ILMN_1710482	320.4319	0
ILMN_1796737	71.94282	0.6675324
ILMN_1690884	68.31623	0.8909091
ILMN_1729533	229.2645	0.005194805
ILMN_1688543	77.67915	0.361039
ILMN_1675706	72.36465	0.6467533
ILMN_1754055	75.44842	0.4636364
ILMN_1664024	64.38638	0.9909091
ILMN_1697925	320.2228	0
ILMN_1813881	80.6188	0.2961039
ILMN_1719143	68.76991	0.8623376
ILMN_1680192	233.2147	0.005194805
ILMN_2219466	88.35503	0.161039
ILMN_1675684	148.3367	0.02727273
ILMN_3307651	137.9933	0.03376623
ILMN_1661572	69.672	0.8090909
ILMN_2412172	108.8556	0.06233766
ILMN_2296950	117.4536	0.04935065
ILMN_1702706	102.1602	0.07792208
