PROBE_ID	7677153062_I.VALUE	7677153062_I.Detection Pval
ILMN_2203149	104.7862	0.1155844
ILMN_1671154	94.17384	0.2064935
ILMN_1791123	84.31646	0.4090909
ILMN_1675677	83.54936	0.4428571
ILMN_1680735	78.79284	0.6571429
ILMN_2358474	90.68702	0.2571429
ILMN_1700475	79.77159	0.6038961
ILMN_1741768	123.6275	0.06103896
ILMN_1706021	82.61472	0.4753247
ILMN_1687358	84.47306	0.4038961
ILMN_1739214	83.33286	0.451948
ILMN_1725014	87.27854	0.3077922
ILMN_2041648	82.41998	0.4831169
ILMN_1747932	87.43105	0.3064935
ILMN_1770387	86.79687	0.3181818
ILMN_1812392	7083.572	0
ILMN_1681737	102.8637	0.1298701
ILMN_2222688	118.5606	0.06883117
ILMN_1683271	10923.28	0
ILMN_1776195	99.58498	0.1571429
ILMN_3240316	2281.531	0
ILMN_1699251	83.86253	0.4285714
ILMN_1811426	99.22517	0.161039
ILMN_1805645	111.3056	0.08051948
ILMN_1732566	85.0561	0.3818182
ILMN_2119555	85.94122	0.3532467
ILMN_2344182	77.00069	0.7558442
ILMN_2259223	105.0426	0.1142857
ILMN_1762095	90.81903	0.2558441
ILMN_1666050	229.7408	0.006493506
ILMN_1657864	225.3716	0.006493506
ILMN_1698427	114.5421	0.07532468
ILMN_2311779	285.2835	0
ILMN_3251293	108.9284	0.08441558
ILMN_1691181	524.7822	0
ILMN_2047206	164.9787	0.02207792
ILMN_1702759	181.6446	0.01298701
ILMN_2204754	309.4391	0
ILMN_1719759	105.1063	0.1142857
ILMN_2145670	171.5083	0.01558442
ILMN_1675354	113.9381	0.07532468
ILMN_1728106	169.8952	0.01818182
ILMN_1655429	123.3796	0.06103896
ILMN_1727689	254.8956	0.003896104
ILMN_1702691	191.2774	0.01298701
ILMN_1785732	240.3146	0.005194805
ILMN_2123217	84.6064	0.4012987
ILMN_2414325	392.5593	0
ILMN_1749375	82.34129	0.487013
ILMN_1684346	131.6166	0.04935065
ILMN_1744113	180.7442	0.01428571
ILMN_1682099	75.86874	0.8116883
ILMN_1721316	124.1926	0.06103896
ILMN_2331010	84.35015	0.4077922
ILMN_1812915	237.2523	0.005194805
ILMN_1699265	284.9938	0
ILMN_1672114	229.9922	0.006493506
ILMN_1666022	88.77937	0.2727273
ILMN_1698952	84.10992	0.4207792
ILMN_1676663	73.00604	0.9532468
ILMN_1689004	84.92482	0.3883117
ILMN_1759075	111.9259	0.08051948
ILMN_1731742	91.17765	0.2493507
ILMN_1697409	1523.097	0
ILMN_1768016	117.4677	0.06883117
ILMN_2349633	89.27043	0.2688312
ILMN_1743100	81.93917	0.5064935
ILMN_1783244	74.54465	0.9012987
ILMN_1704154	94.4943	0.2012987
ILMN_2379823	77.04146	0.7545455
ILMN_1714757	91.58318	0.2454545
ILMN_1685005	809.3322	0
ILMN_1764788	1795.849	0
ILMN_1699695	82.04393	0.4987013
ILMN_2299661	100.9261	0.1415584
ILMN_1765109	353.1088	0
ILMN_2112256	123.7758	0.06103896
ILMN_1710204	105.2308	0.112987
ILMN_2331232	87.72796	0.2961039
ILMN_1661825	77.16211	0.7480519
ILMN_2331231	82.965	0.4623377
ILMN_1770711	85.68831	0.361039
ILMN_1659257	122.4023	0.06233766
ILMN_1813379	380.4139	0
ILMN_1801307	916.5363	0
ILMN_1695900	92.3783	0.2337662
ILMN_1673175	76.77916	0.7662337
ILMN_1658713	100.1929	0.1467533
ILMN_1683700	272.1055	0.002597403
ILMN_1680003	87.89975	0.2909091
ILMN_1670188	86.78127	0.3181818
ILMN_2399190	99.86962	0.1506494
ILMN_1784264	117.8024	0.06883117
ILMN_1758418	501.1459	0
ILMN_2066858	725.9405	0
ILMN_1655414	205.9094	0.007792208
ILMN_1661343	104.41	0.1194805
ILMN_2363392	942.4806	0
ILMN_1759501	83.72359	0.4324675
ILMN_2106380	512.3125	0
ILMN_1738335	83.56581	0.4415585
ILMN_1746175	117.3916	0.06883117
ILMN_2089875	126.9454	0.05584415
ILMN_1761778	134.1996	0.04675325
ILMN_1751464	90.28631	0.2584416
ILMN_1687442	120.1044	0.06493507
ILMN_1703650	307.1183	0
ILMN_2168933	119.8411	0.06623377
ILMN_1707591	157.7685	0.02467532
ILMN_1724096	118.3219	0.06883117
ILMN_1669703	684.7486	0
ILMN_1747358	76.97392	0.7584416
ILMN_1754708	81.96411	0.5038961
ILMN_1657891	110.3649	0.08051948
ILMN_1690826	111.2774	0.08051948
ILMN_1763269	80.4329	0.5714286
ILMN_1763587	89.9729	0.261039
ILMN_1753789	160.8239	0.02467532
ILMN_1809842	88.855	0.2714286
ILMN_1693428	98.21948	0.1701299
ILMN_1690050	117.4479	0.06883117
ILMN_2169261	106.205	0.1025974
ILMN_1768637	78.15085	0.6896104
ILMN_1799141	85.81233	0.3558442
ILMN_2115991	77.12112	0.7493507
ILMN_2341132	73.93433	0.9246753
ILMN_1664071	202.2041	0.009090909
ILMN_2334080	88.51343	0.2792208
ILMN_1720231	79.1091	0.6363636
ILMN_2150797	77.57034	0.7246753
ILMN_1795250	103.7022	0.125974
ILMN_1837935	194.9328	0.01038961
ILMN_1763627	115.772	0.07402597
ILMN_1699820	77.09585	0.7506493
ILMN_1786347	227.6113	0.006493506
ILMN_1656066	284.3493	0
ILMN_1683811	236.8629	0.005194805
ILMN_1806492	81.02622	0.5493507
ILMN_1750718	139.765	0.04025974
ILMN_1678329	131.9874	0.04805195
ILMN_1766975	78.87166	0.6558442
ILMN_1681234	85.86428	0.3558442
ILMN_1739573	89.85734	0.261039
ILMN_1714622	201.5316	0.009090909
ILMN_1752409	80.09713	0.5857143
ILMN_1726786	566.7477	0
ILMN_1771201	83.30733	0.4532467
ILMN_1725739	85.22652	0.3792208
ILMN_2094424	82.41416	0.4831169
ILMN_1746871	98.34796	0.1701299
ILMN_1732808	80.1674	0.5805195
ILMN_1807919	175.732	0.01428571
ILMN_1667893	163.5835	0.02207792
ILMN_1716370	160.4875	0.02467532
ILMN_2115350	156.4759	0.02597403
ILMN_1684614	150.9368	0.02857143
ILMN_1708615	80.72155	0.561039
ILMN_1672004	248.2812	0.003896104
ILMN_1748884	107.4865	0.0948052
ILMN_1660938	89.36327	0.2675325
ILMN_1765523	147.5161	0.03506494
ILMN_2082314	500.5376	0
ILMN_1813148	94.92574	0.1987013
ILMN_1802642	80.37318	0.5714286
ILMN_1686261	91.37844	0.2480519
ILMN_1711109	88.11414	0.287013
ILMN_1655068	92.95557	0.2246753
ILMN_1679796	256.0776	0.003896104
ILMN_3251472	445.2259	0
ILMN_3245697	75.79435	0.8181818
ILMN_1714623	304.17	0
ILMN_1721128	145.0161	0.03506494
ILMN_1683475	325.3153	0
ILMN_2065606	120.563	0.06363636
ILMN_1711526	124.326	0.06103896
ILMN_1808661	175.0285	0.01428571
ILMN_3235113	636.7111	0
ILMN_1674069	4091.464	0
ILMN_2087060	3722.774	0
ILMN_1746426	8352.192	0
ILMN_3298348	107.7533	0.09090909
ILMN_2192316	101.695	0.1376623
ILMN_1763419	81.46217	0.5337662
ILMN_2405628	113.0558	0.07662338
ILMN_2293374	87.19978	0.3077922
ILMN_1683740	81.05264	0.5493507
ILMN_1796508	91.72534	0.2441558
ILMN_1802922	99.27341	0.161039
ILMN_2086952	85.39879	0.3701299
ILMN_2043109	105.8186	0.1103896
ILMN_1686097	144.5044	0.03506494
ILMN_1777663	676.9046	0
ILMN_2072973	251.4955	0.003896104
ILMN_1700487	111.1958	0.08051948
ILMN_1765021	181.2307	0.01428571
ILMN_1684929	277.0582	0
ILMN_1749218	181.7128	0.01298701
ILMN_2122669	90.98897	0.2545455
ILMN_1805812	217.4657	0.006493506
ILMN_1729318	579.2634	0
ILMN_2141941	404.9604	0
ILMN_2113938	176.6948	0.01428571
ILMN_1758057	118.6855	0.06883117
ILMN_1724333	148.1345	0.03376623
ILMN_2177832	98.27457	0.1701299
ILMN_1768181	131.6227	0.04935065
ILMN_1788886	94.33635	0.2012987
ILMN_3298423	89.11124	0.2701299
ILMN_3230215	74.23279	0.9168831
ILMN_2413833	75.87034	0.8116883
ILMN_1743131	138.0995	0.04155844
ILMN_1779356	115.1973	0.07402597
ILMN_1704576	86.49831	0.3298701
ILMN_2099745	88.86295	0.2714286
ILMN_1658469	161.9056	0.02337662
ILMN_1664440	158.817	0.02467532
ILMN_1779706	134.6153	0.04675325
ILMN_2270299	105.1318	0.1142857
ILMN_1715669	201.0235	0.009090909
ILMN_2412624	93.75292	0.212987
ILMN_1666178	399.0291	0
ILMN_2358919	144.0815	0.03506494
ILMN_1651967	258.2027	0.003896104
ILMN_2214197	397.2355	0
ILMN_1714108	777.2126	0
ILMN_1686906	202.5694	0.009090909
ILMN_1764851	158.7549	0.02467532
ILMN_3236112	83.14142	0.4545455
ILMN_1699389	92.04815	0.2350649
ILMN_1663932	80.76233	0.5584416
ILMN_2159152	86.55595	0.3285714
ILMN_1722091	94.90345	0.1987013
ILMN_3305055	91.22396	0.2493507
ILMN_3224962	78.29958	0.687013
ILMN_1778188	83.37753	0.4493507
ILMN_2138801	106.6348	0.0987013
ILMN_3247223	83.06797	0.4597403
ILMN_1737805	84.72849	0.3974026
ILMN_1726873	144.6711	0.03506494
ILMN_1693367	92.18668	0.2337662
ILMN_2381064	113.0764	0.07662338
ILMN_1681646	72.5667	0.9649351
ILMN_1714383	95.692	0.1935065
ILMN_1670719	79.97796	0.5922078
ILMN_2337923	74.70015	0.8883117
ILMN_2323633	256.2833	0.003896104
ILMN_1699570	784.6199	0
ILMN_1738395	78.89891	0.6532468
ILMN_1696867	95.07249	0.1974026
ILMN_1673190	83.35825	0.4506494
ILMN_1679115	75.97613	0.8064935
ILMN_1734352	76.45436	0.7857143
ILMN_1707627	671.9713	0
ILMN_2181191	815.1683	0
ILMN_1804629	198.2358	0.009090909
ILMN_2367063	95.25617	0.1961039
ILMN_1716687	131.4889	0.04935065
ILMN_1685339	81.6965	0.5168831
ILMN_2278152	85.33282	0.3727273
ILMN_2360710	123.5831	0.06103896
ILMN_1789196	196.7657	0.009090909
ILMN_1789624	183.0654	0.01298701
ILMN_1757604	117.6699	0.06883117
ILMN_1697567	475.0654	0
ILMN_2353754	173.3154	0.01428571
ILMN_1747696	79.95766	0.5935065
ILMN_2140974	146.0645	0.03506494
ILMN_1653180	153.8861	0.02727273
ILMN_1740185	166.5378	0.02077922
ILMN_2357155	79.50041	0.6142857
ILMN_2355423	114.264	0.07532468
ILMN_1729234	669.9165	0
ILMN_1667657	125.5609	0.05844156
ILMN_2128358	83.94328	0.425974
ILMN_1718687	81.2501	0.5454546
ILMN_2196409	80.57172	0.5662338
ILMN_1695036	93.8643	0.2103896
ILMN_1797744	111.807	0.08051948
ILMN_1780349	82.50063	0.4792208
ILMN_1730999	466.347	0
ILMN_1790350	89.0649	0.2701299
ILMN_1727479	595.1755	0
ILMN_2118910	82.82071	0.4662338
ILMN_1690307	156.1255	0.02597403
ILMN_1736536	79.33604	0.6220779
ILMN_2120636	78.94395	0.6493506
ILMN_2120631	79.38131	0.6207792
ILMN_1676256	88.20272	0.2844156
ILMN_2169801	96.91948	0.1883117
ILMN_3243238	82.07355	0.4974026
ILMN_1808512	85.53783	0.3701299
ILMN_1769219	265.3096	0.003896104
ILMN_1651950	170.9681	0.01558442
ILMN_1695432	449.8315	0
ILMN_2329679	608.2248	0
ILMN_2094718	11124.42	0
ILMN_1789614	3432.323	0
ILMN_2329483	86.34206	0.3337662
ILMN_1677061	106.3784	0.1012987
ILMN_1654031	78.24576	0.6883117
ILMN_1785010	104.5986	0.1168831
ILMN_2364369	106.2102	0.1025974
ILMN_1796949	132.9873	0.04675325
ILMN_1690894	90.34044	0.2584416
ILMN_1731043	279.5189	0
ILMN_1755737	1541.968	0
ILMN_1793831	155.5816	0.02597403
ILMN_1765851	264.9192	0.003896104
ILMN_1806800	93.06607	0.2233766
ILMN_2171789	80.30729	0.5727273
ILMN_1698218	119.0318	0.06883117
ILMN_1691487	87.60512	0.3012987
ILMN_2383774	89.86878	0.261039
ILMN_1806728	78.3795	0.6844156
ILMN_2067032	77.55993	0.725974
ILMN_1694061	74.34177	0.9090909
ILMN_1663381	78.40438	0.6831169
ILMN_1701514	178.611	0.01428571
ILMN_1780397	415.0024	0
ILMN_1763104	83.63084	0.4376623
ILMN_1745976	72.80064	0.9597403
ILMN_2255811	75.57329	0.8298701
ILMN_2338116	102.0445	0.1350649
ILMN_1699447	73.806	0.9272727
ILMN_1677104	75.17581	0.8597403
ILMN_1740493	213.0833	0.006493506
ILMN_1700353	103.0565	0.1285714
ILMN_1783910	120.719	0.06363636
ILMN_2392143	116.7823	0.07142857
ILMN_2405991	105.9667	0.1077922
ILMN_1654408	134.7454	0.04675325
ILMN_1758250	209.005	0.006493506
ILMN_1715540	79.39692	0.6194805
ILMN_1782069	147.3448	0.03506494
ILMN_2289924	211.1714	0.006493506
ILMN_2399174	136.4626	0.04285714
ILMN_1781691	207.4474	0.007792208
ILMN_1737146	1671.798	0
ILMN_1674855	77.92503	0.7038961
ILMN_1788783	121.5547	0.06363636
ILMN_1699737	120.4747	0.06363636
ILMN_1716913	432.6456	0
ILMN_3240736	91.69378	0.2441558
ILMN_1705218	114.3888	0.07532468
ILMN_1673275	284.954	0
ILMN_2408440	105.775	0.1103896
ILMN_1747058	332.0291	0
ILMN_2211122	93.47176	0.2168831
ILMN_1751627	261.3453	0.003896104
ILMN_1814650	276.3972	0
ILMN_2372639	342.6007	0
ILMN_1775703	161.7485	0.02337662
ILMN_1666007	97.03532	0.1857143
ILMN_2272967	89.0341	0.2701299
ILMN_2369104	197.4226	0.009090909
ILMN_1711368	104.8957	0.1155844
ILMN_1684943	223.9453	0.006493506
ILMN_2124833	84.57571	0.4012987
ILMN_1688104	83.18724	0.4545455
ILMN_2404112	118.5457	0.06883117
ILMN_1693674	87.50895	0.3064935
ILMN_1661003	77.47734	0.7324675
ILMN_1688231	306.7525	0
ILMN_1701248	83.64273	0.4363636
ILMN_1690783	239.3798	0.005194805
ILMN_1740864	116.1588	0.07402597
ILMN_2074894	78.15349	0.6896104
ILMN_1798103	79.41338	0.6181818
ILMN_1738220	125.2384	0.05844156
ILMN_1802904	72.4147	0.9688312
ILMN_2205322	95.6006	0.1935065
ILMN_1792076	177.0912	0.01428571
ILMN_1666556	104.1495	0.1220779
ILMN_1690891	88.33146	0.2831169
ILMN_1770955	106.4766	0.0987013
ILMN_1676997	172.3237	0.01428571
ILMN_1680892	102.1846	0.1350649
ILMN_1694817	94.1583	0.2064935
ILMN_1797063	79.06093	0.6441559
ILMN_1719393	77.18874	0.7441558
ILMN_2062832	72.69735	0.9610389
ILMN_1774083	147.8018	0.03376623
ILMN_1803811	994.3921	0
ILMN_1714700	218.9941	0.006493506
ILMN_1787815	102.6265	0.1311688
ILMN_1778755	206.6835	0.007792208
ILMN_1746788	99.89787	0.1506494
ILMN_1694208	90.29427	0.2584416
ILMN_1680993	74.94362	0.8753247
ILMN_2329290	137.8883	0.04155844
ILMN_1718619	130.7321	0.04935065
ILMN_2262275	974.7568	0
ILMN_2350114	104.0543	0.1220779
ILMN_2350122	365.4596	0
ILMN_1811277	93.21534	0.2207792
ILMN_1677542	91.95068	0.2376623
ILMN_2383290	87.53292	0.3051948
ILMN_1772689	94.95287	0.1987013
ILMN_1713542	142.9131	0.03896104
ILMN_1754476	96.24429	0.1909091
ILMN_1660904	103.7766	0.1246753
ILMN_2361991	80.30769	0.5727273
ILMN_2339234	78.44933	0.6792208
ILMN_1661220	73.90338	0.925974
ILMN_1680487	86.57864	0.3272727
ILMN_1740042	77.59399	0.7246753
ILMN_2193443	123.6895	0.06103896
ILMN_1698237	118.6587	0.06883117
ILMN_2331729	74.76485	0.887013
ILMN_1745079	80.2876	0.574026
ILMN_1678054	256.4778	0.003896104
ILMN_1779252	408.3518	0
ILMN_1752741	147.2851	0.03506494
ILMN_2327775	73.18133	0.9467533
ILMN_2327780	132.411	0.04805195
ILMN_2405031	122.5058	0.06103896
ILMN_1711247	89.02272	0.2701299
ILMN_1799642	144.4673	0.03506494
ILMN_1813625	331.1249	0
ILMN_1738704	240.4512	0.005194805
ILMN_1655482	172.4829	0.01428571
ILMN_1736575	155.0566	0.02597403
ILMN_1657766	77.02238	0.7558442
ILMN_1741755	173.1809	0.01428571
ILMN_1688276	80.50032	0.5688311
ILMN_1810441	144.6846	0.03506494
ILMN_1685430	166.4148	0.02077922
ILMN_2362477	75.34129	0.848052
ILMN_1748685	83.25898	0.4532467
ILMN_1654737	103.6264	0.1272727
ILMN_2351930	170.3748	0.01688312
ILMN_1682316	666.6674	0
ILMN_1738672	76.26239	0.7974026
ILMN_2255142	96.03381	0.1922078
ILMN_1715305	75.41829	0.8402597
ILMN_2336902	83.33903	0.451948
ILMN_1657709	78.47255	0.6792208
ILMN_1740389	101.846	0.1376623
ILMN_1671765	86.75262	0.3181818
ILMN_1668453	101.1179	0.1402597
ILMN_1724350	70.05982	0.9948052
ILMN_2361737	85.0668	0.3818182
ILMN_1674580	117.4283	0.06883117
ILMN_1671513	73.84894	0.9272727
ILMN_1711327	85.37582	0.3714286
ILMN_1704383	122.861	0.06103896
ILMN_1697971	303.9877	0
ILMN_1730497	92.9557	0.2246753
ILMN_1736562	229.0802	0.006493506
ILMN_2413517	99.31159	0.161039
ILMN_2323385	497.5995	0
ILMN_1792265	96.46088	0.1909091
ILMN_1653591	81.50587	0.5324675
ILMN_1729495	311.304	0
ILMN_1813027	91.91901	0.2402597
ILMN_1718142	76.58784	0.7792208
ILMN_1784230	78.01996	0.6987013
ILMN_1796063	267.7424	0.003896104
ILMN_1684352	190.6292	0.01298701
ILMN_1770865	143.4499	0.03506494
ILMN_1712708	126.8508	0.05584415
ILMN_1762021	165.9581	0.02207792
ILMN_2125451	79.71207	0.6038961
ILMN_3251638	85.62689	0.3649351
ILMN_1704972	231.8302	0.006493506
ILMN_1737599	82.11803	0.4935065
ILMN_2404665	128.4323	0.05324675
ILMN_1719404	82.36118	0.487013
ILMN_1700408	169.2169	0.01948052
ILMN_1754130	209.0322	0.006493506
ILMN_3231127	147.0965	0.03506494
ILMN_3234441	72.06477	0.9766234
ILMN_3229749	72.22884	0.9727273
ILMN_1717915	90.59656	0.2571429
ILMN_2412046	78.70545	0.6636364
ILMN_1714987	95.54642	0.1935065
ILMN_1702712	77.45193	0.7337663
ILMN_1672479	80.66215	0.5649351
ILMN_2347622	200.8936	0.009090909
ILMN_1666376	194.4194	0.01038961
ILMN_1705458	459.8632	0
ILMN_1784799	77.68602	0.7207792
ILMN_1654786	84.40269	0.4064935
ILMN_1656910	84.45837	0.4051948
ILMN_2094631	92.71208	0.2272727
ILMN_2094630	82.06049	0.4987013
ILMN_1706265	93.23979	0.2194805
ILMN_1666852	98.74277	0.1662338
ILMN_1702489	77.17864	0.7467533
ILMN_1768365	86.47988	0.3298701
ILMN_1764165	92.60614	0.2298701
ILMN_3235584	182.4171	0.01298701
ILMN_1667915	94.61652	0.2
ILMN_1694174	147.927	0.03376623
ILMN_1813430	92.97515	0.2246753
ILMN_2381834	112.2648	0.08051948
ILMN_1775537	88.73809	0.2753247
ILMN_1791099	74.74798	0.887013
ILMN_1683974	137.9807	0.04155844
ILMN_1727364	355.5193	0
ILMN_1692247	79.63991	0.6077922
ILMN_1756657	94.09836	0.2064935
ILMN_2225061	74.3429	0.9090909
ILMN_1714774	103.6685	0.1272727
ILMN_1720717	86.97852	0.312987
ILMN_1790253	96.52298	0.1909091
ILMN_1668644	73.21015	0.9467533
ILMN_1667416	88.83096	0.2714286
ILMN_2172547	86.0491	0.3493507
ILMN_1799698	92.19035	0.2337662
ILMN_1797359	120.7359	0.06363636
ILMN_3251308	89.11971	0.2688312
ILMN_1746704	676.3836	0
ILMN_1786697	84.78003	0.3961039
ILMN_1763433	86.14544	0.3454545
ILMN_1719254	118.3432	0.06883117
ILMN_1709877	207.1525	0.007792208
ILMN_1666893	131.5729	0.04935065
ILMN_1805792	254.4265	0.003896104
ILMN_1753413	104.316	0.1194805
ILMN_2370588	89.52245	0.2649351
ILMN_1735788	563.4449	0
ILMN_2161746	83.18172	0.4545455
ILMN_1658144	169.3458	0.01948052
ILMN_1720241	320.471	0
ILMN_1796589	85.28603	0.3779221
ILMN_1661173	204.8273	0.007792208
ILMN_1713990	121.0915	0.06363636
ILMN_1727692	179.3769	0.01428571
ILMN_1776125	159.0443	0.02467532
ILMN_1812940	274.8317	0.001298701
ILMN_1717854	72.8924	0.9558442
ILMN_1761148	96.41483	0.1909091
ILMN_1805481	127.4218	0.05324675
ILMN_1690802	839.3013	0
ILMN_1809944	201.765	0.009090909
ILMN_1671913	88.16714	0.2844156
ILMN_1688728	127.6541	0.05324675
ILMN_2310075	80.3785	0.5714286
ILMN_2041971	103.7461	0.125974
ILMN_1779663	182.7931	0.01298701
ILMN_2167922	1072.638	0
ILMN_1673872	82.59565	0.4766234
ILMN_1765085	79.46099	0.6142857
ILMN_1675577	94.69997	0.2
ILMN_1733703	102.0159	0.1363636
ILMN_1732722	97.71134	0.1727273
ILMN_2365410	104.9673	0.1155844
ILMN_1695946	101.9893	0.1363636
ILMN_1655052	81.04401	0.5493507
ILMN_1655924	107.3919	0.0961039
ILMN_1764098	83.24955	0.4532467
ILMN_2295518	104.1729	0.1207792
ILMN_1691648	80.9366	0.5506493
ILMN_2409642	125.9966	0.05714286
ILMN_1700337	92.21292	0.2337662
ILMN_2241775	452.8091	0
ILMN_1738909	93.03931	0.2233766
ILMN_2272074	158.2136	0.02467532
ILMN_2311518	547.8812	0
ILMN_1656371	117.3941	0.06883117
ILMN_1674380	88.2094	0.2844156
ILMN_1661657	78.98496	0.6467533
ILMN_2127007	75.67915	0.8207792
ILMN_2094377	92.8783	0.2246753
ILMN_1782295	79.57494	0.6103896
ILMN_2402805	459.1497	0
ILMN_2402806	362.6944	0
ILMN_1772242	84.90242	0.3896104
ILMN_1656410	78.91607	0.6532468
ILMN_1683909	76.89738	0.7597402
ILMN_1791653	74.98586	0.8753247
ILMN_2352380	105.128	0.1142857
ILMN_1743987	118.8481	0.06883117
ILMN_2302983	97.97295	0.1714286
ILMN_1740622	80.35921	0.5714286
ILMN_1815938	86.60756	0.3272727
ILMN_1679401	91.04585	0.2545455
ILMN_1706805	110.2138	0.08181818
ILMN_1814296	161.8644	0.02337662
ILMN_1667047	82.56608	0.4779221
ILMN_1661637	77.53149	0.7285714
ILMN_2099315	98.8417	0.1662338
ILMN_1814557	93.20075	0.2207792
ILMN_1652397	76.87808	0.7597402
ILMN_2364674	366.4774	0
ILMN_1813568	111.8601	0.08051948
ILMN_1724234	74.99797	0.8714285
ILMN_1671022	127.3961	0.05324675
ILMN_1654261	111.8616	0.08051948
ILMN_1651238	76.22172	0.8
ILMN_2049536	291.6456	0
ILMN_1802901	186.6438	0.01298701
ILMN_2297353	76.23601	0.7987013
ILMN_2362346	107.942	0.08831169
ILMN_2176758	82.67995	0.4727273
ILMN_1738674	273.3346	0.001298701
ILMN_1674533	78.18029	0.6883117
ILMN_2368188	71.84604	0.9792208
ILMN_2272412	80.43315	0.5714286
ILMN_1696160	78.36701	0.6844156
ILMN_1676402	85.60997	0.3649351
ILMN_1660368	368.1241	0
ILMN_1744574	97.81151	0.1714286
ILMN_2116075	91.90656	0.2402597
ILMN_1799067	85.20906	0.3805195
ILMN_2119584	76.0648	0.8064935
ILMN_3247395	76.92296	0.7584416
ILMN_1754871	90.1125	0.2597403
ILMN_1797367	144.0173	0.03506494
ILMN_2246510	287.9963	0
ILMN_1758378	133.7805	0.04675325
ILMN_1714216	129.9146	0.05194805
ILMN_1762631	89.53318	0.2649351
ILMN_2412380	123.3264	0.06103896
ILMN_1787567	227.2246	0.006493506
ILMN_1692177	205.4784	0.007792208
ILMN_1711091	187.9625	0.01298701
ILMN_2124187	242.6782	0.003896104
ILMN_1685574	165.3327	0.02207792
ILMN_2276952	277.6469	0
ILMN_2376403	2145.05	0
ILMN_1748124	3242.29	0
ILMN_1695382	90.11494	0.2597403
ILMN_1781356	88.86056	0.2714286
ILMN_1721636	239.2356	0.005194805
ILMN_3301824	110.3308	0.08051948
ILMN_3225244	97.49809	0.1753247
ILMN_1746393	139.6014	0.04155844
ILMN_2368292	1351.467	0
ILMN_1673111	541.0026	0
ILMN_1657509	164.4944	0.02207792
ILMN_2097954	95.2881	0.1961039
ILMN_3246534	83.85497	0.4285714
ILMN_1747146	444.1337	0
ILMN_1674967	87.23367	0.3077922
ILMN_1674645	79.67606	0.6038961
ILMN_1680430	84.54427	0.4025974
ILMN_1765427	80.658	0.5649351
ILMN_1758790	89.96342	0.261039
ILMN_1797209	148.3802	0.03376623
ILMN_2223805	138.3755	0.04155844
ILMN_1652578	87.07915	0.3103896
ILMN_1661143	115.1688	0.07402597
ILMN_1746712	125.2985	0.05844156
ILMN_2314121	75.25181	0.8532467
ILMN_1660639	74.733	0.887013
ILMN_1718907	194.1538	0.01038961
ILMN_1655611	98.69492	0.1662338
ILMN_1743933	152.8812	0.02727273
ILMN_3245550	77.52405	0.7285714
ILMN_1656291	71.64849	0.9818182
ILMN_1801443	128.1911	0.05324675
ILMN_1801098	330.6357	0
ILMN_1662884	84.09351	0.4207792
ILMN_1768913	79.99259	0.5909091
ILMN_1781027	120.6166	0.06363636
ILMN_1713668	221.2787	0.006493506
ILMN_2211672	95.0934	0.1974026
ILMN_1657194	88.13571	0.2857143
ILMN_1806464	78.75625	0.6571429
ILMN_1775615	106.7243	0.0987013
ILMN_1747546	93.32401	0.2181818
ILMN_1656194	144.3889	0.03506494
ILMN_1697810	80.7971	0.5571429
ILMN_2341524	83.0361	0.4597403
ILMN_1768115	106.2758	0.1012987
ILMN_2194106	72.88467	0.9558442
ILMN_2130525	126.0269	0.05714286
ILMN_1669881	132.5255	0.04805195
ILMN_1785060	203.7727	0.009090909
ILMN_1803850	74.19673	0.9168831
ILMN_1743465	79.68528	0.6038961
ILMN_2374383	106.2012	0.1025974
ILMN_1777881	246.3997	0.003896104
ILMN_2377708	85.42425	0.3701299
ILMN_1699980	201.6854	0.009090909
ILMN_1710899	87.81377	0.2948052
ILMN_1746349	75.90495	0.8116883
ILMN_1810093	103.0493	0.1285714
ILMN_2186319	91.08022	0.2545455
ILMN_1790549	163.2897	0.02337662
ILMN_1655469	181.9371	0.01298701
ILMN_1725079	178.4629	0.01428571
ILMN_1718621	880.8757	0
ILMN_1760449	129.9314	0.05194805
ILMN_2389970	237.6364	0.005194805
ILMN_1749403	175.6322	0.01428571
ILMN_1718607	124.1385	0.06103896
ILMN_2290522	82.32938	0.487013
ILMN_2340027	122.083	0.06363636
ILMN_1720908	75.80582	0.8181818
ILMN_1799028	161.8084	0.02337662
ILMN_2183856	92.64053	0.2298701
ILMN_1730998	72.90012	0.9545454
ILMN_2120695	85.02838	0.3844156
ILMN_1809291	86.92001	0.3155844
ILMN_1683263	86.59469	0.3272727
ILMN_1729453	207.3876	0.007792208
ILMN_2260991	459.1863	0
ILMN_2349658	887.131	0
ILMN_1681679	2434.794	0
ILMN_1716236	84.7309	0.3974026
ILMN_2186846	69.05643	0.9974026
ILMN_1693860	92.26514	0.2337662
ILMN_2063254	74.90835	0.8779221
ILMN_2197750	84.02785	0.4220779
ILMN_1779014	237.3616	0.005194805
ILMN_1775336	79.49298	0.6142857
ILMN_2347298	141.1552	0.04025974
ILMN_2260813	83.43077	0.4467532
ILMN_1771155	89.69886	0.2623377
ILMN_1657554	163.1306	0.02337662
ILMN_1693635	114.7989	0.07532468
ILMN_2231478	81.96712	0.5038961
ILMN_1737360	100.6416	0.1428571
ILMN_1740500	172.2991	0.01428571
ILMN_1737972	125.4883	0.05844156
ILMN_1701264	113.5555	0.07532468
ILMN_2092232	122.013	0.06363636
