PROBE_ID	7677153062_K.VALUE	7677153062_K.Detection Pval
ILMN_1748738	99.04067	0.3415585
ILMN_1653200	356.9489	0
ILMN_1724902	117.2212	0.09350649
ILMN_2382505	157.9607	0.02207792
ILMN_1691048	119.7322	0.08311688
ILMN_1762410	91.53761	0.7805195
ILMN_1715972	100.0944	0.312987
ILMN_2334193	89.69115	0.8883117
ILMN_3239050	107.6096	0.1662338
ILMN_3227263	109.8251	0.1480519
ILMN_3249105	93.71428	0.625974
ILMN_1740676	99.94462	0.3142857
ILMN_2048477	87.72697	0.9506493
ILMN_2048478	94.54032	0.5701299
ILMN_2050911	193.5741	0.005194805
ILMN_1685057	160.8558	0.01948052
ILMN_1699357	108.9658	0.1571429
ILMN_2405391	97.92335	0.3896104
ILMN_2390017	88.20742	0.9415584
ILMN_1797391	159.4389	0.02077922
ILMN_2353117	100.6176	0.2974026
ILMN_1706615	123.4983	0.06363636
ILMN_1783756	164.5748	0.01818182
ILMN_2232339	97.19328	0.4142857
ILMN_1777657	97.01244	0.4220779
ILMN_1760950	136.9679	0.03896104
ILMN_2376553	94.34858	0.5831169
ILMN_1655272	105.9516	0.1844156
ILMN_1746578	134.6983	0.04545455
ILMN_1666361	91.21418	0.7948052
ILMN_1788118	103.6639	0.2298701
ILMN_1747395	91.32906	0.7883117
ILMN_1711826	148.9965	0.02727273
ILMN_1663519	112.4706	0.1233766
ILMN_1815949	223.465	0.002597403
ILMN_1675391	168.2602	0.01688312
ILMN_2370738	120.9596	0.07272727
ILMN_1786045	88.41015	0.9363636
ILMN_1701655	269.5092	0
ILMN_1813671	179.4444	0.009090909
ILMN_1804090	100.0903	0.312987
ILMN_1664168	114.9329	0.1051948
ILMN_1788053	111.6954	0.1246753
ILMN_1668012	130.1402	0.05064935
ILMN_1743770	149.5536	0.02727273
ILMN_2347044	118.1427	0.08961039
ILMN_1667670	134.9795	0.04285714
ILMN_2070013	94.91567	0.5428572
ILMN_2115421	97.28327	0.412987
ILMN_1806032	125.5163	0.06103896
ILMN_1737312	111.0575	0.1324675
ILMN_1754864	103.1605	0.2376623
ILMN_1666553	136.697	0.04025974
ILMN_1813670	88.57242	0.9324675
ILMN_1667429	139.3973	0.03636364
ILMN_1741392	194.839	0.005194805
ILMN_1783060	289.3888	0
ILMN_1780417	90.21288	0.8558441
ILMN_1687958	145.4982	0.02857143
ILMN_1679949	240.9007	0.001298701
ILMN_1665838	94.08655	0.6012987
ILMN_1711838	262.4749	0
ILMN_1752639	110.0469	0.1441558
ILMN_1791728	164.2691	0.01818182
ILMN_1811235	92.13076	0.7415584
ILMN_1664748	98.00622	0.387013
ILMN_2327947	111.9646	0.1246753
ILMN_1659894	138.0779	0.03636364
ILMN_1750981	119.8665	0.08181818
ILMN_1768251	99.59392	0.325974
ILMN_1777976	104.4878	0.212987
ILMN_1698726	183.9218	0.007792208
ILMN_1790472	544.5054	0
ILMN_2350801	108.0325	0.1649351
ILMN_1697544	100.9064	0.2922078
ILMN_1788498	100.8396	0.2948052
ILMN_1782890	824.8363	0
ILMN_2332713	761.5418	0
ILMN_1720703	97.74052	0.3974026
ILMN_1725692	85.77695	0.9792208
ILMN_1669846	97.65723	0.3987013
ILMN_1683212	87.97679	0.9480519
ILMN_1685974	92.56287	0.7038961
ILMN_1709399	112.0051	0.1246753
ILMN_1724612	105.0273	0.2064935
ILMN_1766528	116.9783	0.09350649
ILMN_1715969	1133.981	0
ILMN_1781231	120.5663	0.07662338
ILMN_1743911	676.7124	0
ILMN_2211780	147.7314	0.02727273
ILMN_1681670	118.1886	0.08961039
ILMN_1752270	118.316	0.08831169
ILMN_2054362	114.3497	0.1051948
ILMN_1708398	99.07537	0.3415585
ILMN_2222880	345.4649	0
ILMN_1763464	122.5935	0.06623377
ILMN_2142284	143.5021	0.02987013
ILMN_1662097	114.5047	0.1051948
ILMN_1810514	440.1077	0
ILMN_1810727	243.9113	0.001298701
ILMN_2371397	95.9371	0.4844156
ILMN_1720311	155.0968	0.02337662
ILMN_1774062	1671.094	0
ILMN_3240838	662.6553	0
ILMN_1794225	92.08382	0.7415584
ILMN_1700379	114.509	0.1051948
ILMN_1808306	120.8057	0.07402597
ILMN_2391169	95.49932	0.5077922
ILMN_1732371	137.2438	0.03896104
ILMN_1755016	115.0603	0.1038961
ILMN_1770556	94.55143	0.5701299
ILMN_1667877	103.5752	0.2311688
ILMN_1739751	179.8596	0.009090909
ILMN_1672930	101.4966	0.2818182
ILMN_1801491	101.557	0.2792208
ILMN_1760087	99.62592	0.325974
ILMN_1652465	89.94958	0.8701299
ILMN_1796154	90.62373	0.8272727
ILMN_1757958	97.64146	0.3987013
ILMN_1717710	94.16874	0.5935065
ILMN_1785252	152.3921	0.02597403
ILMN_2292686	100.5933	0.2974026
ILMN_2391900	106.6162	0.1766234
ILMN_1715850	106.0586	0.1831169
ILMN_1705172	91.94827	0.7480519
ILMN_1755843	185.8158	0.007792208
ILMN_1656849	101.7382	0.2727273
ILMN_2394210	108.2231	0.1636364
ILMN_1672575	96.18232	0.4727273
ILMN_1726081	93.09943	0.6649351
ILMN_1683102	90.32166	0.8467532
ILMN_2415277	103.3414	0.2324675
ILMN_1787718	150.0392	0.02597403
ILMN_1700831	109.4802	0.1506494
ILMN_1719627	453.3625	0
ILMN_1655039	86.9941	0.9623377
ILMN_1725366	104.3105	0.2155844
ILMN_2377199	94.21634	0.5896104
ILMN_1741592	97.37403	0.4090909
ILMN_1713246	104.3881	0.2142857
ILMN_1739925	96.27821	0.4675325
ILMN_1815165	324.0012	0
ILMN_1801886	95.50069	0.5077922
ILMN_1741014	93.93098	0.6103896
ILMN_2279377	103.7078	0.2285714
ILMN_1723971	110.7832	0.1376623
ILMN_2338963	189.1001	0.007792208
ILMN_1730809	104.7681	0.2103896
ILMN_1717326	104.0739	0.2194805
ILMN_2325056	99.06314	0.3415585
ILMN_1801377	169.5464	0.01688312
ILMN_1659027	168.4519	0.01688312
ILMN_1663351	91.04498	0.8
ILMN_2120247	93.84348	0.6168831
ILMN_2265759	100.1986	0.3064935
ILMN_1809248	83.75671	0.9961039
ILMN_1748090	575.5109	0
ILMN_1767717	174.5069	0.01168831
ILMN_1766261	89.94028	0.8701299
ILMN_1741502	94.82779	0.5493507
ILMN_1668865	173.3157	0.01168831
ILMN_1755720	100.4326	0.3012987
ILMN_1775708	3078.386	0
ILMN_1782545	91.04684	0.8
ILMN_1740430	123.5177	0.06363636
ILMN_1671337	107.1304	0.1688312
ILMN_1778321	185.8077	0.007792208
ILMN_1707370	100.2244	0.3064935
ILMN_1724609	131.1523	0.04935065
ILMN_1723803	88.51822	0.9337662
ILMN_1738406	90.05761	0.8623376
ILMN_1668312	143.8202	0.02987013
ILMN_1745021	125.6875	0.06103896
ILMN_2067852	108.3906	0.1623377
ILMN_1783672	89.34474	0.9038961
ILMN_1785549	102.3975	0.2519481
ILMN_2415421	95.94907	0.4844156
ILMN_1805807	156.3277	0.02337662
ILMN_1653098	103.2033	0.2376623
ILMN_2191167	105.1376	0.2051948
ILMN_1709728	160.2422	0.02077922
ILMN_2258471	97.17908	0.4155844
ILMN_1664153	142.399	0.02987013
ILMN_1732079	106.3856	0.1805195
ILMN_2151168	98.61246	0.3519481
ILMN_1699365	99.22321	0.3363636
ILMN_1789999	426.8203	0
ILMN_1774869	109.8453	0.1480519
ILMN_1799128	192.3831	0.007792208
ILMN_1804562	157.5103	0.02207792
ILMN_1758938	456.6001	0
ILMN_1697512	91.22228	0.7948052
ILMN_1702683	120.4908	0.07662338
ILMN_1659991	93.11392	0.6649351
ILMN_2184109	92.72628	0.6922078
ILMN_1654594	103.1473	0.2376623
ILMN_1754053	95.38856	0.5116883
ILMN_1741440	286.9008	0
ILMN_1742731	178.5974	0.009090909
ILMN_2391931	124.9653	0.06103896
ILMN_1798885	175.7912	0.009090909
ILMN_1792135	104.6604	0.2103896
ILMN_1653429	158.7759	0.02077922
ILMN_2105966	193.0332	0.007792208
ILMN_1709817	185.7374	0.007792208
ILMN_1727840	295.6251	0
ILMN_1789001	168.7375	0.01688312
ILMN_1682910	130.6065	0.05064935
ILMN_1697959	111.2781	0.1298701
ILMN_1680104	144.2883	0.02987013
ILMN_1754235	233.4868	0.002597403
ILMN_2358914	130.344	0.05064935
ILMN_1776542	94.07445	0.6012987
ILMN_2057768	92.98615	0.6662338
ILMN_1706571	125.7683	0.05974026
ILMN_1702419	102.4235	0.2519481
ILMN_3251379	146.6221	0.02727273
ILMN_2059173	2238.515	0
ILMN_1752333	232.4037	0.002597403
ILMN_1651209	101.9967	0.2688312
ILMN_1749521	258.195	0
ILMN_1803728	97.87969	0.3935065
ILMN_1749848	94.09678	0.6012987
ILMN_2075189	112.7794	0.1207792
ILMN_1790577	112.0558	0.1246753
ILMN_1794959	90.20042	0.8558441
ILMN_1814797	89.28754	0.9077922
ILMN_1675873	103.9888	0.2233766
ILMN_1733864	95.28404	0.5168831
ILMN_2206554	128.7844	0.05584415
ILMN_2124471	136.6048	0.04025974
ILMN_1793182	100.6206	0.2974026
ILMN_2190007	126.7761	0.05844156
ILMN_1771509	103.1496	0.2376623
ILMN_2082324	162.8739	0.01948052
ILMN_1687495	121.0135	0.07272727
ILMN_2201413	90.21583	0.8558441
ILMN_2307598	153.5724	0.02597403
ILMN_1779979	120.5239	0.07662338
ILMN_1686535	100.9459	0.2909091
ILMN_1678678	165.8983	0.01818182
ILMN_2266948	116.2937	0.0961039
ILMN_1769911	545.7269	0
ILMN_2277419	158.2456	0.02207792
ILMN_2377093	98.20039	0.3779221
ILMN_1759743	146.0245	0.02727273
ILMN_1709635	136.5106	0.04025974
ILMN_1651799	321.3412	0
ILMN_1672382	95.67784	0.4948052
ILMN_1794890	90.29383	0.8506494
ILMN_1695058	110.0451	0.1441558
ILMN_1696622	101.4301	0.2831169
ILMN_1784105	104.2764	0.2168831
ILMN_2284077	98.51225	0.3584416
ILMN_1773643	106.0069	0.1831169
ILMN_2116714	217.7768	0.003896104
ILMN_1656129	99.86083	0.3168831
ILMN_1742705	142.9652	0.02987013
ILMN_1718949	102.9013	0.2402597
ILMN_1730937	94.95094	0.5376623
ILMN_1764629	98.8402	0.3441558
ILMN_1810025	111.0098	0.1337662
ILMN_1710543	233.9723	0.002597403
ILMN_2234970	199.0466	0.005194805
ILMN_1746986	107.9867	0.1662338
ILMN_1694801	89.89245	0.8766234
ILMN_1715668	88.74193	0.9285714
ILMN_1706386	94.36399	0.5831169
ILMN_1794951	95.00916	0.5350649
ILMN_2143566	106.0447	0.1831169
ILMN_1750394	121.1033	0.07272727
ILMN_2383077	98.50167	0.3597403
ILMN_1778053	91.91831	0.7506493
ILMN_2233539	97.13508	0.4168831
ILMN_1695316	112.8037	0.1207792
ILMN_1756878	100.3284	0.3038961
ILMN_1754247	86.52716	0.9727273
ILMN_1679041	119.3861	0.08441558
ILMN_2317658	108.2939	0.1636364
ILMN_1726456	181.7637	0.009090909
ILMN_2053103	410.421	0
ILMN_1761833	128.5264	0.05584415
ILMN_1656186	105.0737	0.2064935
ILMN_1747197	91.04415	0.8
ILMN_1739885	144.1763	0.02987013
ILMN_1808152	97.142	0.4168831
ILMN_2356111	175.5005	0.01038961
ILMN_1780924	98.53807	0.3558442
ILMN_1787127	284.4039	0
ILMN_2330307	131.4776	0.04935065
ILMN_1762319	89.15753	0.912987
ILMN_1658407	124.062	0.06363636
ILMN_1672553	94.88558	0.5467532
ILMN_1700695	252.9569	0
ILMN_1758673	146.1453	0.02727273
ILMN_1771987	1182.995	0
ILMN_1658498	99.63266	0.325974
ILMN_1730977	155.0943	0.02337662
ILMN_2274775	8186.677	0
ILMN_1719250	143.9101	0.02987013
ILMN_1744003	96.09236	0.4792208
ILMN_2324162	94.62101	0.5649351
ILMN_1754926	94.67653	0.561039
ILMN_2320391	99.13621	0.3402597
ILMN_2246188	101.9364	0.2688312
ILMN_1685259	92.90527	0.6727273
ILMN_1654165	90.96567	0.8038961
ILMN_1726114	122.3522	0.06623377
ILMN_1745778	374.4193	0
ILMN_2391976	183.6519	0.007792208
ILMN_1673681	111.1002	0.1324675
ILMN_1707585	126.5218	0.05844156
ILMN_1658639	255.3203	0
ILMN_1670325	114.7757	0.1051948
ILMN_1693912	85.75631	0.9792208
ILMN_3247587	108.6392	0.1584416
ILMN_1772809	109.9499	0.1441558
ILMN_1748779	118.6581	0.08701298
ILMN_1735156	121.9295	0.06753246
ILMN_1750876	121.0413	0.07272727
ILMN_2078389	125.6384	0.06103896
ILMN_1793630	93.39431	0.6493506
ILMN_1810346	91.43877	0.7857143
ILMN_2184556	98.64099	0.3506494
ILMN_1734897	98.74798	0.3480519
ILMN_2273224	633.6166	0
ILMN_2369571	96.0714	0.4805195
ILMN_1667750	103.9537	0.2246753
ILMN_2200917	226.3561	0.002597403
ILMN_1808354	113.1351	0.1194805
ILMN_1738300	109.9132	0.1467533
ILMN_2303669	102.9102	0.2402597
ILMN_1748979	91.22074	0.7948052
ILMN_1681526	117.996	0.09090909
ILMN_1658806	109.8846	0.1467533
ILMN_1709637	101.3603	0.287013
ILMN_1751232	90.87332	0.8181818
ILMN_1691503	90.73598	0.8246753
ILMN_2412849	97.74045	0.3974026
ILMN_2228780	93.53278	0.6376624
ILMN_3307836	100.5774	0.2974026
ILMN_2411317	118.7279	0.08701298
ILMN_1734676	98.65264	0.3506494
ILMN_2296510	95.10136	0.5298702
ILMN_2070102	92.42195	0.712987
ILMN_1666972	165.5748	0.01818182
ILMN_1787813	101.2104	0.2883117
ILMN_1678650	94.38439	0.5831169
ILMN_1711275	86.11655	0.9766234
ILMN_1741054	194.9381	0.005194805
ILMN_1803748	90.06186	0.8623376
ILMN_1811221	612.1013	0
ILMN_1748366	117.9257	0.09220779
ILMN_2171588	91.842	0.7532467
ILMN_1744191	132.5018	0.04935065
ILMN_1772482	88.53407	0.9337662
ILMN_1704446	107.1942	0.1675325
ILMN_1798577	123.4408	0.06363636
ILMN_1780831	144.9759	0.02987013
ILMN_1707710	127.0138	0.05844156
ILMN_1706813	111.6662	0.1246753
ILMN_1810533	113.7642	0.1103896
ILMN_1659166	104.4933	0.212987
ILMN_2291083	93.4193	0.6493506
ILMN_1723287	128.0657	0.05714286
ILMN_1723837	103.4769	0.2311688
ILMN_1813964	146.1611	0.02727273
ILMN_1724021	97.91351	0.3909091
ILMN_1765607	91.68848	0.7649351
ILMN_1687986	105.3168	0.2012987
ILMN_2324109	96.78994	0.4337662
ILMN_1698585	109.8821	0.1467533
ILMN_2105797	101.5037	0.2805195
ILMN_1683694	95.67279	0.4948052
ILMN_1739284	145.958	0.02727273
ILMN_1673586	160.1543	0.02077922
ILMN_1780222	96.2383	0.4714286
ILMN_1806349	118.3153	0.08831169
ILMN_2252701	155.2529	0.02337662
ILMN_1714445	115.6221	0.1
ILMN_1754262	95.91714	0.487013
ILMN_1683859	196.1799	0.005194805
ILMN_1681087	140.5306	0.03246753
ILMN_1655229	93.96571	0.6090909
ILMN_1680032	90.78455	0.8233766
ILMN_1676602	95.738	0.4935065
ILMN_1711451	95.67478	0.4948052
ILMN_1685830	82.86102	0.9961039
ILMN_1781400	89.37466	0.9025974
ILMN_2401457	101.2803	0.2883117
ILMN_1660730	90.92751	0.8103896
ILMN_1774229	102.0449	0.2675325
ILMN_1720373	161.7311	0.01948052
ILMN_2193553	90.28683	0.8532467
ILMN_1729367	128.7779	0.05584415
ILMN_1812559	174.0068	0.01168831
ILMN_2324561	138.9655	0.03636364
ILMN_1692049	113.0972	0.1194805
ILMN_1810275	825.0073	0
ILMN_1695093	91.90363	0.7506493
ILMN_1747397	88.91	0.9194805
ILMN_1807894	103.7183	0.2285714
ILMN_1735445	94.36453	0.5831169
ILMN_1699520	173.8367	0.01168831
ILMN_1698846	118.7435	0.08701298
ILMN_1770987	95.86	0.4896104
ILMN_1696056	101.2225	0.2883117
ILMN_1712023	102.6254	0.2480519
ILMN_1800425	461.8076	0
ILMN_1711111	94.42764	0.5831169
ILMN_2222930	98.83938	0.3441558
ILMN_1753129	95.46414	0.5077922
ILMN_1738849	95.85509	0.4896104
ILMN_1734550	94.28982	0.5831169
ILMN_1680925	869.8676	0
ILMN_1765833	101.5907	0.2779221
ILMN_2112730	109.2747	0.1545455
ILMN_1701975	102.9716	0.2402597
ILMN_1714023	91.90982	0.7506493
ILMN_2363097	92.68675	0.6935065
ILMN_2269619	90.97753	0.8038961
ILMN_1677829	142.1714	0.02987013
ILMN_1774806	96.11715	0.4753247
ILMN_1690625	263.3698	0
ILMN_1758315	122.8057	0.06493507
ILMN_1720727	86.20757	0.9766234
ILMN_1656097	100.9024	0.2922078
ILMN_1806979	90.34783	0.8467532
ILMN_2381020	88.88867	0.9220779
ILMN_1680016	434.5778	0
ILMN_1771118	156.0855	0.02337662
ILMN_2084745	90.69193	0.8246753
ILMN_1687319	106.2419	0.1818182
ILMN_2144297	88.1964	0.9415584
ILMN_1792317	92.78383	0.687013
ILMN_1705231	109.5359	0.1493506
ILMN_1761199	104.7006	0.2103896
ILMN_2087656	109.755	0.1480519
ILMN_1663699	108.3347	0.1623377
ILMN_1661200	94.5418	0.5701299
ILMN_1706261	211.6893	0.003896104
ILMN_1654735	334.4704	0
ILMN_1678928	148.4088	0.02727273
ILMN_1667887	111.657	0.1246753
ILMN_1727200	102.7602	0.2454545
ILMN_1686464	132.9518	0.04935065
ILMN_1758324	109.4636	0.1506494
ILMN_1761717	93.95708	0.6090909
ILMN_1673322	95.08499	0.5311688
ILMN_1752520	277.5801	0
ILMN_2162860	237.6069	0.002597403
ILMN_1728236	122.9878	0.06493507
ILMN_1768205	91.7064	0.7649351
ILMN_2215862	161.306	0.01948052
ILMN_3243634	87.5719	0.9545454
ILMN_1769550	126.82	0.05844156
ILMN_1777637	92.79455	0.6844156
ILMN_1687439	106.5241	0.1805195
ILMN_1756959	100.797	0.2948052
ILMN_1676449	96.92847	0.425974
ILMN_1811313	91.7346	0.7597402
ILMN_1750940	146.4611	0.02727273
ILMN_2096623	111.4256	0.1285714
ILMN_1795170	92.8497	0.6766234
ILMN_1736969	90.81368	0.8220779
ILMN_2199768	114.9526	0.1038961
ILMN_1789040	96.87597	0.4298701
ILMN_1813197	90.67218	0.825974
ILMN_2159322	236.8573	0.002597403
ILMN_1700834	223.0305	0.002597403
ILMN_1783120	291.478	0
ILMN_2232157	94.25465	0.5857143
ILMN_1769306	167.6122	0.01688312
ILMN_1654671	103.7863	0.225974
ILMN_3240893	90.46809	0.8441558
ILMN_1778595	125.3436	0.06103896
ILMN_2114720	138.7451	0.03636364
ILMN_1742224	311.3829	0
ILMN_2395204	259.6487	0
ILMN_1718815	130.5842	0.05064935
ILMN_1685369	204.5021	0.005194805
ILMN_1705080	93.0498	0.6649351
ILMN_1745567	90.85692	0.8181818
ILMN_1655195	258.2649	0
ILMN_2133534	216.1842	0.003896104
ILMN_1770444	93.07537	0.6649351
ILMN_1662483	119.7578	0.08311688
ILMN_1670540	99.51735	0.3298701
ILMN_1705392	107.1022	0.1701299
ILMN_1751036	97.76566	0.3961039
ILMN_1771203	121.8432	0.06753246
ILMN_1754521	90.33385	0.8467532
ILMN_1682738	214.0103	0.003896104
ILMN_1741477	267.1414	0
ILMN_1761994	98.39908	0.3675325
ILMN_2371984	96.93143	0.425974
ILMN_1674551	153.6497	0.02597403
ILMN_3304064	107.168	0.1688312
ILMN_1767068	100.1756	0.3090909
ILMN_2203896	103.9268	0.225974
ILMN_2203891	129.4812	0.05454545
ILMN_1815385	91.66325	0.7649351
ILMN_2380243	108.4331	0.161039
ILMN_1804415	204.0387	0.005194805
ILMN_1657429	91.87194	0.7532467
ILMN_2279182	101.736	0.2727273
ILMN_1768271	141.7601	0.02987013
ILMN_2363231	124.6795	0.06103896
ILMN_1781468	955.4165	0
ILMN_2081682	5178.22	0
ILMN_2376258	89.13894	0.912987
ILMN_2376263	102.0874	0.2675325
ILMN_1672419	93.49863	0.638961
ILMN_1791702	534.9391	0
ILMN_1814173	308.5737	0
ILMN_2223130	146.7489	0.02727273
ILMN_1713163	133.775	0.04675325
ILMN_1741976	117.8591	0.09220779
ILMN_1752111	143.8154	0.02987013
ILMN_2403458	137.5286	0.03896104
ILMN_1758823	195.1367	0.005194805
ILMN_1694603	319.0976	0
ILMN_2251047	96.86079	0.4311688
ILMN_1773620	316.8444	0
ILMN_1791770	172.5359	0.01168831
ILMN_1727173	95.9936	0.4831169
ILMN_1728845	393.6172	0
ILMN_1692684	215.1064	0.003896104
ILMN_2408987	104.2901	0.2168831
ILMN_1693244	81.77847	0.9987013
ILMN_2309180	133.8933	0.04675325
ILMN_1747857	173.0646	0.01168831
ILMN_1652006	120.6105	0.07532468
ILMN_1762526	94.93602	0.5415584
ILMN_2296422	96.30777	0.4662338
ILMN_1748923	100.3671	0.3025974
ILMN_2411190	120.9425	0.07272727
ILMN_1718807	214.7188	0.003896104
ILMN_2182348	104.2777	0.2168831
ILMN_1683302	152.9007	0.02597403
ILMN_2330861	178.5212	0.009090909
ILMN_2251804	95.759	0.4935065
ILMN_1757132	88.44572	0.9337662
ILMN_1654001	116.3196	0.0961039
ILMN_1808148	163.5795	0.01818182
ILMN_1814631	96.02735	0.4831169
ILMN_3240236	339.1489	0
ILMN_1815923	105.4372	0.1974026
ILMN_1808295	94.06153	0.6025974
ILMN_1793203	164.511	0.01818182
ILMN_1794147	103.3504	0.2324675
ILMN_1654998	96.11111	0.4766234
ILMN_1661650	285.6523	0
ILMN_2125618	94.53818	0.5701299
ILMN_1652996	88.73707	0.9285714
ILMN_1801383	338.5304	0
ILMN_2126239	287.5113	0
ILMN_1695280	99.75448	0.3220779
ILMN_2368597	121.6306	0.06753246
ILMN_1690469	90.58801	0.8337662
ILMN_1706553	262.2558	0
ILMN_1675609	96.31928	0.4649351
ILMN_2351893	93.59933	0.635065
ILMN_2351902	113.0283	0.1194805
ILMN_1665022	95.03377	0.5350649
ILMN_2336393	92.58739	0.7
ILMN_1691789	223.6708	0.002597403
ILMN_1782098	97.47791	0.4038961
ILMN_2410938	103.8899	0.225974
ILMN_1791202	128.7237	0.05584415
ILMN_1719641	96.99862	0.4220779
ILMN_1775380	286.6834	0
ILMN_2367258	164.2763	0.01818182
ILMN_2280707	135.1104	0.04285714
ILMN_1741684	169.8582	0.01428571
ILMN_1757370	123.5788	0.06363636
ILMN_1672176	135.7438	0.04155844
ILMN_1802316	106.3371	0.1805195
ILMN_1782795	94.01363	0.6064935
ILMN_1796349	126.1071	0.05844156
ILMN_2100357	94.58091	0.5675325
ILMN_1719660	129.4756	0.05454545
ILMN_1678095	93.68146	0.6311688
ILMN_1789913	90.76276	0.8246753
ILMN_1778743	89.86698	0.8779221
ILMN_2162603	93.95783	0.6090909
ILMN_1798535	123.4214	0.06363636
ILMN_1673355	140.4392	0.03246753
ILMN_2225318	243.2785	0.001298701
ILMN_1694305	383.4125	0
ILMN_2250445	99.84591	0.3168831
ILMN_2328327	111.5796	0.125974
ILMN_1785618	111.7558	0.1246753
ILMN_1704956	149.6348	0.02727273
ILMN_1740728	95.69665	0.4935065
ILMN_1764803	263.0896	0
ILMN_1804642	165.699	0.01818182
ILMN_1779492	111.8952	0.1246753
ILMN_1756615	98.54234	0.3558442
ILMN_1675429	101.5562	0.2792208
ILMN_1696054	103.0806	0.238961
ILMN_1721605	125.6019	0.06103896
ILMN_1670503	107.737	0.1662338
ILMN_1741954	117.2946	0.09350649
ILMN_2086238	129.3486	0.05454545
ILMN_1663827	148.6986	0.02727273
ILMN_1684530	94.21401	0.5896104
ILMN_1758086	97.10416	0.4181818
ILMN_1655740	101.1735	0.2883117
ILMN_2082585	90.75994	0.8246753
ILMN_1690262	127.4093	0.05844156
ILMN_1687519	291.1789	0
ILMN_1748911	194.4162	0.005194805
ILMN_2408080	96.4463	0.4545455
ILMN_1740555	160.14	0.02077922
ILMN_1659857	141.8197	0.02987013
ILMN_3243982	115.246	0.1012987
ILMN_1797566	103.1391	0.238961
ILMN_1733648	91.78457	0.7597402
ILMN_2093389	414.8469	0
ILMN_1725346	102.5239	0.2506494
ILMN_1698478	177.2567	0.009090909
ILMN_1803611	135.5309	0.04285714
ILMN_2224300	106.9235	0.1727273
ILMN_1677484	231.4114	0.002597403
ILMN_1683273	106.2392	0.1818182
ILMN_1799969	116.0739	0.0961039
ILMN_3309138	96.97679	0.4233766
ILMN_1701933	327.6478	0
ILMN_1766165	140.0618	0.03506494
ILMN_1807969	97.01414	0.4220779
ILMN_1779343	98.61362	0.3519481
ILMN_2397841	110.2278	0.1441558
ILMN_2397842	108.3673	0.1623377
ILMN_2397846	93.57741	0.6363636
ILMN_1653161	87.97628	0.9480519
ILMN_1775111	215.2749	0.003896104
ILMN_1652066	131.9936	0.04935065
ILMN_1706945	123.5279	0.06363636
ILMN_1795881	96.39611	0.4571429
ILMN_1766171	173.6271	0.01168831
ILMN_3236713	272.0213	0
ILMN_2409078	104.5378	0.212987
ILMN_1791884	279.3117	0
ILMN_3249059	112.1942	0.1233766
ILMN_2179579	138.367	0.03636364
ILMN_1707493	107.9266	0.1662338
ILMN_2311497	92.37662	0.7155844
ILMN_1661673	100.6152	0.2974026
ILMN_2200659	706.6004	0
ILMN_3248443	746.3379	0
ILMN_3233229	126.1483	0.05844156
ILMN_3233205	115.5703	0.1
ILMN_3227023	247.4807	0.001298701
ILMN_3309349	126.2439	0.05844156
ILMN_2050921	89.96137	0.8688312
ILMN_1815658	102.2661	0.2571429
ILMN_3238785	228.1256	0.002597403
ILMN_1805623	88.47076	0.9337662
ILMN_1651278	169.0793	0.01688312
ILMN_1788251	177.4653	0.009090909
ILMN_3245893	106.088	0.1831169
ILMN_2189842	132.1516	0.04935065
ILMN_3236955	101.6232	0.2753247
ILMN_3239704	98.94448	0.3441558
ILMN_3240883	102.3436	0.2571429
ILMN_3242448	114.2943	0.1064935
ILMN_3243921	103.8041	0.225974
ILMN_3238435	302.406	0
ILMN_3241985	108.3725	0.1623377
ILMN_3241036	96.23923	0.4714286
ILMN_3241140	105.3547	0.2
ILMN_3241884	96.09773	0.4766234
ILMN_3246465	92.53274	0.7038961
ILMN_3248658	94.46628	0.5792208
ILMN_3243129	102.9948	0.2402597
ILMN_3244348	125.6974	0.06103896
ILMN_3242748	87.61796	0.951948
ILMN_3245228	93.11471	0.6649351
ILMN_3244343	107.0184	0.1714286
ILMN_3246713	121.9603	0.06753246
ILMN_3247939	105.1758	0.2051948
ILMN_3248890	156.3187	0.02337662
ILMN_1682038	148.4938	0.02727273
ILMN_3238613	102.9583	0.2402597
ILMN_3248811	102.2264	0.2584416
ILMN_3235096	180.2526	0.009090909
ILMN_3236594	109.6559	0.1480519
ILMN_3248232	88.69202	0.9298701
ILMN_3249538	109.4341	0.1506494
ILMN_3239108	102.9218	0.2402597
ILMN_3238259	100.9346	0.2922078
ILMN_3239162	105.9882	0.1831169
ILMN_2085525	100.8697	0.2922078
ILMN_2096747	105.7415	0.1883117
ILMN_3240231	109.7263	0.1480519
ILMN_3249351	97.24691	0.4142857
ILMN_3241814	96.24841	0.4688312
ILMN_3247494	95.11838	0.5298702
ILMN_3235334	96.39472	0.4571429
ILMN_3243135	110.0717	0.1441558
ILMN_3244597	115.702	0.1
ILMN_3235270	99.61236	0.325974
ILMN_3245764	108.3388	0.1623377
ILMN_3238672	102.3376	0.2571429
ILMN_3247222	90.67404	0.825974
ILMN_3241798	95.52296	0.5064935
ILMN_3248575	115.3412	0.1012987
ILMN_3243908	99.31055	0.3311688
ILMN_3238078	134.3252	0.04545455
ILMN_3239276	133.6826	0.04805195
ILMN_3238670	103.0447	0.238961
ILMN_3235264	108.4842	0.161039
ILMN_3235231	142.6532	0.02987013
ILMN_3242825	89.5578	0.8935065
ILMN_3235316	92.59789	0.6974026
