PROBE_ID	7677153062_F.VALUE	7677153062_F.Detection Pval
ILMN_3244343	92.82407	0.1402597
ILMN_3246713	113.5008	0.04805195
ILMN_3247939	87.86172	0.1909091
ILMN_3248890	142.0332	0.02597403
ILMN_1682038	179.9514	0.01168831
ILMN_3238613	91.33528	0.1545455
ILMN_3248811	99.15118	0.09350649
ILMN_3235096	229.2261	0.001298701
ILMN_3236594	96.17302	0.1155844
ILMN_3248232	76.12648	0.5883117
ILMN_3249538	95.26249	0.1194805
ILMN_3239108	96.07624	0.1155844
ILMN_3238259	84.91647	0.2428571
ILMN_3239162	89.92068	0.1675325
ILMN_2085525	97.476	0.1025974
ILMN_2096747	104.0595	0.07662338
ILMN_3240231	90.28272	0.1623377
ILMN_3249351	73.91319	0.7350649
ILMN_3241814	68.06197	0.9805195
ILMN_3247494	82.47438	0.3
ILMN_3235334	79.85061	0.3974026
ILMN_3243135	86.67857	0.2077922
ILMN_3244597	104.2391	0.07662338
ILMN_3235270	76.10417	0.5896104
ILMN_3245764	92.2877	0.1467533
ILMN_3238672	113.5109	0.04805195
ILMN_3247222	71.20306	0.9064935
ILMN_3241798	100.7505	0.08571429
ILMN_3248575	99.84422	0.09090909
ILMN_3243908	90.59357	0.1623377
ILMN_3238078	137.9317	0.02857143
ILMN_3239276	125.9753	0.03766234
ILMN_3238670	75.66387	0.6168831
ILMN_3235264	104.4469	0.07662338
ILMN_3235231	125.2362	0.03896104
ILMN_3242825	81.10461	0.3324675
ILMN_3235316	74.71364	0.674026
ILMN_3247679	72.28993	0.8532467
ILMN_3239932	75.32547	0.6402597
ILMN_3237035	83.69629	0.2714286
ILMN_3238745	142.4555	0.02467532
ILMN_3240280	81.24321	0.3285714
ILMN_3235404	104.5725	0.07532468
ILMN_3242067	93.52384	0.1285714
ILMN_3240116	90.80521	0.1597403
ILMN_3247251	85.08834	0.2415584
ILMN_3236942	72.71983	0.8298701
ILMN_3244678	76.67792	0.5428572
ILMN_3246708	92.02055	0.1480519
ILMN_3245365	152.1584	0.01948052
ILMN_3243894	70.83284	0.9194805
ILMN_3245458	197.4074	0.006493506
ILMN_1700074	105.5078	0.07142857
ILMN_3249167	131.9442	0.03116883
ILMN_1709604	108.3383	0.06103896
ILMN_1787326	87.87646	0.1896104
ILMN_1689616	86.64317	0.2090909
ILMN_3247018	309.6922	0
ILMN_3244592	86.36221	0.212987
ILMN_3244883	75.37331	0.6363636
ILMN_1730773	197.5522	0.006493506
ILMN_3243972	92.36454	0.1454545
ILMN_3245878	85.13148	0.2415584
ILMN_3245605	78.0313	0.4766234
ILMN_3243667	76.1339	0.5883117
ILMN_3240216	125.997	0.03766234
ILMN_3241937	96.39313	0.1116883
ILMN_3240418	97.43201	0.1025974
ILMN_3240022	101.0524	0.08571429
ILMN_3243677	86.80197	0.2025974
ILMN_3236224	74.06088	0.7233766
ILMN_3246935	83.38683	0.2727273
ILMN_3240150	88.04527	0.1857143
ILMN_3237562	79.61674	0.4051948
ILMN_3243428	94.68063	0.1246753
ILMN_3244940	80.73448	0.3467532
ILMN_3246206	96.89439	0.1064935
ILMN_3241993	80.43425	0.3701299
ILMN_1660900	139.9486	0.02727273
ILMN_3238707	113.7455	0.04545455
ILMN_3238554	133.9625	0.03116883
ILMN_3248440	78.66142	0.4454545
ILMN_3244154	102.7096	0.08051948
ILMN_3235969	76.80984	0.5350649
ILMN_3238955	100.2678	0.08831169
ILMN_1673181	148.0874	0.02207792
ILMN_1697989	99.48312	0.09220779
ILMN_3243909	68.67211	0.9727273
ILMN_3234751	84.10506	0.261039
ILMN_3248218	221.3308	0.001298701
ILMN_3234984	80.18869	0.3792208
ILMN_2132082	73.0019	0.8077922
ILMN_1750402	72.96893	0.8103896
ILMN_1780508	75.21126	0.6571429
ILMN_3245599	78.17534	0.4675325
ILMN_1787980	74.75334	0.6727273
ILMN_3237971	105.9096	0.07012987
ILMN_3235397	122.6679	0.04155844
ILMN_3237039	79.35661	0.4168831
ILMN_3241848	73.14721	0.7987013
ILMN_3238950	72.52439	0.8428571
ILMN_3309874	82.75042	0.2896104
ILMN_3310905	73.70219	0.7493507
ILMN_3310321	80.07167	0.3805195
ILMN_3310156	74.34472	0.7025974
ILMN_3308183	72.01564	0.8714285
ILMN_3309279	64.71961	1
ILMN_3308555	77.97406	0.4779221
ILMN_3308275	73.58302	0.7584416
ILMN_3309854	76.39691	0.5662338
ILMN_3308753	77.90903	0.4779221
ILMN_3309036	78.97051	0.4298701
ILMN_3311105	73.53304	0.7623377
ILMN_3309428	72.70466	0.8298701
ILMN_3309654	75.68884	0.6168831
ILMN_3311085	79.88061	0.3961039
ILMN_3308030	71.99186	0.8727273
ILMN_3309334	72.80723	0.8233766
ILMN_3308375	73.61482	0.7571428
ILMN_3310416	73.03857	0.8064935
ILMN_3310050	71.21699	0.9064935
ILMN_3310451	74.10225	0.7207792
ILMN_3309689	76.59161	0.548052
ILMN_3309458	86.41878	0.212987
ILMN_3308000	73.97199	0.7298701
ILMN_3308113	69.37527	0.9623377
ILMN_3308515	81.44576	0.3220779
ILMN_2107655	77.66634	0.4883117
ILMN_3310745	76.85036	0.5350649
ILMN_3310593	74.90171	0.6688312
ILMN_2067520	71.82632	0.8818182
ILMN_3242908	82.76936	0.2883117
ILMN_3245376	73.27871	0.7831169
ILMN_3238478	86.05362	0.2233766
ILMN_3236049	102.0528	0.08311688
ILMN_3246715	77.69311	0.4857143
ILMN_3240682	71.14367	0.9077922
ILMN_3238972	72.74093	0.8285714
ILMN_3235154	71.98762	0.874026
ILMN_3249543	75.83242	0.6090909
ILMN_3236804	73.3168	0.7792208
ILMN_3242633	72.00598	0.8727273
ILMN_3240002	93.24292	0.1298701
ILMN_3249286	235.0912	0.001298701
ILMN_1892403	439.7303	0
ILMN_1799381	179.4498	0.01168831
ILMN_1707598	101.2033	0.08571429
ILMN_1767869	73.60073	0.7584416
ILMN_1713832	114.5936	0.04545455
ILMN_1669210	139.5692	0.02727273
ILMN_3240781	89.74693	0.1688312
ILMN_3237050	75.80817	0.6090909
ILMN_1680179	78.32072	0.4610389
ILMN_1721749	71.13007	0.9077922
ILMN_3243049	69.45284	0.9597403
ILMN_3236052	72.02187	0.8688312
ILMN_3244281	100.7524	0.08571429
ILMN_3245554	84.7257	0.2467532
ILMN_3246944	84.01163	0.2636364
ILMN_3237309	77.19386	0.5142857
ILMN_3241738	74.79094	0.6727273
ILMN_1774973	106.663	0.06753246
ILMN_1724884	88.87711	0.1753247
ILMN_3237251	74.00558	0.7285714
ILMN_1784328	94.95471	0.1220779
ILMN_1691550	83.54474	0.2727273
ILMN_1755004	71.59581	0.8909091
ILMN_1656303	72.94433	0.812987
ILMN_1666599	97.8449	0.1
ILMN_2072391	199.0995	0.005194805
ILMN_1743217	109.0562	0.05584415
ILMN_3247170	109.4537	0.05584415
ILMN_1682354	134.2561	0.03116883
ILMN_2165762	99.08549	0.0948052
ILMN_1667609	113.4164	0.04805195
ILMN_1694367	154.5671	0.01688312
ILMN_2135175	115.5826	0.04545455
ILMN_3237044	79.3147	0.4181818
ILMN_2160160	168.8505	0.01298701
ILMN_3240595	73.77403	0.7441558
ILMN_1684278	103.7051	0.07922078
ILMN_1741944	79.48401	0.4103896
ILMN_3239574	164.1391	0.01428571
ILMN_3241034	87.40052	0.2
ILMN_3242315	177.4429	0.01168831
ILMN_3245549	83.55109	0.2727273
ILMN_1668661	68.87505	0.9701298
ILMN_1810762	88.91589	0.174026
ILMN_1739086	74.03599	0.7233766
ILMN_3240848	77.33801	0.5038961
ILMN_3242525	75.44119	0.6285715
ILMN_3240576	72.49705	0.8441558
ILMN_3236110	73.88933	0.7363636
ILMN_1682402	93.91599	0.125974
ILMN_3236650	74.23354	0.7116883
ILMN_2157020	114.3563	0.04545455
ILMN_3248562	85.01061	0.2428571
ILMN_1716441	125.6805	0.03766234
ILMN_1720794	77.20056	0.5142857
ILMN_3237236	67.78116	0.9857143
ILMN_3308788	73.63188	0.7545455
ILMN_3247444	80.77389	0.3467532
ILMN_3240306	78.04003	0.4753247
ILMN_3246391	86.7991	0.2025974
ILMN_3245541	84.06623	0.2636364
ILMN_1663681	73.92751	0.7337663
ILMN_1680393	101.6892	0.08441558
ILMN_2209515	108.4454	0.06103896
ILMN_1715396	87.45978	0.1974026
ILMN_3241139	104.3709	0.07662338
ILMN_3236149	80.68896	0.3532467
ILMN_3238028	72.13406	0.8584415
ILMN_3239634	75.96677	0.6025974
ILMN_3239851	82.38752	0.3025974
ILMN_3242164	112.3877	0.04935065
ILMN_3234756	97.02974	0.1038961
ILMN_3238481	76.50921	0.5532467
ILMN_3237439	67.78452	0.9857143
ILMN_3248270	103.5523	0.08051948
ILMN_3248394	76.46912	0.561039
ILMN_1735689	75.74181	0.6142857
ILMN_3246353	78.58805	0.451948
ILMN_3247671	85.61259	0.2298701
ILMN_3248712	81.42751	0.3220779
ILMN_2082762	150.4404	0.02077922
ILMN_3309694	81.28971	0.325974
ILMN_3236404	77.90974	0.4779221
ILMN_3237685	79.578	0.4077922
ILMN_3239272	72.57684	0.8402597
ILMN_3243450	71.80941	0.8844156
ILMN_1667288	85.01304	0.2428571
ILMN_3246754	73.27592	0.7831169
ILMN_3247148	78.3599	0.4584416
ILMN_3248294	70.43896	0.9298701
ILMN_3249211	68.58704	0.9753247
ILMN_3241793	73.0827	0.8051948
ILMN_3248874	94.63699	0.1246753
ILMN_3243244	87.4995	0.1961039
ILMN_1653927	79.86507	0.3961039
ILMN_3244157	109.0741	0.05584415
ILMN_3245672	94.81164	0.1233766
ILMN_3247303	81.14836	0.3324675
ILMN_3243248	93.56573	0.1285714
ILMN_3236097	81.11871	0.3324675
ILMN_3237615	79.52045	0.4090909
ILMN_3238662	553.7823	0
ILMN_3244449	74.22214	0.7142857
ILMN_3240108	73.17866	0.7961039
ILMN_3241369	76.94223	0.5285714
ILMN_3242443	74.16413	0.7168831
ILMN_3245759	76.94585	0.5285714
ILMN_3246529	75.91494	0.6051948
ILMN_3245274	76.89639	0.5311688
ILMN_3243452	101.1132	0.08571429
ILMN_3244640	89.77675	0.1688312
ILMN_3247008	80.03027	0.3844156
ILMN_3242144	79.57666	0.4077922
ILMN_3247625	70.32386	0.9350649
ILMN_3248703	95.42931	0.1181818
ILMN_1757532	95.76756	0.1155844
ILMN_2107184	1504.633	0
ILMN_1794399	688.3474	0
ILMN_1705928	139.6511	0.02727273
ILMN_3235185	123.3849	0.04025974
ILMN_3238712	97.16489	0.1038961
ILMN_3239621	203.2654	0.003896104
ILMN_2069945	227.8605	0.001298701
ILMN_1772845	116.4669	0.04545455
ILMN_3229052	83.15738	0.2766234
ILMN_3247064	220.5532	0.001298701
ILMN_1754304	91.11074	0.1571429
ILMN_3237516	101.8465	0.08441558
ILMN_3248113	365.9638	0
ILMN_2380839	217.5694	0.001298701
ILMN_1732053	1474.111	0
ILMN_1683049	104.417	0.07662338
ILMN_1779399	171.3313	0.01298701
ILMN_1715179	500.8938	0
ILMN_1774661	460.042	0
ILMN_1799103	426.705	0
ILMN_1690706	568.4286	0
ILMN_1771620	631.0413	0
ILMN_1741997	191.4601	0.006493506
ILMN_2086064	189.3265	0.009090909
ILMN_1768393	91.14701	0.1571429
ILMN_1771060	74.2565	0.7103896
ILMN_2369785	1868.894	0
ILMN_1794599	182.7987	0.01168831
ILMN_1656424	70.18264	0.9363636
ILMN_2046199	77.64439	0.4896104
ILMN_1678966	338.2564	0
ILMN_2067370	450.363	0
ILMN_1683562	1115.481	0
ILMN_2372082	294.2615	0
ILMN_1656537	310.2308	0
ILMN_1662019	70.47066	0.9272727
ILMN_1693341	168.9331	0.01298701
ILMN_1753241	144.2824	0.02467532
ILMN_1793410	178.2865	0.01168831
ILMN_1786766	111.8434	0.05064935
ILMN_1808374	294.7786	0
ILMN_1727975	83.05029	0.2805195
ILMN_2041780	72.48111	0.8441558
ILMN_1663024	81.45068	0.3220779
ILMN_2404320	94.93308	0.1220779
ILMN_1733932	216.145	0.001298701
ILMN_2364535	226.9324	0.001298701
ILMN_1660000	411.5864	0
ILMN_2294442	76.47508	0.561039
ILMN_1688413	223.6422	0.001298701
ILMN_2365479	131.4266	0.03116883
ILMN_2365484	135.1547	0.02987013
ILMN_2170949	654.0355	0
ILMN_1683950	479.6685	0
ILMN_1696051	82.27147	0.3051948
ILMN_1759003	92.74961	0.1402597
ILMN_1797082	197.1783	0.006493506
ILMN_2361575	81.59631	0.3220779
ILMN_2254583	79.18032	0.4194805
ILMN_2361570	248.4263	0
ILMN_2378670	106.9601	0.06753246
ILMN_1676978	81.65786	0.3194805
ILMN_1787415	126.9133	0.03506494
ILMN_2348808	80.56644	0.3623376
ILMN_1732810	327.0549	0
ILMN_3234093	85.65567	0.2298701
ILMN_3229340	81.72604	0.3181818
ILMN_1788211	149.4779	0.02077922
ILMN_1691575	519.9224	0
ILMN_1798612	125.4045	0.03896104
ILMN_1746213	80.7695	0.3467532
ILMN_2360315	78.07285	0.4714286
ILMN_1756424	83.27737	0.274026
ILMN_1768282	77.32771	0.5038961
ILMN_2080760	114.4127	0.04545455
ILMN_2085236	76.46233	0.561039
ILMN_1795666	74.16365	0.7168831
ILMN_1725108	81.727	0.3181818
ILMN_2224444	104.4192	0.07662338
ILMN_1678781	302.2868	0
ILMN_1714401	838.3424	0
ILMN_1659761	141.9763	0.02597403
ILMN_1740180	1221.915	0
ILMN_1795557	85.82025	0.225974
ILMN_1738491	188.7567	0.009090909
ILMN_1766770	133.2545	0.03116883
ILMN_1683737	185.3563	0.01038961
ILMN_1736093	92.52943	0.1415584
ILMN_1738736	157.448	0.01428571
ILMN_1673676	104.7535	0.07532468
ILMN_1709772	132.9146	0.03116883
ILMN_1807873	176.6789	0.01168831
ILMN_1696294	223.3636	0.001298701
ILMN_1685077	85.32838	0.2402597
ILMN_2290686	75.36913	0.6363636
ILMN_2400613	82.69998	0.2935065
ILMN_1797413	72.88725	0.8181818
ILMN_1804051	130.9387	0.03246753
ILMN_1726366	75.20305	0.6571429
ILMN_1699100	111.7024	0.05194805
ILMN_1777556	78.79741	0.438961
ILMN_2058270	78.6112	0.451948
ILMN_1706203	75.92336	0.6051948
ILMN_1893248	87.86729	0.1909091
ILMN_1666502	86.20662	0.2181818
ILMN_1774733	126.9203	0.03506494
ILMN_1798926	89.47015	0.1714286
ILMN_2131861	185.9302	0.01038961
ILMN_1781001	122.0381	0.04155844
ILMN_2156250	79.84115	0.3987013
ILMN_1753795	104.3106	0.07662338
ILMN_2413264	87.82823	0.1909091
ILMN_2413259	144.8013	0.02337662
ILMN_2262749	100.343	0.08701298
ILMN_1715584	79.23734	0.4181818
ILMN_1785286	88.99082	0.174026
ILMN_2350970	88.38428	0.1831169
ILMN_1657077	84.28354	0.2571429
ILMN_1780783	72.5835	0.8402597
ILMN_1753683	86.40718	0.212987
ILMN_1662438	1192.553	0
ILMN_2406501	775.012	0
ILMN_2336781	4329.901	0
ILMN_1792922	248.1996	0
ILMN_1690034	77.12407	0.5142857
ILMN_1656383	93.02079	0.1363636
ILMN_2194355	75.0457	0.6649351
ILMN_1798615	88.15448	0.1844156
ILMN_1763739	129.0845	0.03506494
ILMN_1663090	476.8268	0
ILMN_1685327	100.4449	0.08571429
ILMN_1668463	100.7212	0.08571429
ILMN_2236800	218.1824	0.001298701
ILMN_2323302	167.8363	0.01298701
ILMN_1703427	205.5652	0.003896104
ILMN_2247664	1114.459	0
ILMN_1749792	78.53744	0.451948
ILMN_2326262	124.2195	0.03896104
ILMN_1663446	82.12344	0.3077922
ILMN_2258689	77.09879	0.5168831
ILMN_2266224	92.98904	0.1363636
ILMN_1693183	82.60355	0.2974026
ILMN_1716407	84.78983	0.2441558
ILMN_2407879	75.17498	0.6584415
ILMN_1674098	107.8894	0.06103896
ILMN_2261099	74.40948	0.7
ILMN_1717904	88.75939	0.1753247
ILMN_1789338	126.6313	0.03506494
ILMN_1699190	77.86531	0.4805195
ILMN_1680251	79.09509	0.4220779
ILMN_1665492	89.83656	0.1688312
ILMN_1729225	76.72895	0.5389611
ILMN_2138662	81.75865	0.3168831
ILMN_1698516	73.26764	0.7831169
ILMN_2391231	76.93419	0.5298702
ILMN_1734559	77.57101	0.4948052
ILMN_2285375	86.91017	0.2025974
ILMN_2060115	1415.932	0
ILMN_1759818	2685.369	0
ILMN_1707077	360.0163	0
ILMN_1767135	131.3905	0.03116883
ILMN_1764414	112.7478	0.04935065
ILMN_1781242	104.4268	0.07662338
ILMN_1700705	106.7463	0.06753246
ILMN_1715463	184.7631	0.01038961
ILMN_1716070	71.676	0.8883117
ILMN_1653750	178.6754	0.01168831
ILMN_1773459	87.93362	0.1883117
ILMN_1769361	75.27188	0.6493506
ILMN_1736974	101.5506	0.08441558
ILMN_1683755	277.6041	0
ILMN_1675364	76.22541	0.5792208
ILMN_1784217	131.8432	0.03116883
ILMN_1671092	67.56113	0.987013
ILMN_1812968	82.34549	0.3038961
ILMN_1770635	84.97916	0.2428571
ILMN_2177156	68.54654	0.9753247
ILMN_1783185	115.6055	0.04545455
ILMN_3242257	76.06978	0.5922078
ILMN_1653055	88.89467	0.1753247
ILMN_1702430	78.29045	0.4610389
ILMN_1793213	377.7985	0
ILMN_1815745	111.9544	0.05064935
ILMN_2343677	84.02052	0.2636364
ILMN_1718912	77.77129	0.4818182
ILMN_1760051	151.1093	0.01948052
ILMN_2395506	68.83926	0.9701298
ILMN_2287958	73.73157	0.7480519
ILMN_1663327	74.73051	0.674026
ILMN_2256687	72.21423	0.8571429
ILMN_1815032	93.16481	0.1311688
ILMN_2134056	87.75497	0.1922078
ILMN_1789244	280.1091	0
ILMN_1805466	73.78374	0.7428572
ILMN_1676010	468.3039	0
ILMN_2284998	241.6507	0
ILMN_1690920	160.3529	0.01428571
ILMN_2390586	349.172	0
ILMN_1731418	1368.248	0
ILMN_1672661	606.3507	0
ILMN_2415144	1136.592	0
ILMN_1813455	235.6282	0.001298701
ILMN_1703263	173.1459	0.01168831
ILMN_1778599	487.2262	0
ILMN_2246882	124.9783	0.03896104
ILMN_1658858	114.7985	0.04545455
ILMN_1666482	191.7534	0.006493506
ILMN_2389844	174.2701	0.01168831
ILMN_1691171	86.90323	0.2025974
ILMN_1662168	101.2053	0.08571429
ILMN_1756942	394.6724	0
ILMN_1721081	220.8437	0.001298701
ILMN_2145997	235.0362	0.001298701
ILMN_1775956	81.81181	0.3103896
ILMN_1769721	232.599	0.001298701
ILMN_1689461	100.8016	0.08571429
ILMN_2306631	74.92656	0.6675324
ILMN_1699803	128.4392	0.03506494
ILMN_2306630	86.35025	0.212987
ILMN_1678423	88.93549	0.174026
ILMN_1807123	76.77515	0.5350649
ILMN_1775408	77.13169	0.5142857
ILMN_1806749	286.5175	0
ILMN_3251668	79.26427	0.4181818
ILMN_2128697	79.69337	0.4012987
ILMN_1739343	73.35388	0.7766234
ILMN_2181306	74.98418	0.6662338
ILMN_2367681	103.3786	0.08051948
ILMN_1705522	76.10545	0.5896104
ILMN_1712773	84.51009	0.2532468
ILMN_1652314	70.11409	0.9376624
ILMN_2118201	77.96342	0.4779221
ILMN_1662629	67.93213	0.9831169
ILMN_1655330	73.29546	0.7831169
ILMN_1719772	76.61086	0.5467532
ILMN_1790704	72.72816	0.8285714
ILMN_1768732	87.03085	0.2012987
ILMN_1742135	78.90263	0.4324675
ILMN_1693114	75.682	0.6168831
ILMN_1684620	74.02556	0.725974
ILMN_1734645	82.93635	0.2831169
ILMN_2141259	78.66283	0.4454545
ILMN_1772458	72.34696	0.851948
ILMN_2313378	123.8822	0.03896104
ILMN_1684446	180.2683	0.01168831
ILMN_1754370	75.70576	0.6155844
ILMN_2354222	75.84331	0.6077922
ILMN_1676907	77.5997	0.4935065
ILMN_1728256	145.1621	0.02337662
ILMN_1768798	118.4403	0.04285714
ILMN_2263718	436.9458	0
ILMN_1799104	257.3845	0
ILMN_1661251	73.89062	0.7363636
ILMN_1754438	80.44919	0.3701299
ILMN_2233319	77.50726	0.4987013
ILMN_2233314	71.28799	0.9051948
ILMN_1653415	76.27802	0.5727273
ILMN_2211030	77.25689	0.5103896
ILMN_2211032	83.20622	0.2753247
ILMN_1680689	72.90255	0.8155844
ILMN_2198300	73.98164	0.7285714
ILMN_3242729	71.66064	0.8896104
ILMN_1732781	76.91319	0.5311688
ILMN_2132100	78.62365	0.4506494
ILMN_1713125	80.21432	0.3792208
ILMN_3244713	77.21837	0.5142857
ILMN_1654459	75.75829	0.6142857
ILMN_1720259	72.26392	0.8545455
ILMN_1691953	72.36047	0.8506494
ILMN_1808463	67.91614	0.9831169
ILMN_1679348	70.13226	0.9363636
ILMN_1796734	108.1164	0.06103896
ILMN_1795251	80.8677	0.338961
ILMN_2218208	125.5079	0.03896104
ILMN_2373556	140.3702	0.02727273
ILMN_1796738	253.523	0
ILMN_1791547	95.06875	0.1194805
ILMN_1685680	79.8766	0.3961039
ILMN_1800838	102.4836	0.08181818
ILMN_1742824	350.6729	0
ILMN_1753131	79.78529	0.4
ILMN_1686096	75.05102	0.6649351
ILMN_1667948	92.03111	0.1480519
ILMN_1702097	81.6235	0.3220779
ILMN_1681135	117.3844	0.04415584
ILMN_1687247	160.0431	0.01428571
ILMN_1705337	75.39658	0.6324675
ILMN_2171934	73.88615	0.738961
ILMN_1691111	200.9877	0.005194805
ILMN_1668708	85.09826	0.2415584
ILMN_1740915	113.0046	0.04805195
ILMN_2195892	79.64783	0.4051948
ILMN_2052815	78.60978	0.451948
ILMN_1738979	76.03021	0.5961039
ILMN_1729179	155.6365	0.01688312
ILMN_1775926	84.09059	0.2623377
ILMN_1652409	137.5787	0.02857143
ILMN_2283726	80.72159	0.3467532
ILMN_2388177	79.94019	0.3896104
ILMN_2168421	77.76104	0.4818182
ILMN_1685272	74.30267	0.7025974
ILMN_1697328	74.24519	0.7103896
ILMN_1689952	73.88899	0.7363636
ILMN_1722906	79.59451	0.4064935
ILMN_1777195	77.91475	0.4779221
ILMN_1711681	77.0363	0.5181818
ILMN_1746029	83.77318	0.2688312
ILMN_2203463	101.394	0.08441558
ILMN_1683678	98.6302	0.0948052
ILMN_2181432	175.1449	0.01168831
ILMN_1814281	93.18379	0.1311688
ILMN_2149400	106.6599	0.06753246
ILMN_1665280	831.669	0
ILMN_2213247	87.92056	0.1883117
ILMN_1809488	620.8163	0
ILMN_3307700	190.0061	0.009090909
ILMN_1667707	139.4294	0.02727273
ILMN_2161330	74.43391	0.6987013
ILMN_2366587	78.80054	0.438961
ILMN_1696392	74.92489	0.6675324
ILMN_1781221	85.68338	0.2298701
ILMN_1707769	88.29061	0.1831169
ILMN_1777476	144.9635	0.02337662
ILMN_1664026	79.54803	0.4090909
ILMN_2329171	80.40964	0.3701299
ILMN_2250830	76.55434	0.5519481
ILMN_1738418	77.18002	0.5142857
ILMN_1658396	76.09747	0.5896104
ILMN_1806003	87.0146	0.2012987
ILMN_1678391	84.99081	0.2428571
ILMN_1878273	85.5039	0.2324675
ILMN_2056932	90.6916	0.1597403
ILMN_1802611	596.2316	0
ILMN_2161222	109.2751	0.05584415
ILMN_2231906	72.99965	0.8077922
ILMN_1668426	77.84694	0.4805195
ILMN_1665049	678.4057	0
ILMN_1801236	94.50146	0.1246753
ILMN_1653876	79.97056	0.3883117
ILMN_1733560	144.5292	0.02337662
ILMN_1656525	75.74051	0.6142857
ILMN_1771089	79.62623	0.4051948
ILMN_1657423	385.4548	0
ILMN_1689251	90.49239	0.1623377
ILMN_2381476	101.731	0.08441558
ILMN_1675583	124.2387	0.03896104
ILMN_1697096	89.05167	0.174026
ILMN_1754529	446.5002	0
ILMN_1718832	83.01481	0.2805195
ILMN_1774153	78.34074	0.4584416
ILMN_2357134	87.23898	0.2
ILMN_1729281	272.8758	0
ILMN_1763412	144.1792	0.02467532
ILMN_2392043	1183.016	0
ILMN_1696463	1542.559	0
ILMN_2143314	100.5193	0.08571429
ILMN_1755124	72.45383	0.8441558
ILMN_2191940	77.23414	0.512987
ILMN_1702407	436.3948	0
ILMN_1736713	82.65379	0.2935065
ILMN_2317555	120.3296	0.04285714
ILMN_1663189	75.30175	0.6467533
ILMN_1769458	70.74889	0.9207792
ILMN_1801045	118.643	0.04285714
ILMN_1684563	112.8208	0.04935065
ILMN_1787266	84.59416	0.2519481
ILMN_1763516	136.0493	0.02987013
ILMN_1681263	71.81846	0.8818182
ILMN_1690017	80.93314	0.3363636
ILMN_1667544	89.32001	0.1727273
ILMN_1697543	75.01004	0.6662338
ILMN_1811479	72.16984	0.8584415
ILMN_2149971	75.59452	0.6207792
ILMN_1720984	96.06769	0.1155844
ILMN_1728898	85.12492	0.2415584
ILMN_1653428	104.9794	0.07272727
ILMN_2045351	190.6935	0.007792208
ILMN_1798753	81.82304	0.3103896
ILMN_1794266	90.7845	0.1597403
ILMN_1706538	71.75394	0.8844156
ILMN_2356378	100.8845	0.08571429
ILMN_1724946	78.73965	0.4402598
ILMN_2375992	90.23207	0.1636364
ILMN_1800739	279.9972	0
ILMN_3236045	103.2093	0.08051948
ILMN_1723279	76.58467	0.5506493
ILMN_1757845	105.0041	0.07272727
ILMN_1703284	191.2887	0.007792208
ILMN_1801040	843.1138	0
ILMN_1658017	164.8483	0.01428571
ILMN_1660315	94.4321	0.1246753
ILMN_1681016	227.2251	0.001298701
ILMN_3301749	91.94431	0.1480519
ILMN_3223826	77.1978	0.5142857
ILMN_1668984	92.65739	0.1415584
ILMN_1796655	189.1103	0.009090909
ILMN_2392747	84.69592	0.2493507
ILMN_1687970	71.50975	0.8974026
ILMN_1784948	102.4064	0.08181818
ILMN_1746013	186.3175	0.01038961
ILMN_1656287	1659.387	0
ILMN_2342559	69.6324	0.9545454
ILMN_1791890	89.0918	0.174026
ILMN_1676099	89.29983	0.1727273
ILMN_2397024	761.9345	0
ILMN_1795404	85.08195	0.2415584
ILMN_1807649	224.0036	0.001298701
ILMN_2095506	112.5683	0.04935065
ILMN_1651354	92.50105	0.1428571
ILMN_2374449	93.15858	0.1311688
ILMN_1659072	69.50471	0.9597403
ILMN_1734229	434.203	0
ILMN_1802315	86.68621	0.2051948
ILMN_2408771	117.7294	0.04415584
ILMN_1672461	91.46241	0.1545455
ILMN_1657405	89.56822	0.1701299
ILMN_1705849	77.41448	0.5012987
ILMN_1804277	119.7749	0.04285714
ILMN_1791232	107.8565	0.06103896
ILMN_1651609	103.0756	0.08051948
ILMN_2275110	73.03394	0.8064935
ILMN_2410194	81.3784	0.3246753
ILMN_2132898	86.40503	0.212987
ILMN_1759889	79.56963	0.4077922
ILMN_1716591	116.2086	0.04545455
ILMN_1711174	132.8332	0.03116883
ILMN_1795359	95.98611	0.1155844
ILMN_1806059	79.45582	0.412987
ILMN_2197577	99.38152	0.09220779
ILMN_1746322	76.0917	0.5896104
ILMN_2191967	95.53298	0.1168831
ILMN_2211018	76.36308	0.5714286
ILMN_1701239	67.3771	0.9896104
ILMN_1674367	91.27311	0.1558442
ILMN_1702127	170.407	0.01298701
ILMN_1810835	90.96045	0.1571429
ILMN_1777949	188.5203	0.009090909
ILMN_1769280	91.64577	0.1532468
ILMN_1691860	98.18003	0.0987013
ILMN_2329914	89.62536	0.1701299
ILMN_2089329	85.15866	0.2415584
ILMN_1791078	80.33552	0.374026
ILMN_2086105	82.38621	0.3025974
ILMN_1797596	109.4049	0.05584415
ILMN_1741168	82.79166	0.2857143
ILMN_1688811	130.3143	0.03246753
ILMN_1788095	198.456	0.005194805
ILMN_1729868	271.6385	0
ILMN_1753648	251.9563	0
ILMN_1714170	87.97319	0.1857143
ILMN_1787541	137.8567	0.02857143
ILMN_1682864	633.9342	0
ILMN_1736682	70.6321	0.9246753
ILMN_1717935	78.50637	0.451948
ILMN_2095133	237.2067	0.001298701
ILMN_1663106	82.71265	0.2909091
