PROBE_ID	7677153062_H.VALUE	7677153062_H.Detection Pval
ILMN_1739925	70.38293	0.2
ILMN_1815165	424.3258	0
ILMN_1801886	55.09927	0.7961039
ILMN_1741014	56.55717	0.6987013
ILMN_2279377	71.62467	0.187013
ILMN_1723971	66.45941	0.287013
ILMN_2338963	271.6777	0.002597403
ILMN_1730809	64.62099	0.3545454
ILMN_1717326	69.01149	0.2207792
ILMN_2325056	56.62004	0.6922078
ILMN_1801377	155.4959	0.01298701
ILMN_1659027	180.5377	0.01168831
ILMN_1663351	51.42777	0.9701298
ILMN_2120247	59.44284	0.5519481
ILMN_2265759	58.9946	0.5779221
ILMN_1809248	56.51785	0.7012987
ILMN_1748090	2404.659	0
ILMN_1767717	119.2588	0.03506494
ILMN_1766261	56.90804	0.6779221
ILMN_1741502	60.96584	0.4701299
ILMN_1668865	441.4027	0
ILMN_1755720	70.67838	0.1987013
ILMN_1775708	5977.552	0
ILMN_1782545	66.78143	0.2779221
ILMN_1740430	81.30838	0.1051948
ILMN_1671337	85.54657	0.08311688
ILMN_1778321	187.1985	0.01038961
ILMN_1707370	63.25786	0.3896104
ILMN_1724609	126.8287	0.02727273
ILMN_1723803	64.17546	0.361039
ILMN_1738406	63.46598	0.3805195
ILMN_1668312	129.4754	0.02337662
ILMN_1745021	227.947	0.006493506
ILMN_2067852	218.1928	0.006493506
ILMN_1783672	58.76958	0.5935065
ILMN_1785549	66.31002	0.2909091
ILMN_2415421	68.86456	0.225974
ILMN_1805807	136.1724	0.01428571
ILMN_1653098	75.50726	0.1441558
ILMN_2191167	77.682	0.1285714
ILMN_1709728	256.5444	0.005194805
ILMN_2258471	89.22926	0.07012987
ILMN_1664153	152.2178	0.01428571
ILMN_1732079	75.64116	0.1428571
ILMN_2151168	67.8736	0.2467532
ILMN_1699365	64.59143	0.3545454
ILMN_1789999	448.2212	0
ILMN_1774869	69.28876	0.212987
ILMN_1799128	260.6313	0.005194805
ILMN_1804562	264.1803	0.005194805
ILMN_1758938	617.9166	0
ILMN_1697512	61.71568	0.4428571
ILMN_1702683	125.2829	0.02727273
ILMN_1659991	58.11679	0.625974
ILMN_2184109	59.26447	0.5636364
ILMN_1654594	76.12571	0.1428571
ILMN_1754053	64.39131	0.3584416
ILMN_1741440	548.5411	0
ILMN_1742731	140.3671	0.01428571
ILMN_2391931	75.47726	0.1441558
ILMN_1798885	130.0211	0.02337662
ILMN_1792135	81.09185	0.1051948
ILMN_1653429	171.109	0.01168831
ILMN_2105966	120.3192	0.03376623
ILMN_1709817	289.1907	0.001298701
ILMN_1727840	295.929	0
ILMN_1789001	144.2513	0.01428571
ILMN_1682910	121.4497	0.03376623
ILMN_1697959	68.19333	0.2402597
ILMN_1680104	108.6478	0.04545455
ILMN_1754235	278.9476	0.001298701
ILMN_2358914	101.2945	0.05324675
ILMN_1776542	59.88878	0.5220779
ILMN_2057768	75.25931	0.1441558
ILMN_1706571	100.6481	0.05454545
ILMN_1702419	73.49976	0.161039
ILMN_3251379	182.1089	0.01038961
ILMN_2059173	4922.955	0
ILMN_1752333	319.4265	0
ILMN_1651209	77.2671	0.1298701
ILMN_1749521	220.5854	0.006493506
ILMN_1803728	62.09885	0.4285714
ILMN_1749848	63.33838	0.3857143
ILMN_2075189	82.09528	0.1012987
ILMN_1790577	77.28983	0.1298701
ILMN_1794959	57.55035	0.6493506
ILMN_1814797	69.7936	0.2064935
ILMN_1675873	64.00956	0.3649351
ILMN_1733864	55.40005	0.7766234
ILMN_2206554	103.7075	0.05064935
ILMN_2124471	207.7079	0.006493506
ILMN_1793182	63.94149	0.3662338
ILMN_2190007	83.20559	0.0948052
ILMN_1771509	66.66227	0.2792208
ILMN_2082324	166.0241	0.01298701
ILMN_1687495	97.46091	0.05974026
ILMN_2201413	57.58585	0.648052
ILMN_2307598	299.8644	0
ILMN_1779979	162.9014	0.01298701
ILMN_1686535	95.02778	0.06363636
ILMN_1678678	106.5105	0.04545455
ILMN_2266948	74.29723	0.1532468
ILMN_1769911	465.0648	0
ILMN_2277419	132.1084	0.02077922
ILMN_2377093	59.27127	0.5636364
ILMN_1759743	169.3285	0.01168831
ILMN_1709635	128.2657	0.02467532
ILMN_1651799	792.4634	0
ILMN_1672382	61.57499	0.4454545
ILMN_1794890	54.61044	0.8220779
ILMN_1695058	89.52225	0.07012987
ILMN_1696622	100.7669	0.05454545
ILMN_1784105	62.63434	0.4155844
ILMN_2284077	65.79651	0.3051948
ILMN_1773643	103.3281	0.05064935
ILMN_2116714	235.897	0.005194805
ILMN_1656129	98.18011	0.05714286
ILMN_1742705	193.0574	0.009090909
ILMN_1718949	75.49311	0.1441558
ILMN_1730937	85.27435	0.08701298
ILMN_1764629	61.47726	0.4467532
ILMN_1810025	76.09483	0.1428571
ILMN_1710543	175.9249	0.01168831
ILMN_2234970	149.3805	0.01428571
ILMN_1746986	76.35619	0.1402597
ILMN_1694801	50.69069	0.9883117
ILMN_1715668	52.20162	0.9467533
ILMN_1706386	55.27151	0.7857143
ILMN_1794951	65.21778	0.3220779
ILMN_2143566	129.7125	0.02337662
ILMN_1750394	134.9815	0.01428571
ILMN_2383077	99.67484	0.05454545
ILMN_1778053	58.72056	0.5948052
ILMN_2233539	100.2082	0.05454545
ILMN_1695316	116.3352	0.03896104
ILMN_1756878	61.71544	0.4428571
ILMN_1754247	53.99369	0.8558441
ILMN_1679041	80.51668	0.1077922
ILMN_2317658	91.12981	0.06883117
ILMN_1726456	150.4086	0.01428571
ILMN_2053103	882.0825	0
ILMN_1761833	279.848	0.001298701
ILMN_1656186	73.81889	0.1584416
ILMN_1747197	61.51623	0.4454545
ILMN_1739885	98.82868	0.05714286
ILMN_1808152	64.78995	0.3480519
ILMN_2356111	155.2014	0.01298701
ILMN_1780924	71.632	0.187013
ILMN_1787127	441.857	0
ILMN_2330307	108.7086	0.04545455
ILMN_1762319	58.52059	0.6
ILMN_1658407	110.0448	0.04415584
ILMN_1672553	65.26175	0.3194805
ILMN_1700695	517.5406	0
ILMN_1758673	194.6953	0.009090909
ILMN_1771987	1695.046	0
ILMN_1658498	77.19918	0.1311688
ILMN_1730977	117.7184	0.03766234
ILMN_2274775	5460.29	0
ILMN_1719250	97.9428	0.05844156
ILMN_1744003	59.68171	0.5337662
ILMN_2324162	70.96602	0.1909091
ILMN_1754926	60.40015	0.4935065
ILMN_2320391	60.82251	0.474026
ILMN_2246188	78.88663	0.1155844
ILMN_1685259	54.60092	0.8220779
ILMN_1654165	57.8861	0.6337662
ILMN_1726114	64.39242	0.3584416
ILMN_1745778	411.3211	0
ILMN_2391976	212.862	0.006493506
ILMN_1673681	88.15116	0.07272727
ILMN_1707585	180.2537	0.01168831
ILMN_1658639	272.1482	0.002597403
ILMN_1670325	82.42268	0.1
ILMN_1693912	61.15214	0.4610389
ILMN_3247587	107.5057	0.04545455
ILMN_1772809	92.6064	0.06753246
ILMN_1748779	77.28429	0.1298701
ILMN_1735156	81.41435	0.1051948
ILMN_1750876	107.0356	0.04545455
ILMN_2078389	96.10615	0.05974026
ILMN_1793630	51.75817	0.9610389
ILMN_1810346	62.70161	0.4103896
ILMN_2184556	59.8709	0.5233766
ILMN_1734897	63.21564	0.3909091
ILMN_2273224	1612.699	0
ILMN_2369571	65.90212	0.3012987
ILMN_1667750	67.13576	0.2701299
ILMN_2200917	269.2342	0.002597403
ILMN_1808354	111.5203	0.04285714
ILMN_1738300	76.31998	0.1402597
ILMN_2303669	65.91398	0.3012987
ILMN_1748979	55.10987	0.7948052
ILMN_1681526	114.0549	0.04155844
ILMN_1658806	74.85548	0.151948
ILMN_1709637	76.74197	0.1363636
ILMN_1751232	59.33191	0.5597402
ILMN_1691503	54.08839	0.8467532
ILMN_2412849	82.82399	0.09740259
ILMN_2228780	57.48009	0.6532468
ILMN_3307836	71.58625	0.1896104
ILMN_2411317	97.73734	0.05974026
ILMN_1734676	64.29126	0.361039
ILMN_2296510	63.60672	0.3766234
ILMN_2070102	55.90607	0.7376623
ILMN_1666972	140.7386	0.01428571
ILMN_1787813	61.66762	0.4428571
ILMN_1678650	58.30148	0.6155844
ILMN_1711275	58.74208	0.5948052
ILMN_1741054	179.5494	0.01168831
ILMN_1803748	58.00279	0.6337662
ILMN_1811221	2249.133	0
ILMN_1748366	73.24507	0.1636364
ILMN_2171588	59.38401	0.5558441
ILMN_1744191	99.52652	0.05584415
ILMN_1772482	57.99822	0.6337662
ILMN_1704446	75.34307	0.1441558
ILMN_1798577	192.5616	0.009090909
ILMN_1780831	128.3318	0.02467532
ILMN_1707710	69.97418	0.2038961
ILMN_1706813	74.24506	0.1545455
ILMN_1810533	75.25289	0.1441558
ILMN_1659166	73.82459	0.1584416
ILMN_2291083	53.62802	0.8831169
ILMN_1723287	91.41224	0.06883117
ILMN_1723837	83.5873	0.0948052
ILMN_1813964	117.6047	0.03766234
ILMN_1724021	58.84586	0.5857143
ILMN_1765607	59.36037	0.5558441
ILMN_1687986	64.03522	0.3649351
ILMN_2324109	59.89206	0.5220779
ILMN_1698585	62.72943	0.4103896
ILMN_2105797	66.38467	0.2896104
ILMN_1683694	57.31314	0.6623377
ILMN_1739284	225.2496	0.006493506
ILMN_1673586	270.9511	0.002597403
ILMN_1780222	62.22263	0.4220779
ILMN_1806349	85.93855	0.08311688
ILMN_2252701	151.0118	0.01428571
ILMN_1714445	74.6088	0.151948
ILMN_1754262	62.207	0.425974
ILMN_1683859	164.0988	0.01298701
ILMN_1681087	94.85145	0.06363636
ILMN_1655229	56.48	0.7077922
ILMN_1680032	54.89757	0.8077922
ILMN_1676602	59.33124	0.5597402
ILMN_1711451	64.45116	0.3584416
ILMN_1685830	52.53004	0.9337662
ILMN_1781400	53.52019	0.887013
ILMN_2401457	60.83034	0.474026
ILMN_1660730	61.17631	0.4597403
ILMN_1774229	67.01264	0.274026
ILMN_1720373	133.2853	0.01948052
ILMN_2193553	62.16764	0.4272727
ILMN_1729367	91.18924	0.06883117
ILMN_1812559	108.7476	0.04545455
ILMN_2324561	127.1971	0.02727273
ILMN_1692049	74.81503	0.151948
ILMN_1810275	1685.141	0
ILMN_1695093	52.12204	0.9532468
ILMN_1747397	55.47745	0.7727273
ILMN_1807894	79.81399	0.1103896
ILMN_1735445	64.63638	0.3545454
ILMN_1699520	172.0483	0.01168831
ILMN_1698846	83.42068	0.0948052
ILMN_1770987	83.47292	0.0948052
ILMN_1696056	63.38762	0.3831169
ILMN_1712023	71.09409	0.1909091
ILMN_1800425	428.093	0
ILMN_1711111	58.79255	0.5935065
ILMN_2222930	60.54635	0.4844156
ILMN_1753129	64.39026	0.3584416
ILMN_1738849	65.01114	0.3337662
ILMN_1734550	61.39321	0.4506494
ILMN_1680925	910.4836	0
ILMN_1765833	54.09557	0.8467532
ILMN_2112730	96.79505	0.05974026
ILMN_1701975	65.14143	0.3272727
ILMN_1714023	65.29975	0.3181818
ILMN_2363097	77.06014	0.1324675
ILMN_2269619	57.32836	0.6623377
ILMN_1677829	142.2518	0.01428571
ILMN_1774806	66.28054	0.2909091
ILMN_1690625	402.3096	0
ILMN_1758315	114.4265	0.04025974
ILMN_1720727	53.95128	0.8597403
ILMN_1656097	69.51749	0.2103896
ILMN_1806979	51.63481	0.9623377
ILMN_2381020	54.26818	0.8376623
ILMN_1680016	549.2985	0
ILMN_1771118	116.6837	0.03896104
ILMN_2084745	56.00614	0.7337663
ILMN_1687319	71.01455	0.1909091
ILMN_2144297	57.95934	0.6337662
ILMN_1792317	63.96314	0.3662338
ILMN_1705231	73.41541	0.1623377
ILMN_1761199	69.66902	0.2090909
ILMN_2087656	73.54299	0.161039
ILMN_1663699	76.82733	0.1337662
ILMN_1661200	56.90883	0.6779221
ILMN_1706261	287.6167	0.001298701
ILMN_1654735	487.5436	0
ILMN_1678928	145.5466	0.01428571
ILMN_1667887	78.96172	0.112987
ILMN_1727200	73.72021	0.1584416
ILMN_1686464	169.7573	0.01168831
ILMN_1758324	92.52199	0.06753246
ILMN_1761717	63.31973	0.3857143
ILMN_1673322	169.8928	0.01168831
ILMN_1752520	333.4214	0
ILMN_2162860	336.4745	0
ILMN_1728236	101.903	0.05324675
ILMN_1768205	58.21254	0.6194805
ILMN_2215862	128.8143	0.02467532
ILMN_3243634	54.03415	0.8493506
ILMN_1769550	78.65313	0.1194805
ILMN_1777637	59.48705	0.5454546
ILMN_1687439	72.59822	0.1714286
ILMN_1756959	65.40723	0.3142857
ILMN_1676449	63.43182	0.3831169
ILMN_1811313	54.20971	0.8376623
ILMN_1750940	101.3951	0.05324675
ILMN_2096623	74.52571	0.1532468
ILMN_1795170	55.96392	0.7337663
ILMN_1736969	60.99427	0.4688312
ILMN_2199768	155.458	0.01298701
ILMN_1789040	54.6566	0.8181818
ILMN_1813197	54.25695	0.8376623
ILMN_2159322	563.6468	0
ILMN_1700834	410.4622	0
ILMN_1783120	450.3111	0
ILMN_2232157	57.87412	0.6337662
ILMN_1769306	154.2245	0.01428571
ILMN_1654671	75.54242	0.1441558
ILMN_3240893	73.39107	0.1623377
ILMN_1778595	80.8936	0.1064935
ILMN_2114720	472.6898	0
ILMN_1742224	484.0748	0
ILMN_2395204	513.9472	0
ILMN_1718815	158.4995	0.01298701
ILMN_1685369	367.3597	0
ILMN_1705080	59.52851	0.5454546
ILMN_1745567	61.11209	0.4623377
ILMN_1655195	216.4191	0.006493506
ILMN_2133534	182.0185	0.01038961
ILMN_1770444	61.20399	0.4584416
ILMN_1662483	96.0173	0.05974026
ILMN_1670540	75.88634	0.1428571
ILMN_1705392	85.81296	0.08311688
ILMN_1751036	65.25639	0.3194805
ILMN_1771203	102.1004	0.05194805
ILMN_1754521	54.918	0.8051948
ILMN_1682738	190.9518	0.01038961
ILMN_1741477	457.113	0
ILMN_1761994	62.30911	0.4194805
ILMN_2371984	78.60348	0.1194805
ILMN_1674551	156.1531	0.01298701
ILMN_3304064	66.52953	0.2844156
ILMN_1767068	59.32615	0.561039
ILMN_2203896	109.2784	0.04545455
ILMN_2203891	87.55249	0.07532468
ILMN_1815385	54.8543	0.8077922
ILMN_2380243	69.97169	0.2038961
ILMN_1804415	222.071	0.006493506
ILMN_1657429	54.76087	0.8116883
ILMN_2279182	58.33559	0.6116883
ILMN_1768271	148.9901	0.01428571
ILMN_2363231	80.85313	0.1064935
ILMN_1781468	1851.192	0
ILMN_2081682	5343.305	0
ILMN_2376258	58.78611	0.5935065
ILMN_2376263	63.82767	0.3701299
ILMN_1672419	65.33433	0.3168831
ILMN_1791702	1034.878	0
ILMN_1814173	426.1158	0
ILMN_2223130	269.5056	0.002597403
ILMN_1713163	174.379	0.01168831
ILMN_1741976	93.84035	0.06623377
ILMN_1752111	100.8164	0.05324675
ILMN_2403458	100.659	0.05454545
ILMN_1758823	189.1863	0.01038961
ILMN_1694603	549.5212	0
ILMN_2251047	60.18091	0.5090909
ILMN_1773620	295.652	0
ILMN_1791770	119.8188	0.03506494
ILMN_1727173	71.85654	0.1818182
ILMN_1728845	486.5357	0
ILMN_1692684	146.9276	0.01428571
ILMN_2408987	99.86016	0.05454545
ILMN_1693244	56.41874	0.7090909
ILMN_2309180	173.333	0.01168831
ILMN_1747857	219.4271	0.006493506
ILMN_1652006	65.70677	0.3077922
ILMN_1762526	70.98021	0.1909091
ILMN_2296422	54.229	0.8376623
ILMN_1748923	63.45524	0.3805195
ILMN_2411190	74.87241	0.151948
ILMN_1718807	230.6412	0.006493506
ILMN_2182348	89.17787	0.07012987
ILMN_1683302	105.7279	0.04675325
ILMN_2330861	231.3852	0.006493506
ILMN_2251804	61.64093	0.4428571
ILMN_1757132	55.42439	0.774026
ILMN_1654001	108.7543	0.04545455
ILMN_1808148	195.1817	0.007792208
ILMN_1814631	94.30109	0.06363636
ILMN_3240236	688.204	0
ILMN_1815923	65.62088	0.3103896
ILMN_1808295	54.30908	0.8376623
ILMN_1793203	148.9421	0.01428571
ILMN_1794147	71.41605	0.1896104
ILMN_1654998	56.4804	0.7077922
ILMN_1661650	567.1002	0
ILMN_2125618	55.94211	0.7350649
ILMN_1652996	53.75268	0.8779221
ILMN_1801383	637.363	0
ILMN_2126239	366.2398	0
ILMN_1695280	65.73034	0.3064935
ILMN_2368597	80.97933	0.1051948
ILMN_1690469	58.40041	0.6051948
ILMN_1706553	410.4921	0
ILMN_1675609	97.69712	0.05974026
ILMN_2351893	51.12234	0.974026
ILMN_2351902	91.86536	0.06883117
ILMN_1665022	61.2057	0.4571429
ILMN_2336393	57.53149	0.6506494
ILMN_1691789	518.1287	0
ILMN_1782098	61.9583	0.4363636
ILMN_2410938	68.78725	0.225974
ILMN_1791202	113.5072	0.04155844
ILMN_1719641	56.02807	0.7324675
ILMN_1775380	311.2675	0
ILMN_2367258	98.20561	0.05714286
ILMN_2280707	101.8405	0.05324675
ILMN_1741684	205.6244	0.007792208
ILMN_1757370	87.84948	0.07532468
ILMN_1672176	93.40387	0.06623377
ILMN_1802316	72.38747	0.174026
ILMN_1782795	68.75812	0.225974
ILMN_1796349	183.9621	0.01038961
ILMN_2100357	77.06512	0.1324675
ILMN_1719660	90.80492	0.06883117
ILMN_1678095	62.78878	0.4077922
ILMN_1789913	62.25793	0.4194805
ILMN_1778743	55.2421	0.7896104
ILMN_2162603	55.12855	0.7935065
ILMN_1798535	86.80231	0.07792208
ILMN_1673355	84.84013	0.09090909
ILMN_2225318	371.3694	0
ILMN_1694305	713.2695	0
ILMN_2250445	71.84357	0.1818182
ILMN_2328327	60.36982	0.4974026
ILMN_1785618	70.34692	0.2
ILMN_1704956	137.0403	0.01428571
ILMN_1740728	62.05325	0.4337662
ILMN_1764803	341.5193	0
ILMN_1804642	154.2136	0.01428571
ILMN_1779492	83.22597	0.0948052
ILMN_1756615	58.89729	0.5818182
ILMN_1675429	67.65414	0.2506494
ILMN_1696054	68.71618	0.2285714
ILMN_1721605	117.7141	0.03766234
ILMN_1670503	69.83971	0.2064935
ILMN_1741954	93.63965	0.06623377
ILMN_2086238	99.51347	0.05584415
ILMN_1663827	110.1116	0.04415584
ILMN_1684530	64.59855	0.3545454
ILMN_1758086	58.33496	0.6116883
ILMN_1655740	68.1096	0.2415584
ILMN_2082585	55.79073	0.7441558
ILMN_1690262	106.9721	0.04545455
ILMN_1687519	479.1349	0
ILMN_1748911	846.9524	0
ILMN_2408080	59.06503	0.5727273
ILMN_1740555	132.6848	0.02077922
ILMN_1659857	190.1896	0.01038961
ILMN_3243982	124.8367	0.02857143
ILMN_1797566	61.92795	0.4376623
ILMN_1733648	57.54505	0.6493506
ILMN_2093389	1309.165	0
ILMN_1725346	56.80003	0.6831169
ILMN_1698478	125.4395	0.02727273
ILMN_1803611	118.0272	0.03636364
ILMN_2224300	70.83733	0.1922078
ILMN_1677484	261.4006	0.005194805
ILMN_1683273	68.42021	0.2376623
ILMN_1799969	97.29015	0.05974026
ILMN_3309138	64.01916	0.3649351
ILMN_1701933	527.3622	0
ILMN_1766165	208.7995	0.006493506
ILMN_1807969	71.20764	0.1896104
ILMN_1779343	55.90499	0.7376623
ILMN_2397841	79.17149	0.1116883
ILMN_2397842	77.33578	0.1298701
ILMN_2397846	60.18596	0.5090909
ILMN_1653161	52.73057	0.9220779
ILMN_1775111	161.8468	0.01298701
ILMN_1652066	85.55534	0.08311688
ILMN_1706945	92.15573	0.06753246
ILMN_1795881	66.64001	0.2805195
ILMN_1766171	197.6481	0.007792208
ILMN_3236713	220.1101	0.006493506
ILMN_2409078	69.65665	0.2090909
ILMN_1791884	257.7307	0.005194805
ILMN_3249059	77.25233	0.1298701
ILMN_2179579	84.0722	0.09090909
ILMN_1707493	72.0917	0.1792208
ILMN_2311497	56.6788	0.6909091
ILMN_1661673	56.49347	0.7051948
ILMN_2200659	1025.872	0
ILMN_3248443	525.2817	0
ILMN_3233229	130.2063	0.02337662
ILMN_3233205	110.8545	0.04285714
ILMN_3227023	264.1941	0.005194805
ILMN_3309349	222.0341	0.006493506
ILMN_2050921	57.0818	0.6688312
ILMN_1815658	62.26356	0.4194805
ILMN_3238785	507.0497	0
ILMN_1805623	52.1529	0.9506493
ILMN_1651278	335.4407	0
ILMN_1788251	401.3922	0
ILMN_3245893	129.5222	0.02337662
ILMN_2189842	109.3665	0.04545455
ILMN_3236955	66.7584	0.2779221
ILMN_3239704	60.29908	0.5012987
ILMN_3240883	79.60354	0.1103896
ILMN_3242448	115.7675	0.03896104
ILMN_3243921	73.2616	0.1636364
ILMN_3238435	943.0202	0
ILMN_3241985	89.33957	0.07012987
ILMN_3241036	75.38564	0.1441558
ILMN_3241140	69.24508	0.212987
ILMN_3241884	71.07599	0.1909091
ILMN_3246465	62.75079	0.4090909
ILMN_3248658	58.46992	0.6025974
ILMN_3243129	72.01086	0.1792208
ILMN_3244348	100.3122	0.05454545
ILMN_3242748	56.20499	0.7207792
ILMN_3245228	70.97002	0.1909091
ILMN_3244343	108.3098	0.04545455
ILMN_3246713	108.4976	0.04545455
ILMN_3247939	76.80987	0.1363636
ILMN_3248890	128.0361	0.02467532
ILMN_1682038	205.8993	0.006493506
ILMN_3238613	68.52415	0.2350649
ILMN_3248811	85.80246	0.08311688
ILMN_3235096	234.6992	0.005194805
ILMN_3236594	88.54158	0.07272727
ILMN_3248232	59.62701	0.5402597
ILMN_3249538	123.399	0.03116883
ILMN_3239108	89.52997	0.07012987
ILMN_3238259	65.523	0.312987
ILMN_3239162	103.5109	0.05064935
ILMN_2085525	97.70573	0.05974026
ILMN_2096747	88.13033	0.07272727
ILMN_3240231	103.643	0.05064935
ILMN_3249351	55.032	0.8038961
ILMN_3241814	61.66607	0.4428571
ILMN_3247494	75.78268	0.1428571
ILMN_3235334	60.50853	0.4857143
ILMN_3243135	72.98109	0.1701299
ILMN_3244597	81.32715	0.1051948
ILMN_3235270	63.68515	0.3753247
ILMN_3245764	66.30198	0.2909091
ILMN_3238672	95.04052	0.06363636
ILMN_3247222	56.84306	0.6805195
ILMN_3241798	83.55042	0.0948052
ILMN_3248575	101.6606	0.05324675
ILMN_3243908	71.74385	0.1857143
ILMN_3238078	184.686	0.01038961
ILMN_3239276	105.82	0.04675325
ILMN_3238670	61.47658	0.4467532
ILMN_3235264	100.5891	0.05454545
ILMN_3235231	129.2886	0.02467532
ILMN_3242825	63.98685	0.3662338
ILMN_3235316	59.71957	0.5311688
ILMN_3247679	52.02118	0.9558442
ILMN_3239932	58.20186	0.6194805
ILMN_3237035	59.78405	0.5285714
ILMN_3238745	129.2361	0.02467532
ILMN_3240280	72.42897	0.174026
ILMN_3235404	82.2646	0.1
ILMN_3242067	77.47921	0.1285714
ILMN_3240116	81.10265	0.1051948
ILMN_3247251	74.74261	0.151948
ILMN_3236942	51.33308	0.9714286
ILMN_3244678	66.4623	0.287013
ILMN_3246708	82.34832	0.1
ILMN_3245365	120.7629	0.03376623
ILMN_3243894	54.52657	0.8246753
ILMN_3245458	156.9862	0.01298701
ILMN_1700074	92.82148	0.06753246
ILMN_3249167	154.8902	0.01298701
ILMN_1709604	115.12	0.03896104
ILMN_1787326	67.63622	0.2519481
ILMN_1689616	74.89433	0.151948
ILMN_3247018	312.8497	0
ILMN_3244592	73.33649	0.1623377
ILMN_3244883	57.95891	0.6337662
ILMN_1730773	164.5852	0.01298701
ILMN_3243972	92.37739	0.06753246
ILMN_3245878	57.48293	0.6532468
ILMN_3245605	62.72629	0.4103896
ILMN_3243667	60.43881	0.4909091
ILMN_3240216	98.53212	0.05714286
ILMN_3241937	70.55437	0.1987013
ILMN_3240418	99.6871	0.05454545
ILMN_3240022	88.31182	0.07272727
ILMN_3243677	68.3477	0.2402597
ILMN_3236224	61.46396	0.448052
ILMN_3246935	69.8734	0.2051948
ILMN_3240150	79.87973	0.1090909
ILMN_3237562	71.74204	0.1857143
ILMN_3243428	85.41139	0.08441558
ILMN_3244940	64.35275	0.3584416
ILMN_3246206	81.80143	0.1025974
ILMN_3241993	61.78399	0.4428571
ILMN_1660900	135.9529	0.01428571
ILMN_3238707	135.9161	0.01428571
ILMN_3238554	114.5652	0.04025974
ILMN_3248440	60.43614	0.4909091
ILMN_3244154	106.147	0.04545455
ILMN_3235969	62.91148	0.4051948
ILMN_3238955	105.0244	0.04935065
ILMN_1673181	122.6285	0.03116883
ILMN_1697989	90.51565	0.06883117
ILMN_3243909	52.19197	0.9467533
ILMN_3234751	71.15406	0.1896104
ILMN_3248218	139.3534	0.01428571
ILMN_3234984	59.0168	0.5766234
ILMN_2132082	51.22607	0.9727273
ILMN_1750402	49.29414	0.9961039
ILMN_1780508	58.24099	0.6194805
ILMN_3245599	52.01175	0.9558442
ILMN_1787980	57.33273	0.6610389
ILMN_3237971	100.0746	0.05454545
ILMN_3235397	100.8711	0.05324675
ILMN_3237039	53.22536	0.8974026
ILMN_3241848	51.98565	0.9558442
ILMN_3238950	52.82471	0.9207792
ILMN_3309874	75.91059	0.1428571
ILMN_3310905	56.0133	0.7337663
ILMN_3310321	54.02739	0.8493506
ILMN_3310156	59.55317	0.5454546
ILMN_3308183	63.18973	0.3909091
ILMN_3309279	55.72292	0.7519481
ILMN_3308555	65.86895	0.3038961
ILMN_3308275	52.49984	0.9363636
ILMN_3309854	55.18121	0.7909091
ILMN_3308753	69.36384	0.2116883
ILMN_3309036	60.31049	0.4987013
ILMN_3311105	54.05141	0.8493506
ILMN_3309428	56.78865	0.6844156
ILMN_3309654	54.0489	0.8493506
ILMN_3311085	64.00959	0.3649351
ILMN_3308030	55.00539	0.8051948
ILMN_3309334	54.78254	0.8116883
ILMN_3308375	53.91044	0.8636364
ILMN_3310416	58.85996	0.5844156
ILMN_3310050	56.01824	0.7337663
ILMN_3310451	64.93153	0.3363636
ILMN_3309689	53.22218	0.8974026
ILMN_3309458	68.62183	0.2337662
ILMN_3308000	52.93136	0.9155844
ILMN_3308113	56.48057	0.7077922
ILMN_3308515	56.6807	0.6909091
ILMN_2107655	58.99772	0.5779221
ILMN_3310745	52.69112	0.9246753
ILMN_3310593	52.27917	0.9441559
ILMN_2067520	58.89208	0.5831169
ILMN_3242908	69.86856	0.2064935
ILMN_3245376	57.76831	0.638961
ILMN_3238478	83.39991	0.0948052
ILMN_3236049	116.743	0.03766234
ILMN_3246715	56.55368	0.6987013
ILMN_3240682	53.56374	0.8844156
ILMN_3238972	58.12762	0.6246753
ILMN_3235154	58.18457	0.6194805
ILMN_3249543	55.05243	0.7987013
ILMN_3236804	57.21956	0.6623377
ILMN_3242633	50.97738	0.9805195
ILMN_3240002	107.9659	0.04545455
ILMN_3249286	397.5862	0
ILMN_1892403	305.0887	0
ILMN_1799381	152.3083	0.01428571
ILMN_1707598	89.3627	0.07012987
ILMN_1767869	54.59177	0.8220779
ILMN_1713832	83.76968	0.09220779
ILMN_1669210	145.512	0.01428571
ILMN_3240781	68.7532	0.225974
ILMN_3237050	62.72335	0.4103896
ILMN_1680179	55.6741	0.7558442
ILMN_1721749	57.98914	0.6337662
ILMN_3243049	53.77019	0.8766234
ILMN_3236052	48.4342	0.9974026
ILMN_3244281	82.79359	0.09740259
ILMN_3245554	65.82518	0.3051948
ILMN_3246944	64.32363	0.3584416
ILMN_3237309	55.97782	0.7337663
ILMN_3241738	52.11797	0.9532468
ILMN_1774973	141.1982	0.01428571
ILMN_1724884	87.56117	0.07532468
ILMN_3237251	56.98279	0.674026
ILMN_1784328	63.1892	0.3909091
ILMN_1691550	60.56175	0.4844156
ILMN_1755004	53.95295	0.8584415
ILMN_1656303	55.39991	0.7766234
ILMN_1666599	80.15955	0.1077922
ILMN_2072391	145.1277	0.01428571
ILMN_1743217	93.89314	0.06623377
ILMN_3247170	93.87413	0.06623377
ILMN_1682354	111.4015	0.04285714
ILMN_2165762	81.09821	0.1051948
ILMN_1667609	85.30961	0.08701298
ILMN_1694367	188.7697	0.01038961
