PROBE_ID	7677153059_I.VALUE	7677153059_I.Detection Pval
ILMN_1691508	183.2306	0.009090909
ILMN_2408543	216.8934	0.005194805
ILMN_2374340	353.8045	0
ILMN_1736929	111.664	0.06623377
ILMN_1723969	117.9153	0.05064935
ILMN_1708432	227.7282	0.003896104
ILMN_1724066	635.1794	0
ILMN_1714041	72.05828	0.7883117
ILMN_1736426	77.1163	0.4883117
ILMN_2397294	85.80968	0.2558441
ILMN_1769394	118.7026	0.05064935
ILMN_1722798	67.4574	0.9805195
ILMN_1808379	104.4163	0.09220779
ILMN_1784447	78.7951	0.4311688
ILMN_2382906	97.59386	0.1350649
ILMN_1740160	156.2082	0.02077922
ILMN_1815719	1076.103	0
ILMN_2043060	70.22105	0.8909091
ILMN_2061565	129.9823	0.04155844
ILMN_2206953	93.37457	0.1714286
ILMN_1718852	84.42236	0.2714286
ILMN_1737025	598.9957	0
ILMN_1748410	116.4576	0.05194805
ILMN_1747451	115.848	0.05324675
ILMN_1670365	70.15543	0.8961039
ILMN_1798841	72.16243	0.7818182
ILMN_1757769	81.97347	0.338961
ILMN_1719696	117.335	0.05064935
ILMN_1697880	363.0038	0
ILMN_1713013	81.61267	0.3493507
ILMN_1666976	376.7371	0
ILMN_1724324	80.39054	0.3844156
ILMN_1695490	75.53756	0.5727273
ILMN_1706051	73.2751	0.7077922
ILMN_3240586	112.8314	0.06103896
ILMN_1731518	105.2226	0.08961039
ILMN_1733666	194.5033	0.007792208
ILMN_2105033	2653.575	0
ILMN_1744268	161.8094	0.01818182
ILMN_1788005	67.53837	0.9805195
ILMN_1801899	126.5561	0.04285714
ILMN_1709256	96.53318	0.1454545
ILMN_1685313	76.35385	0.5350649
ILMN_1736792	93.15731	0.1727273
ILMN_1717780	73.86715	0.6766234
ILMN_1757378	78.5527	0.4402598
ILMN_1795762	2256.967	0
ILMN_1811470	91.82275	0.1844156
ILMN_2394250	223.6404	0.003896104
ILMN_1662839	340.1603	0
ILMN_1789138	80.63075	0.3766234
ILMN_1715589	76.65342	0.512987
ILMN_1796339	622.6487	0
ILMN_1768681	72.16605	0.7818182
ILMN_1797576	107.3808	0.08311688
ILMN_1755173	79.08537	0.4194805
ILMN_2096083	78.81251	0.4298701
ILMN_1797557	79.757	0.4051948
ILMN_1702899	87.57996	0.2285714
ILMN_1663185	75.49181	0.5753247
ILMN_1706610	133.4404	0.03766234
ILMN_1783231	105.7242	0.08961039
ILMN_2297710	241.7922	0.002597403
ILMN_1698323	209.1985	0.005194805
ILMN_1659290	76.91991	0.4961039
ILMN_1697652	103.3335	0.0948052
ILMN_1708041	197.8912	0.007792208
ILMN_2106449	127.8441	0.04155844
ILMN_1766115	91.2957	0.1896104
ILMN_2194561	72.58258	0.7571428
ILMN_1805606	85.7773	0.2571429
ILMN_1657836	118.7701	0.05064935
ILMN_1780671	656.4298	0
ILMN_1736242	89.9502	0.1987013
ILMN_1702020	73.3988	0.7
ILMN_2297644	71.62253	0.8168831
ILMN_2358801	73.16825	0.7168831
ILMN_1738680	76.15451	0.5454546
ILMN_1780047	69.55765	0.925974
ILMN_1784477	136.4949	0.03376623
ILMN_1744614	81.60379	0.3506494
ILMN_1664499	77.40613	0.4779221
ILMN_1699254	80.06222	0.3935065
ILMN_1806752	111.1506	0.06623377
ILMN_1804652	79.70576	0.4051948
ILMN_1697701	87.65112	0.2285714
ILMN_1709549	169.2759	0.01688312
ILMN_1683980	439.696	0
ILMN_2327625	100.1719	0.1155844
ILMN_1711422	80.76521	0.3727273
ILMN_1694213	431.9698	0
ILMN_1689968	231.0276	0.003896104
ILMN_1714446	75.63013	0.5688311
ILMN_1767277	76.0246	0.5519481
ILMN_1662807	73.61382	0.6909091
ILMN_1663802	81.09798	0.3649351
ILMN_1658740	81.02855	0.3662338
ILMN_1683832	66.61439	0.987013
ILMN_1807393	71.96825	0.7922078
ILMN_1698587	72.56617	0.7584416
ILMN_2094416	285.3092	0
ILMN_1751811	81.14426	0.3649351
ILMN_3238364	86.75894	0.238961
ILMN_1665562	140.1724	0.02987013
ILMN_2138765	328.401	0
ILMN_1801077	136.9442	0.03376623
ILMN_2209993	785.3486	0
ILMN_1736176	161.7805	0.01818182
ILMN_1717706	74.13285	0.6636364
ILMN_1679979	86.35851	0.2441558
ILMN_1789123	91.83263	0.1844156
ILMN_3240611	75.2704	0.587013
ILMN_2082865	104.5923	0.09090909
ILMN_1787673	117.7683	0.05064935
ILMN_1730811	69.71502	0.9194805
ILMN_2192245	74.31537	0.6493506
ILMN_1684391	442.3273	0
ILMN_1799139	86.61521	0.2415584
ILMN_2410924	71.25992	0.8441558
ILMN_1771599	117.8402	0.05064935
ILMN_1774836	216.9174	0.005194805
ILMN_1790106	103.3024	0.0948052
ILMN_2414135	97.57841	0.1350649
ILMN_1709919	85.98207	0.2519481
ILMN_1738767	250.6342	0.002597403
ILMN_1749634	298.6308	0
ILMN_2074044	192.2568	0.007792208
ILMN_1759206	76.51432	0.5285714
ILMN_1785265	84.3019	0.274026
ILMN_2041788	74.03176	0.6649351
ILMN_1745242	140.3518	0.02987013
ILMN_1763279	76.51245	0.5285714
ILMN_1703433	1237.112	0
ILMN_1757338	81.67429	0.3467532
ILMN_1652871	79.33186	0.4155844
ILMN_1711748	120.1995	0.04935065
ILMN_1773389	80.67556	0.3753247
ILMN_1774250	111.8235	0.06623377
ILMN_2194577	95.71024	0.151948
ILMN_1815568	89.78373	0.1987013
ILMN_1753312	301.3335	0
ILMN_1791569	91.42455	0.1883117
ILMN_1844408	76.06001	0.5493507
ILMN_1680617	74.98225	0.6064935
ILMN_1719972	125.9006	0.04285714
ILMN_3223471	75.38103	0.5792208
ILMN_3231841	74.57133	0.6298701
ILMN_3231596	110.743	0.06753246
ILMN_1749343	76.62817	0.5155844
ILMN_1742330	91.01678	0.1948052
ILMN_1763447	226.0826	0.003896104
ILMN_1659488	119.6297	0.04935065
ILMN_1686313	82.01891	0.338961
ILMN_2117623	276.9586	0
ILMN_1675222	86.66815	0.2415584
ILMN_2293067	123.9035	0.04545455
ILMN_1766000	83.5463	0.2961039
ILMN_2098446	165.2416	0.01818182
ILMN_1689525	97.27799	0.138961
ILMN_2170095	82.12754	0.3376623
ILMN_1792589	79.17958	0.4194805
ILMN_1806849	71.22438	0.8441558
ILMN_1708569	73.38587	0.7012987
ILMN_1734276	105.5343	0.08961039
ILMN_1675858	93.80744	0.1662338
ILMN_1657823	69.55725	0.925974
ILMN_2309156	102.7713	0.0987013
ILMN_1756445	133.9203	0.03636364
ILMN_1713867	80.96348	0.3675325
ILMN_1728019	89.41063	0.2038961
ILMN_2398378	77.00278	0.4935065
ILMN_1731299	139.7654	0.02987013
ILMN_1750861	184.5251	0.009090909
ILMN_1811588	72.56954	0.7584416
ILMN_1808599	101.1925	0.1090909
ILMN_2248192	82.5536	0.3220779
ILMN_1780236	178.6789	0.009090909
ILMN_1785336	157.0943	0.02077922
ILMN_1740706	95.28645	0.1545455
ILMN_1810864	79.20624	0.4181818
ILMN_1659312	80.57553	0.3792208
ILMN_1785646	88.59255	0.2142857
ILMN_1764239	122.6766	0.04805195
ILMN_1728660	396.6528	0
ILMN_1700847	83.49242	0.2974026
ILMN_1677887	106.7322	0.08441558
ILMN_1670300	76.24748	0.5428572
ILMN_2329744	99.65116	0.1181818
ILMN_2262203	95.21332	0.1545455
ILMN_1798166	74.04929	0.6649351
ILMN_2262198	79.8573	0.4
ILMN_1673337	80.71187	0.3753247
ILMN_1808300	69.27168	0.9402598
ILMN_2349992	71.07809	0.848052
ILMN_1791144	88.51776	0.2142857
ILMN_1689474	109.4982	0.07272727
ILMN_1752028	203.343	0.006493506
ILMN_1794817	84.26665	0.274026
ILMN_1676411	87.81493	0.2233766
ILMN_2361427	108.7227	0.07402597
ILMN_1699049	124.7885	0.04545455
ILMN_3238751	333.7147	0
ILMN_2083333	110.3696	0.06883117
ILMN_2083334	149.4785	0.02597403
ILMN_1715896	107.6902	0.08311688
ILMN_1697189	110.9496	0.06753246
ILMN_1774604	216.0813	0.005194805
ILMN_1652161	206.1869	0.005194805
ILMN_1711810	93.53384	0.1701299
ILMN_1694111	247.3173	0.002597403
ILMN_1656132	104.9915	0.08961039
ILMN_1685596	80.66685	0.3753247
ILMN_1775930	78.98961	0.4220779
ILMN_1712613	85.77207	0.2571429
ILMN_1678655	89.74936	0.1987013
ILMN_1770850	96.87929	0.1454545
ILMN_1790778	74.3895	0.6402597
ILMN_1783805	103.7387	0.09350649
ILMN_1750337	73.1553	0.7168831
ILMN_1759613	71.92286	0.7922078
ILMN_3240935	77.81291	0.4636364
ILMN_3299393	73.63091	0.6909091
ILMN_3245239	77.47099	0.4753247
ILMN_1710027	75.82345	0.5649351
ILMN_1721703	612.955	0
ILMN_1753607	93.15717	0.1727273
ILMN_1676003	107.8083	0.08181818
ILMN_2396801	80.96305	0.3675325
ILMN_1808241	78.2117	0.448052
ILMN_1787923	339.5521	0
ILMN_1691007	81.14639	0.3649351
ILMN_1664348	72.73232	0.7480519
ILMN_1771364	83.8623	0.2896104
ILMN_1799614	313.9907	0
ILMN_1662587	218.5512	0.005194805
ILMN_1680223	151.8649	0.02467532
ILMN_2180582	104.4256	0.09220779
ILMN_1684289	170.5148	0.01428571
ILMN_1810608	102.2869	0.0987013
ILMN_3251723	3295.452	0
ILMN_2051408	7300.293	0
ILMN_1789955	117.3919	0.05064935
ILMN_2147306	754.7283	0
ILMN_1778957	87.0012	0.2363636
ILMN_1770800	84.95252	0.2649351
ILMN_1803220	115.7894	0.05324675
ILMN_2413158	81.25258	0.361039
ILMN_2297511	82.77132	0.3155844
ILMN_1711311	76.04829	0.5519481
ILMN_1657347	162.9183	0.01818182
ILMN_1760705	70.78436	0.861039
ILMN_2276758	7179.976	0
ILMN_1776076	255.4664	0.001298701
ILMN_1782870	76.99772	0.4935065
ILMN_2247360	76.33196	0.5350649
ILMN_1775823	201.661	0.006493506
ILMN_1701482	199.2999	0.006493506
ILMN_2376667	181.9685	0.009090909
ILMN_1756669	316.9826	0
ILMN_1652929	125.9099	0.04285714
ILMN_1733441	92.69755	0.1766234
ILMN_2329309	163.6224	0.01818182
ILMN_2133187	97.52962	0.1350649
ILMN_1725145	78.77758	0.4311688
ILMN_2191436	106.1459	0.08831169
ILMN_1696713	119.9862	0.04935065
ILMN_1767894	393.5483	0
ILMN_1652580	101.3539	0.1064935
ILMN_3305304	116.1013	0.05324675
ILMN_3228700	127.8869	0.04155844
ILMN_1751773	119.0305	0.05064935
ILMN_2233552	75.16405	0.5987013
ILMN_1803772	142.7862	0.02987013
ILMN_1743499	85.07492	0.2649351
ILMN_1688000	301.3029	0
ILMN_1685845	114.8972	0.05584415
ILMN_1728199	99.79321	0.1168831
ILMN_1774336	132.9313	0.03766234
ILMN_1785198	692.0519	0
ILMN_1660063	841.0656	0
ILMN_2101930	179.182	0.009090909
ILMN_1671004	117.9592	0.05064935
ILMN_2136576	100.8902	0.1116883
ILMN_1658221	83.92157	0.287013
ILMN_1702218	72.65146	0.7558442
ILMN_1703474	78.85807	0.4285714
ILMN_1745787	78.2519	0.448052
ILMN_1716973	173.6464	0.01298701
ILMN_1725166	84.62772	0.2675325
ILMN_1740291	163.5988	0.01818182
ILMN_1780758	75.85831	0.5636364
ILMN_1794632	94.6894	0.161039
ILMN_2067101	144.3261	0.02857143
ILMN_1746686	133.4236	0.03766234
ILMN_1767219	121.1689	0.04935065
ILMN_1742427	172.8384	0.01428571
ILMN_1767422	1048.226	0
ILMN_2110167	157.527	0.02077922
ILMN_1678934	98.53346	0.1272727
ILMN_1782385	1018.924	0
ILMN_2088172	331.7174	0
ILMN_1732300	160.6141	0.01818182
ILMN_1659411	249.0556	0.002597403
ILMN_1792672	142.4024	0.02987013
ILMN_3239240	100.5528	0.1142857
ILMN_1745885	511.2171	0
ILMN_1748438	657.3684	0
ILMN_1689445	341.8279	0
ILMN_1720542	201.2001	0.006493506
ILMN_1657317	87.86124	0.2220779
ILMN_3241970	194.5263	0.007792208
ILMN_1677138	512.0356	0
ILMN_1661516	98.03856	0.1350649
ILMN_1699383	280.2585	0
ILMN_1662743	72.71417	0.7493507
ILMN_1678314	76.70973	0.5103896
ILMN_1808946	89.41451	0.2038961
ILMN_1657472	76.0092	0.5532467
ILMN_1740486	146.53	0.02857143
ILMN_1754584	107.2952	0.08311688
ILMN_1665985	76.50032	0.5298702
ILMN_1775442	96.5743	0.1454545
ILMN_1678827	75.40441	0.5792208
ILMN_1762769	156.407	0.02077922
ILMN_1659026	101.8456	0.1012987
ILMN_1670037	130.0855	0.04155844
ILMN_2197247	133.8078	0.03766234
ILMN_1681837	137.1674	0.03246753
ILMN_1767459	103.8216	0.09350649
ILMN_1795678	216.4279	0.005194805
ILMN_1685109	88.10399	0.2194805
ILMN_3241257	148.2267	0.02727273
ILMN_1673966	92.80935	0.174026
ILMN_3251691	116.6858	0.05194805
ILMN_2070349	113.5378	0.05974026
ILMN_1746893	67.14455	0.9857143
ILMN_1760667	736.7112	0
ILMN_1786024	127.1623	0.04285714
ILMN_2321339	109.7104	0.07272727
ILMN_1731718	75.59953	0.5701299
ILMN_1801664	105.2961	0.08961039
ILMN_1770356	161.3183	0.01818182
ILMN_1756793	171.3607	0.01428571
ILMN_2145050	85.01053	0.2649351
ILMN_3235808	656.8186	0
ILMN_3251332	94.74529	0.161039
ILMN_3241154	93.54205	0.1701299
ILMN_3304257	90.12189	0.1987013
ILMN_3249444	100.9478	0.1116883
ILMN_2403664	77.73741	0.4649351
ILMN_1672899	83.35026	0.3051948
ILMN_1693664	151.3441	0.02597403
ILMN_1693287	862.532	0
ILMN_2093810	65.30546	0.9987013
ILMN_2238506	81.75241	0.3467532
ILMN_2305721	111.9768	0.06493507
ILMN_1743663	110.6531	0.06753246
ILMN_1678805	86.00257	0.2519481
ILMN_1709800	94.96664	0.1584416
ILMN_3307803	98.00331	0.1350649
ILMN_1662944	81.69604	0.3467532
ILMN_2354381	181.1754	0.009090909
ILMN_1714158	158.8421	0.02077922
ILMN_1701007	91.62003	0.1857143
ILMN_1768273	79.5139	0.4103896
ILMN_1696383	120.4069	0.04935065
ILMN_1687864	216.9417	0.005194805
ILMN_1814483	72.1204	0.7831169
ILMN_1680091	106.7443	0.08441558
ILMN_1660282	85.18115	0.2649351
ILMN_1652244	75.31055	0.5831169
ILMN_1677768	221.7654	0.005194805
ILMN_2337058	102.0497	0.0987013
ILMN_1761112	76.60222	0.5207792
ILMN_2196328	68.81751	0.9571428
ILMN_1790761	73.78738	0.6857143
ILMN_1692041	79.75519	0.4051948
ILMN_2327203	98.78902	0.1246753
ILMN_2287707	83.80724	0.2896104
ILMN_1724081	67.65981	0.9792208
ILMN_2370916	76.19304	0.5454546
ILMN_1810689	139.4696	0.03116883
ILMN_2321282	70.46837	0.8805195
ILMN_3225545	70.33105	0.8857143
ILMN_1671474	67.62199	0.9805195
ILMN_3242275	68.47931	0.9675325
ILMN_1772582	76.53412	0.5272727
ILMN_3239866	77.31446	0.4805195
ILMN_3241159	68.44075	0.9701298
ILMN_3242016	112.1739	0.06493507
ILMN_3241758	5860.13	0
ILMN_1735698	88.14043	0.2181818
ILMN_3242191	73.62061	0.6909091
ILMN_3240795	74.70676	0.6194805
ILMN_1706403	88.90213	0.2064935
ILMN_1811049	129.3507	0.04155844
ILMN_1794333	96.05119	0.1480519
ILMN_1736311	105.0377	0.08961039
ILMN_2129397	79.26338	0.4155844
ILMN_1773613	83.62625	0.2948052
ILMN_2086981	76.00031	0.5532467
ILMN_1670782	112.4258	0.06363636
ILMN_2209045	75.88785	0.561039
ILMN_1725772	69.18347	0.9428571
ILMN_1670274	72.6777	0.7532467
ILMN_1738003	69.49203	0.9272727
ILMN_1738691	81.57159	0.3519481
ILMN_1740035	79.28902	0.4155844
ILMN_1796969	80.98912	0.3662338
ILMN_1705546	70.45578	0.8805195
ILMN_1665632	77.25698	0.4831169
ILMN_2068499	72.20063	0.7805195
ILMN_2068498	86.34875	0.2454545
ILMN_1815649	216.8131	0.005194805
ILMN_1805766	77.21568	0.4844156
ILMN_1773914	90.87313	0.1948052
ILMN_3237564	74.05433	0.6649351
ILMN_2067421	97.42776	0.1363636
ILMN_1805827	658.632	0
ILMN_1687785	247.0615	0.002597403
ILMN_2342455	5221.698	0
ILMN_1755041	72.63586	0.7571428
ILMN_1798459	91.60058	0.187013
ILMN_2060105	75.91216	0.5584416
ILMN_1739161	94.51935	0.1623377
ILMN_1676296	115.034	0.05584415
ILMN_2343278	92.17239	0.1818182
ILMN_1672608	77.54222	0.4688312
ILMN_2408683	79.73828	0.4051948
ILMN_2388800	79.2244	0.4181818
ILMN_1710170	99.9412	0.1168831
ILMN_2405156	79.99494	0.3948052
ILMN_1675523	86.59467	0.2415584
ILMN_1689177	92.3157	0.1818182
ILMN_1675406	125.0925	0.04415584
ILMN_1802628	116.7198	0.05194805
ILMN_1690839	78.30793	0.4454545
ILMN_1700488	99.25611	0.1181818
ILMN_2362847	78.3431	0.4441558
ILMN_1659346	76.69476	0.5103896
ILMN_1721729	260.4597	0
ILMN_1811973	83.14378	0.3077922
ILMN_1674282	102.8973	0.09740259
ILMN_1779794	81.49385	0.3532467
ILMN_1687612	81.02401	0.3662338
ILMN_1800225	142.6366	0.02987013
ILMN_2364384	71.30889	0.8428571
ILMN_1679901	74.61399	0.6272727
ILMN_1750062	88.6292	0.212987
ILMN_2195703	81.12571	0.3649351
ILMN_1674302	99.20202	0.1194805
ILMN_1767281	2695.25	0
ILMN_3297280	83.69698	0.2935065
ILMN_1704941	92.49953	0.1779221
ILMN_2396996	290.9654	0
ILMN_1776094	490.6584	0
ILMN_1720430	126.9694	0.04285714
ILMN_1652017	88.40689	0.2181818
ILMN_2321975	78.43648	0.4428571
ILMN_1733294	69.57925	0.925974
ILMN_1726602	114.2604	0.05584415
ILMN_1800164	403.5636	0
ILMN_1727050	120.0222	0.04935065
ILMN_2382126	139.2923	0.03116883
ILMN_2382127	148.8356	0.02727273
ILMN_1803318	76.78606	0.5025974
ILMN_1800262	72.98666	0.7324675
ILMN_1667791	86.33237	0.2454545
ILMN_1705384	71.37027	0.8389611
ILMN_1806320	74.26325	0.6545454
ILMN_2277252	161.4906	0.01818182
ILMN_1679460	80.27893	0.3883117
ILMN_1675656	146.1874	0.02857143
ILMN_1791093	338.2492	0
ILMN_1805788	110.7445	0.06753246
ILMN_1706593	105.3805	0.08961039
ILMN_2322842	265.7507	0
ILMN_1704529	118.6409	0.05064935
ILMN_3236259	3070.584	0
ILMN_3241899	80.55163	0.3792208
ILMN_3237769	77.8273	0.4636364
ILMN_3306864	85.21104	0.2649351
ILMN_3226929	78.64777	0.4363636
ILMN_1703622	75.9686	0.5571429
ILMN_1669032	69.07823	0.9454545
ILMN_2223903	73.70305	0.6896104
ILMN_2190851	114.0005	0.05714286
ILMN_2190850	105.3019	0.08961039
ILMN_2348503	140.4173	0.02987013
ILMN_2326737	136.6128	0.03376623
ILMN_1680341	176.7337	0.01038961
ILMN_1674825	71.01633	0.8506494
ILMN_1809607	250.2844	0.002597403
ILMN_2212156	82.11458	0.3376623
ILMN_1807611	294.1362	0
ILMN_1801913	164.252	0.01818182
ILMN_2054392	107.9145	0.08181818
ILMN_1675273	127.6145	0.04155844
ILMN_1802872	204.9154	0.005194805
ILMN_1729690	81.95034	0.338961
ILMN_1760040	92.62506	0.1766234
ILMN_2285490	163.5566	0.01818182
ILMN_1770020	474.8336	0
ILMN_2393060	77.78271	0.4636364
ILMN_1799151	89.01477	0.2064935
ILMN_1715616	138.9546	0.03116883
ILMN_2411608	80.03763	0.3948052
ILMN_2293167	69.9603	0.9077922
ILMN_1778890	164.5762	0.01818182
ILMN_1758085	86.29032	0.2467532
ILMN_1657058	75.42567	0.5779221
ILMN_1806030	76.24684	0.5428572
ILMN_2296045	103.2108	0.0961039
ILMN_2410516	237.0435	0.003896104
ILMN_1727127	108.151	0.07792208
ILMN_1690077	121.9746	0.04935065
ILMN_2377210	102.2022	0.0987013
ILMN_1716862	738.0397	0
ILMN_1734991	196.2526	0.007792208
ILMN_1796085	131.8219	0.03896104
ILMN_1727138	130.1946	0.04155844
ILMN_1670875	192.4247	0.007792208
ILMN_1708508	87.43607	0.2324675
ILMN_2059535	1277.949	0
ILMN_1765522	84.01522	0.2792208
ILMN_1806867	754.0046	0
ILMN_1713846	90.56918	0.1961039
ILMN_1799150	82.84969	0.312987
ILMN_3251222	80.0525	0.3935065
ILMN_2070043	441.7593	0
ILMN_2070044	134.5642	0.03636364
ILMN_1763793	180.7577	0.009090909
ILMN_1657810	781.7936	0
ILMN_2218780	91.71912	0.1857143
ILMN_1732772	99.74332	0.1168831
ILMN_1673798	127.9662	0.04155844
ILMN_1695827	674.7499	0
ILMN_2377980	172.6665	0.01428571
ILMN_2405023	89.35402	0.2038961
ILMN_2405018	626.4603	0
ILMN_1701855	1499.373	0
ILMN_1659058	157.3373	0.02077922
ILMN_1747598	1339.585	0
ILMN_1739622	276.2513	0
ILMN_1756289	92.20354	0.1818182
ILMN_2379375	128.1416	0.04155844
ILMN_1685286	140.8981	0.02987013
ILMN_1748831	91.53334	0.187013
ILMN_1669390	149.9331	0.02597403
ILMN_1761968	209.6279	0.005194805
ILMN_1659888	256.3076	0.001298701
ILMN_1664855	82.07784	0.338961
ILMN_1788267	98.83533	0.1233766
ILMN_1659936	1895.952	0
ILMN_1670664	87.84403	0.2220779
ILMN_2106931	75.84451	0.5636364
ILMN_1757882	111.6966	0.06623377
ILMN_1727098	154.0098	0.02207792
ILMN_2056606	72.97089	0.7337663
ILMN_1690096	92.03536	0.1831169
ILMN_2304495	93.23507	0.1727273
ILMN_1759012	93.95206	0.1662338
ILMN_1808217	99.33743	0.1181818
ILMN_1797302	71.26525	0.8441558
ILMN_1667753	67.7682	0.9779221
ILMN_1683044	373.8194	0
ILMN_2045610	132.339	0.03766234
ILMN_2204142	84.16891	0.2753247
ILMN_1741649	73.75199	0.6857143
ILMN_2084506	78.75604	0.4324675
ILMN_2131103	96.36407	0.1454545
ILMN_1712236	114.5023	0.05584415
ILMN_1736670	94.7533	0.161039
ILMN_1781198	158.2562	0.02077922
ILMN_1735064	166.9542	0.01818182
ILMN_1784822	83.31978	0.3051948
ILMN_1808333	174.2195	0.01298701
ILMN_2321485	118.9388	0.05064935
ILMN_1781526	88.53661	0.2142857
ILMN_1732141	129.4648	0.04155844
ILMN_1741674	74.05994	0.6649351
ILMN_1688865	82.67289	0.3181818
ILMN_2196097	305.1708	0
ILMN_1722858	1802.51	0
ILMN_1675693	104.0098	0.09220779
ILMN_1712659	174.1543	0.01298701
ILMN_1768582	103.878	0.09350649
ILMN_1810467	420.9827	0
ILMN_1709247	152.1106	0.02467532
ILMN_1779841	80.47175	0.3831169
ILMN_1704656	83.90253	0.2896104
ILMN_1788961	396.1497	0
ILMN_2298365	197.2671	0.007792208
ILMN_2360202	91.59001	0.187013
ILMN_2264788	73.7938	0.6857143
ILMN_1751398	82.59921	0.3220779
ILMN_1660732	268.0932	0
ILMN_1669365	68.84309	0.9571428
ILMN_1680507	72.78619	0.7480519
ILMN_2291152	85.50279	0.261039
ILMN_2401344	78.98812	0.4220779
ILMN_1661129	75.12901	0.6
ILMN_1805652	151.2181	0.02597403
ILMN_1683589	79.22537	0.4181818
ILMN_1778587	223.4939	0.003896104
ILMN_1656393	187.1044	0.009090909
ILMN_1718805	105.2814	0.08961039
ILMN_1702708	592.7632	0
ILMN_2376520	117.4572	0.05064935
ILMN_1689720	79.10874	0.4194805
ILMN_1712257	87.75127	0.225974
ILMN_1752032	142.0199	0.02987013
ILMN_1662617	691.4402	0
ILMN_2214603	597.4843	0
ILMN_1652249	76.55262	0.5246753
ILMN_2372922	76.11465	0.5467532
ILMN_1658951	209.7283	0.005194805
ILMN_1729123	243.0096	0.002597403
ILMN_1738784	503.3114	0
ILMN_2124082	137.3127	0.03246753
ILMN_1789283	365.5721	0
ILMN_2364971	410.374	0
ILMN_1780913	113.1959	0.06103896
ILMN_1795846	71.33118	0.8415585
ILMN_1699384	88.72153	0.2103896
ILMN_2359887	89.14392	0.2064935
ILMN_1780940	123.2556	0.04675325
ILMN_1666761	425.8178	0
ILMN_1670970	132.7349	0.03766234
ILMN_2044226	113.8207	0.05844156
ILMN_1802669	492.0456	0
ILMN_1690546	259.5785	0
ILMN_1796962	810.5428	0
ILMN_1721271	77.30307	0.4805195
ILMN_3248975	590.4857	0
ILMN_1724544	949.624	0
ILMN_2345512	627.9037	0
ILMN_1805534	77.93561	0.4610389
ILMN_2211922	83.90999	0.2896104
ILMN_2060891	80.95926	0.3675325
ILMN_1775965	71.15307	0.8467532
ILMN_1660356	71.4632	0.8350649
ILMN_2370019	76.03088	0.5519481
ILMN_2288928	73.06721	0.7207792
ILMN_1745332	85.28625	0.2649351
ILMN_1664921	949.3528	0
ILMN_1660840	190.3408	0.007792208
ILMN_1737580	128.5383	0.04155844
ILMN_1796210	157.4426	0.02077922
ILMN_1669273	1971.153	0
ILMN_1676689	77.15849	0.487013
ILMN_1660337	153.3463	0.02207792
ILMN_1750664	87.30049	0.2337662
ILMN_1800855	389.754	0
ILMN_2223380	234.7014	0.003896104
ILMN_1751445	125.4166	0.04415584
ILMN_2136926	71.17925	0.8467532
ILMN_1652137	78.93473	0.4246753
ILMN_1711596	101.7059	0.1012987
ILMN_2325234	148.146	0.02727273
ILMN_1692429	71.52674	0.8233766
ILMN_1798620	690.4602	0
ILMN_2330597	76.58733	0.5220779
ILMN_2251664	88.13959	0.2181818
ILMN_1733555	76.0966	0.5467532
ILMN_1814213	510.2288	0
ILMN_3248384	88.61073	0.212987
ILMN_1801832	80.97961	0.3662338
ILMN_1720578	138.6104	0.03116883
ILMN_3240222	259.256	0
ILMN_1711493	349.6924	0
ILMN_1740744	73.57045	0.6935065
ILMN_2306033	114.6607	0.05584415
ILMN_1700031	150.447	0.02597403
ILMN_1709731	78.62861	0.4363636
ILMN_1652670	69.83144	0.9116883
ILMN_2112551	67.46236	0.9805195
ILMN_2312106	217.4564	0.005194805
ILMN_2242013	78.20625	0.4493507
ILMN_1735195	75.48226	0.5753247
ILMN_1742068	72.58808	0.7571428
ILMN_3303518	74.82095	0.6116883
ILMN_3226405	67.08001	0.987013
ILMN_1809304	75.09012	0.6
ILMN_3231785	67.54278	0.9805195
ILMN_3228189	85.61595	0.2597403
ILMN_3239244	73.11457	0.7194805
ILMN_3305675	80.8178	0.3701299
ILMN_3225858	76.3304	0.5350649
ILMN_2222337	77.16335	0.487013
ILMN_1738110	76.10443	0.5467532
ILMN_3241950	68.37384	0.9714286
ILMN_1762253	151.381	0.02597403
ILMN_3240662	77.56011	0.4688312
ILMN_3240607	88.32733	0.2181818
ILMN_1739685	71.56473	0.8220779
ILMN_3236604	70.21815	0.8909091
ILMN_3227049	87.70968	0.2272727
ILMN_3300849	73.96102	0.6714286
ILMN_2221769	99.55526	0.1181818
ILMN_2221768	73.26507	0.7077922
ILMN_1718135	85.65282	0.2597403
ILMN_2094648	72.19711	0.7805195
ILMN_2045270	67.8767	0.9753247
ILMN_2104821	71.1665	0.8467532
ILMN_1670438	83.64484	0.2948052
ILMN_1674089	86.67803	0.2402597
ILMN_1672478	73.65916	0.6909091
ILMN_2206592	78.34647	0.4441558
ILMN_1815556	107.0589	0.08311688
ILMN_1740017	83.58854	0.2948052
ILMN_1672828	84.57664	0.2688312
ILMN_2350301	85.6568	0.2597403
ILMN_2192595	106.9557	0.08441558
ILMN_1662989	85.75011	0.2571429
ILMN_1759690	81.82887	0.3428572
ILMN_2146648	103.0641	0.0961039
ILMN_1755704	98.65856	0.125974
ILMN_1728934	92.73466	0.1753247
ILMN_1809818	101.6351	0.1025974
ILMN_1802843	129.8065	0.04155844
