PROBE_ID	7677153059_C.VALUE	7677153059_C.Detection Pval
ILMN_1785336	168.846	0.01168831
ILMN_1740706	99.62213	0.1233766
ILMN_1810864	84.87928	0.5142857
ILMN_1659312	88.24428	0.3558442
ILMN_1785646	91.6031	0.2506494
ILMN_1764239	163.0236	0.01428571
ILMN_1728660	285.6343	0
ILMN_1700847	87.86707	0.3662338
ILMN_1677887	99.13754	0.1324675
ILMN_1670300	85.95519	0.4558442
ILMN_2329744	96.76891	0.1623377
ILMN_2262203	106.1292	0.08571429
ILMN_1798166	84.82895	0.5194805
ILMN_2262198	91.29453	0.2597403
ILMN_1673337	88.18329	0.3558442
ILMN_1808300	78.47474	0.9220779
ILMN_2349992	85.09918	0.5038961
ILMN_1791144	89.27648	0.312987
ILMN_1689474	103.5818	0.09740259
ILMN_1752028	164.1961	0.01298701
ILMN_1794817	91.22279	0.2636364
ILMN_1676411	93.25361	0.2090909
ILMN_2361427	110.009	0.07142857
ILMN_1699049	145.4578	0.02987013
ILMN_3238751	279.1598	0
ILMN_2083333	113.6261	0.06103896
ILMN_2083334	151.423	0.02207792
ILMN_1715896	104.7194	0.09350649
ILMN_1697189	130.1309	0.04285714
ILMN_1774604	215.4018	0.005194805
ILMN_1652161	209.96	0.005194805
ILMN_1711810	92.47072	0.2285714
ILMN_1694111	240.4826	0.003896104
ILMN_1656132	101.7755	0.1077922
ILMN_1685596	87.5104	0.3844156
ILMN_1775930	91.07273	0.2688312
ILMN_1712613	90.68176	0.2727273
ILMN_1678655	93.90607	0.1987013
ILMN_1770850	100.807	0.112987
ILMN_1790778	86.1904	0.4428571
ILMN_1783805	151.271	0.02207792
ILMN_1750337	79.12443	0.887013
ILMN_1759613	91.32803	0.2584416
ILMN_3240935	78.8606	0.9025974
ILMN_3299393	83.43903	0.6181818
ILMN_3245239	89.43253	0.3103896
ILMN_1710027	94.04034	0.1987013
ILMN_1721703	605.3056	0
ILMN_1753607	98.28875	0.1441558
ILMN_1676003	126.6259	0.04545455
ILMN_2396801	92.33821	0.2298701
ILMN_1808241	82.67021	0.687013
ILMN_1787923	367.3276	0
ILMN_1691007	89.31174	0.312987
ILMN_1664348	84.00369	0.5844156
ILMN_1771364	84.18004	0.5701299
ILMN_1799614	359.3782	0
ILMN_1662587	232.5508	0.003896104
ILMN_1680223	147.6205	0.02857143
ILMN_2180582	97.61252	0.1532468
ILMN_1684289	175.7352	0.009090909
ILMN_1810608	106.6153	0.08571429
ILMN_3251723	3198.56	0
ILMN_2051408	8099.131	0
ILMN_1789955	104.3657	0.09350649
ILMN_2147306	613.7094	0
ILMN_1778957	91.00558	0.2688312
ILMN_1770800	94.06884	0.1987013
ILMN_1803220	108.7831	0.07792208
ILMN_2413158	91.07027	0.2688312
ILMN_2297511	86.16003	0.4454545
ILMN_1711311	82.40034	0.6987013
ILMN_1657347	137.7022	0.03506494
ILMN_1760705	84.1871	0.5701299
ILMN_2276758	8117.453	0
ILMN_1776076	253.9373	0.001298701
ILMN_1782870	83.69609	0.5987013
ILMN_2247360	80.92745	0.7857143
ILMN_1775823	182.8258	0.009090909
ILMN_1701482	205.9634	0.005194805
ILMN_2376667	187.1559	0.009090909
ILMN_1756669	330.2446	0
ILMN_1652929	134.0796	0.03766234
ILMN_1733441	97.85	0.1506494
ILMN_2329309	150.1316	0.02597403
ILMN_2133187	104.3793	0.09350649
ILMN_1725145	85.64658	0.4688312
ILMN_2191436	110.7545	0.07012987
ILMN_1696713	118.7016	0.05454545
ILMN_1767894	334.4848	0
ILMN_1652580	107.7872	0.08181818
ILMN_3305304	136.0842	0.03636364
ILMN_3228700	126.1398	0.04675325
ILMN_1751773	128.3358	0.04415584
ILMN_2233552	81.70001	0.7337663
ILMN_1803772	150.5554	0.02467532
ILMN_1743499	94.70907	0.1896104
ILMN_1688000	343.6209	0
ILMN_1685845	131.0966	0.04155844
ILMN_1728199	102.0109	0.1064935
ILMN_1774336	140.6453	0.03376623
ILMN_1785198	614.5305	0
ILMN_1660063	685.8469	0
ILMN_2101930	179.4331	0.009090909
ILMN_1671004	121.2052	0.05064935
ILMN_2136576	117.0854	0.05454545
ILMN_1658221	97.5828	0.1545455
ILMN_1702218	87.56931	0.3805195
ILMN_1703474	87.61477	0.3766234
ILMN_1745787	91.40987	0.2584416
ILMN_1716973	172.8197	0.009090909
ILMN_1725166	94.23858	0.1948052
ILMN_1740291	144.455	0.03116883
ILMN_1780758	82.01263	0.7103896
ILMN_1794632	115.1262	0.05974026
ILMN_2067101	147.6918	0.02857143
ILMN_1746686	155.5493	0.02077922
ILMN_1767219	134.7706	0.03766234
ILMN_1742427	168.2124	0.01168831
ILMN_1767422	747.377	0
ILMN_2110167	163.0924	0.01428571
ILMN_1678934	101.7501	0.1077922
ILMN_1782385	888.9083	0
ILMN_2088172	315.4962	0
ILMN_1732300	156.2769	0.01948052
ILMN_1659411	237.3753	0.003896104
ILMN_1792672	126.7136	0.04545455
ILMN_3239240	104.9463	0.09090909
ILMN_1745885	470.002	0
ILMN_1748438	587.6863	0
ILMN_1689445	316.1062	0
ILMN_1720542	175.4817	0.009090909
ILMN_1657317	104.6734	0.09350649
ILMN_3241970	160.5079	0.01428571
ILMN_1677138	340.2589	0
ILMN_1661516	94.50534	0.1935065
ILMN_1699383	264.9135	0.001298701
ILMN_1662743	74.24894	0.9935065
ILMN_1678314	81.3016	0.761039
ILMN_1808946	92.5526	0.225974
ILMN_1657472	82.36046	0.7
ILMN_1740486	146.477	0.02987013
ILMN_1754584	111.7024	0.06623377
ILMN_1665985	81.28919	0.761039
ILMN_1775442	101.1081	0.1103896
ILMN_1678827	81.34618	0.7584416
ILMN_1762769	145.5004	0.02987013
ILMN_1659026	100.5746	0.1142857
ILMN_1670037	121.5188	0.05064935
ILMN_2197247	143.2868	0.03116883
ILMN_1681837	147.9478	0.02857143
ILMN_1767459	108.192	0.08181818
ILMN_1795678	214.5331	0.005194805
ILMN_1685109	92.75471	0.2246753
ILMN_3241257	141.5928	0.03376623
ILMN_1673966	90.40412	0.2805195
ILMN_3251691	110.0459	0.07142857
ILMN_2070349	106.9409	0.08571429
ILMN_1746893	84.15274	0.5753247
ILMN_1760667	465.8447	0
ILMN_1786024	142.1147	0.03376623
ILMN_2321339	105.1662	0.09090909
ILMN_1731718	86.65294	0.4311688
ILMN_1801664	105.8959	0.08701298
ILMN_1770356	169.5445	0.01168831
ILMN_1756793	184.2333	0.009090909
ILMN_2145050	100.117	0.1194805
ILMN_3235808	585.7164	0
ILMN_3251332	96.86988	0.1623377
ILMN_3241154	100.9091	0.112987
ILMN_3304257	90.7048	0.2727273
ILMN_3249444	92.28208	0.2324675
ILMN_2403664	94.49799	0.1935065
ILMN_1672899	96.99204	0.161039
ILMN_1693664	143.6853	0.03116883
ILMN_1693287	668.6397	0
ILMN_2093810	77.66566	0.9480519
ILMN_2238506	86.24492	0.4428571
ILMN_2305721	146.5895	0.02987013
ILMN_1743663	113.6761	0.05974026
ILMN_1678805	102.9885	0.1
ILMN_1709800	83.72741	0.5974026
ILMN_3307803	103.6726	0.09740259
ILMN_1662944	87.34856	0.3974026
ILMN_2354381	149.2992	0.02597403
ILMN_1714158	133.0969	0.04025974
ILMN_1701007	88.70183	0.3324675
ILMN_1768273	95.1414	0.1831169
ILMN_1696383	116.6287	0.05454545
ILMN_1687864	275.7349	0.001298701
ILMN_1814483	80.14037	0.8337662
ILMN_1680091	109.1714	0.07662338
ILMN_1660282	98.4756	0.1415584
ILMN_1652244	84.01185	0.5844156
ILMN_1677768	228.6411	0.003896104
ILMN_2337058	103.433	0.09740259
ILMN_1761112	85.22453	0.4948052
ILMN_2196328	80.33311	0.8194805
ILMN_1790761	82.00828	0.7103896
ILMN_1692041	85.29443	0.4909091
ILMN_2327203	99.4441	0.1246753
ILMN_2287707	93.51673	0.2064935
ILMN_1724081	77.17069	0.9636363
ILMN_2370916	88.50636	0.3441558
ILMN_1810689	136.7455	0.03506494
ILMN_2321282	84.2804	0.5623376
ILMN_3225545	77.47495	0.951948
ILMN_1671474	80.86154	0.7896104
ILMN_3242275	78.04871	0.9376624
ILMN_1772582	86.69098	0.4285714
ILMN_3239866	80.23194	0.8233766
ILMN_3241159	80.65922	0.8038961
ILMN_3242016	104.5487	0.09350649
ILMN_3241758	6265.225	0
ILMN_1735698	93.68531	0.2038961
ILMN_3242191	78.98071	0.8935065
ILMN_3240795	82.25852	0.7
ILMN_1706403	88.77502	0.3285714
ILMN_1811049	179.6479	0.009090909
ILMN_1794333	124.8867	0.04805195
ILMN_1736311	130.5182	0.04285714
ILMN_2129397	86.32448	0.438961
ILMN_1773613	83.57203	0.6064935
ILMN_2086981	86.49862	0.4337662
ILMN_1670782	121.9534	0.05064935
ILMN_2209045	81.06951	0.774026
ILMN_1725772	78.63798	0.9116883
ILMN_1670274	85.6501	0.4662338
ILMN_1738003	82.23255	0.7012987
ILMN_1738691	87.91695	0.3636364
ILMN_1740035	91.05349	0.2688312
ILMN_1796969	84.89619	0.5142857
ILMN_1705546	82.89095	0.6662338
ILMN_1665632	91.37646	0.2584416
ILMN_2068499	83.53349	0.6116883
ILMN_2068498	91.11542	0.2688312
ILMN_1815649	177.9585	0.009090909
ILMN_1805766	96.363	0.1662338
ILMN_1773914	88.93378	0.325974
ILMN_3237564	83.56783	0.6064935
ILMN_2067421	98.10551	0.1441558
ILMN_1805827	501.2248	0
ILMN_1687785	212.218	0.005194805
ILMN_2342455	4812.534	0
ILMN_1755041	81.94057	0.7168831
ILMN_1798459	92.91581	0.2233766
ILMN_2060105	82.57615	0.6883117
ILMN_1739161	95.99934	0.1701299
ILMN_1676296	108.8905	0.07792208
ILMN_2343278	108.5156	0.08181818
ILMN_1672608	82.95156	0.6623377
ILMN_2408683	86.7802	0.4233766
ILMN_2388800	95.33738	0.1766234
ILMN_1710170	99.45297	0.1246753
ILMN_2405156	89.48532	0.3090909
ILMN_1675523	105.618	0.08831169
ILMN_1689177	91.02251	0.2688312
ILMN_1675406	154.892	0.02077922
ILMN_1802628	127.1696	0.04545455
ILMN_1690839	85.42979	0.4857143
ILMN_1700488	102.473	0.1012987
ILMN_2362847	81.55902	0.7428572
ILMN_1659346	89.00354	0.3220779
ILMN_1721729	233.5841	0.003896104
ILMN_1811973	86.43906	0.4350649
ILMN_1674282	109.2117	0.07662338
ILMN_1779794	92.08291	0.2376623
ILMN_1687612	84.58096	0.5350649
ILMN_1800225	127.6129	0.04415584
ILMN_2364384	80.40956	0.8168831
ILMN_1679901	84.20345	0.5701299
ILMN_1750062	94.83691	0.187013
ILMN_2195703	92.34382	0.2298701
ILMN_1674302	108.9168	0.07792208
ILMN_1767281	1852.345	0
ILMN_3297280	86.70523	0.4285714
ILMN_1704941	99.59016	0.1233766
ILMN_2396996	259.5596	0.001298701
ILMN_1776094	428.2927	0
ILMN_1720430	125.185	0.04805195
ILMN_1652017	95.88077	0.1701299
ILMN_2321975	83.24583	0.6363636
ILMN_1733294	79.84937	0.8493506
ILMN_1726602	109.7609	0.07142857
ILMN_1800164	407.0002	0
ILMN_1727050	130.1503	0.04285714
ILMN_2382126	148.471	0.02727273
ILMN_2382127	161.8892	0.01428571
ILMN_1803318	87.47359	0.387013
ILMN_1800262	76.26537	0.9792208
ILMN_1667791	96.12573	0.1701299
ILMN_1705384	84.85656	0.5168831
ILMN_1806320	86.74171	0.4272727
ILMN_2277252	131.4881	0.04155844
ILMN_1679460	85.8613	0.4610389
ILMN_1675656	142.9584	0.03116883
ILMN_1791093	297.2422	0
ILMN_1805788	108.5189	0.08181818
ILMN_1706593	97.67337	0.1532468
ILMN_2322842	211.0826	0.005194805
ILMN_1704529	123.3293	0.04935065
ILMN_3236259	2390.585	0
ILMN_3241899	80.25718	0.8233766
ILMN_3237769	93.45142	0.2064935
ILMN_3306864	91.17229	0.2662338
ILMN_3226929	84.52003	0.5402597
ILMN_1703622	82.90607	0.6649351
ILMN_1669032	81.45265	0.7480519
ILMN_2223903	88.84275	0.3272727
ILMN_2190851	103.9745	0.09350649
ILMN_2190850	105.1428	0.09090909
ILMN_2348503	146.9054	0.02987013
ILMN_2326737	130.5718	0.04285714
ILMN_1680341	171.8969	0.01038961
ILMN_1674825	80.88271	0.7896104
ILMN_1809607	234.6874	0.003896104
ILMN_2212156	85.90292	0.4597403
ILMN_1807611	315.4698	0
ILMN_1801913	179.1666	0.009090909
ILMN_2054392	114.2256	0.05974026
ILMN_1675273	121.2475	0.05064935
ILMN_1802872	205.0105	0.005194805
ILMN_1729690	87.98858	0.361039
ILMN_1760040	100.9967	0.1116883
ILMN_2285490	143.839	0.03116883
ILMN_1770020	405.8926	0
ILMN_2393060	88.7833	0.3285714
ILMN_1799151	93.84285	0.2
ILMN_1715616	144.2563	0.03116883
ILMN_2411608	86.92315	0.4116883
ILMN_2293167	76.39854	0.9792208
ILMN_1778890	151.0347	0.02467532
ILMN_1758085	86.63082	0.4311688
ILMN_1657058	79.4448	0.8727273
ILMN_1806030	85.50768	0.4766234
ILMN_2296045	99.34138	0.1272727
ILMN_2410516	166.9608	0.01168831
ILMN_1727127	101.7044	0.1077922
ILMN_1690077	116.0818	0.05454545
ILMN_2377210	92.4587	0.2285714
ILMN_1716862	519.9529	0
ILMN_1734991	194.6582	0.006493506
ILMN_1796085	124.0685	0.04805195
ILMN_1727138	108.5629	0.08181818
ILMN_1670875	157.3164	0.01818182
ILMN_1708508	84.26862	0.5636364
ILMN_2059535	999.9653	0
ILMN_1765522	89.70078	0.3038961
ILMN_1806867	574.0433	0
ILMN_1713846	92.0826	0.2376623
ILMN_1799150	92.1774	0.2363636
ILMN_3251222	88.1873	0.3558442
ILMN_2070043	451.4175	0
ILMN_2070044	155.6807	0.02077922
ILMN_1763793	170.7194	0.01168831
ILMN_1657810	694.9396	0
ILMN_2218780	91.32855	0.2584416
ILMN_1732772	102.5799	0.1
ILMN_1673798	141.7401	0.03376623
ILMN_1695827	604.8215	0
ILMN_2377980	161.7263	0.01428571
ILMN_2405023	98.81013	0.138961
ILMN_2405018	550.561	0
ILMN_1701855	1059.906	0
ILMN_1659058	177.3545	0.009090909
ILMN_1747598	1236.45	0
ILMN_1739622	210.546	0.005194805
ILMN_1756289	97.67274	0.1532468
ILMN_2379375	147.1799	0.02857143
ILMN_1685286	149.9754	0.02597403
ILMN_1748831	120.4076	0.05194805
ILMN_1669390	154.3914	0.02077922
ILMN_1761968	202.7341	0.005194805
ILMN_1659888	224.3672	0.003896104
ILMN_1664855	81.72562	0.7311688
ILMN_1788267	98.02664	0.1467533
ILMN_1659936	2002.873	0
ILMN_1670664	94.09489	0.1987013
ILMN_2106931	83.20514	0.6402597
ILMN_1757882	107.1229	0.08441558
ILMN_1727098	184.6995	0.009090909
ILMN_2056606	82.01171	0.7103896
ILMN_1690096	89.50627	0.3090909
ILMN_2304495	99.97174	0.1194805
ILMN_1759012	94.98366	0.1844156
ILMN_1808217	105.0772	0.09090909
ILMN_1797302	78.54929	0.9181818
ILMN_1667753	74.62331	0.9935065
ILMN_1683044	437.4922	0
ILMN_2045610	114.8369	0.05974026
ILMN_2204142	90.15159	0.2896104
ILMN_1741649	75.88095	0.9844156
ILMN_2084506	84.64655	0.5285714
ILMN_2131103	98.09855	0.1441558
ILMN_1712236	101.9419	0.1077922
ILMN_1736670	97.90186	0.1493506
ILMN_1781198	147.0262	0.02987013
ILMN_1735064	161.7339	0.01428571
ILMN_1784822	94.15007	0.1974026
ILMN_1808333	161.687	0.01428571
ILMN_2321485	134.4026	0.03766234
ILMN_1781526	87.42986	0.3909091
ILMN_1732141	114.33	0.05974026
ILMN_1741674	81.29075	0.761039
ILMN_1688865	91.98629	0.2402597
ILMN_2196097	256.837	0.001298701
ILMN_1722858	1579.413	0
ILMN_1675693	106.8294	0.08571429
ILMN_1712659	169.7901	0.01168831
ILMN_1768582	107.6353	0.08311688
ILMN_1810467	423.9183	0
ILMN_1709247	149.5361	0.02597403
ILMN_1779841	83.50945	0.612987
ILMN_1704656	96.59381	0.1636364
ILMN_1788961	394.5719	0
ILMN_2298365	173.2257	0.009090909
ILMN_2360202	90.8801	0.2714286
ILMN_2264788	86.27959	0.4428571
ILMN_1751398	90.64587	0.274026
ILMN_1660732	183.4518	0.009090909
ILMN_1669365	86.45498	0.4350649
ILMN_1680507	78.06216	0.9376624
ILMN_2291152	86.63092	0.4311688
ILMN_2401344	79.13635	0.887013
ILMN_1661129	80.39801	0.8181818
ILMN_1805652	123.3371	0.04935065
ILMN_1683589	87.77094	0.3714286
ILMN_1778587	221.9054	0.003896104
ILMN_1656393	203.6711	0.005194805
ILMN_1718805	106.3491	0.08571429
ILMN_1702708	799.111	0
ILMN_2376520	134.4352	0.03766234
ILMN_1689720	93.43382	0.2064935
ILMN_1712257	95.08031	0.1844156
ILMN_1752032	155.4588	0.02077922
ILMN_1662617	403.2984	0
ILMN_2214603	394.7632	0
ILMN_1652249	95.74063	0.1727273
ILMN_2372922	87.59443	0.3805195
ILMN_1658951	222.3388	0.003896104
ILMN_1729123	198.4612	0.005194805
ILMN_1738784	470.8382	0
ILMN_2124082	141.9363	0.03376623
ILMN_1789283	298.2195	0
ILMN_2364971	369.4618	0
ILMN_1780913	109.5671	0.07272727
ILMN_1795846	86.12667	0.4467532
ILMN_1699384	93.72879	0.2025974
ILMN_2359887	99.09469	0.1324675
ILMN_1780940	144.5982	0.03116883
ILMN_1666761	403.8268	0
ILMN_1670970	133.2313	0.04025974
ILMN_2044226	115.6261	0.05844156
ILMN_1802669	401.0862	0
ILMN_1690546	225.8474	0.003896104
ILMN_1796962	473.3323	0
ILMN_1721271	78.75252	0.9103896
ILMN_3248975	593.0161	0
ILMN_1724544	957.921	0
ILMN_2345512	620.4575	0
ILMN_1805534	80.25119	0.8233766
ILMN_2211922	84.86019	0.5168831
ILMN_2060891	89.2124	0.3142857
ILMN_1775965	85.28354	0.4922078
ILMN_1660356	81.79082	0.7233766
ILMN_2370019	73.90021	0.9948052
ILMN_2288928	82.02834	0.7090909
ILMN_1745332	88.72704	0.3298701
ILMN_1664921	703.5907	0
ILMN_1660840	184.4475	0.009090909
ILMN_1737580	125.2274	0.04805195
ILMN_1796210	166.6307	0.01168831
ILMN_1669273	1681.391	0
ILMN_1676689	85.74189	0.4636364
ILMN_1660337	177.1951	0.009090909
ILMN_1750664	93.81588	0.2
ILMN_1800855	360.4889	0
ILMN_2223380	209.8668	0.005194805
ILMN_1751445	128.5261	0.04415584
ILMN_2136926	84.33063	0.5571429
ILMN_1652137	82.86893	0.6688312
ILMN_1711596	113.2569	0.06233766
ILMN_2325234	149.4017	0.02597403
ILMN_1692429	84.49254	0.5454546
ILMN_1798620	670.7856	0
ILMN_2330597	93.5261	0.2064935
ILMN_2251664	94.16654	0.1974026
ILMN_1733555	88.03886	0.3597403
ILMN_1814213	412.0743	0
ILMN_3248384	91.08579	0.2688312
ILMN_1801832	84.95733	0.5116883
ILMN_1720578	125.102	0.04805195
ILMN_3240222	299.4669	0
ILMN_1711493	404.245	0
ILMN_1740744	86.4539	0.4350649
ILMN_2306033	108.665	0.08181818
ILMN_1700031	130.5294	0.04285714
ILMN_1709731	99.35551	0.1272727
ILMN_1652670	78.45508	0.9220779
ILMN_2112551	74.97923	0.9909091
ILMN_2312106	190.5934	0.007792208
ILMN_2242013	83.31981	0.6324675
ILMN_1735195	83.79263	0.5935065
ILMN_1742068	83.55504	0.6090909
ILMN_3303518	82.30926	0.7
ILMN_3226405	78.46564	0.9220779
ILMN_1809304	82.12585	0.7077922
ILMN_3231785	77.06964	0.9649351
ILMN_3228189	99.91854	0.1207792
ILMN_3239244	81.37733	0.7571428
ILMN_3305675	86.14828	0.4467532
ILMN_3225858	83.16418	0.6428571
ILMN_2222337	84.75047	0.5207792
ILMN_1738110	87.18467	0.3987013
ILMN_3241950	77.75813	0.9467533
ILMN_1762253	128.7992	0.04415584
ILMN_3240662	86.40301	0.4363636
ILMN_3240607	96.20306	0.1688312
ILMN_1739685	84.87457	0.5142857
ILMN_3236604	79.98824	0.8428571
ILMN_3227049	92.54552	0.225974
ILMN_3300849	84.42337	0.5519481
ILMN_2221769	89.79749	0.2961039
ILMN_2221768	85.97058	0.4558442
ILMN_1718135	85.49808	0.4792208
ILMN_2094648	83.22443	0.638961
ILMN_2045270	82.1809	0.7038961
ILMN_2104821	81.95462	0.7168831
ILMN_1670438	88.64873	0.3350649
ILMN_1674089	90.46582	0.2805195
ILMN_1672478	80.24294	0.8233766
ILMN_2206592	83.67329	0.6
ILMN_1815556	114.0982	0.05974026
ILMN_1740017	91.16749	0.2662338
ILMN_1672828	86.2712	0.4428571
ILMN_2350301	83.2574	0.635065
ILMN_2192595	107.4113	0.08311688
ILMN_1662989	82.71999	0.6831169
ILMN_1759690	87.61813	0.3766234
ILMN_2146648	106.0123	0.08571429
ILMN_1755704	97.34251	0.161039
ILMN_1728934	101.6069	0.1077922
ILMN_1809818	107.0618	0.08441558
ILMN_1802843	141.4221	0.03376623
ILMN_3239534	83.32793	0.6324675
ILMN_1769091	1266.651	0
ILMN_2367215	412.9031	0
ILMN_2294784	149.1337	0.02597403
ILMN_2414165	93.20771	0.2103896
ILMN_2298159	100.405	0.1181818
ILMN_1655077	363.2282	0
ILMN_2352293	129.4211	0.04415584
ILMN_2352295	113.7618	0.05974026
ILMN_1765218	112.6849	0.06233766
ILMN_1692758	80.32236	0.8194805
ILMN_1698753	81.6681	0.7363636
ILMN_1815120	85.96561	0.4558442
ILMN_2163835	84.94928	0.512987
ILMN_1682491	99.87963	0.1220779
ILMN_1784094	166.4929	0.01168831
ILMN_1697631	85.74907	0.4636364
ILMN_2343264	82.91338	0.6636364
ILMN_1655387	80.42652	0.8168831
ILMN_1743017	84.49625	0.5454546
ILMN_2258543	96.84209	0.1623377
ILMN_1779825	93.64843	0.2051948
ILMN_1652992	80.26885	0.8220779
ILMN_1691432	278.2832	0
ILMN_1700985	90.99554	0.2701299
ILMN_1662453	179.1225	0.009090909
ILMN_1732023	80.80434	0.7948052
ILMN_1802082	221.6354	0.003896104
ILMN_1887865	92.88373	0.2233766
ILMN_1761598	107.2359	0.08311688
ILMN_2366388	396.5021	0
ILMN_2366391	393.233	0
ILMN_1709584	89.69446	0.3038961
ILMN_2382829	154.6497	0.02077922
ILMN_1767766	172.6545	0.009090909
ILMN_2395969	294.1543	0
ILMN_2395974	323.5466	0
ILMN_2222234	163.5304	0.01428571
ILMN_1815024	531.8949	0
ILMN_2383975	1150.514	0
ILMN_1711606	1095.136	0
ILMN_1803180	479.536	0
ILMN_1733930	166.2379	0.01168831
ILMN_2131269	79.76455	0.8506494
ILMN_1733356	233.9583	0.003896104
ILMN_1813594	103.9676	0.09350649
ILMN_1753166	92.04478	0.238961
ILMN_2179652	325.0939	0
ILMN_2383874	84.03873	0.5831169
ILMN_1668986	110.2026	0.07142857
ILMN_1707380	88.7923	0.3285714
ILMN_2395156	125.8275	0.04675325
ILMN_1751887	126.2793	0.04545455
ILMN_1666615	114.3188	0.05974026
ILMN_2345319	138.2798	0.03506494
ILMN_1777342	349.2921	0
ILMN_2369179	80.43735	0.8168831
ILMN_1677652	83.32591	0.6324675
ILMN_1661806	76.86373	0.9701298
ILMN_1740633	547.8342	0
ILMN_3310146	98.38012	0.1428571
ILMN_1729314	89.34157	0.312987
ILMN_1659645	80.53569	0.8116883
ILMN_3304072	114.4463	0.05974026
ILMN_3221432	80.36247	0.8181818
ILMN_1795672	86.22451	0.4428571
ILMN_2210534	72.74834	0.9974026
ILMN_1797808	156.1769	0.01948052
ILMN_3248347	97.72511	0.151948
ILMN_1787509	692.0593	0
ILMN_1741356	137.3929	0.03506494
ILMN_1683148	265.1011	0.001298701
ILMN_1656942	119.0785	0.05324675
ILMN_1695868	401.6736	0
ILMN_2210129	141.2654	0.03376623
ILMN_1694502	131.5906	0.04155844
ILMN_1694100	111.1125	0.07012987
ILMN_1742922	119.2837	0.05324675
ILMN_1775975	104.2038	0.09350649
ILMN_1757591	87.76267	0.3714286
ILMN_1765299	85.76158	0.4636364
ILMN_3245405	82.24011	0.7012987
ILMN_1783889	152.3859	0.02207792
ILMN_2357577	403.819	0
ILMN_1668778	90.54418	0.2753247
ILMN_1793522	140.0082	0.03376623
ILMN_1786021	113.1265	0.06233766
ILMN_1786195	83.05939	0.6493506
ILMN_2395314	93.48136	0.2064935
ILMN_1690314	82.33624	0.7
ILMN_1759922	88.62708	0.3363636
ILMN_2374234	129.6385	0.04415584
ILMN_1771523	95.97026	0.1701299
ILMN_2278112	92.62143	0.225974
ILMN_1808368	224.6059	0.003896104
ILMN_2412101	139.7293	0.03376623
ILMN_1751984	186.1878	0.009090909
ILMN_1797531	205.8635	0.005194805
ILMN_2387919	147.7089	0.02857143
ILMN_2293872	87.54209	0.3844156
ILMN_1749419	109.8097	0.07142857
ILMN_1716754	108.7617	0.08051948
ILMN_1738632	2127.943	0
ILMN_2277077	85.83669	0.4623377
ILMN_2389590	600.6993	0
ILMN_1674390	88.74499	0.3285714
ILMN_1681888	111.7726	0.06623377
ILMN_1684850	76.67601	0.9727273
ILMN_1771800	154.5604	0.02077922
ILMN_1708159	92.97668	0.2207792
ILMN_3222974	220.7944	0.005194805
ILMN_3299520	718.1274	0
ILMN_1713603	248.4881	0.001298701
ILMN_1716563	326.3178	0
ILMN_1806908	2157.891	0
ILMN_1801105	1501.086	0
ILMN_1682813	85.00425	0.5116883
ILMN_1793476	109.7681	0.07142857
ILMN_1717799	93.70142	0.2038961
ILMN_1739812	121.8507	0.05064935
ILMN_1780898	577.3648	0
ILMN_1725188	95.10296	0.1844156
ILMN_1733421	301.7073	0
ILMN_1777794	338.3759	0
ILMN_2400512	104.3505	0.09350649
ILMN_1697267	141.1527	0.03376623
ILMN_2253286	103.7452	0.0961039
ILMN_1775050	88.77972	0.3285714
ILMN_2386982	189.4494	0.007792208
ILMN_1662155	76.25423	0.9792208
ILMN_1785891	88.74112	0.3298701
ILMN_1753805	279.2882	0
ILMN_2331525	154.479	0.02077922
ILMN_1703196	90.61941	0.274026
ILMN_1769517	205.2011	0.005194805
ILMN_2334121	99.72326	0.1233766
ILMN_1797499	109.2271	0.07662338
ILMN_2253648	113.3974	0.06233766
ILMN_1693519	84.50442	0.5428572
ILMN_2106893	91.39678	0.2584416
ILMN_1804870	81.71255	0.7324675
ILMN_1758474	167.921	0.01168831
ILMN_1804490	161.8326	0.01428571
ILMN_1655622	557.1592	0
ILMN_1786834	168.262	0.01168831
ILMN_2205050	137.3178	0.03506494
ILMN_1772163	91.69151	0.2506494
ILMN_1809352	90.69596	0.2727273
ILMN_1758266	85.61611	0.4714286
ILMN_1655711	105.9008	0.08701298
ILMN_1669781	388.3316	0
ILMN_2175236	86.59119	0.4324675
ILMN_1675543	85.03093	0.5103896
ILMN_1681772	81.25665	0.7636364
ILMN_1789482	82.31754	0.7
ILMN_1652284	131.9744	0.04155844
ILMN_1667101	83.98418	0.5857143
ILMN_1659744	89.18526	0.3142857
ILMN_2347234	145.8636	0.02987013
ILMN_1692473	286.4735	0
ILMN_1778985	106.1589	0.08571429
ILMN_2393544	314.5387	0
ILMN_2259119	144.7141	0.03116883
ILMN_1675038	245.9622	0.001298701
ILMN_1662964	152.5286	0.02207792
ILMN_2403889	141.8125	0.03376623
ILMN_1811955	129.122	0.04415584
ILMN_1813834	123.6823	0.04935065
ILMN_2234229	125.0426	0.04805195
ILMN_2082489	94.38515	0.1948052
ILMN_1714121	115.0174	0.05974026
ILMN_1684795	90.44109	0.2805195
ILMN_2360415	285.2958	0
ILMN_1737988	700.5623	0
ILMN_1737813	192.7337	0.007792208
ILMN_1669577	81.05766	0.7753247
ILMN_1788288	96.31193	0.1675325
ILMN_1700076	85.37506	0.487013
ILMN_1775658	84.60394	0.5324675
