PROBE_ID	7677153062_A.VALUE	7677153062_A.Detection Pval
ILMN_1777251	93.84684	0.4376623
ILMN_1695941	89.47466	0.7428572
ILMN_1663437	128.4844	0.04155844
ILMN_1749738	103.1214	0.1376623
ILMN_1726359	302.2993	0
ILMN_1749011	388.3832	0
ILMN_2206151	99.47755	0.2
ILMN_1743208	109.0085	0.08701298
ILMN_1807881	89.7439	0.7285714
ILMN_1751407	95.86072	0.325974
ILMN_1703140	219.8268	0.002597403
ILMN_1733627	153.1477	0.01688312
ILMN_2058070	1876.092	0
ILMN_1785711	169.5216	0.006493506
ILMN_1758719	131.055	0.03636364
ILMN_1743619	126.8092	0.04285714
ILMN_2261076	192.0446	0.005194805
ILMN_1726164	94.65762	0.3805195
ILMN_1705153	97.71498	0.2597403
ILMN_1659086	191.3725	0.005194805
ILMN_2215989	106.1794	0.1064935
ILMN_1697804	94.23855	0.4103896
ILMN_1812622	100.5168	0.1701299
ILMN_1715680	105.6433	0.1116883
ILMN_1757697	90.70996	0.6649351
ILMN_2114747	91.1646	0.6311688
ILMN_2162234	115.1249	0.06363636
ILMN_1800445	109.2044	0.08701298
ILMN_2295330	103.1457	0.1363636
ILMN_1737681	96.26739	0.3103896
ILMN_3307958	95.33514	0.3480519
ILMN_1788149	94.16835	0.4142857
ILMN_2365223	97.51694	0.2688312
ILMN_1813645	103.953	0.1246753
ILMN_1653822	84.71378	0.9584416
ILMN_2051373	113.9425	0.06623377
ILMN_2238795	94.74749	0.3779221
ILMN_1695020	117.0814	0.05714286
ILMN_2253145	105.7572	0.1090909
ILMN_1721129	94.76302	0.3766234
ILMN_2068093	87.92953	0.8220779
ILMN_1660871	101.0224	0.1675325
ILMN_1758548	114.3619	0.06493507
ILMN_1755138	138.5224	0.02857143
ILMN_1698386	100.4251	0.1727273
ILMN_1665095	148.2556	0.02077922
ILMN_1745817	97.91396	0.2506494
ILMN_1725417	277.6092	0
ILMN_2142554	195.9385	0.003896104
ILMN_1696702	174.1892	0.005194805
ILMN_1738147	98.19137	0.2402597
ILMN_1758311	128.3462	0.04155844
ILMN_2267535	87.02529	0.8675325
ILMN_2359345	97.50148	0.2701299
ILMN_1684081	155.1094	0.01688312
ILMN_2357086	158.7455	0.01558442
ILMN_1783168	98.84718	0.2233766
ILMN_2249578	88.44655	0.8012987
ILMN_1760849	107.5531	0.0987013
ILMN_1763144	191.6569	0.005194805
ILMN_1752557	99.61806	0.1961039
ILMN_1740524	102.1954	0.1454545
ILMN_2219683	84.9339	0.951948
ILMN_1672081	89.84167	0.7246753
ILMN_3245983	104.4368	0.1194805
ILMN_1777113	95.47238	0.3454545
ILMN_2407811	117.1807	0.05714286
ILMN_1669425	98.33308	0.2350649
ILMN_1908654	90.85617	0.6545454
ILMN_1702217	89.73566	0.7298701
ILMN_1677608	93.71705	0.448052
ILMN_1722559	93.30679	0.4675325
ILMN_1791030	95.50201	0.3402597
ILMN_1690993	91.57571	0.6064935
ILMN_1765244	261.5775	0.001298701
ILMN_1783276	109.683	0.08311688
ILMN_1726387	112.6512	0.06623377
ILMN_1671267	114.2395	0.06493507
ILMN_2412244	90.66414	0.6714286
ILMN_1747580	120.8274	0.05324675
ILMN_1676721	89.87632	0.7220779
ILMN_1791925	95.60957	0.3350649
ILMN_1715713	91.19332	0.6272727
ILMN_1657009	97.17716	0.2805195
ILMN_1809002	95.24822	0.3545454
ILMN_1657199	99.4525	0.2
ILMN_1780291	130.9221	0.03896104
ILMN_1797594	250.3957	0.001298701
ILMN_1655218	94.09983	0.4194805
ILMN_1707051	217.7713	0.002597403
ILMN_2384188	104.9879	0.1142857
ILMN_1769997	95.38566	0.3480519
ILMN_1729663	93.07182	0.4792208
ILMN_1675461	88.55355	0.7935065
ILMN_1661083	98.13609	0.2441558
ILMN_2278518	97.75281	0.2584416
ILMN_1725441	151.4005	0.01688312
ILMN_1708510	103.4791	0.1311688
ILMN_2278512	103.1489	0.1363636
ILMN_1811602	95.29403	0.3519481
ILMN_1802331	105.9957	0.1077922
ILMN_2379080	767.4772	0
ILMN_2360028	161.1317	0.01298701
ILMN_1677633	107.1951	0.1025974
ILMN_1800976	167.3415	0.007792208
ILMN_1685810	131.2518	0.03636364
ILMN_1755983	108.1248	0.0948052
ILMN_1796018	107.9668	0.0948052
ILMN_1711786	1007.858	0
ILMN_1739450	224.0942	0.002597403
ILMN_1790909	415.1075	0
ILMN_2049766	141.6737	0.02467532
ILMN_1781810	87.52109	0.8428571
ILMN_1758049	102.086	0.1480519
ILMN_1778991	106.4775	0.1051948
ILMN_1675130	132.579	0.03506494
ILMN_2329263	101.8718	0.1558442
ILMN_1814402	107.7975	0.09740259
ILMN_1654942	107.6645	0.0987013
ILMN_1707312	366.8782	0
ILMN_1694325	108.2391	0.0948052
ILMN_1714965	986.0534	0
ILMN_1799062	189.9196	0.005194805
ILMN_2390859	160.4294	0.01428571
ILMN_2247868	90.35636	0.6922078
ILMN_1773154	2996.406	0
ILMN_1690473	109.8593	0.08311688
ILMN_1712754	113.7096	0.06623377
ILMN_1674152	118.2789	0.05454545
ILMN_1763560	224.0586	0.002597403
ILMN_1717313	126.8827	0.04285714
ILMN_2046344	86.22726	0.9
ILMN_1781383	195.0365	0.003896104
ILMN_1770260	264.9726	0.001298701
ILMN_1719695	992.1684	0
ILMN_1718990	145.6597	0.02207792
ILMN_1703079	97.26411	0.2766234
ILMN_1761314	93.59441	0.4532467
ILMN_1806931	88.13853	0.812987
ILMN_2406468	186.5315	0.005194805
ILMN_1744959	103.6958	0.1298701
ILMN_1698402	161.448	0.01298701
ILMN_1795025	139.8201	0.02727273
ILMN_1804610	255.6647	0.001298701
ILMN_1682197	113.2083	0.06623377
ILMN_1690325	127.4434	0.04285714
ILMN_1713726	94.92303	0.3701299
ILMN_1668726	254.0109	0.001298701
ILMN_1810488	265.1557	0.001298701
ILMN_1800332	167.2124	0.007792208
ILMN_2295879	131.2434	0.03636364
ILMN_1690049	145.4476	0.02207792
ILMN_2324998	237.5635	0.002597403
ILMN_1809613	117.4371	0.05584415
ILMN_1716608	91.88535	0.5701299
ILMN_1752658	97.29257	0.2766234
ILMN_1770537	140.739	0.02597403
ILMN_1729208	128.1383	0.04155844
ILMN_2370091	258.2393	0.001298701
ILMN_1728779	245.6203	0.001298701
ILMN_1691506	284.3291	0
ILMN_1660345	207.1929	0.003896104
ILMN_1673417	96.00365	0.3233766
ILMN_1724931	95.39539	0.3480519
ILMN_1662768	95.17154	0.361039
ILMN_1654766	95.98808	0.3233766
ILMN_1696214	135.7153	0.02857143
ILMN_1805457	188.9522	0.005194805
ILMN_1787013	87.16451	0.864935
ILMN_2208777	89.69775	0.7311688
ILMN_1796746	92.4529	0.5311688
ILMN_1698715	182.8904	0.005194805
ILMN_1698365	88.4882	0.8
ILMN_2393046	148.696	0.01948052
ILMN_1684312	114.7295	0.06363636
ILMN_3231390	274.4095	0
ILMN_1718672	166.5104	0.007792208
ILMN_3226807	131.9763	0.03636364
ILMN_2365544	170.2271	0.006493506
ILMN_1763460	379.4829	0
ILMN_1709809	151.6997	0.01688312
ILMN_1697614	108.0854	0.0948052
ILMN_1715864	109.0453	0.08701298
ILMN_1713412	92.93927	0.4883117
ILMN_1676102	93.57314	0.4545455
ILMN_1801938	147.6344	0.02077922
ILMN_1815644	100.0673	0.1766234
ILMN_1748694	122.5449	0.04935065
ILMN_1807211	144.0904	0.02207792
ILMN_1674719	116.801	0.05714286
ILMN_1698706	87.18782	0.8623376
ILMN_1777066	240.1399	0.001298701
ILMN_2347541	174.9093	0.005194805
ILMN_1750864	116.1643	0.06103896
ILMN_1726392	170.7904	0.005194805
ILMN_2256106	87.73915	0.8272727
ILMN_1724753	510.7938	0
ILMN_1815086	1069.947	0
ILMN_1731745	272.3783	0
ILMN_1789094	94.59219	0.3883117
ILMN_2096604	122.2587	0.04935065
ILMN_1704305	168.6908	0.006493506
ILMN_1689274	155.9274	0.01688312
ILMN_1685742	101.8639	0.1558442
ILMN_1720344	301.1804	0
ILMN_1811593	139.5261	0.02727273
ILMN_1774373	129.5681	0.04025974
ILMN_2145708	88.8616	0.7753247
ILMN_1713638	118.2713	0.05454545
ILMN_1691534	110.4621	0.07662338
ILMN_1786377	83.87985	0.9753247
ILMN_1690136	142.0254	0.02467532
ILMN_2264625	251.9956	0.001298701
ILMN_1805916	162.9859	0.01298701
ILMN_1700159	114.0968	0.06493507
ILMN_2167709	87.13027	0.864935
ILMN_1786308	86.07901	0.912987
ILMN_1735827	244.1842	0.001298701
ILMN_1698330	146.942	0.02207792
ILMN_2200503	115.9552	0.06103896
ILMN_1739374	98.96232	0.2181818
ILMN_3249603	87.86514	0.8220779
ILMN_1723674	93.92555	0.4337662
ILMN_1813639	98.37312	0.2350649
ILMN_1675359	103.8117	0.1246753
ILMN_2067980	91.9199	0.5688311
ILMN_2153581	88.64725	0.7831169
ILMN_1797408	96.14251	0.3181818
ILMN_1692674	132.2136	0.03636364
ILMN_1731206	88.54169	0.7948052
ILMN_1682993	1375.948	0
ILMN_1664216	116.201	0.06103896
ILMN_1699778	91.81971	0.5766234
ILMN_1677481	194.9388	0.003896104
ILMN_1653404	147.4616	0.02077922
ILMN_2110338	89.34865	0.7506493
ILMN_1656933	92.91563	0.4909091
ILMN_1707534	126.6473	0.04285714
ILMN_2330994	181.2038	0.005194805
ILMN_1721621	620.0501	0
ILMN_1694477	205.4529	0.003896104
ILMN_1739416	90.75215	0.6636364
ILMN_1688957	89.33457	0.7532467
ILMN_1742725	112.5397	0.06623377
ILMN_2394841	90.64662	0.6727273
ILMN_1728117	91.94329	0.5662338
ILMN_1692280	100.2302	0.1766234
ILMN_1796089	90.68767	0.6675324
ILMN_1800058	98.95895	0.2181818
ILMN_1766678	96.2574	0.312987
ILMN_1755547	94.90367	0.3701299
ILMN_1667162	186.6094	0.005194805
ILMN_1756254	93.7268	0.448052
ILMN_1786989	88.19154	0.8116883
ILMN_2159339	90.5864	0.6779221
ILMN_2404454	86.12723	0.9051948
ILMN_1724304	99.18075	0.2116883
ILMN_1748751	87.01072	0.8688312
ILMN_1752065	98.2112	0.238961
ILMN_1739521	93.72643	0.448052
ILMN_1764158	256.1883	0.001298701
ILMN_1759700	90.88027	0.6532468
ILMN_1728011	93.67102	0.4493507
ILMN_2345119	86.30584	0.8948052
ILMN_2259730	88.74526	0.7805195
ILMN_2341067	91.70505	0.5922078
ILMN_2210199	94.82495	0.3727273
ILMN_1772814	111.5275	0.06753246
ILMN_1742089	106.4014	0.1051948
ILMN_3234784	146.9129	0.02207792
ILMN_1796976	135.3796	0.02857143
ILMN_1716704	159.8018	0.01428571
ILMN_1810045	125.3267	0.04675325
ILMN_2313079	181.5368	0.005194805
ILMN_1656992	96.29605	0.3090909
ILMN_1790843	95.22102	0.3545454
ILMN_1739815	159.8843	0.01428571
ILMN_1716105	605.7264	0
ILMN_1758735	132.1571	0.03636364
ILMN_1739386	92.18718	0.5506493
ILMN_1782651	91.56837	0.6077922
ILMN_1664878	105.0785	0.1142857
ILMN_2310896	209.6401	0.003896104
ILMN_1712026	218.3885	0.002597403
ILMN_1696933	102.2508	0.1454545
ILMN_1746820	94.43449	0.3974026
ILMN_3249687	114.503	0.06493507
ILMN_1702970	99.00314	0.2168831
ILMN_1658632	118.621	0.05454545
ILMN_1652366	97.7549	0.2584416
ILMN_1798063	94.26127	0.4090909
ILMN_2075794	5774.662	0
ILMN_1755027	84.7972	0.9545454
ILMN_1698897	97.99117	0.2467532
ILMN_1723768	240.2978	0.001298701
ILMN_1698752	126.6313	0.04285714
ILMN_2347592	105.2531	0.1142857
ILMN_1735704	88.59202	0.7922078
ILMN_2232430	153.12	0.01688312
ILMN_1727348	125.2127	0.04675325
ILMN_1741133	239.7801	0.001298701
ILMN_1713875	101.9596	0.151948
ILMN_2414399	86.894	0.8714285
ILMN_1693430	88.57584	0.7935065
ILMN_1662905	544.1318	0
ILMN_1694012	93.20095	0.4727273
ILMN_2234873	99.53935	0.1987013
ILMN_2414007	90.26642	0.6987013
ILMN_1657884	195.4006	0.003896104
ILMN_2111065	89.32074	0.7532467
ILMN_1669456	239.4313	0.002597403
ILMN_1800634	134.0683	0.02987013
ILMN_1784783	92.88483	0.4922078
ILMN_2229032	150.5718	0.01948052
ILMN_1768279	118.6772	0.05454545
ILMN_2369286	94.67496	0.3792208
ILMN_1716583	102.8657	0.1415584
ILMN_1739541	314.3662	0
ILMN_1692413	117.876	0.05584415
ILMN_1803818	95.40076	0.3480519
ILMN_1707881	92.84736	0.4948052
ILMN_1742968	95.29175	0.3532467
ILMN_1665123	94.41884	0.3974026
ILMN_2153485	95.74102	0.3324675
ILMN_1709814	215.1157	0.002597403
ILMN_1679967	90.05589	0.7116883
ILMN_1762678	133.6164	0.03246753
ILMN_1656378	140.8733	0.02597403
ILMN_2062620	106.8138	0.1025974
ILMN_2162253	97.21136	0.2805195
ILMN_1729287	96.23321	0.312987
ILMN_1675009	91.32131	0.6220779
ILMN_1707734	89.74234	0.7285714
ILMN_1691413	208.9793	0.003896104
ILMN_1715508	83.54456	0.9792208
ILMN_2254994	85.64089	0.9272727
ILMN_1806634	249.0116	0.001298701
ILMN_1759396	97.75046	0.2584416
ILMN_2336647	132.0613	0.03636364
ILMN_1689110	99.97421	0.1792208
ILMN_1748607	121.1971	0.05324675
ILMN_2288219	87.6725	0.8363636
ILMN_1792820	97.58553	0.2662338
ILMN_2187727	149.5977	0.01948052
ILMN_1703013	106.8656	0.1025974
ILMN_1733107	119.0817	0.05454545
ILMN_1806068	208.1819	0.003896104
ILMN_1717805	95.92775	0.325974
ILMN_2114422	118.0273	0.05454545
ILMN_1762594	222.6736	0.002597403
ILMN_1740576	88.33344	0.8038961
ILMN_1712537	150.2788	0.01948052
ILMN_1652287	104.9625	0.1142857
ILMN_1775011	183.4328	0.005194805
ILMN_1688971	232.0404	0.002597403
ILMN_2151368	192.4832	0.005194805
ILMN_2059797	92.58361	0.5181818
ILMN_1813925	91.27349	0.625974
ILMN_2087629	91.61259	0.6012987
ILMN_1756052	94.01047	0.4272727
ILMN_2320250	254.6671	0.001298701
ILMN_1665442	119.4423	0.05454545
ILMN_1803853	745.1646	0
ILMN_2062370	135.9853	0.02857143
ILMN_1689747	274.0595	0
ILMN_1761181	110.8896	0.07402597
ILMN_1749752	121.7014	0.05324675
ILMN_2184640	105.2495	0.1142857
ILMN_1778316	92.51251	0.5246753
ILMN_2110986	135.5655	0.02857143
ILMN_1702114	103.1361	0.1363636
ILMN_2126957	151.4625	0.01688312
ILMN_1678730	230.4095	0.002597403
ILMN_2399694	87.69657	0.8324676
ILMN_1799856	251.9944	0.001298701
ILMN_1663145	102.6976	0.1415584
ILMN_2052790	1003.279	0
ILMN_1740976	160.4704	0.01428571
ILMN_3240247	2011.36	0
ILMN_1815479	1460.553	0
ILMN_3236358	108.2427	0.0948052
ILMN_1750052	124.3618	0.04805195
ILMN_3247723	105.5006	0.1142857
ILMN_1723158	230.8102	0.002597403
ILMN_3226904	114.0218	0.06493507
ILMN_1666960	84.96568	0.951948
ILMN_2328433	123.5151	0.04935065
ILMN_1787628	552.5837	0
ILMN_1705407	209.4043	0.003896104
ILMN_2044832	189.2206	0.005194805
ILMN_1748476	363.4594	0
ILMN_1803030	112.9463	0.06623377
ILMN_1710315	92.16348	0.5519481
ILMN_3249361	110.9147	0.07402597
ILMN_1747882	102.1448	0.1454545
ILMN_2322831	88.43601	0.8012987
ILMN_1748765	89.4906	0.7415584
ILMN_1775224	116.0379	0.06103896
ILMN_1759436	1148.884	0
ILMN_1670099	91.97454	0.5623376
ILMN_1729161	465.6998	0
ILMN_1777758	90.95302	0.648052
ILMN_1777845	85.99244	0.9168831
ILMN_2405297	229.0971	0.002597403
ILMN_1747730	87.84257	0.8233766
ILMN_1656254	141.9185	0.02467532
ILMN_1685445	111.2533	0.06753246
ILMN_1658926	109.3516	0.08701298
ILMN_1711157	101.4946	0.161039
ILMN_1656495	117.7558	0.05584415
ILMN_1744455	105.0596	0.1142857
ILMN_2166275	92.42266	0.5324675
ILMN_1787186	124.3875	0.04805195
ILMN_1721968	93.30445	0.4675325
ILMN_1811363	95.72684	0.3324675
ILMN_1788388	90.18092	0.7051948
ILMN_1778077	96.75093	0.2883117
ILMN_2319664	97.48171	0.2701299
ILMN_1765355	91.82788	0.5766234
ILMN_1738277	95.55752	0.3363636
ILMN_1735996	86.85664	0.8727273
ILMN_3251346	95.19321	0.3571429
ILMN_1775298	87.81194	0.825974
ILMN_1799589	112.0475	0.06753246
ILMN_1708337	111.1414	0.06883117
ILMN_2363450	93.39626	0.4662338
ILMN_1693388	103.71	0.1285714
ILMN_2172174	130.5094	0.04025974
ILMN_1703153	254.4035	0.001298701
ILMN_1684210	169.0379	0.006493506
ILMN_1747067	94.06797	0.4207792
ILMN_1765558	92.38672	0.5363637
ILMN_1808326	118.0319	0.05454545
ILMN_1671398	95.9854	0.3233766
ILMN_1752550	94.41962	0.3974026
ILMN_1726459	93.61681	0.4532467
ILMN_2120965	143.4975	0.02207792
ILMN_1658758	115.443	0.06233766
ILMN_1752681	122.3963	0.04935065
ILMN_1769358	137.4209	0.02857143
ILMN_1713505	159.595	0.01428571
ILMN_1787556	107.0472	0.1025974
ILMN_1716678	1938.256	0
ILMN_1780774	123.6837	0.04935065
ILMN_2199313	113.8826	0.06623377
ILMN_1724194	388.5075	0
ILMN_2116127	337.1983	0
ILMN_1723815	96.54206	0.2961039
ILMN_1680435	86.12173	0.9077922
ILMN_1682503	101.1525	0.1649351
ILMN_1783336	103.29	0.1324675
ILMN_2307851	89.3336	0.7532467
ILMN_1751493	84.18814	0.9714286
ILMN_1739690	86.89903	0.8714285
ILMN_1730796	92.54657	0.5233766
ILMN_1764127	97.01308	0.2844156
ILMN_1784478	89.04141	0.7675325
ILMN_2252300	94.84775	0.3714286
ILMN_1730539	175.1244	0.005194805
ILMN_1808417	109.6731	0.08311688
ILMN_2219512	108.0938	0.0948052
ILMN_1681116	105.9809	0.1077922
ILMN_1748378	108.0232	0.0948052
ILMN_2208802	181.2877	0.005194805
ILMN_1676986	236.5142	0.002597403
ILMN_1782070	392.7186	0
ILMN_2149494	345.9471	0
ILMN_1807600	161.6759	0.01298701
ILMN_2379762	91.73734	0.5883117
ILMN_1775736	91.60904	0.6012987
ILMN_2110252	129.1906	0.04025974
ILMN_1735762	93.92752	0.4337662
ILMN_1750386	132.5563	0.03506494
ILMN_1763382	92.72277	0.5025974
ILMN_1675343	94.24545	0.4103896
ILMN_1779897	91.09324	0.6376624
ILMN_1681994	225.2207	0.002597403
ILMN_1808898	108.8559	0.08701298
ILMN_1665033	88.02482	0.8155844
ILMN_3245281	88.07722	0.8142857
ILMN_1654534	93.05968	0.4792208
ILMN_1704206	152.9785	0.01688312
ILMN_1720468	123.7221	0.04935065
ILMN_1792997	326.2934	0
ILMN_1753975	104.2243	0.1233766
ILMN_2336982	933.7482	0
ILMN_1763750	94.47456	0.3961039
ILMN_1653879	91.4101	0.6181818
ILMN_1814221	92.2782	0.5428572
ILMN_1670660	89.84399	0.7246753
ILMN_1685608	103.1779	0.1324675
ILMN_1684143	99.921	0.1792208
ILMN_1717462	89.85667	0.7246753
ILMN_3246678	122.1239	0.04935065
ILMN_1731062	93.73401	0.448052
ILMN_1667947	93.75843	0.4441558
ILMN_1660360	93.08471	0.4779221
ILMN_2047914	106.6197	0.1051948
ILMN_1718198	96.58043	0.2961039
ILMN_2065273	103.563	0.1298701
ILMN_2354953	101.5064	0.1597403
ILMN_1720282	115.3113	0.06233766
ILMN_1712918	233.6832	0.002597403
ILMN_1800160	90.44492	0.6883117
ILMN_2220978	90.35396	0.6922078
ILMN_1708249	171.6536	0.005194805
ILMN_1676844	122.2622	0.04935065
ILMN_1698668	133.2201	0.03246753
ILMN_1678032	208.5787	0.003896104
ILMN_1814022	103.3724	0.1311688
ILMN_1708391	126.2173	0.04545455
ILMN_2240109	86.92481	0.8714285
ILMN_2323338	96.98344	0.2844156
ILMN_1806561	97.40234	0.274026
ILMN_1684106	90.81448	0.6584415
ILMN_2330697	90.90128	0.651948
ILMN_1728983	121.184	0.05324675
ILMN_1734867	132.199	0.03636364
ILMN_2326675	127.8078	0.04285714
ILMN_1774382	123.6728	0.04935065
ILMN_3251303	132.086	0.03636364
ILMN_1724479	181.5838	0.005194805
ILMN_2135798	116.6908	0.05714286
ILMN_2094294	106.072	0.1077922
ILMN_1738580	94.62949	0.387013
ILMN_1667906	102.7523	0.1415584
ILMN_1791916	87.28937	0.8571429
ILMN_1751882	94.36768	0.4
ILMN_1786197	86.35169	0.8935065
ILMN_1745785	172.3202	0.005194805
ILMN_2094360	87.66879	0.8363636
ILMN_1672080	98.78019	0.225974
ILMN_2389347	114.0502	0.06493507
ILMN_1812384	94.36638	0.4
ILMN_1668525	100.8098	0.1688312
ILMN_2210934	122.2527	0.04935065
ILMN_1661777	105.2007	0.1142857
ILMN_1661178	156.2371	0.01688312
ILMN_2408566	112.2792	0.06623377
ILMN_2410145	100.5136	0.1701299
ILMN_2339955	110.8566	0.07402597
ILMN_1782305	194.9891	0.003896104
ILMN_2382687	94.79536	0.374026
ILMN_1807298	94.97263	0.3662338
ILMN_1658163	143.7244	0.02207792
ILMN_1781812	96.79575	0.287013
ILMN_1774586	88.82148	0.7779221
ILMN_1815320	91.90202	0.5701299
ILMN_1688932	90.85334	0.6545454
ILMN_1811303	88.19108	0.8116883
ILMN_2366654	91.66646	0.5961039
ILMN_2352881	96.15057	0.3168831
ILMN_1686832	92.6047	0.5155844
ILMN_2312587	92.53522	0.5233766
ILMN_1711027	84.69025	0.9584416
ILMN_1692733	95.45726	0.3454545
ILMN_1697666	96.83752	0.2857143
ILMN_1775759	120.9801	0.05324675
ILMN_3237385	363.1552	0
ILMN_1670096	214.87	0.002597403
ILMN_1733248	167.3467	0.007792208
ILMN_2411236	98.14129	0.2441558
ILMN_1722809	84.95432	0.951948
ILMN_1800897	838.7048	0
ILMN_2249551	87.45301	0.8467532
ILMN_1656017	99.25217	0.2077922
ILMN_2326578	105.9591	0.1077922
ILMN_1731788	99.0601	0.2155844
ILMN_1657607	86.04755	0.9155844
ILMN_1737252	104.7608	0.1155844
ILMN_1811954	97.63498	0.2623377
ILMN_2298888	91.62836	0.5987013
ILMN_2337880	91.47583	0.612987
ILMN_1742151	88.75368	0.7805195
ILMN_1774945	255.109	0.001298701
ILMN_1804662	99.43378	0.2
ILMN_1705686	1193.842	0
ILMN_1718629	198.5536	0.003896104
ILMN_1664607	95.40363	0.3480519
ILMN_1759563	132.3291	0.03636364
ILMN_1687392	90.78082	0.6597403
ILMN_1740383	116.9789	0.05714286
ILMN_1670809	110.6766	0.07402597
ILMN_2150112	87.50475	0.8467532
ILMN_1711359	104.6778	0.1155844
ILMN_1742547	107.2494	0.1012987
ILMN_1699574	88.39978	0.8038961
ILMN_1787190	98.98254	0.2181818
ILMN_2274306	90.8252	0.6584415
ILMN_2376484	86.74416	0.8753247
ILMN_1653762	98.12339	0.2441558
ILMN_1770911	191.705	0.005194805
ILMN_1665319	93.67444	0.4493507
ILMN_1673152	86.56986	0.8805195
ILMN_1711504	92.15936	0.5519481
ILMN_1781398	92.33983	0.5376623
ILMN_1763047	124.1193	0.04935065
ILMN_1738684	96.63718	0.2909091
ILMN_2338722	89.93697	0.7194805
ILMN_1700657	93.63744	0.4493507
ILMN_1658715	100.1992	0.1766234
ILMN_3305980	99.2831	0.2077922
ILMN_1694259	664.2411	0
ILMN_1749799	100.6167	0.1701299
ILMN_2105361	94.95907	0.3662338
ILMN_1686136	108.7379	0.08831169
ILMN_1707175	260.6503	0.001298701
ILMN_1692163	144.0538	0.02207792
ILMN_1752606	177.8263	0.005194805
ILMN_1680687	131.3613	0.03636364
ILMN_2251784	107.5611	0.0987013
ILMN_2330845	179.5622	0.005194805
ILMN_1680353	545.9916	0
ILMN_1657624	349.5515	0
ILMN_2366719	159.6167	0.01428571
ILMN_2276820	98.84821	0.2233766
ILMN_1830362	88.84625	0.7753247
ILMN_2376160	98.4296	0.2350649
ILMN_1844862	96.67924	0.2909091
ILMN_1739210	621.4716	0
ILMN_1716596	282.4286	0
ILMN_1697962	201.1378	0.003896104
ILMN_1693210	109.0706	0.08701298
ILMN_1679134	325.008	0
ILMN_1680129	401.4766	0
ILMN_1676280	104.9817	0.1142857
ILMN_1716004	121.3963	0.05324675
ILMN_1751958	234.9051	0.002597403
ILMN_2294878	113.581	0.06623377
ILMN_2408400	124.0233	0.04935065
ILMN_1722450	130.2487	0.04025974
ILMN_2352448	193.0786	0.005194805
ILMN_1718449	102.2628	0.1454545
ILMN_1688070	205.0006	0.003896104
ILMN_1681899	115.3907	0.06233766
ILMN_1664646	126.0311	0.04545455
ILMN_2205882	187.4257	0.005194805
ILMN_1767960	118.0206	0.05454545
ILMN_1806432	245.903	0.001298701
ILMN_1815796	91.00078	0.6402597
ILMN_1749827	88.95041	0.7701299
ILMN_1756623	88.2203	0.8103896
ILMN_1682165	774.5304	0
ILMN_2352121	1005.686	0
ILMN_1769734	425.9131	0
ILMN_1750511	152.3657	0.01688312
ILMN_2058347	95.24837	0.3545454
ILMN_1680673	195.3062	0.003896104
ILMN_1708743	152.3114	0.01688312
ILMN_1774281	90.2426	0.6987013
ILMN_1756049	230.7695	0.002597403
ILMN_3301622	88.63712	0.7831169
ILMN_3226418	93.91832	0.4337662
ILMN_1697220	101.8607	0.1558442
ILMN_1675617	105.9664	0.1077922
ILMN_1815552	201.6438	0.003896104
ILMN_1765499	108.6652	0.09090909
ILMN_1809364	97.6009	0.2636364
ILMN_3237085	97.90897	0.2506494
ILMN_1737208	97.86292	0.2545455
ILMN_2227968	116.9576	0.05714286
ILMN_1798379	93.32598	0.4675325
ILMN_2351466	100.1286	0.1766234
ILMN_2263086	94.52409	0.3935065
ILMN_1873621	100.6246	0.1701299
ILMN_1692927	91.57053	0.6077922
ILMN_1656040	98.15596	0.2415584
ILMN_3241653	103.3752	0.1311688
ILMN_1757019	86.61522	0.8792208
ILMN_2113490	88.24173	0.8090909
ILMN_3248035	93.77329	0.4428571
ILMN_1767343	87.80746	0.825974
ILMN_1727778	98.21314	0.238961
ILMN_2189371	91.28024	0.625974
ILMN_1806448	114.5822	0.06493507
ILMN_1770307	87.7459	0.8272727
ILMN_1731777	124.7731	0.04805195
ILMN_2326075	89.57643	0.7337663
ILMN_2357855	88.77497	0.7779221
ILMN_1702822	96.35085	0.3051948
ILMN_1714067	93.18626	0.474026
ILMN_1734893	95.78117	0.3311688
ILMN_1687967	172.2327	0.005194805
ILMN_1764690	94.62277	0.387013
ILMN_2189366	92.00608	0.5584416
ILMN_1778831	92.19782	0.5506493
ILMN_1716724	91.11877	0.6337662
ILMN_1685719	102.4109	0.1441558
ILMN_1761280	96.35148	0.3051948
ILMN_1689318	99.01822	0.2155844
ILMN_2079786	94.05126	0.4207792
ILMN_1789793	210.8451	0.003896104
ILMN_2094952	216.4941	0.002597403
ILMN_2150661	111.73	0.06753246
ILMN_1665291	272.4963	0
ILMN_1689342	135.8689	0.02857143
ILMN_1657237	107.9831	0.0948052
ILMN_2048811	2313.851	0
ILMN_1722634	1982.943	0
ILMN_1655913	186.6001	0.005194805
ILMN_1680692	103.3235	0.1324675
ILMN_3251404	1215.524	0
ILMN_2097546	440.3124	0
ILMN_1678745	93.27519	0.4701299
ILMN_1751589	119.2964	0.05454545
ILMN_2048822	105.3187	0.1142857
ILMN_1796900	177.4536	0.005194805
ILMN_1654068	102.2394	0.1454545
ILMN_2330243	170.3631	0.005194805
ILMN_2111294	86.69035	0.8779221
ILMN_1653274	91.95213	0.5649351
ILMN_1717765	92.99782	0.4857143
ILMN_2189668	94.06087	0.4207792
