PROBE_ID	7677153059_E.VALUE	7677153059_E.Detection Pval
ILMN_1800270	88.51083	0.4935065
ILMN_2413964	114.5049	0.08571429
ILMN_1725808	94.43257	0.2818182
ILMN_1689146	101.3808	0.1727273
ILMN_1793523	90.25086	0.4155844
ILMN_1760431	87.66045	0.5337662
ILMN_1676870	88.64205	0.4831169
ILMN_1700949	91.46994	0.3714286
ILMN_1812859	86.83407	0.5935065
ILMN_1660973	107.18	0.112987
ILMN_2292646	95.66796	0.2519481
ILMN_1728301	86.71801	0.6038961
ILMN_1694075	159.2153	0.01948052
ILMN_2052208	237.2295	0.003896104
ILMN_1718977	289.6436	0
ILMN_1651498	123.9999	0.05584415
ILMN_1751530	82.8224	0.8545455
ILMN_1700703	100.1162	0.1818182
ILMN_3211339	114.562	0.08571429
ILMN_3294254	86.94163	0.5896104
ILMN_3178368	94.73293	0.274026
ILMN_3253598	90.41229	0.4077922
ILMN_1777424	94.55556	0.2792208
ILMN_2396551	86.16444	0.6376624
ILMN_1757915	90.44362	0.4064935
ILMN_2288639	87.10257	0.5779221
ILMN_3239440	105.2119	0.1207792
ILMN_3243856	86.36595	0.6194805
ILMN_3243851	81.32685	0.9168831
ILMN_3236667	82.08408	0.8948052
ILMN_3237846	90.97971	0.3805195
ILMN_3242920	81.27623	0.9220779
ILMN_1664660	98.97037	0.1974026
ILMN_3244090	86.78437	0.5987013
ILMN_2233576	113.4101	0.08831169
ILMN_1691563	84.03889	0.7818182
ILMN_3243333	82.69439	0.8675325
ILMN_3244168	90.18024	0.4181818
ILMN_3245682	82.2786	0.8818182
ILMN_2203976	96.04624	0.2402597
ILMN_3236963	83.1802	0.8376623
ILMN_1715638	90.20593	0.4181818
ILMN_2195385	91.55657	0.3714286
ILMN_1738450	126.1582	0.05194805
ILMN_2127767	89.46125	0.4402598
ILMN_1782705	90.07478	0.4207792
ILMN_1764225	81.45776	0.912987
ILMN_1700918	81.93707	0.8974026
ILMN_1783832	84.41422	0.7506493
ILMN_1770467	83.20423	0.8324676
ILMN_2104486	81.89371	0.9
ILMN_1701042	85.29911	0.6935065
ILMN_1731268	114.4239	0.08701298
ILMN_1700760	91.02146	0.3792208
ILMN_1672906	99.30981	0.1935065
ILMN_1813775	899.3498	0
ILMN_1682015	97.22551	0.2220779
ILMN_1729905	85.88592	0.6532468
ILMN_1714478	109.665	0.1038961
ILMN_1904786	94.8914	0.2675325
ILMN_1697081	158.626	0.01948052
ILMN_1693452	95.62963	0.2545455
ILMN_2415572	128.5908	0.04935065
ILMN_1799744	269.0598	0
ILMN_1714157	85.09247	0.7051948
ILMN_1792168	101.7413	0.1675325
ILMN_1777523	175.5407	0.01168831
ILMN_1730660	97.64916	0.2155844
ILMN_1803194	553.0569	0
ILMN_1659682	91.78025	0.3623376
ILMN_1723124	132.7598	0.04155844
ILMN_1732514	99.59399	0.1896104
ILMN_1671482	124.7288	0.05324675
ILMN_1737949	135.0771	0.04155844
ILMN_2082035	86.83401	0.5935065
ILMN_1803977	127.6304	0.04935065
ILMN_1662556	93.8105	0.2961039
ILMN_1681984	132.419	0.04285714
ILMN_1655985	126.1888	0.05194805
ILMN_1651819	216.9114	0.003896104
ILMN_1735157	94.84318	0.2727273
ILMN_1738869	111.5808	0.0987013
ILMN_1722524	89.689	0.4324675
ILMN_2076429	88.38667	0.4987013
ILMN_1814606	90.57422	0.4012987
ILMN_1671039	246.6826	0.003896104
ILMN_1739297	219.0488	0.003896104
ILMN_1658575	95.65526	0.2519481
ILMN_1677574	185.4178	0.009090909
ILMN_1670748	80.92065	0.9350649
ILMN_1782978	91.26437	0.3753247
ILMN_1653687	81.86739	0.9
ILMN_1749379	78.95311	0.9805195
ILMN_1796575	102.6917	0.1532468
ILMN_1708925	100.0098	0.1818182
ILMN_1799903	150.3631	0.02337662
ILMN_2077952	91.38819	0.3714286
ILMN_1813104	107.5752	0.1103896
ILMN_1673773	91.36945	0.3714286
ILMN_1738212	82.63499	0.8701299
ILMN_3243773	102.4335	0.1558442
ILMN_1746352	81.80828	0.9025974
ILMN_2151012	95.12009	0.2636364
ILMN_1763309	84.23756	0.7636364
ILMN_1733847	83.97105	0.787013
ILMN_2110857	102.0076	0.1636364
ILMN_1758100	91.25433	0.3753247
ILMN_1697760	110.0303	0.1038961
ILMN_1657475	137.512	0.04025974
ILMN_1706005	110.4141	0.1025974
ILMN_1756469	120.964	0.05714286
ILMN_1764355	78.89718	0.9831169
ILMN_1794595	103.647	0.1402597
ILMN_3307901	98.4495	0.2051948
ILMN_1708103	93.40334	0.3142857
ILMN_1739441	151.5838	0.02337662
ILMN_1812256	105.2845	0.1207792
ILMN_1794552	247.3984	0.003896104
ILMN_1802252	543.2482	0
ILMN_2038778	1838.611	0
ILMN_1343295	919.303	0
ILMN_3267451	134.4465	0.04155844
ILMN_2200153	93.25194	0.3194805
ILMN_1794117	85.14938	0.7025974
ILMN_1675191	471.5374	0
ILMN_3242271	339.763	0
ILMN_1671221	260.6353	0.003896104
ILMN_1708954	96.5062	0.2298701
ILMN_3263329	108.1317	0.1090909
ILMN_2412549	157.8828	0.01948052
ILMN_1779347	103.009	0.1493506
ILMN_1666832	83.28419	0.8298701
ILMN_2041236	615.5229	0
ILMN_1771026	316.9334	0
ILMN_1679476	137.8706	0.04025974
ILMN_1793220	120.7109	0.05844156
ILMN_1800020	116.847	0.07532468
ILMN_1772910	103.4815	0.1428571
ILMN_2062701	85.53934	0.6753247
ILMN_1804569	85.83627	0.6571429
ILMN_1652852	94.89052	0.2675325
ILMN_1724059	93.66244	0.3
ILMN_2370535	101.4075	0.1727273
ILMN_1792777	326.5693	0
ILMN_2045576	84.46914	0.7441558
ILMN_1711712	85.45909	0.6792208
ILMN_2211003	96.59155	0.2285714
ILMN_1754378	84.49191	0.7428572
ILMN_1779558	126.7352	0.05064935
ILMN_1781614	85.37315	0.6896104
ILMN_1784749	140.7909	0.03636364
ILMN_1768260	84.46117	0.7454545
ILMN_1687018	94.94046	0.2675325
ILMN_1745994	482.9004	0
ILMN_1790080	90.33007	0.412987
ILMN_2274571	85.08479	0.7051948
ILMN_1783798	90.48528	0.4064935
ILMN_1712721	97.70171	0.2142857
ILMN_1797251	129.3633	0.04545455
ILMN_2102670	97.32074	0.2220779
ILMN_2406656	89.39932	0.4454545
ILMN_1749866	129.7539	0.04545455
ILMN_1760153	89.75616	0.4311688
ILMN_1695041	89.47178	0.4402598
ILMN_1710863	103.0766	0.1493506
ILMN_1673682	683.1319	0
ILMN_1766359	250.7816	0.003896104
ILMN_1809034	87.28866	0.5636364
ILMN_1729180	86.88892	0.5935065
ILMN_1699631	241.7002	0.003896104
ILMN_1755123	239.8969	0.003896104
ILMN_2364110	272.2679	0
ILMN_1674560	190.9771	0.009090909
ILMN_1656846	105.3147	0.1207792
ILMN_2181064	92.16677	0.3519481
ILMN_1664350	80.30093	0.9532468
ILMN_1741837	124.74	0.05324675
ILMN_1778611	146.4225	0.03376623
ILMN_1789702	148.1936	0.02727273
ILMN_2157544	121.0591	0.05714286
ILMN_1652906	179.4456	0.009090909
ILMN_2148785	209.857	0.006493506
ILMN_1701114	183.6716	0.009090909
ILMN_1774077	2569.073	0
ILMN_1725314	109.1753	0.1051948
ILMN_1771385	160.6193	0.01818182
ILMN_2114568	342.6886	0
ILMN_1756953	90.37595	0.4090909
ILMN_2121568	92.48637	0.3376623
ILMN_2052172	80.2187	0.9545454
ILMN_3240441	80.63154	0.9415584
ILMN_1680320	85.15084	0.7025974
ILMN_1736162	90.75629	0.3857143
ILMN_1800602	5751.626	0
ILMN_1724437	84.0737	0.7792208
ILMN_1682206	197.1754	0.007792208
ILMN_1678831	96.96456	0.2246753
ILMN_1654195	82.0976	0.8922078
ILMN_2408730	94.32751	0.2831169
ILMN_1797482	95.7136	0.2506494
ILMN_2296843	94.18987	0.2883117
ILMN_1667449	90.85455	0.3844156
ILMN_1685948	121.3487	0.05714286
ILMN_2388254	81.44692	0.9142857
ILMN_1724396	82.84019	0.8545455
ILMN_1725311	86.82964	0.5948052
ILMN_1812759	169.6615	0.01558442
ILMN_2335813	116.8894	0.07532468
ILMN_1788802	93.9595	0.2948052
ILMN_1694780	398.8636	0
ILMN_1706775	91.02141	0.3792208
ILMN_1676437	87.04559	0.5831169
ILMN_1694472	84.35081	0.7584416
ILMN_1815530	88.27108	0.5025974
ILMN_2215194	87.26405	0.5649351
ILMN_1730575	136.9652	0.04025974
ILMN_1788547	148.6833	0.02597403
ILMN_2225974	287.675	0
ILMN_1695135	227.9636	0.003896104
ILMN_1728449	84.51169	0.7415584
ILMN_1734312	201.594	0.006493506
ILMN_1666545	105.9468	0.1168831
ILMN_2225135	81.51612	0.9103896
ILMN_1653174	83.04824	0.8467532
ILMN_1666986	91.3786	0.3714286
ILMN_1680390	109.2614	0.1051948
ILMN_1807970	92.15302	0.3519481
ILMN_1712082	85.80696	0.6584415
ILMN_3236182	78.80891	0.9844156
ILMN_3266787	85.22878	0.6961039
ILMN_3190324	90.1618	0.4181818
ILMN_3249296	103.6476	0.1402597
ILMN_1795702	114.3779	0.08701298
ILMN_1693716	87.29562	0.5636364
ILMN_2402581	90.89717	0.3831169
ILMN_2272857	98.95453	0.1974026
ILMN_1674151	96.74423	0.2272727
ILMN_1746635	83.91818	0.7948052
ILMN_2090782	92.87806	0.3285714
ILMN_1666403	82.35147	0.8792208
ILMN_2090786	89.25454	0.4597403
ILMN_1812494	94.40935	0.2818182
ILMN_1674949	76.38322	0.9987013
ILMN_2276933	89.46294	0.4402598
ILMN_1721801	89.28636	0.4558442
ILMN_1760208	257.0815	0.003896104
ILMN_1789059	109.4778	0.1038961
ILMN_1728698	222.4135	0.003896104
ILMN_3236437	94.14487	0.2883117
ILMN_1662280	95.58776	0.2558441
ILMN_1685319	87.55122	0.5428572
ILMN_1728642	90.32973	0.412987
ILMN_1678191	92.84673	0.3285714
ILMN_1745132	109.0681	0.1051948
ILMN_2188862	86.97059	0.5883117
ILMN_1760363	79.55573	0.9701298
ILMN_2210111	100.4861	0.1818182
ILMN_1796471	164.8744	0.01688312
ILMN_3264684	111.1591	0.1
ILMN_3188215	88.72464	0.4818182
ILMN_1757441	83.19695	0.8324676
ILMN_2150175	88.80991	0.4753247
ILMN_1803881	96.7721	0.2272727
ILMN_1738783	91.01981	0.3792208
ILMN_1734153	226.3005	0.003896104
ILMN_1754178	774.2419	0
ILMN_1674882	123.1609	0.05714286
ILMN_1705019	82.92786	0.8532467
ILMN_1662492	89.09572	0.4649351
ILMN_1729599	92.11029	0.3519481
ILMN_2106265	351.6871	0
ILMN_1726549	172.0932	0.01428571
ILMN_1774901	221.4766	0.003896104
ILMN_1731870	82.18147	0.8883117
ILMN_1742040	314.737	0
ILMN_1701643	147.5848	0.02857143
ILMN_1651536	79.04435	0.9792208
ILMN_2388965	85.80207	0.6597403
ILMN_1741027	92.7206	0.3298701
ILMN_2367883	89.08347	0.4649351
ILMN_1677092	108.5726	0.1064935
ILMN_1678968	84.93945	0.7142857
ILMN_1770206	125.2828	0.05324675
ILMN_1663383	126.5873	0.05064935
ILMN_1707484	111.1435	0.1
ILMN_2327181	85.28508	0.6948052
ILMN_1673384	106.1956	0.1142857
ILMN_2364088	101.5695	0.1688312
ILMN_1748116	91.36126	0.3714286
ILMN_2206282	84.74402	0.7285714
ILMN_1680220	97.5921	0.2155844
ILMN_3249840	100.1921	0.1818182
ILMN_1697176	117.5109	0.06883117
ILMN_1768055	85.65832	0.6662338
ILMN_1690420	139.1574	0.03896104
ILMN_1742548	91.42188	0.3714286
ILMN_1657682	146.2792	0.03376623
ILMN_2378696	87.10417	0.5779221
ILMN_1686668	101.9543	0.1636364
ILMN_1778240	156.5229	0.02077922
ILMN_1744006	98.86222	0.2
ILMN_2220187	111.6889	0.0987013
ILMN_2220184	103.4635	0.1428571
ILMN_1709674	97.57526	0.2168831
ILMN_2253805	88.29939	0.5025974
ILMN_2334359	94.42722	0.2818182
ILMN_1725678	90.4977	0.4064935
ILMN_1656300	112.2277	0.09740259
ILMN_1810716	127.8256	0.04935065
ILMN_1779047	91.76108	0.3623376
ILMN_1662378	111.1447	0.1
ILMN_1708710	99.81473	0.1844156
ILMN_1691742	86.16757	0.6376624
ILMN_1681668	94.14214	0.2883117
ILMN_1708174	117.2177	0.07142857
ILMN_2278908	11621.57	0
ILMN_2403851	102.1136	0.1623377
ILMN_1658175	118.7353	0.06493507
ILMN_1686152	181.9698	0.009090909
ILMN_2402972	158.1054	0.01948052
ILMN_1675982	152.1497	0.02207792
ILMN_1751135	89.61614	0.4350649
ILMN_1745005	99.36803	0.1935065
ILMN_2101526	129.2762	0.04545455
ILMN_1758232	108.9643	0.1051948
ILMN_2195914	96.40855	0.2298701
ILMN_1681754	113.5877	0.08701298
ILMN_1691719	85.56803	0.6727273
ILMN_3270462	98.80717	0.2
ILMN_1725620	328.6158	0
ILMN_2346856	115.7042	0.08051948
ILMN_1692276	258.244	0.003896104
ILMN_1686531	111.0383	0.1025974
ILMN_1669393	109.001	0.1051948
ILMN_2274240	90.34296	0.4090909
ILMN_1652604	133.1699	0.04155844
ILMN_2368585	97.76744	0.212987
ILMN_3192867	96.77831	0.2272727
ILMN_3269395	88.28896	0.5025974
ILMN_3235704	84.11565	0.774026
ILMN_2190486	89.66297	0.4324675
ILMN_1749372	82.38732	0.8779221
ILMN_1788942	117.1748	0.07142857
ILMN_1737036	91.41975	0.3714286
ILMN_3237246	82.9548	0.8532467
ILMN_2212780	96.20942	0.2376623
ILMN_1786186	91.28886	0.3753247
ILMN_1715051	116.2985	0.07922078
ILMN_1680730	91.76199	0.3623376
ILMN_1692188	89.327	0.4506494
ILMN_3306988	93.50471	0.3077922
ILMN_1651236	86.49062	0.6168831
ILMN_2403896	91.30727	0.374026
ILMN_1781261	86.46828	0.6168831
ILMN_2328874	84.09304	0.7779221
ILMN_2296450	85.5528	0.6727273
ILMN_1659354	89.0052	0.4701299
ILMN_2413473	97.26646	0.2220779
ILMN_1661113	133.3093	0.04155844
ILMN_1746378	170.8557	0.01428571
ILMN_1728467	1341.376	0
ILMN_1775814	83.49574	0.8207792
ILMN_1794372	89.56837	0.4376623
ILMN_1714884	82.19337	0.887013
ILMN_2275060	111.6777	0.0987013
ILMN_1740186	85.7508	0.6610389
ILMN_1696380	109.015	0.1051948
ILMN_3256106	101.5887	0.1688312
ILMN_1717492	140.0103	0.03636364
ILMN_1806691	190.1683	0.009090909
ILMN_1731547	87.01949	0.5831169
ILMN_1815639	101.3351	0.1727273
ILMN_3268924	105.1864	0.1207792
ILMN_1757186	112.5821	0.09350649
ILMN_1689371	115.7402	0.08051948
ILMN_2135272	138.0431	0.04025974
ILMN_1748473	1212.994	0
ILMN_1769383	270.1581	0
ILMN_2329429	278.4034	0
ILMN_1757785	78.81741	0.9831169
ILMN_1776678	477.6164	0
ILMN_2133316	87.48325	0.548052
ILMN_1747305	278.6731	0
ILMN_3249235	100.42	0.1818182
ILMN_1697751	89.18246	0.4597403
ILMN_1809590	83.75249	0.8077922
ILMN_1754272	94.10487	0.2896104
ILMN_1807501	84.53055	0.7415584
ILMN_1673805	159.0548	0.01948052
ILMN_2342903	93.03422	0.3246753
ILMN_1796177	182.7892	0.009090909
ILMN_1672545	89.45919	0.4402598
ILMN_2075476	84.61296	0.7363636
ILMN_1722826	83.61491	0.8142857
ILMN_2082005	83.17646	0.8389611
ILMN_1733155	114.2352	0.08701298
ILMN_1760922	424.4574	0
ILMN_2355776	206.0118	0.006493506
ILMN_2368575	174.3399	0.01298701
ILMN_2272708	107.979	0.1090909
ILMN_2407605	85.28274	0.6948052
ILMN_1664993	101.1946	0.1766234
ILMN_1727087	80.69811	0.9402598
ILMN_2200210	86.05216	0.6415585
ILMN_1876266	88.34877	0.4987013
ILMN_1731516	93.79589	0.2961039
ILMN_1671106	93.53017	0.3077922
ILMN_1702972	83.62452	0.8142857
ILMN_1722753	98.43127	0.2064935
ILMN_1686867	91.07186	0.3766234
ILMN_1710161	92.07645	0.3532467
ILMN_1799535	89.21026	0.4597403
ILMN_1769388	99.93804	0.1818182
ILMN_1789575	97.66524	0.2155844
ILMN_2334531	124.598	0.05324675
ILMN_1731525	100.5191	0.1818182
ILMN_1718268	87.02212	0.5831169
ILMN_1735365	79.48299	0.9727273
ILMN_2226223	95.29489	0.2584416
ILMN_1718671	113.2601	0.08831169
ILMN_1801454	88.71796	0.4818182
ILMN_1687023	87.90778	0.5207792
ILMN_2397484	9376.696	0
ILMN_1723048	249.3151	0.003896104
ILMN_1757629	97.30846	0.2220779
ILMN_1712396	79.88216	0.9662338
ILMN_1691743	96.80205	0.2272727
ILMN_1654742	91.72973	0.3623376
ILMN_1725471	543.8835	0
ILMN_2393296	683.7521	0
ILMN_1722330	83.37946	0.8285714
ILMN_1673892	130.773	0.04415584
ILMN_1736972	96.1762	0.2376623
ILMN_1760103	89.15117	0.4610389
ILMN_1813688	101.7878	0.1675325
ILMN_1766637	417.9824	0
ILMN_2397721	476.6525	0
ILMN_2289111	94.52326	0.2792208
ILMN_1735155	285.9036	0
ILMN_2217513	123.6403	0.05584415
ILMN_2144401	99.58116	0.1896104
ILMN_3248891	89.98931	0.4220779
ILMN_1781431	123.1997	0.05714286
ILMN_1714349	114.4475	0.08701298
ILMN_1806754	95.75145	0.2506494
ILMN_1704376	91.12978	0.3766234
ILMN_1754912	310.586	0
ILMN_1694323	110.7488	0.1025974
ILMN_1772261	661.2079	0
ILMN_1779989	78.9536	0.9805195
ILMN_1727577	115.2073	0.08181818
ILMN_1771962	87.41972	0.5506493
ILMN_1782751	101.1039	0.1779221
ILMN_1769245	624.8229	0
ILMN_1768975	90.48203	0.4064935
ILMN_1769559	130.6198	0.04415584
ILMN_1652631	2972.402	0
ILMN_1736101	110.794	0.1025974
ILMN_1710985	85.80259	0.6584415
ILMN_1747386	156.0247	0.02077922
ILMN_1664099	90.94263	0.3805195
ILMN_2291871	84.64126	0.7337663
ILMN_1693427	107.8811	0.1090909
ILMN_2402600	83.87488	0.7987013
ILMN_1749448	83.37626	0.8285714
ILMN_1739397	123.386	0.05714286
ILMN_1702177	224.2309	0.003896104
ILMN_1738656	184.4889	0.009090909
ILMN_2236440	104.3791	0.1311688
ILMN_1787257	136.1896	0.04155844
ILMN_1770675	84.11191	0.7753247
ILMN_1764797	115.2625	0.08181818
ILMN_1788786	84.20494	0.7688312
ILMN_1787085	105.3825	0.1194805
ILMN_2354287	81.08322	0.9324675
ILMN_3241921	104.4272	0.1311688
ILMN_1669631	131.5726	0.04415584
ILMN_1737308	1804.148	0
ILMN_2258268	104.4646	0.1311688
ILMN_1737912	80.6245	0.9415584
ILMN_1680727	99.65151	0.1896104
ILMN_3247462	150.9118	0.02337662
ILMN_1796165	746.4573	0
ILMN_2188722	127.0282	0.05064935
ILMN_1677439	110.8403	0.1025974
ILMN_1706070	78.76262	0.9844156
ILMN_1656327	222.7689	0.003896104
ILMN_1727043	524.8132	0
ILMN_1736742	108.7111	0.1051948
ILMN_1736060	95.13459	0.2636364
ILMN_1713290	118.4524	0.06623377
ILMN_1652727	100.1012	0.1818182
ILMN_2386891	89.52325	0.438961
ILMN_1796341	84.98691	0.7116883
ILMN_1802654	95.79523	0.2493507
ILMN_1764380	848.2529	0
ILMN_2234310	118.4985	0.06623377
ILMN_1727195	89.44637	0.4402598
ILMN_1782829	295.9214	0
ILMN_1703565	1861.954	0
ILMN_1713756	425.4294	0
ILMN_1777521	86.20447	0.6324675
ILMN_1765208	151.9935	0.02207792
ILMN_2269977	83.6875	0.8077922
ILMN_1653496	119.5787	0.06103896
ILMN_1757477	199.7295	0.006493506
ILMN_1668510	81.87601	0.9
ILMN_1811345	82.2108	0.887013
ILMN_1769032	82.52827	0.8753247
ILMN_2161820	88.41865	0.4961039
ILMN_1681123	148.6243	0.02597403
ILMN_2161910	84.46799	0.7441558
ILMN_1663620	124.2692	0.05454545
ILMN_1702202	99.35264	0.1935065
ILMN_1791222	117.4042	0.06883117
ILMN_1721365	84.02547	0.7818182
ILMN_2221046	103.0029	0.1493506
ILMN_1670532	225.5966	0.003896104
ILMN_2194627	205.5196	0.006493506
ILMN_1778105	85.74266	0.6610389
ILMN_1711227	141.8786	0.03506494
ILMN_1727761	138.2152	0.03896104
ILMN_2383419	139.3857	0.03896104
ILMN_1683204	228.5452	0.003896104
ILMN_2093674	244.6629	0.003896104
ILMN_1711617	2749.329	0
ILMN_1805693	421.9157	0
ILMN_1654479	88.37311	0.4987013
ILMN_1720114	94.79264	0.2727273
ILMN_1804476	130.1668	0.04415584
ILMN_1693878	93.67816	0.3
ILMN_2412927	111.5399	0.0987013
ILMN_1773645	95.11645	0.2636364
ILMN_1720207	121.3423	0.05714286
ILMN_1729487	117.5211	0.06883117
ILMN_1677919	337.2026	0
ILMN_1754788	87.44965	0.548052
ILMN_2365595	543.3408	0
ILMN_3242205	157.6915	0.01948052
ILMN_1802397	92.72229	0.3298701
ILMN_2216157	115.7206	0.08051948
ILMN_1692191	220.8982	0.003896104
ILMN_1699358	84.1435	0.7727273
ILMN_1758906	1044.371	0
ILMN_2176037	312.1898	0
ILMN_1686227	165.8685	0.01688312
ILMN_1773963	241.1722	0.003896104
ILMN_1742044	106.7622	0.112987
ILMN_2131467	86.40161	0.6194805
ILMN_1775762	1920.896	0
ILMN_1696003	315.6789	0
ILMN_1669271	83.04145	0.8467532
ILMN_1746027	119.3879	0.06363636
ILMN_2258897	94.40292	0.2831169
ILMN_1730546	88.92117	0.4727273
ILMN_1742704	85.45437	0.6792208
ILMN_1800381	88.74903	0.4779221
ILMN_1659923	354.8901	0
ILMN_1804283	145.4631	0.03376623
ILMN_1785637	81.86169	0.9
ILMN_1769191	3110.867	0
ILMN_3239955	149.2426	0.02597403
ILMN_1750901	429.1115	0
ILMN_1697315	103.6913	0.138961
ILMN_1745537	112.9953	0.08831169
ILMN_1706176	89.96066	0.4220779
ILMN_1654354	83.9545	0.787013
ILMN_1766182	91.5881	0.3701299
ILMN_1760320	1604.522	0
ILMN_1761044	106.4263	0.1142857
ILMN_1658928	246.3445	0.003896104
ILMN_1736500	6615.967	0
ILMN_2115336	201.1424	0.006493506
ILMN_1733249	152.0205	0.02207792
ILMN_2129545	164.6433	0.01688312
ILMN_2412294	132.2321	0.04285714
ILMN_1698395	92.54425	0.3324675
ILMN_1712348	114.7001	0.08311688
ILMN_1729417	129.951	0.04545455
ILMN_1757074	2762	0
ILMN_1652003	336.154	0
ILMN_1782419	612.0206	0
ILMN_1673380	122.9174	0.05714286
ILMN_1730256	131.7979	0.04415584
ILMN_1807925	304.8554	0
ILMN_1806147	89.09819	0.4649351
ILMN_1804357	86.34461	0.6194805
ILMN_1701854	253.8293	0.003896104
ILMN_1728107	256.1416	0.003896104
ILMN_1693269	109.5641	0.1038961
ILMN_2091100	82.5615	0.8727273
ILMN_1671237	178.2408	0.009090909
ILMN_1789457	181.6822	0.009090909
ILMN_1761113	265.3307	0.001298701
ILMN_1806106	141.0683	0.03506494
ILMN_2324056	155.1137	0.02077922
ILMN_1790659	92.26643	0.3467532
ILMN_1708414	262.7771	0.003896104
ILMN_3251251	99.31583	0.1935065
ILMN_2256295	204.0618	0.006493506
ILMN_1790692	1861.911	0
ILMN_1708779	955.5297	0
ILMN_1736238	167.3154	0.01688312
ILMN_1699859	171.0608	0.01428571
ILMN_1784709	261.0886	0.003896104
ILMN_2079488	84.94438	0.7142857
ILMN_1691567	106.6665	0.112987
ILMN_1686235	179.4524	0.009090909
ILMN_1736757	184.6706	0.009090909
ILMN_2110206	137.1519	0.04025974
ILMN_1764230	166.4725	0.01688312
ILMN_1745991	208.9345	0.006493506
ILMN_2354285	87.34509	0.5545455
ILMN_1697845	91.17099	0.3766234
ILMN_2385918	86.92977	0.5909091
ILMN_2224619	82.56767	0.8727273
ILMN_1744517	2530.67	0
ILMN_1807152	168.5233	0.01558442
ILMN_1738821	124.1989	0.05584415
ILMN_1726505	89.76553	0.4311688
ILMN_2091113	83.11938	0.8402597
ILMN_3235780	94.43237	0.2818182
ILMN_1733511	303.3115	0
ILMN_1776297	113.1547	0.08831169
ILMN_1773741	163.691	0.01688312
ILMN_1737359	79.0375	0.9792208
ILMN_2110057	101.8199	0.1675325
ILMN_1750447	88.56462	0.4909091
ILMN_2144791	98.17101	0.2090909
ILMN_1713936	98.75918	0.2025974
ILMN_1805221	87.12139	0.5766234
ILMN_1778673	1182.321	0
ILMN_2268921	92.10879	0.3519481
ILMN_3247945	88.87358	0.474026
ILMN_1717887	105.2283	0.1207792
ILMN_1712469	112.2895	0.0961039
ILMN_1803385	86.65157	0.6038961
ILMN_2103547	493.4196	0
ILMN_1773111	82.50682	0.8753247
ILMN_2192351	85.08394	0.7051948
ILMN_1747854	88.06255	0.5168831
ILMN_1669302	90.65765	0.3909091
ILMN_1790740	84.12967	0.774026
ILMN_1775716	83.4886	0.8207792
ILMN_1797503	85.54542	0.6727273
ILMN_3241725	126.0271	0.05194805
ILMN_1747935	203.0439	0.006493506
ILMN_3245116	86.11404	0.6376624
ILMN_1766405	100.6412	0.1805195
ILMN_1737011	78.83667	0.9831169
ILMN_1708841	367.0737	0
ILMN_1706764	98.22205	0.2077922
ILMN_2186216	105.4902	0.1194805
ILMN_1795344	94.28132	0.2844156
ILMN_1738989	101.5378	0.1701299
ILMN_2137208	87.92146	0.5194805
ILMN_1767837	137.3721	0.04025974
ILMN_1661138	171.3912	0.01428571
ILMN_1740770	85.79842	0.6597403
ILMN_2388585	117.1235	0.07272727
ILMN_1716821	190.5289	0.009090909
ILMN_1748018	131.3812	0.04415584
ILMN_1798816	103.0105	0.1493506
ILMN_2401033	98.73897	0.2038961
ILMN_1807072	92.80804	0.3285714
ILMN_1656293	138.3106	0.03896104
ILMN_1722812	90.15176	0.4181818
ILMN_1656145	119.6184	0.06103896
ILMN_1778726	86.05598	0.6415585
ILMN_1801348	189.4169	0.009090909
ILMN_1753575	121.6826	0.05714286
ILMN_2311873	83.56102	0.8168831
ILMN_1780622	85.065	0.7064935
ILMN_2223772	105.7356	0.1181818
ILMN_1732269	244.5539	0.003896104
ILMN_1743290	296.2697	0
ILMN_1729170	138.1784	0.03896104
ILMN_1769702	160.0423	0.01818182
ILMN_2178855	82.51392	0.8753247
