PROBE_ID	7677153059_D.VALUE	7677153059_D.Detection Pval
ILMN_2134801	93.88847	0.8974026
ILMN_1757807	109.4128	0.2649351
ILMN_1673529	346.0977	0
ILMN_1686370	142.2106	0.05324675
ILMN_1809139	252.1536	0.003896104
ILMN_1747504	272.6452	0.002597403
ILMN_1666679	157.7784	0.03896104
ILMN_1657862	177.457	0.02207792
ILMN_1770412	285.2306	0.001298701
ILMN_1712786	120.9413	0.1285714
ILMN_1680111	131.2635	0.07532468
ILMN_1791006	114.2511	0.1948052
ILMN_1714567	1298.305	0
ILMN_1792495	120.4341	0.1298701
ILMN_1752159	104.8409	0.3792208
ILMN_3243156	94.67678	0.8701299
ILMN_1812640	3660.846	0
ILMN_2162799	136.4865	0.06493507
ILMN_1782679	96.72369	0.7493507
ILMN_1703617	181.1869	0.01948052
ILMN_1798308	224.0354	0.006493506
ILMN_1730625	101.3661	0.5025974
ILMN_1696512	172.4963	0.02857143
ILMN_2164164	93.77173	0.9038961
ILMN_3240117	351.4369	0
ILMN_1703538	2061.718	0
ILMN_1792473	2004.472	0
ILMN_1771827	263.854	0.003896104
ILMN_3246401	163.5181	0.03376623
ILMN_1770725	100.6433	0.525974
ILMN_2313821	123.464	0.1142857
ILMN_1717357	109.5585	0.2623377
ILMN_1668408	129.7783	0.08311688
ILMN_1667183	103.13	0.4363636
ILMN_1712639	103.6767	0.4142857
ILMN_1704173	104.1502	0.3987013
ILMN_1797974	123.1855	0.1155844
ILMN_1688625	122.8274	0.1194805
ILMN_1776916	134.6367	0.06623377
ILMN_2113340	110.9082	0.2415584
ILMN_1669557	102.5888	0.448052
ILMN_3307874	100.8948	0.5207792
ILMN_2214232	101.9336	0.4792208
ILMN_1681301	275.1972	0.002597403
ILMN_1673252	164.017	0.03376623
ILMN_2103841	247.9356	0.003896104
ILMN_2368268	118.6059	0.1454545
ILMN_2415292	103.3555	0.4298701
ILMN_1670282	130.2028	0.08051948
ILMN_2261519	5912.871	0
ILMN_1791236	104.1625	0.3987013
ILMN_1723521	87.68958	0.9935065
ILMN_2242299	103.2412	0.4337662
ILMN_2312764	100.0261	0.5532467
ILMN_1779965	123.1802	0.1155844
ILMN_1670542	130.3068	0.08051948
ILMN_1655645	117.9431	0.1454545
ILMN_1716053	166.0174	0.03246753
ILMN_3236458	144.1362	0.05064935
ILMN_1778173	174.1381	0.02597403
ILMN_2338038	110.0114	0.2571429
ILMN_1686522	100.259	0.5441558
ILMN_1764090	101.0951	0.5077922
ILMN_1798249	99.37524	0.5935065
ILMN_1656593	101.832	0.4818182
ILMN_2283473	110.4655	0.2454545
ILMN_2387712	105.3236	0.3623376
ILMN_1684305	93.99139	0.8961039
ILMN_1712530	100.3309	0.5389611
ILMN_1662598	102.4132	0.4532467
ILMN_1718808	147.2804	0.04805195
ILMN_1783818	100.9392	0.5194805
ILMN_2293758	149.6365	0.04675325
ILMN_1735539	108.8663	0.2753247
ILMN_2280189	122.1773	0.1207792
ILMN_1693220	187.1846	0.01558442
ILMN_1684836	91.72868	0.9623377
ILMN_1715532	98.29923	0.648052
ILMN_1686846	94.43899	0.8766234
ILMN_2308950	89.75529	0.9805195
ILMN_1709101	183.9666	0.01818182
ILMN_1752247	315.2547	0
ILMN_2396956	645.2891	0
ILMN_1679987	99.41719	0.5935065
ILMN_1673542	99.64305	0.5727273
ILMN_1802537	92.70666	0.9415584
ILMN_1675507	98.65558	0.635065
ILMN_1691959	116.5869	0.1649351
ILMN_1737754	103.9291	0.4025974
ILMN_1808905	99.54282	0.5831169
ILMN_2268556	90.0623	0.9792208
ILMN_2253207	109.8942	0.2597403
ILMN_1734794	94.08814	0.8922078
ILMN_1690818	103.9472	0.4025974
ILMN_1770758	113.9751	0.2038961
ILMN_2293529	98.1356	0.6558442
ILMN_1703049	108.2906	0.2844156
ILMN_1733690	150.5799	0.04415584
ILMN_2410406	107.7213	0.2961039
ILMN_1741572	165.8156	0.03246753
ILMN_1768962	136.5923	0.06363636
ILMN_2400663	101.0253	0.5142857
ILMN_2396691	101.9758	0.4779221
ILMN_1802799	281.9804	0.001298701
ILMN_1679383	120.2702	0.1298701
ILMN_1658337	324.977	0
ILMN_2148847	651.4481	0
ILMN_1770673	831.801	0
ILMN_2205785	100.6164	0.5272727
ILMN_1728047	206.4321	0.009090909
ILMN_1774938	105.9097	0.3467532
ILMN_2380771	244.2507	0.005194805
ILMN_1701731	284.6194	0.001298701
ILMN_1672148	104.8126	0.3805195
ILMN_2278335	121.7738	0.1233766
ILMN_1662507	102.5526	0.4493507
ILMN_1668617	95.15399	0.8350649
ILMN_1719154	103.2035	0.4337662
ILMN_1773417	101.3306	0.5025974
ILMN_2412336	108.5744	0.2844156
ILMN_3237488	111.1657	0.2337662
ILMN_1730191	93.15665	0.9337662
ILMN_1713124	148.6486	0.04675325
ILMN_1668880	99.20301	0.6012987
ILMN_1687757	107.0429	0.3103896
ILMN_3307911	107.3057	0.3077922
ILMN_1685803	104.8608	0.3779221
ILMN_1692661	122.8903	0.1181818
ILMN_2157277	9983.563	0
ILMN_1694985	141.543	0.05584415
ILMN_1677043	198.0317	0.01168831
ILMN_2145396	162.1068	0.03636364
ILMN_1718483	94.34642	0.8805195
ILMN_3243152	103.4642	0.4233766
ILMN_2388507	596.1837	0
ILMN_2410909	686.603	0
ILMN_1748661	96.95094	0.7298701
ILMN_1726906	135.6425	0.06493507
ILMN_1743347	109.0936	0.2701299
ILMN_1733598	133.2911	0.07142857
ILMN_1757130	96.95947	0.7285714
ILMN_2325612	96.56898	0.7597402
ILMN_2325610	104.6247	0.3831169
ILMN_2377240	376.0218	0
ILMN_1665982	146.9352	0.04935065
ILMN_2404657	96.83912	0.738961
ILMN_1747577	183.5092	0.01818182
ILMN_1679898	127.9207	0.08831169
ILMN_1700047	175.3172	0.02337662
ILMN_2385647	95.54001	0.8207792
ILMN_1728309	109.0504	0.2714286
ILMN_1708323	156.5245	0.04025974
ILMN_2367126	167.4734	0.03246753
ILMN_2271875	96.73176	0.7493507
ILMN_1782939	112.7675	0.2155844
ILMN_1682763	101.1426	0.5077922
ILMN_1670870	148.79	0.04675325
ILMN_2051381	151.5291	0.04285714
ILMN_2302716	113.143	0.2116883
ILMN_2096372	116.9684	0.1597403
ILMN_1709348	124.1339	0.1103896
ILMN_1748538	109.372	0.2649351
ILMN_2383707	105.3782	0.361039
ILMN_1807439	98.58961	0.638961
ILMN_2139970	101.0222	0.5142857
ILMN_2150894	106.3039	0.3285714
ILMN_1675398	101.2743	0.5051948
ILMN_1802167	93.57117	0.9181818
ILMN_1736539	224.9317	0.006493506
ILMN_2182980	97.60507	0.6909091
ILMN_1793859	268.3803	0.003896104
ILMN_1702503	131.6951	0.07402597
ILMN_1667564	97.24612	0.7116883
ILMN_1794825	151.7495	0.04285714
ILMN_2401641	117.0273	0.1584416
ILMN_1727965	101.4954	0.4974026
ILMN_1728662	177.7493	0.02207792
ILMN_2363880	99.29159	0.5948052
ILMN_1761514	89.0764	0.987013
ILMN_1763666	103.4939	0.4220779
ILMN_2244841	93.63154	0.9103896
ILMN_1656368	103.5867	0.4168831
ILMN_1696099	131.6218	0.07532468
ILMN_2406557	110.1826	0.2532468
ILMN_2372403	110.744	0.2428571
ILMN_2372398	99.5825	0.5805195
ILMN_1785284	170.2798	0.02987013
ILMN_2096985	102.1908	0.4662338
ILMN_1687508	110.9598	0.238961
ILMN_1763461	101.2274	0.5051948
ILMN_2365176	132.9083	0.07402597
ILMN_1699258	120.8285	0.1285714
ILMN_1681938	106.853	0.3168831
ILMN_1761804	983.2511	0
ILMN_1681374	110.3045	0.2532468
ILMN_1736700	1316.57	0
ILMN_2251253	97.48703	0.7
ILMN_1741148	721.022	0
ILMN_1747716	157.5171	0.03896104
ILMN_1755974	442.6696	0
ILMN_1718093	117.1662	0.1584416
ILMN_3243268	131.6116	0.07532468
ILMN_1730304	99.23734	0.5987013
ILMN_1666325	170.0772	0.02987013
ILMN_3251482	101.4873	0.4974026
ILMN_1660856	115.1078	0.1818182
ILMN_2120982	108.28	0.2844156
ILMN_1743995	126.2247	0.1
ILMN_2147503	117.587	0.1545455
ILMN_1761456	163.0776	0.03506494
ILMN_1743635	229.7181	0.005194805
ILMN_2191822	92.60529	0.9454545
ILMN_2131293	98.14561	0.6558442
ILMN_1782084	115.9703	0.1714286
ILMN_1737945	119.7832	0.1350649
ILMN_1722688	103.8388	0.4064935
ILMN_1806845	125.3858	0.1025974
ILMN_1711886	205.0598	0.009090909
ILMN_1664449	142.4897	0.05194805
ILMN_1771411	168.7718	0.03116883
ILMN_2365686	126.7898	0.0961039
ILMN_2271014	126.5319	0.09740259
ILMN_1685413	142.9754	0.05194805
ILMN_1732809	135.0271	0.06493507
ILMN_1753135	101.7989	0.4844156
ILMN_2276750	218.8935	0.006493506
ILMN_1758038	140.5224	0.05714286
ILMN_2375973	130.583	0.07662338
ILMN_1690252	171.9732	0.02987013
ILMN_2134062	127.1098	0.0948052
ILMN_1805673	123.6185	0.112987
ILMN_1657283	895.5117	0
ILMN_1808792	153.1537	0.04155844
ILMN_1761764	160.3899	0.03766234
ILMN_1779190	103.7946	0.4090909
ILMN_1796946	100.897	0.5207792
ILMN_1784583	102.8424	0.4415585
ILMN_1681046	100.5373	0.5272727
ILMN_1709474	114.0547	0.2
ILMN_3237132	112.4534	0.2155844
ILMN_1713731	109.8152	0.2623377
ILMN_1692332	125.7618	0.1012987
ILMN_2137544	111.7391	0.2233766
ILMN_1735987	109.1198	0.2688312
ILMN_1676042	109.4551	0.2649351
ILMN_1783443	130.5095	0.07662338
ILMN_1729320	98.47936	0.6415585
ILMN_2403534	98.82166	0.6155844
ILMN_2276904	100.6247	0.5272727
ILMN_1751975	93.74159	0.9051948
ILMN_2393149	105.2356	0.3662338
ILMN_1680996	3778.948	0
ILMN_1792150	113.2226	0.2103896
ILMN_1651466	95.18267	0.8350649
ILMN_1797875	5761.381	0
ILMN_1678255	104.4048	0.3935065
ILMN_1752669	302.2889	0
ILMN_2078697	577.7747	0
ILMN_1811238	103.0018	0.438961
ILMN_1734630	172.0142	0.02987013
ILMN_1701603	5207.291	0
ILMN_1693789	4389.682	0
ILMN_1801851	286.2739	0.001298701
ILMN_1750256	135.2865	0.06493507
ILMN_1700596	169.7688	0.02987013
ILMN_1702322	117.6274	0.151948
ILMN_1690636	173.4662	0.02727273
ILMN_1792449	98.02206	0.6636364
ILMN_1765674	98.59384	0.638961
ILMN_1787314	322.6494	0
ILMN_1663897	115.5861	0.174026
ILMN_1800958	113.2052	0.2103896
ILMN_1760889	119.4861	0.1363636
ILMN_3236443	105.5455	0.3584416
ILMN_2191902	186.4289	0.01558442
ILMN_1729325	125.7868	0.1012987
ILMN_1803384	106.9484	0.3142857
ILMN_1797432	92.35329	0.9480519
ILMN_1794728	159.9162	0.03766234
ILMN_1715988	99.39378	0.5935065
ILMN_1713315	93.42551	0.9220779
ILMN_2194619	136.9025	0.06363636
ILMN_3246673	220.6355	0.006493506
ILMN_1759670	175.5658	0.02337662
ILMN_2367172	114.7845	0.1857143
ILMN_1792741	128.2739	0.08831169
ILMN_1794384	105.0687	0.3714286
ILMN_1688019	104.3928	0.3935065
ILMN_1751092	101.2228	0.5051948
ILMN_1697611	118.66	0.1454545
ILMN_1695446	97.74074	0.6805195
ILMN_1662681	111.0052	0.2363636
ILMN_1788462	355.0317	0
ILMN_1667994	254.6258	0.003896104
ILMN_1788239	103.8975	0.4038961
ILMN_1695759	123.6688	0.112987
ILMN_2397406	111.9262	0.2220779
ILMN_1727258	95.86256	0.8051948
ILMN_1723116	152.4437	0.04155844
ILMN_1666258	115.2794	0.1779221
ILMN_1660995	100.3634	0.5376623
ILMN_1736412	144.342	0.05064935
ILMN_1778723	1762.1	0
ILMN_1765460	104.1661	0.3974026
ILMN_1725896	97.02008	0.7272727
ILMN_1738233	123.4135	0.1142857
ILMN_1670506	124.1374	0.1103896
ILMN_1779374	130.7371	0.07532468
ILMN_2394242	113.6968	0.2064935
ILMN_1727023	115.3091	0.1779221
ILMN_1683901	110.5016	0.2441558
ILMN_1750880	118.1339	0.1454545
ILMN_1792409	112.4146	0.2168831
ILMN_1748141	155.5391	0.04025974
ILMN_1778788	165.7139	0.03246753
ILMN_1759312	95.16648	0.8350649
ILMN_1701589	94.7609	0.864935
ILMN_1696830	98.20284	0.6532468
ILMN_1786899	112.898	0.2142857
ILMN_1774447	138.6425	0.05974026
ILMN_1660854	182.86	0.01818182
ILMN_1665307	152.6841	0.04155844
ILMN_1731223	141.3531	0.05584415
ILMN_1685834	125.6865	0.1012987
ILMN_1725297	96.52476	0.7636364
ILMN_1665331	148.9952	0.04675325
ILMN_1713927	103.8306	0.4064935
ILMN_1797796	116.0467	0.1701299
ILMN_2294762	177.3858	0.02207792
ILMN_2408219	93.14594	0.9337662
ILMN_2094262	105.0348	0.3727273
ILMN_2094261	119.8041	0.1350649
ILMN_1726327	115.7578	0.1714286
ILMN_1663313	1262.104	0
ILMN_1719031	101.2625	0.5051948
ILMN_2131123	90.30816	0.9779221
ILMN_1801303	149.5969	0.04675325
ILMN_1751102	103.0039	0.438961
ILMN_1694882	120.9412	0.1285714
ILMN_2073157	107.8907	0.2909091
ILMN_1785742	110.8062	0.2428571
ILMN_2309549	105.7172	0.3558442
ILMN_1801606	369.7145	0
ILMN_1664435	98.56462	0.638961
ILMN_1804812	132.9264	0.07402597
ILMN_1659553	163.114	0.03506494
ILMN_1770378	122.8985	0.1181818
ILMN_2343563	129.6155	0.08311688
ILMN_1726281	122.6493	0.1207792
ILMN_1753773	189.4445	0.01428571
ILMN_1722102	170.5882	0.02987013
ILMN_1674988	100.5573	0.5272727
ILMN_1793894	581.3756	0
ILMN_1733096	96.83897	0.738961
ILMN_1813243	108.9776	0.2727273
ILMN_1802973	191.4305	0.01298701
ILMN_1723177	301.138	0
ILMN_2199284	110.7832	0.2428571
ILMN_1696974	164.7513	0.03246753
ILMN_1760727	393.9901	0
ILMN_1665871	126.8368	0.0961039
ILMN_1736340	239.3921	0.005194805
ILMN_1677723	108.9867	0.2727273
ILMN_2086890	114.3147	0.1948052
ILMN_3250067	102.5727	0.448052
ILMN_3250879	93.03642	0.9350649
ILMN_1774207	96.61719	0.7571428
ILMN_1758443	102.3482	0.4558442
ILMN_1669773	103.2278	0.4337662
ILMN_2145501	119.78	0.1363636
ILMN_1772612	110.021	0.2571429
ILMN_1695193	104.2449	0.3948052
ILMN_2143220	95.12061	0.8350649
ILMN_1674376	103.0718	0.4376623
ILMN_2386444	124.6369	0.1051948
ILMN_1707727	95.12231	0.8350649
ILMN_2166696	105.6303	0.3571429
ILMN_1725518	101.5533	0.4948052
ILMN_1813361	138.1593	0.06103896
ILMN_2317186	110.5465	0.2441558
ILMN_1684694	99.04628	0.6090909
ILMN_1776363	96.79079	0.7428572
ILMN_1652729	97.28953	0.7090909
ILMN_1661875	121.2427	0.1272727
ILMN_2390609	91.94225	0.9558442
ILMN_1651943	90.71844	0.9714286
ILMN_2112829	103.608	0.4168831
ILMN_2112834	88.19532	0.9922078
ILMN_1813139	168.3753	0.03116883
ILMN_1811239	98.03755	0.6610389
ILMN_1794470	209.3712	0.009090909
ILMN_1801464	147.7301	0.04805195
ILMN_1735364	109.8195	0.261039
ILMN_1660778	141.3434	0.05584415
ILMN_1692080	97.36501	0.7077922
ILMN_1765091	193.0131	0.01298701
ILMN_2341382	143.7988	0.05064935
ILMN_1778304	97.88585	0.6714286
ILMN_1766560	121.0139	0.1285714
ILMN_3241218	225.179	0.006493506
ILMN_1797873	97.86485	0.6727273
ILMN_3243457	101.9397	0.4779221
ILMN_3249608	159.7963	0.03766234
ILMN_1675483	172.9166	0.02857143
ILMN_2251062	108.7752	0.2792208
ILMN_1799369	111.4499	0.2272727
ILMN_1784292	123.5308	0.112987
ILMN_1687351	167.3171	0.03246753
ILMN_2185563	188.461	0.01558442
ILMN_1716264	95.41774	0.8207792
ILMN_1711828	142.688	0.05194805
ILMN_2115218	188.1843	0.01558442
ILMN_2108709	357.8792	0
ILMN_1690465	112.3932	0.2168831
ILMN_1661833	270.357	0.003896104
ILMN_1689908	891.6937	0
ILMN_1794070	164.4924	0.03246753
ILMN_2148507	108.7642	0.2792208
ILMN_1660183	97.21634	0.7155844
ILMN_1667830	110.258	0.2532468
ILMN_1790351	102.478	0.4506494
ILMN_1807112	157.1467	0.03896104
ILMN_1672356	239.6207	0.005194805
ILMN_1662902	125.9099	0.1012987
ILMN_1675435	104.8532	0.3792208
ILMN_1659156	116.1097	0.1701299
ILMN_2353431	111.8045	0.2233766
ILMN_1787064	112.2993	0.2194805
ILMN_2406335	142.6608	0.05194805
ILMN_1712019	167.9534	0.03116883
ILMN_3190486	102.7583	0.4428571
ILMN_3255211	97.82411	0.674026
ILMN_3192974	104.8108	0.3805195
ILMN_3233098	96.63494	0.7558442
ILMN_1666221	129.4564	0.08311688
ILMN_1682547	105.5823	0.3571429
ILMN_1747839	103.1798	0.4350649
ILMN_1679184	102.6249	0.448052
ILMN_2215824	149.3852	0.04675325
ILMN_1670452	102.7619	0.4428571
ILMN_3244353	90.09087	0.9792208
ILMN_2289424	96.39628	0.774026
ILMN_2398211	99.90237	0.5623376
ILMN_3240529	93.10838	0.9350649
ILMN_3307747	95.80975	0.8064935
ILMN_1680631	92.61517	0.9441559
ILMN_2181867	93.8048	0.9012987
ILMN_1757147	91.82119	0.9584416
ILMN_1671812	96.37842	0.7766234
ILMN_1799848	144.7082	0.05064935
ILMN_2132599	172.6574	0.02857143
ILMN_2227338	116.498	0.1649351
ILMN_1747151	111.8352	0.2233766
ILMN_1768202	203.4228	0.01038961
ILMN_2101368	88.5895	0.9896104
ILMN_1740161	113.2182	0.2103896
ILMN_1794063	108.4097	0.2844156
ILMN_1697594	106.557	0.3246753
ILMN_2232520	135.6839	0.06493507
ILMN_2075643	96.69891	0.7519481
ILMN_1749338	96.63117	0.7558442
ILMN_1756727	115.4941	0.174026
ILMN_1813607	85.99334	0.9987013
ILMN_1796059	91.52572	0.9623377
ILMN_1730678	3486.36	0
ILMN_1708056	105.7902	0.3532467
ILMN_2214278	128.1885	0.08831169
ILMN_1805985	116.0457	0.1701299
ILMN_1667748	189.1336	0.01558442
ILMN_2119793	119.216	0.138961
ILMN_1655766	121.9247	0.1207792
ILMN_1758215	104.5176	0.3883117
ILMN_2145153	107.4026	0.3064935
ILMN_1798006	105.0238	0.3727273
ILMN_2382431	98.85156	0.6155844
ILMN_1750459	94.81714	0.861039
ILMN_1686523	103.151	0.4363636
ILMN_2280568	140.8577	0.05714286
ILMN_1780806	159.9434	0.03766234
ILMN_2189614	121.3488	0.125974
ILMN_1756417	111.8656	0.2233766
ILMN_1776936	108.6758	0.2792208
ILMN_1710979	162.4458	0.03636364
ILMN_1758846	116.1666	0.1701299
ILMN_1751744	97.52209	0.6974026
ILMN_2091590	102.1485	0.4701299
ILMN_1676605	110.0565	0.2558441
ILMN_1779882	133.3077	0.07142857
ILMN_1755049	124.2018	0.1103896
ILMN_2059844	272.8726	0.002597403
ILMN_1733716	138.0219	0.06103896
ILMN_1712298	120.6093	0.1298701
ILMN_1755588	114.5787	0.187013
ILMN_1669259	221.1048	0.006493506
ILMN_1728957	114.2578	0.1948052
ILMN_1793466	95.16686	0.8350649
ILMN_2367300	109.604	0.2623377
ILMN_2226304	153.1792	0.04155844
ILMN_3244029	99.38145	0.5935065
ILMN_1772660	243.9937	0.005194805
ILMN_1766309	118.6732	0.1441558
ILMN_2341724	140.0841	0.05714286
ILMN_2072045	96.38733	0.7766234
ILMN_1724040	129.4399	0.08311688
ILMN_1692849	101.1865	0.5077922
ILMN_1698159	105.9859	0.3454545
ILMN_2178587	115.0412	0.1818182
ILMN_2354930	99.47603	0.587013
ILMN_1779951	101.5278	0.4961039
ILMN_1675937	88.44389	0.9896104
ILMN_2048607	120.4155	0.1298701
ILMN_1813669	226.1652	0.006493506
ILMN_1758392	98.06584	0.6610389
ILMN_1696131	126.8355	0.0961039
ILMN_2340974	106.838	0.3168831
ILMN_1751636	113.5751	0.2077922
ILMN_2199658	95.43494	0.8207792
ILMN_1735108	96.64725	0.7532467
ILMN_1677487	169.1143	0.03116883
ILMN_2273796	122.3069	0.1207792
ILMN_2370692	96.06068	0.7987013
ILMN_1739645	100.5751	0.5272727
ILMN_3237961	106.1385	0.338961
ILMN_1767111	136.6655	0.06363636
ILMN_3248094	125.1197	0.1038961
ILMN_3240765	92.96671	0.9363636
ILMN_2228215	108.2909	0.2844156
ILMN_1690154	127.0343	0.0948052
ILMN_1674941	204.8919	0.009090909
ILMN_1675423	96.4341	0.7701299
ILMN_1683824	191.6311	0.01298701
ILMN_1732948	96.70587	0.7519481
ILMN_1709124	107.2426	0.3090909
ILMN_1762629	104.4179	0.3922078
ILMN_1769259	137.5375	0.06103896
ILMN_1798679	108.929	0.274026
ILMN_1807945	130.1964	0.08051948
ILMN_1684293	1262.011	0
ILMN_2151412	110.6535	0.2428571
ILMN_1655868	118.2098	0.1454545
ILMN_1728191	94.23423	0.8831169
ILMN_1684923	104.4546	0.3909091
ILMN_1763837	627.2219	0
ILMN_1887731	136.6107	0.06363636
ILMN_1670379	103.4761	0.4220779
ILMN_1811877	101.5096	0.4961039
ILMN_2387995	98.91756	0.6116883
ILMN_1780894	93.88961	0.8961039
ILMN_1812926	657.7393	0
ILMN_1668044	97.55978	0.6935065
ILMN_1668566	104.1578	0.3987013
ILMN_2184184	1853.574	0
ILMN_1699421	104.177	0.3974026
ILMN_2380494	324.2408	0
ILMN_1685170	584.5068	0
ILMN_1807003	200.8521	0.01168831
ILMN_2412490	94.63093	0.8714285
ILMN_1737612	101.958	0.4779221
ILMN_1799243	100.3482	0.5376623
ILMN_1711899	232.4106	0.005194805
ILMN_1755937	118.7102	0.1428571
ILMN_2409167	1143.679	0
ILMN_1698100	107.2912	0.3077922
ILMN_2041101	270.1949	0.003896104
ILMN_3235632	12430.37	0
ILMN_1798372	100.4674	0.5324675
ILMN_1694548	1000.657	0
ILMN_1711408	114.3191	0.1948052
ILMN_1741003	731.455	0
ILMN_2326591	142.3367	0.05324675
ILMN_1678612	129.1893	0.08311688
ILMN_1662322	292.1253	0
ILMN_1703791	395.8878	0
ILMN_1778087	106.3	0.3285714
ILMN_2095610	100.5129	0.5272727
ILMN_3242004	96.05633	0.7987013
ILMN_2186983	104.7057	0.3831169
ILMN_2217601	96.72502	0.7493507
ILMN_1709820	298.3137	0
ILMN_1799863	127.7382	0.09090909
ILMN_1741431	169.9126	0.02987013
ILMN_2405185	106.0653	0.3441558
ILMN_1782086	98.12899	0.6571429
ILMN_1813840	143.0674	0.05064935
ILMN_1767113	107.9906	0.2909091
ILMN_1789676	144.114	0.05064935
ILMN_2387505	93.88669	0.8974026
ILMN_1781983	184.6969	0.01818182
ILMN_2399627	199.0314	0.01168831
ILMN_2399622	174.045	0.02597403
ILMN_2276598	90.76785	0.9714286
ILMN_1754179	231.0615	0.005194805
ILMN_1805247	142.5597	0.05194805
ILMN_2415467	115.1426	0.1818182
ILMN_1754738	384.5288	0
ILMN_1705861	121.431	0.1233766
ILMN_1751345	115.7145	0.1727273
ILMN_1712806	108.5576	0.2844156
ILMN_2316173	117.7809	0.1467533
ILMN_1766411	581.0678	0
ILMN_2120273	744.0219	0
ILMN_1768610	96.70639	0.7519481
ILMN_1815306	149.5873	0.04675325
ILMN_2359211	132.8103	0.07402597
ILMN_1673108	104.6525	0.3831169
ILMN_1803779	176.0236	0.02337662
ILMN_1681998	151.9064	0.04155844
ILMN_2331735	192.2871	0.01298701
ILMN_1699598	213.47	0.007792208
ILMN_2402798	187.5486	0.01558442
ILMN_1662426	371.951	0
ILMN_1809957	1257.531	0
ILMN_1768867	679.0779	0
ILMN_1679256	117.8655	0.1454545
ILMN_2284667	98.93391	0.6116883
ILMN_1764945	146.7464	0.04935065
ILMN_2390114	152.7306	0.04155844
ILMN_2362122	184.5847	0.01818182
ILMN_1667086	168.1648	0.03116883
ILMN_1701774	103.6112	0.4168831
ILMN_1676946	128.3573	0.08701298
ILMN_2311761	212.0747	0.007792208
ILMN_1731596	158.0672	0.03896104
ILMN_1669377	192.5744	0.01298701
ILMN_1754531	131.1483	0.07532468
ILMN_1779512	117.257	0.1571429
ILMN_1760466	100.6959	0.5233766
ILMN_1659463	483.2049	0
ILMN_2344798	110.7726	0.2428571
ILMN_2182656	105.4519	0.3584416
ILMN_1668285	108.5707	0.2844156
ILMN_1723626	100.2659	0.5428572
ILMN_2270491	106.1138	0.3415585
ILMN_2364928	89.20285	0.987013
ILMN_1686610	331.6708	0
ILMN_1769918	99.45856	0.5896104
ILMN_1796271	98.40352	0.6441559
ILMN_1699646	101.5119	0.4961039
ILMN_1801710	1161.301	0
ILMN_3251699	138.2697	0.05974026
ILMN_1716790	98.39579	0.6441559
ILMN_1740772	565.4031	0
ILMN_2320513	209.2138	0.009090909
ILMN_1662668	97.03658	0.7246753
ILMN_1659950	156.694	0.04025974
ILMN_1656951	145.7526	0.05064935
ILMN_1689431	122.9031	0.1181818
ILMN_1708833	141.3745	0.05584415
ILMN_1740052	94.64294	0.8701299
ILMN_1718023	220.7113	0.006493506
ILMN_2319344	191.8522	0.01298701
ILMN_1661886	249.4654	0.003896104
ILMN_1652505	153.8647	0.04155844
ILMN_1658472	390.9149	0
ILMN_2398388	118.1625	0.1454545
ILMN_1767816	247.2776	0.003896104
ILMN_1815051	199.0758	0.01168831
ILMN_1793598	159.1456	0.03766234
ILMN_2128293	111.7629	0.2233766
ILMN_1788135	96.79742	0.7428572
ILMN_1793360	98.85737	0.6155844
ILMN_3243695	98.62538	0.6363636
ILMN_1808597	94.76853	0.864935
ILMN_1689353	105.9549	0.3454545
ILMN_1700183	98.92962	0.6116883
ILMN_2396198	110.1583	0.2532468
ILMN_1763834	140.1378	0.05714286
ILMN_2081465	107.4814	0.3051948
ILMN_1710482	303.3558	0
ILMN_1796737	109.9689	0.2571429
ILMN_1690884	97.17215	0.7181818
ILMN_1729533	167.2069	0.03246753
ILMN_1688543	106.612	0.3233766
ILMN_1675706	103.2965	0.4324675
ILMN_1754055	102.558	0.448052
ILMN_1664024	98.54221	0.6402597
